Date,GRADE,GPS,TFX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-15,,,2.525212526321411,2.5623486042022705,2.671279215812683,2.8204397559165955,2.9225624799728394,,
1984-02-16,,,2.549969434738159,2.5499698162078857,2.644046497344971,2.7938260793685914,2.9146402168273924,,
1984-02-17,,,2.6737539768218994,2.5722508430480957,2.626716470718384,2.771544671058655,2.9091936445236204,,
1984-02-20,,,2.6737539768218994,2.5970077514648438,2.614337849617004,2.7505013227462767,2.904489812850952,,
1984-02-21,,,2.6985113620758057,2.624240255355835,2.609386420249939,2.7368849515914917,2.900033540725708,,
1984-02-22,,,2.6985113620758057,2.658900022506714,2.610624313354492,2.723887550830841,2.8948345804214477,,
1984-02-23,,,2.686132431030273,2.686132621765137,2.618051218986511,2.711509037017822,2.890130729675293,,
1984-02-24,,,2.7232673168182373,2.696035289764404,2.63414306640625,2.702225124835968,2.8864171648025514,,
1984-02-27,,,2.686132431030273,2.6985109806060787,2.6477593660354612,2.6910844683647155,2.8824560022354127,,
1984-02-28,,,2.6737539768218994,2.6935595035552975,2.6588998794555665,2.6818005442619324,2.8782472705841062,,
1984-02-29,,,2.636619329452514,2.681181097030639,2.670040559768677,2.6706598877906798,2.8735434579849244,,
1984-03-01,,,2.611863374710083,2.6663272857666014,2.676229953765869,2.66013822555542,2.8693347930908204,,
1984-03-02,,,2.636619329452514,2.648997688293457,2.6725164890289306,2.6496164798736572,2.865126094818115,,
1984-03-05,,,2.636619329452514,2.6390950679779053,2.668803024291992,2.641570436954498,2.86091739654541,,
1984-03-06,,,2.648996591567993,2.634143590927124,2.6638515472412108,2.636618983745575,2.8569562435150146,,
1984-03-07,,,2.5871052742004395,2.624240779876709,2.6527109384536742,2.6316676259040834,2.850519437789917,,
1984-03-08,,,2.5871052742004395,2.6192891597747803,2.642808222770691,2.630429720878601,2.842349634170532,,
1984-03-09,,,2.5871052742004395,2.609386348724365,2.629192018508911,2.6316675424575804,2.8331895303726196,,
1984-03-12,,,2.661376476287842,2.6143377780914308,2.626716423034668,2.6372378945350645,2.825514850616455,,
1984-03-13,,,2.686132431030273,2.6217649459838865,2.6279542684555053,2.643427073955536,2.818087782859802,,
1984-03-14,,,2.648996591567993,2.6341432094573975,2.6291919946670532,2.649616277217865,2.8101655054092407,,
1984-03-15,,,2.636619329452514,2.6440460205078127,2.6316675901412965,2.6539487719535826,2.8019956827163695,,
1984-03-16,,,2.6737539768218994,2.6613757610321045,2.635381054878235,2.6539487719535826,2.7923404216766357,,
1984-03-19,,,2.661376476287842,2.6613757610321045,2.6378567695617674,2.6533298969268797,2.7829327821731566,,
1984-03-20,,,2.636619329452514,2.651473140716553,2.6366190433502195,2.6502352952957153,2.772534828186035,,
