Date,GRADE,GPS,BRK-B,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-08-09,,,20.799999237060547,20.823999404907227,20.717999839782713,20.7289999961853,20.992400016784668,,
1996-08-12,,,20.86000061035156,20.83599967956543,20.75399990081787,20.739000034332275,21.007600021362304,,
1996-08-13,,,20.71999931335449,20.819999694824215,20.771999740600585,20.739999961853027,20.994000015258788,,
1996-08-14,,,21.600000381469727,20.971999740600584,20.879999732971193,20.76499996185303,20.988800010681153,,
1996-08-15,,,22.200000762939453,21.236000061035153,21.0459997177124,20.814999961853026,20.99880001068115,,
1996-08-16,,,21.86000061035156,21.448000335693358,21.135999870300292,20.85299997329712,21.00400001525879,,
1996-08-19,,,21.68000030517578,21.612000274658204,21.223999977111816,20.894999980926514,21.013600006103516,,
1996-08-20,,,21.399999618530277,21.74800033569336,21.28400001525879,20.944999980926514,21.013600006103516,,
1996-08-21,,,21.200000762939453,21.668000411987304,21.320000076293944,20.980000019073486,20.997600021362306,,
1996-08-22,,,21.299999237060547,21.488000106811523,21.36200008392334,21.019999980926514,20.982400016784666,,
1996-08-23,,,21.34000015258789,21.38400001525879,21.416000175476075,21.067000007629396,20.969200019836425,,
1996-08-26,,,21.13999938964844,21.27599983215332,21.444000053405762,21.098999977111816,20.95560001373291,,
1996-08-27,,,21.200000762939453,21.236000061035156,21.49200019836426,21.131999969482422,20.946400032043456,,
1996-08-28,,,20.979999542236328,21.19199981689453,21.43000011444092,21.154999923706054,20.940000038146973,,
1996-08-29,,,20.700000762939453,21.072000122070314,21.280000114440917,21.16299991607666,20.940000038146973,,
1996-08-30,,,20.81999969482422,20.96800003051758,21.176000022888182,21.15599994659424,20.942400016784667,,
1996-09-02,,,20.81999969482422,20.904000091552735,21.089999961853028,21.15699996948242,20.94680000305176,,
1996-09-03,,,20.959999084472656,20.855999755859376,21.045999908447264,21.164999961853027,20.957999992370606,,
1996-09-04,,,21.0,20.85999984741211,21.02599983215332,21.172999954223634,20.97,,
1996-09-05,,,20.899999618530277,20.899999618530277,20.985999870300294,21.173999977111816,20.983999977111818,,
1996-09-06,,,21.040000915527344,20.9439998626709,20.95599994659424,21.186000061035156,20.991599998474122,,
1996-09-09,,,21.36000061035156,21.052000045776367,20.97800006866455,21.211000061035158,20.988800010681153,,
1996-09-10,,,21.200000762939453,21.100000381469727,20.97800006866455,21.235000133514404,20.97880001068115,,
1996-09-11,,,21.31999969482422,21.16400032043457,21.01200008392334,21.221000099182127,20.979200019836426,,
1996-09-12,,,21.440000534057617,21.27200050354004,21.086000061035158,21.183000087738037,20.982000045776367,,
1996-09-13,,,21.459999084472656,21.3560001373291,21.15,21.16300001144409,20.99720001220703,,
1996-09-16,,,21.84000015258789,21.452000045776366,21.252000045776366,21.171000003814697,21.014800033569337,,
