Date,GRADE,GPS,ALB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-09-19,52.345294826944155,A,5.84498405456543,5.714239406585693,5.533108377456665,5.2719393491745,5.043929109573365,4.845542063713074,4.471659576892852
1995-09-20,52.36106622679517,A,5.806531429290772,5.768075656890869,5.600033044815064,5.311152410507202,5.063448104858399,4.8623370170593265,4.480514223575592
1995-09-21,52.34800669479185,A,5.691165447235107,5.7834569931030275,5.6439197063446045,5.342680191993713,5.0806597805023195,4.877596220970154,4.488601677417755
1995-09-22,52.33157494645513,A,5.768074989318848,5.798838901519775,5.683995914459229,5.378053450584412,5.099409646987915,4.8936245203018185,4.497073678970337
1995-09-25,52.27095777805067,A,5.691165447235107,5.760384273529053,5.712547349929809,5.41341495513916,5.11815484046936,4.908883724212647,4.504970772266388
1995-09-26,52.21409589832283,A,5.691165447235107,5.729620552062988,5.721929979324341,5.44685971736908,5.1369000339508055,4.922996506690979,4.512867865562439
1995-09-27,52.16135631571067,A,5.614258766174316,5.691166019439697,5.729620838165284,5.482209801673889,5.156407403945923,4.935575971603393,4.5209515047073365
1995-09-28,52.15242672494904,A,5.768074989318848,5.7065479278564455,5.7450024604797365,5.519500041007996,5.174390516281128,4.949311470985412,4.529423506259918
1995-09-29,52.131132131384554,A,5.768074989318848,5.7065479278564455,5.75269341468811,5.5587070226669315,5.189306612014771,4.963046970367432,4.537705147266388
1995-10-02,52.13157172296837,A,5.806531429290772,5.729621124267578,5.745002698898316,5.599836826324463,5.206525344848632,4.977549161911011,4.546179070472717
1995-10-03,52.1405446917673,A,5.806531429290772,5.752694320678712,5.74115743637085,5.637132906913758,5.226044340133667,4.990904951095581,4.5546529936790465
1995-10-04,52.16861600186429,A,5.883438587188721,5.8065302848815925,5.748848152160645,5.674440598487854,5.249401750564576,5.004265542030335,4.564082531929016
1995-10-05,52.161022279881514,A,5.806531429290772,5.814221572875978,5.760384750366211,5.702152228355407,5.2696875,5.017239208221436,4.572366089820862
1995-10-06,52.16793302479265,A,5.883438587188721,5.837294292449952,5.771921110153198,5.727958512306214,5.292278156280518,5.031364068984986,4.580653464794159
1995-10-09,52.15079147766709,A,5.768074989318848,5.829603004455566,5.779612064361572,5.746079707145691,5.3117947769165035,5.042424621582032,4.588364021778107
1995-10-10,52.1244110615292,A,5.768074989318848,5.821911716461182,5.787303018569946,5.7546164989471436,5.329011135101318,5.051956667900085,4.596074578762054
1995-10-11,52.087867843739645,A,5.806531429290772,5.806530284881592,5.806530284881592,5.768075561523438,5.346996622085571,5.062255401611328,4.603406343460083
1995-10-12,52.057351729335615,A,5.729621887207031,5.791148376464844,5.80268497467041,5.773843717575074,5.36344391822815,5.0729314231872555,4.611114988327026
1995-10-13,52.01927437586187,A,5.768074989318848,5.768075656890869,5.80268497467041,5.777689194679261,5.379893522262574,5.083609857559204,4.618635189533234
1995-10-16,52.00167992908775,A,5.768074989318848,5.768075656890869,5.798839330673218,5.771921014785767,5.397109880447387,5.094288291931153,4.626536099910736
1995-10-17,51.99656408922613,A,5.768074989318848,5.768075656890869,5.794993686676025,5.768075561523438,5.414326238632202,5.106113114356995,4.634627375602722
1995-10-18,51.98543193001526,P,5.806531429290772,5.768075656890869,5.7873029708862305,5.768075561523438,5.433078479766846,5.11755823135376,4.642339859008789
1995-10-19,51.98386834794926,P,5.729621887207031,5.768075656890869,5.779612016677857,5.769998383522035,5.449525775909424,5.127087869644165,4.650238869190216
1995-10-20,51.99295693645532,P,5.84498405456543,5.783457469940186,5.7757665634155275,5.773843836784364,5.46828031539917,5.137771129608154,4.65795325756073
1995-10-23,52.00272715112516,A,5.806531429290772,5.791148757934571,5.77961220741272,5.779612135887147,5.487032556533814,5.148069863319397,4.6650946640968325
1995-10-24,52.01492959637199,A,5.84498405456543,5.806530570983887,5.787303113937378,5.787303066253663,5.5057870960235595,5.158753123283386,4.672618691921234
1995-10-25,52.02714687730151,A,5.84498405456543,5.8142210960388185,5.791148376464844,5.798839330673219,5.523008069992065,5.170582766532898,4.680713794231415
1995-10-26,52.036648492249434,A,5.806531429290772,5.829603004455566,5.798839330673218,5.8007621526718145,5.53715970993042,5.181645765304565,4.688616633415222
1995-10-27,52.022279986288986,A,5.768074989318848,5.81422119140625,5.798839330673218,5.8007621526718145,5.549775514602661,5.1919420719146725,4.695756115913391
1995-10-30,52.01410565714713,A,5.806531429290772,5.81422119140625,5.802684974670411,5.8007621526718145,5.562393655776978,5.20300507068634,4.703278241157531
1995-10-31,51.98979656480906,A,5.729621887207031,5.79114875793457,5.798839664459229,5.796916675567628,5.575773897171021,5.213145608901978,4.71079653263092
1995-11-01,51.941861529317386,P,5.575808048248291,5.737313556671142,5.775767326354981,5.781535148620606,5.586844654083252,5.221748008728027,4.718878271579743
1995-11-02,51.87026230897504,P,5.345084190368652,5.645024108886719,5.737313556671143,5.7584627866744995,5.592534141540527,5.2280431699752805,4.725425682067871
1995-11-03,51.777743654897044,P,5.15281343460083,5.521971797943115,5.668096494674684,5.721931529045105,5.594378213882447,5.231648864746094,4.730821375846863
1995-11-06,51.68988537352991,P,5.191269397735596,5.39891939163208,5.606570291519166,5.693091249465942,5.598524894714355,5.235639119148255,4.736980421543121
1995-11-07,51.606787787890404,P,5.15281343460083,5.28355770111084,5.537353229522706,5.662328171730041,5.601135759353638,5.238861436843872,4.742756834030152
1995-11-08,51.55323955493245,P,5.15281343460083,5.198958778381348,5.468136167526246,5.629642271995545,5.6060468864440915,5.241317000389099,4.748533246517181
1995-11-09,51.56986543073103,P,5.345084190368652,5.198958778381348,5.421991443634033,5.610415387153625,5.612503166198731,5.245695271492004,4.755271012783051
1995-11-10,51.636974397332985,P,5.383535861968994,5.245103263854981,5.383537530899048,5.591188430786133,5.620495176315307,5.250841436386108,4.7618203186988834
1995-11-13,51.72667028692293,P,5.614258766174316,5.329701137542725,5.364310264587402,5.583497619628906,5.633101644515992,5.259444966316223,4.76971360206604
1995-11-14,51.84349622901423,P,5.729621887207031,5.445062828063965,5.364310264587402,5.581574964523315,5.646481885910034,5.26958550453186,4.778183701038361
1995-11-15,51.940529248397176,P,5.614258766174316,5.537351894378662,5.3681553363800045,5.5719613313674925,5.6560213661193846,5.27857241153717,4.786267340183258
1995-11-16,51.9939530607241,P,5.575808048248291,5.5834966659545895,5.391227722167969,5.564270639419556,5.662491550445557,5.287941589355468,4.79434907913208
1995-11-17,52.02488676113531,A,5.537350177764893,5.614259529113769,5.429681396484375,5.548888945579529,5.665892295837402,5.295392651557922,4.802048175334931
1995-11-20,51.99386340466662,A,5.421989440917969,5.5758056640625,5.452753400802612,5.529661846160889,5.666219062805176,5.301690106391907,4.8093608212471
1995-11-21,51.98748615777856,A,5.768074989318848,5.5834962844848635,5.514279556274414,5.52581639289856,5.669633779525757,5.3114484167099,4.81897496342659
1995-11-22,51.9940321545511,A,5.729621887207031,5.606568908691406,5.571960401535034,5.52004828453064,5.673479213714599,5.32043881893158,4.82839684009552
1995-11-23,51.99626835106889,A,5.729621887207031,5.6373316764831545,5.610414171218872,5.516202807426453,5.675786476135254,5.3294292211532595,4.837247648239136
1995-11-24,51.98112437368592,A,5.575808048248291,5.645023250579834,5.629641389846801,5.506589460372925,5.673479328155517,5.3376482439041135,4.844187223911286
1995-11-27,52.012664864075965,A,5.768074989318848,5.71424036026001,5.645023012161255,5.504666638374329,5.67117205619812,5.346639800071716,4.852088134288788
1995-11-28,51.99522822766178,A,5.84498405456543,5.729622173309326,5.656559228897095,5.5104347467422485,5.67117205619812,5.357550582885742,4.860373589992523
1995-11-29,52.02794656252098,A,6.114161014556885,5.806529998779297,5.706549453735351,5.537352395057678,5.6773246479034425,5.37038637638092,4.869624221324921
1995-11-30,52.00836370810391,A,5.652713298797607,5.791148281097412,5.714239978790284,5.552733850479126,5.676555604934692,5.378607692718506,4.876757969856262
1995-12-01,52.06040534911716,A,5.883438587188721,5.852674388885498,5.748848819732666,5.5892651081085205,5.67886287689209,5.389136261940003,4.885045344829559
1995-12-04,52.12542552760044,A,6.114161014556885,5.921891593933106,5.818065977096557,5.635409688949585,5.687322788238525,5.402738814353943,4.893915257453918
1995-12-05,52.1600972421422,A,5.998795032501221,5.952653789520264,5.841137981414795,5.677708768844605,5.693475379943847,5.415187706947327,4.9022083401679994
1995-12-06,52.1226160854533,A,5.883438587188721,5.906509304046631,5.856519651412964,5.714240026473999,5.698858976364136,5.42763319015503,4.910686068534851
1995-12-07,52.14655358979661,A,5.84498405456543,5.944963455200195,5.8680558681488035,5.7392350196838375,5.700397157669068,5.437393836975097,4.918590815067291
1995-12-08,52.12326010847347,A,5.883438587188721,5.944963455200195,5.898818922042847,5.764230155944825,5.702704429626465,5.446005520820617,4.926878190040588
1995-12-11,52.0337730752116,A,5.806531429290772,5.883437538146973,5.902664566040039,5.773843789100647,5.702704429626465,5.454614887237549,4.934781029224395
1995-12-12,51.983994188708486,A,5.84498405456543,5.852675342559815,5.902664566040039,5.779611897468567,5.703473482131958,5.4647589111328125,4.942876131534576
1995-12-13,51.94640963657742,A,5.7848219871521,5.83295202255249,5.869730663299561,5.788140058517456,5.701501150131225,5.475451450347901,4.951241507530212
1995-12-14,51.91566091117337,A,5.707688808441162,5.805492973327636,5.875228214263916,5.794734096527099,5.699524297714233,5.484605898857117,4.95876266002655
1995-12-15,51.8992920723054,P,5.861952781677246,5.801195812225342,5.873079633712768,5.810964226722717,5.699094581604004,5.495686368942261,4.9674372434616085
1995-12-18,51.891824385901316,P,5.707688808441162,5.78142728805542,5.832432413101197,5.825249195098877,5.69788685798645,5.504840817451477,4.974958395957946
1995-12-19,51.88233893523812,P,5.7848219871521,5.769394874572754,5.811035108566284,5.82608654499054,5.698221797943115,5.513616466522217,4.983056280612946
1995-12-20,51.89850379250779,P,5.823388576507568,5.777108192443848,5.805030107498169,5.830774879455566,5.698558940887451,5.5227777814865116,4.9923023200035095
1995-12-21,51.85358331667126,P,5.437731742858887,5.723116779327393,5.764304876327515,5.8161803722381595,5.692721138000488,5.528082528114319,4.9994290161132815
1995-12-22,51.8080859616953,P,5.553427696228027,5.661411762237549,5.731303787231445,5.815061354637146,5.688428192138672,5.5341608572006225,5.007516324520111
1995-12-25,51.79368038232176,P,5.553427696228027,5.6305595397949215,5.705993413925171,5.804328989982605,5.684135246276855,5.540622563362121,5.015794687271118
1995-12-26,51.76861427456623,P,5.553427696228027,5.584280681610108,5.67683777809143,5.789751172065735,5.679842300415039,5.54708426952362,5.024264124631881
1995-12-27,51.72806444662053,P,5.5919952392578125,5.538002014160156,5.657555103302002,5.763642883300781,5.67555157661438,5.554315028190612,5.033117471933365
1995-12-28,51.778204936995536,P,5.630557537078857,5.57656717300415,5.649841976165772,5.762535095214844,5.673570289611816,5.56154803276062,5.0421636307239535
1995-12-29,51.848794357315334,P,5.977645397186279,5.661410713195801,5.661411237716675,5.767245435714722,5.676223516464233,5.572251915931702,5.052945228815079
1996-01-01,51.91564645289415,P,5.977645397186279,5.746254253387451,5.688406896591187,5.760419654846191,5.679645795822143,5.5833391761779785,5.0639178860187535
1996-01-02,51.97583122269262,A,5.900518417358398,5.815672397613525,5.699976539611816,5.755505824089051,5.680756483078003,5.593271789550781,5.074504908323288
1996-01-03,52.02900163599646,A,5.861952781677246,5.869663906097412,5.703832960128784,5.754431533813476,5.681095857620239,5.602051963806153,5.084899102449417
1996-01-04,52.04525379218561,A,5.7848219871521,5.90051679611206,5.738541984558106,5.75142343044281,5.680661668777466,5.608910689353943,5.094525511264801
1996-01-05,52.01331266194856,A,5.823388576507568,5.869665431976318,5.765538072586059,5.748420929908752,5.68176794052124,5.615771727561951,5.104153678417206
1996-01-08,51.967789466569094,A,5.746254920959473,5.823387336730957,5.784820795059204,5.7454071044921875,5.680562410354614,5.621478033065796,5.11301404953003
1996-01-09,51.94145912752925,P,5.746254920959473,5.792534637451172,5.804103517532349,5.74047064781189,5.6808950710296635,5.628334484100342,5.122256548404693
1996-01-10,51.891751033687115,P,5.514862060546875,5.723116493225097,5.796390199661255,5.726972651481629,5.679676151275634,5.6332604026794435,5.130151028633118
1996-01-11,51.847939716836045,P,5.514862060546875,5.669124507904053,5.784820652008056,5.717331314086914,5.683071708679199,5.637802925109863,5.137854435443878
1996-01-12,51.808304595264644,P,5.553427696228027,5.6151323318481445,5.742398881912232,5.701905059814453,5.691083993911743,5.642731103897095,5.145559611320496
1996-01-15,51.78148177296122,P,5.514862060546875,5.568853759765625,5.696120548248291,5.692263722419739,5.697555847167969,5.648040370941162,5.152689826488495
1996-01-16,51.74419772688126,P,5.47629451751709,5.514861679077148,5.65369815826416,5.676837348937989,5.704025468826294,5.652580614089966,5.159818274974823
1996-01-17,51.73679975752581,P,5.399165153503418,5.491722297668457,5.607419395446778,5.655626177787781,5.708952503204346,5.657499694824219,5.1661789202690125
1996-01-18,51.74837130635415,P,5.514862060546875,5.491722297668457,5.580423402786255,5.65948269367218,5.71234806060791,5.66242561340332,5.1733091354370115
1996-01-19,51.76992910038212,P,5.553427696228027,5.491722297668457,5.5534273147583,5.65948269367218,5.715745897293091,5.668120536804199,5.180632178783417
1996-01-22,51.7901191415552,P,5.553427696228027,5.4994354248046875,5.534144592285156,5.65948269367218,5.714529275894165,5.673815460205078,5.187573091983795
1996-01-23,51.784155619856826,P,5.360602855682373,5.476297092437744,5.495579385757447,5.649841451644898,5.707148895263672,5.676815390586853,5.193740925788879
1996-01-24,51.802369839964946,P,5.437731742858887,5.484010410308838,5.487866353988648,5.642128276824951,5.703618354797364,5.679819860458374,5.200103359222412
1996-01-25,51.79953118733646,P,5.514862060546875,5.484010410308838,5.487866353988648,5.636343502998352,5.702399435043335,5.682445492744446,5.206851444244385
1996-01-26,51.78349916895372,P,5.514862060546875,5.476297283172608,5.484009790420532,5.6132043361663815,5.701949672698975,5.683920984268188,5.213408463001251
1996-01-29,51.78171412977749,P,5.5919952392578125,5.484010791778564,5.491723108291626,5.593921828269958,5.705349788665772,5.6857844257354735,5.219969003200531
1996-01-30,51.84296501686128,A,5.7848219871521,5.56885461807251,5.522575855255127,5.588137006759643,5.705684728622437,5.687659254074097,5.227875821590423
1996-01-31,51.877194692142496,A,5.746254920959473,5.630559253692627,5.557284832000732,5.582352113723755,5.706017389297485,5.689748301506042,5.235589804649353
1996-02-01,51.93519280689671,A,5.977645397186279,5.723115921020508,5.6035631656646725,5.591993284225464,5.710977859497071,5.6933821678161625,5.244651806354523
1996-02-02,51.98253737948323,A,5.823388576507568,5.784821224212647,5.630559253692627,5.591993284225464,5.715929470062256,5.694704399108887,5.252942523956299
1996-02-05,52.014721962966775,A,5.861952781677246,5.838812732696534,5.661411762237549,5.597778177261352,5.717807025909424,5.694489541053772,5.261617107391357
1996-02-06,52.00668839292243,A,5.823388576507568,5.846526050567627,5.707690334320068,5.601634860038757,5.717375116348267,5.6942735862731935,5.269907824993133
1996-02-07,52.00285358092893,A,5.823388576507568,5.861952781677246,5.746256017684937,5.617061185836792,5.71155966758728,5.694442157745361,5.278389587402343
1996-02-08,51.96730531898444,A,5.823388576507568,5.831101417541504,5.777108669281006,5.632487511634826,5.7149731731414795,5.695764389038086,5.28668030500412
1996-02-09,51.96203999068578,A,5.861952781677246,5.8388142585754395,5.811817741394043,5.647913765907288,5.71454345703125,5.69670316696167,5.2951638436317445
1996-02-12,51.963074352081975,A,5.939081192016602,5.8542399406433105,5.846526336669922,5.669124722480774,5.711041860580444,5.699182324409485,5.304033024311066
1996-02-13,51.96168385550169,A,5.900518417358398,5.869665908813476,5.858095979690551,5.690335917472839,5.709076328277588,5.701275854110718,5.312136180400849
1996-02-14,51.96544980026574,A,5.900518417358398,5.885091876983642,5.873522329330444,5.715403580665589,5.709417924880982,5.704138450622558,5.319857211112976
1996-02-15,51.975735840105074,A,6.016211986541748,5.923656558990478,5.877378988265991,5.740471076965332,5.712842483520507,5.706619820594788,5.3279656457901
1996-02-16,51.959381235299475,A,5.861952781677246,5.923656558990478,5.881235408782959,5.755897331237793,5.712412767410278,5.707558598518371,5.335302784442901
1996-02-19,51.93450518626987,A,5.861952781677246,5.908230876922607,5.881235408782959,5.771323585510254,5.713521194458008,5.708112812042236,5.342830986976623
1996-02-20,51.92582886036345,A,5.861952781677246,5.900517749786377,5.885091829299927,5.796391081809998,5.713860569000244,5.708667025566101,5.349785988330841
1996-02-21,51.90248287440688,A,5.823388576507568,5.885091781616211,5.885091829299927,5.815673923492431,5.714631900787354,5.70806652545929,5.356166033744812
1996-02-22,51.88938712774121,A,5.939081192016602,5.869665622711182,5.89666109085083,5.836884880065918,5.719259748458862,5.709392023086548,5.363315615653992
1996-02-23,51.892534502976055,A,5.900518417358398,5.877378749847412,5.9005176544189455,5.8561676979064945,5.720031061172485,5.709562821388245,5.370463445186615
1996-02-26,51.90819362490496,A,5.977645397186279,5.900517272949219,5.904374074935913,5.875450205802918,5.725430192947388,5.711658525466919,5.377041573524475
1996-02-27,51.911058581165754,A,5.977645397186279,5.923655796051025,5.912086772918701,5.885091376304627,5.7292866611480715,5.713754229545593,5.3828554487228395
1996-02-28,51.91863256078053,A,5.939081192016602,5.946794319152832,5.915943050384522,5.8947326898574826,5.731600513458252,5.715079727172852,5.38866756439209
1996-02-29,51.90652667321026,A,5.939081192016602,5.946794319152832,5.908229970932007,5.892804479598999,5.741627502441406,5.7171743202209475,5.3950528717041015
1996-03-01,51.907433131799046,A,5.939081192016602,5.954506874084473,5.915942811965943,5.89858911037445,5.749340572357178,5.718884382247925,5.401247119903564
1996-03-04,52.012057441471036,A,6.710394859313965,6.10105676651001,6.000787019729614,5.941011214256287,5.772479915618897,5.728307580947876,5.411297936439514
1996-03-05,52.11389795783319,A,6.6332621574401855,6.232180118560791,6.077917957305909,5.981504893302917,5.79407660484314,5.7369594526290895,5.421536283493042
1996-03-06,52.22339078346633,A,6.650273323059082,6.374418544769287,6.160606431961059,6.022849130630493,5.815242166519165,5.745396871566772,5.431477551460266
1996-03-07,52.34524372699505,A,6.727604389190674,6.532123184204101,6.239458751678467,6.068059921264648,5.837183103561402,5.755376696586609,5.4412322831153865
1996-03-08,52.44513514508069,A,6.688937664031982,6.682094478607178,6.318300676345825,6.109409165382385,5.851408948898316,5.7638162326812745,5.450793681144714
1996-03-11,52.3954366337743,A,6.688937664031982,6.677803039550781,6.389429903030395,6.146901988983155,5.86563479423523,5.772640295028687,5.460355079174041
1996-03-12,52.36020749314351,A,6.688937664031982,6.688938140869141,6.460559129714966,6.186322951316834,5.881403179168701,5.781079831123352,5.469916477203369
1996-03-13,52.33004484444165,A,6.727604389190674,6.704404354095459,6.539411449432373,6.227677249908448,5.89871621131897,5.789906034469604,5.480244400501252
1996-03-14,52.30642208859501,A,6.843594074249268,6.727602291107178,6.62986273765564,6.269046354293823,5.919891653060913,5.80027666091919,5.490961213111877
1996-03-15,52.295363195223494,A,6.804932117462158,6.7508011817932125,6.716447830200195,6.316195321083069,5.9395225238800045,5.810645232200622,5.501293652057647
1996-03-18,52.30376644756072,A,6.882261276245117,6.78946590423584,6.7336344718933105,6.367210745811462,5.962242650985718,5.821402530670166,5.512203800678253
1996-03-19,52.316974294792495,A,6.920921802520752,6.835862731933593,6.762400436401367,6.420159196853637,5.985735988616943,5.833315529823303,5.5232305693626405
1996-03-20,52.33843461020317,A,6.998254776000977,6.889992809295654,6.7971985816955565,6.478902506828308,6.015403842926025,5.84753999710083,5.534644002914429
1996-03-21,52.33952843824974,A,6.998254776000977,6.920924949645996,6.824263620376587,6.531861186027527,6.045071697235107,5.864071702957153,5.546057436466217
1996-03-22,52.352710968248765,A,7.0369181632995605,6.967322158813476,6.859061670303345,6.588681173324585,6.074741506576538,5.882912750244141,5.557280807495117
1996-03-25,52.36644401416097,A,6.959590435028076,6.982787990570069,6.886126947402954,6.637778425216675,6.103636074066162,5.900595960617065,5.56811753988266
1996-03-26,52.37538239153945,A,6.998254776000977,6.998254585266113,6.917058658599854,6.688808894157409,6.13407527923584,5.919050374031067,5.5789559054374696
1996-03-27,52.36417784806721,A,6.998254776000977,6.998254585266113,6.944123697280884,6.741767573356628,6.166057071685791,5.937504787445068,5.5894108939170835
1996-03-28,52.339228787551434,A,6.920921802520752,6.982787990570069,6.951856470108032,6.790859603881836,6.1941782665252685,5.953263163566589,5.5994792175292964
1996-03-29,52.302029708637185,A,6.920921802520752,6.959588718414307,6.963455438613892,6.8399516344070435,6.221528148651123,5.968637022972107,5.609739229679108
1996-04-01,52.26552717033231,A,6.959590435028076,6.959588718414307,6.971188354492187,6.852411413192749,6.249651403427124,5.982090339660645,5.620767652988434
1996-04-02,52.20156103977641,A,6.804932117462158,6.920924186706543,6.9595893859863285,6.860994911193847,6.27853798866272,5.9928434419631955,5.631214473247528
1996-04-03,52.10247991122089,P,6.572943210601807,6.835861873626709,6.917058229446411,6.857128405570984,6.3012422180175784,6.002430286407471,5.640501348972321
1996-04-04,51.96728647810361,P,6.18629789352417,6.688937091827393,6.835862541198731,6.830063080787658,6.314670934677124,6.0085351848602295,5.648238387107849
1996-04-05,51.83136108406291,P,6.18629789352417,6.542012310028076,6.750800514221192,6.804931092262268,6.32809965133667,6.015024662017822,5.655208656787872
1996-04-08,51.68988535321262,P,6.031641006469727,6.356422424316406,6.658005571365356,6.772066259384156,6.336892566680908,6.02112117767334,5.661405642032623
1996-04-09,51.614042696600414,P,6.340958595275879,6.263627719879151,6.592275953292846,6.7546673059463505,6.348015298843384,6.02685001373291,5.669149215221405
1996-04-10,51.60371228717872,P,6.456949710845947,6.240429019927978,6.538145446777344,6.741134572029114,6.362229194641113,6.0341232919692995,5.67728105545044
1996-04-11,51.662819723306264,P,6.456949710845947,6.294559383392334,6.491748237609864,6.721802353858948,6.371815280914307,6.041396570205689,5.685412895679474
1996-04-12,51.783312104429456,P,6.804932117462158,6.418286228179932,6.480149269104004,6.721802353858948,6.3914461517333985,6.053687810897827,5.695668027400971
1996-04-15,51.89430742206722,P,6.611608982086182,6.534279823303223,6.4453511238098145,6.708269739151001,6.406439275741577,6.0621231508255,5.704381475448608
1996-04-16,51.93741090089287,P,6.495617866516113,6.56521167755127,6.41441969871521,6.687004542350769,6.419883861541748,6.068629488945008,5.713090035915375
1996-04-17,51.95074214728572,P,6.495617866516113,6.572945308685303,6.406687164306641,6.661872696876526,6.4333284473419186,6.072444057464599,5.72141521692276
1996-04-18,52.00926444675446,P,6.727604389190674,6.627076244354248,6.460817813873291,6.648340177536011,6.451412763595581,6.083192968368531,5.730900330543518
1996-04-19,52.0235027713369,A,6.959590435028076,6.6580079078674315,6.538147068023681,6.6444737911224365,6.473365516662597,6.093954486846924,5.741545374393463
1996-04-22,52.104666025011646,A,7.1142449378967285,6.758535099029541,6.6464074611663815,6.652206516265869,6.496868791580201,6.103955326080322,5.753347070217132
1996-04-23,52.192838681804794,A,7.0369181632995605,6.86679515838623,6.71600341796875,6.654139685630798,6.519596786499023,6.114336557388306,5.764762132167816
1996-04-24,52.30551282322735,A,7.191576957702637,7.005986976623535,6.789466142654419,6.6638057947158815,6.545417957305908,6.127417941093444,5.777525565624237
1996-04-25,52.366668102909586,A,7.307567119598389,7.121979522705078,6.874527883529663,6.683138060569763,6.571245059967041,6.142043771743775,5.789718804359436
1996-04-26,52.377707091858866,A,7.230240821838379,7.1761096000671385,6.917058753967285,6.698604011535645,6.598610820770264,6.155511794090271,5.800758657455444
1996-04-29,52.32583265398779,A,7.0369181632995605,7.160644245147705,6.959589672088623,6.702470397949218,6.62211012840271,6.1678156614303585,5.811215274333954
1996-04-30,52.33347827237282,A,7.230240821838379,7.199308776855469,7.03305196762085,6.72373583316803,6.649475889205933,6.181668229103089,5.82321357011795
1996-05-01,52.31580195637887,A,7.191576957702637,7.199308776855469,7.102647876739502,6.754667520523071,6.676839656829834,6.195735778808594,5.835593614578247
1996-05-02,52.29248891759163,A,7.230240821838379,7.183843517303467,7.152911520004272,6.806864666938782,6.70266284942627,6.210961298942566,5.8477835988998415
1996-05-03,52.314393930623304,A,7.346226692199707,7.207040691375733,7.191575145721435,6.864861106872558,6.731577014923095,6.225804038047791,5.860745203495026
1996-05-06,52.38174294005703,A,7.423558712005615,7.284368801116943,7.222506523132324,6.934456992149353,6.760495281219482,6.242962737083435,5.873901777267456
1996-05-07,52.379910752010346,A,7.346226692199707,7.307565975189209,7.2534373760223385,6.984720396995544,6.787866907119751,6.258576784133911,5.886096625328064
1996-05-08,52.36827992165718,A,7.307567119598389,7.3307640075683596,7.265036392211914,7.027251267433167,6.815236625671386,6.27341856956482,5.898098175525665
1996-05-09,52.36193563485225,A,7.346226692199707,7.353961181640625,7.268902349472046,7.0717151165008545,6.843379535675049,6.2925035190582275,5.910293023586274
1996-05-10,52.33201924011137,A,7.346226692199707,7.353961181640625,7.2805009365081785,7.098779845237732,6.8715224456787105,6.310431509017945,5.9222961831092835
1996-05-13,52.250425190938195,A,7.152908802032471,7.299831199645996,7.2921000003814695,7.125844836235046,6.880372724533081,6.3264263200759885,5.933524441719055
1996-05-14,52.196175776542994,A,7.152908802032471,7.2611676216125485,7.284366798400879,7.158709383010864,6.890765657424927,6.342421131134033,5.944752700328827
1996-05-15,52.14612610483413,A,7.075580596923828,7.214770317077637,7.272767162322998,7.18770751953125,6.899271802902222,6.357256984710693,5.955786006450653
1996-05-16,52.09667307989281,P,7.191576957702637,7.183840370178222,7.268900775909424,7.210906147956848,6.908551254272461,6.372867178916931,5.967207605838776
1996-05-17,52.06863985909226,P,7.346226692199707,7.183840370178222,7.268900775909424,7.23023796081543,6.921697034835815,6.386552991867066,5.979402453899383
1996-05-20,52.075511913659135,P,7.346226692199707,7.22250394821167,7.261167573928833,7.241837048530579,6.93484281539917,6.400238804817199,5.991788990497589
1996-05-21,52.07638656299215,P,7.268904685974121,7.245703125,7.253435373306274,7.2534363746643065,6.946442155838013,6.413922667503357,6.003597228527069
1996-05-22,52.08604339340325,A,7.268904685974121,7.284367942810059,7.249569129943848,7.257302761077881,6.957268161773682,6.427992186546326,6.015022075176239
1996-05-23,52.07804123357991,A,7.268904685974121,7.299833488464356,7.241836929321289,7.255369639396667,6.965774374008179,6.442833013534546,6.025871851444244
1996-05-24,52.05687262039171,A,7.268904685974121,7.284369087219238,7.23410472869873,7.257302832603455,6.975053825378418,6.457288174629212,6.036529951095581
1996-05-27,52.046196484523,A,7.268904685974121,7.268904685974121,7.245704317092896,7.268902158737182,6.982786693572998,6.472514672279358,6.0469963526725765
1996-05-28,52.05200229764757,A,7.346226692199707,7.284369087219238,7.265036106109619,7.274701452255249,6.991292791366577,6.48851438999176,6.058424437046051
1996-05-29,52.01181281904727,A,6.998254776000977,7.2302391052246096,7.257303524017334,7.265035343170166,6.991292791366577,6.503348317146301,6.068304359912872
1996-05-30,51.93037077577643,P,6.688937664031982,7.1142457008361815,7.2070395946502686,7.237970185279846,6.985106449127198,6.515089073181152,6.076445999145508
1996-05-31,51.88437123655552,P,6.959590435028076,7.052382850646973,7.1683759689331055,7.218638372421265,6.983559894561767,6.5291507005691525,6.085940902233124
1996-06-03,51.81549765162455,P,6.882261276245117,6.975054168701172,7.121979427337647,7.19157350063324,6.982013311386108,6.5428246927261355,6.095432531833649
1996-06-04,51.72562108179318,P,6.804932117462158,6.866795253753662,7.0755821704864506,7.1645087718963625,6.978146858215332,6.556111068725586,6.104345841407776
1996-06-05,51.741089950374715,P,7.075580596923828,6.882260417938232,7.056249761581421,7.152909445762634,6.979693374633789,6.57287522315979,6.115187458992004
1996-06-06,51.813978544989766,P,7.0369181632995605,6.951856517791748,7.0330511093139645,7.137444019317627,6.982013301849365,6.588095784187317,6.125260698795318
1996-06-07,51.84470219619863,P,7.0369181632995605,6.967322063446045,7.009852457046509,7.12197859287262,6.984333229064942,6.602930688858033,6.135525612831116
