Date,GRADE,GPS,ANSS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-06-19,55.11739137510392,A,7.474999904632568,7.2434999465942385,7.0954999923706055,7.0160000085830685,6.854650001525879,6.335875005722046,5.595637500286102
2003-06-20,55.21630221115646,A,7.737500190734863,7.397499942779541,7.172749996185303,7.073250007629395,6.884750003814697,6.366525006294251,5.605887501239777
2003-06-23,55.275286554472615,A,7.78249979019165,7.503999900817871,7.261749982833862,7.13274998664856,6.913400001525879,6.397600002288819,5.618250000476837
2003-06-24,55.314592534868005,A,7.650000095367432,7.5894999504089355,7.339249992370606,7.17412497997284,6.936850004196167,6.423525004386902,5.632275002002716
2003-06-25,55.35861833219556,A,7.822500228881836,7.69350004196167,7.416499996185303,7.219249987602234,6.963500013351441,6.449275007247925,5.648650002479553
2003-06-26,55.36288586132893,A,7.739999771118164,7.746500015258789,7.494999980926513,7.253249979019165,6.989350004196167,6.472050004005432,5.666050000190735
2003-06-27,55.32749251497513,A,7.755000114440918,7.75,7.573749971389771,7.283624982833862,7.015500001907348,6.494100003242493,5.682775001525879
2003-06-30,55.294900018706585,A,7.84250020980835,7.76200008392334,7.632999992370605,7.3208750009536745,7.043850002288818,6.5160250043869015,5.700050003528595
2003-07-01,55.29400837045234,A,7.90749979019165,7.813500022888183,7.701499986648559,7.361374998092652,7.071999998092651,6.538250002861023,5.717587502002716
2003-07-02,55.29464319835324,A,8.09749984741211,7.8684999465942385,7.780999994277954,7.414374995231628,7.101999998092651,6.562300000190735,5.735562500953674
2003-07-03,55.302091397205686,A,8.074999809265137,7.935499954223633,7.840999984741211,7.468249988555908,7.128499994277954,6.5863249969482425,5.75236249923706
2003-07-04,55.32298948916033,A,8.074999809265137,7.999499893188476,7.874749946594238,7.523749971389771,7.160049991607666,6.610074996948242,5.77111249923706
2003-07-07,55.38268930151622,A,8.457500457763672,8.122499942779541,7.94225001335144,7.601999998092651,7.198550004959106,6.637650003433228,5.791862502098083
2003-07-08,55.45471847060949,A,8.609999656677246,8.26299991607666,8.038249969482422,7.688749980926514,7.240699996948242,6.666500000953675,5.814987500905991
2003-07-09,55.502855537175485,A,8.642499923706055,8.371999931335449,8.120249938964843,7.768374967575073,7.28125,6.695174999237061,5.8391375005245205
2003-07-10,55.52387472181738,A,8.302499771118164,8.417499923706055,8.176499938964843,7.835749959945678,7.312799997329712,6.720824995040894,5.8621874988079075
2003-07-11,55.54360705944827,A,8.350000381469727,8.472500038146972,8.235999965667725,7.904874968528747,7.339650001525879,6.746599998474121,5.886425000429154
2003-07-14,55.50173227043177,A,8.399999618530273,8.460999870300293,8.291749906539916,7.962374949455262,7.362799997329712,6.773324995040894,5.909662498235702
2003-07-15,55.44240704857788,A,8.529999732971191,8.444999885559081,8.353999900817872,8.027749943733216,7.388499994277954,6.800249991416931,5.932049998044968
2003-07-16,55.3885814509535,A,8.494999885559082,8.415499877929687,8.393749904632568,8.087374949455262,7.415399990081787,6.826574988365174,5.956512497663498
2003-07-17,55.322735477120226,A,8.050000190734863,8.364999961853027,8.391249942779542,8.116124963760376,7.434149990081787,6.847949991226196,5.977412499189377
2003-07-18,55.25017366709455,A,8.079999923706055,8.310999870300293,8.391749954223632,8.133249950408935,7.45309998512268,6.869349989891052,5.997874999046326
2003-07-21,55.17995304172111,A,8.0625,8.243499946594238,8.352249908447266,8.147249960899353,7.467649984359741,6.891099991798401,6.0175
2003-07-22,55.10400341863886,P,8.072500228881836,8.152000045776367,8.298499965667725,8.168374967575073,7.485999984741211,6.913824992179871,6.036325001716614
2003-07-23,55.06908939278876,P,8.385000228881836,8.130000114440918,8.272749996185302,8.196499967575074,7.512099990844726,6.939599995613098,6.0577125024795535
2003-07-24,55.09993317897597,P,8.387499809265137,8.197500038146973,8.28125,8.228874969482423,7.537799987792969,6.964849991798401,6.077500002384186
2003-07-25,55.111412526802305,P,8.180000305175781,8.217500114440918,8.264249992370605,8.250124979019166,7.561649990081787,6.988374996185303,6.095662503242493
2003-07-28,55.16453877673131,A,8.375,8.280000114440918,8.261750030517579,8.276749968528748,7.596399993896484,7.014399995803833,6.113250002861023
2003-07-29,55.19071280681819,A,8.170000076293945,8.29950008392334,8.225750064849853,8.289874982833862,7.6286499977111815,7.038424997329712,6.129387502670288
2003-07-30,55.16564966440625,A,8.132499694824219,8.248999977111817,8.189500045776366,8.291624975204467,7.6609999942779545,7.06244999408722,6.145575001239776
2003-07-31,55.16748129961357,A,8.4350004196167,8.258500099182129,8.228000068664551,8.309625005722046,7.698450002670288,7.088649997711181,6.164387502670288
2003-08-01,55.196642811578585,A,8.430000305175781,8.30850009918213,8.263000106811523,8.327375030517578,7.735200004577637,7.114700002670288,6.182250003814698
2003-08-04,55.185347297457646,A,8.412500381469727,8.316000175476074,8.298000144958497,8.325125026702882,7.771600008010864,7.140400004386902,6.199750006198883
2003-08-05,55.196069323347864,A,8.375,8.357000160217286,8.328250122070312,8.31337504386902,7.802650003433228,7.163525004386901,6.218575005531311
2003-08-06,55.21496471545485,A,8.399999618530273,8.410500144958496,8.329750061035156,8.30125002861023,7.832249994277954,7.18704999923706,6.2366500043869015
2003-08-07,55.16826435137303,A,8.270000457763672,8.37750015258789,8.31800012588501,8.299625062942505,7.856450004577637,7.209775004386902,6.253500006198883
2003-08-08,55.11927385551036,A,8.262499809265137,8.344000053405761,8.326250076293945,8.295250034332275,7.87875,7.232125000953674,6.269900004863739
2003-08-11,55.08769378480719,A,8.332500457763672,8.32800006866455,8.322000122070312,8.291875076293945,7.903450012207031,7.255250005722046,6.285062506198883
2003-08-12,55.07968940079218,P,8.462499618530273,8.345499992370605,8.351250076293946,8.2885000705719,7.930750007629395,7.278875002861023,6.301375005245209
2003-08-13,55.08896836061689,P,8.537500381469727,8.373000144958496,8.391750144958497,8.290625095367432,7.960750017166138,7.30380000591278,6.3175000071525576
2003-08-14,55.11688606708717,A,8.447500228881836,8.40850009918213,8.39300012588501,8.31050009727478,7.989750022888184,7.327950010299682,6.333962507247925
2003-08-15,55.15711362384898,A,8.550000190734863,8.466000175476074,8.405000114440918,8.33400011062622,8.021450023651123,7.35247501373291,6.351525008678436
2003-08-18,55.21354744552414,A,8.654999732971191,8.530500030517578,8.429250049591065,8.363625097274781,8.056700019836425,7.379150009155273,6.371400008201599
2003-08-19,55.27981240465434,A,8.949999809265137,8.628000068664551,8.486750030517578,8.407500076293946,8.098200016021728,7.408575005531311,6.391250007152557
2003-08-20,55.35184290980428,A,9.210000038146973,8.7625,8.567750072479248,8.448750066757203,8.14140001296997,7.438475008010864,6.41308750629425
2003-08-21,55.4526201849583,A,9.395000457763672,8.952000045776368,8.680250072479248,8.499125099182129,8.190200023651123,7.470650014877319,6.434987509250641
2003-08-22,55.52955463202517,A,9.274999618530272,9.09699993133545,8.781500053405761,8.553875064849853,8.23635001182556,7.502400012016296,6.456362507343292
2003-08-25,55.575848222857395,A,9.27750015258789,9.221500015258789,8.876000022888183,8.599000072479248,8.27690001487732,7.533225011825562,6.478487508296967
2003-08-26,55.53657046260685,A,8.837499618530273,9.198999977111816,8.913500022888183,8.632375049591065,8.309200010299683,7.559525008201599,6.498437507152557
2003-08-27,55.45724391261266,A,8.734999656677246,9.103999900817872,8.933249950408936,8.662500047683716,8.337850008010864,7.584325003623962,6.517125005722046
2003-08-28,55.35198051524832,A,8.887499809265137,9.002499771118163,8.977249908447266,8.685125017166138,8.366100006103515,7.610375003814697,6.535325005054474
2003-08-29,55.24955491062596,A,8.837499618530273,8.914999771118165,9.005999851226807,8.705499982833862,8.388099994659424,7.636424999237061,6.553262503147125
2003-09-01,55.15499329199441,A,8.837499618530273,8.82699966430664,9.024249839782716,8.72674994468689,8.409199991226195,7.661299996376037,6.570575001239777
2003-09-02,55.136919194442804,A,8.922499656677246,8.843999671936036,9.021499824523925,8.754124927520753,8.434649982452392,7.68574999332428,6.588687498569488
2003-09-03,55.202072035001684,A,9.4975004196167,8.996499824523926,9.0502498626709,8.808999967575073,8.46814998626709,7.715824999809265,6.609387500286102
2003-09-04,55.278188320423716,A,9.640000343322754,9.146999931335449,9.074749851226807,8.877499961853028,8.506149997711182,7.747750000953674,6.630800001621246
2003-09-05,55.33645987705224,A,9.357500076293944,9.251000022888183,9.082999897003173,8.932249975204467,8.538199996948242,7.776849999427795,6.651837501525879
2003-09-08,55.4285172930378,A,9.614999771118164,9.406500053405761,9.1167498588562,8.996374940872192,8.573649988174438,7.808749995231628,6.674800000190735
2003-09-09,55.50056220264232,A,9.587499618530272,9.539500045776366,9.1917498588562,9.052624940872192,8.60724998474121,7.839624991416931,6.697324998378754
2003-09-10,55.48404770912012,A,9.5,9.539999961853026,9.268249893188475,9.100749921798705,8.635299987792969,7.86864999294281,6.720374999046325
2003-09-11,55.46799949575893,A,9.675000190734863,9.546999931335447,9.346999931335448,9.162124919891358,8.667299995422363,7.8978999948501585,6.744362499713898
2003-09-12,55.47919949305163,A,9.587499618530272,9.592999839782715,9.421999931335447,9.213999891281128,8.697549991607666,7.928799991607666,6.768062498569488
2003-09-15,55.422944284388024,A,9.399999618530272,9.549999809265136,9.478249931335448,9.251249885559082,8.716399974822998,7.957474989891052,6.79068749666214
2003-09-16,55.36784663472334,A,9.5,9.532499885559082,9.535999965667724,9.278749895095824,8.734199981689454,7.987449989318848,6.812899997234345
2003-09-17,55.32437808053959,A,9.5,9.532499885559082,9.536249923706054,9.293249893188477,8.751349983215333,8.016299991607665,6.835212497711182
2003-09-18,55.27299823681263,A,9.61750030517578,9.520999908447266,9.533999919891356,9.304374885559081,8.777649993896484,8.045224995613099,6.857712500095367
2003-09-19,55.21958176186313,A,9.52750015258789,9.509000015258788,9.550999927520753,9.316999912261963,8.801199989318848,8.070424995422364,6.880787501335144
2003-09-22,55.202944848834186,A,9.532500267028809,9.535500144958496,9.542749977111816,9.329749917984008,8.823850002288818,8.093324999809266,6.904400002956391
2003-09-23,55.24593194940427,A,10.0,9.635500144958495,9.58400001525879,9.387874937057495,8.853250007629395,8.120875000953674,6.930775003433228
2003-09-24,55.26817918930476,A,9.612500190734863,9.658000183105468,9.595250034332276,9.431749963760376,8.87560001373291,8.14550000190735,6.955262503623962
2003-09-25,55.23678149102465,A,9.21500015258789,9.577500152587891,9.549250030517578,9.448124980926513,8.898900012969971,8.166525001525878,6.9775000047683715
2003-09-26,55.173199035142545,P,8.90250015258789,9.452500152587891,9.48075008392334,9.451375007629395,8.915350017547608,8.184225001335143,6.9970500063896175
2003-09-29,55.123889487529475,P,9.00749969482422,9.347500038146972,9.441500091552735,9.459875011444092,8.934250011444092,8.200949997901917,7.0160250043869015
2003-09-30,54.98644144345556,P,8.885000228881836,9.12450008392334,9.380000114440918,9.458000040054321,8.950500011444092,8.218249998092652,7.035137505531311
2003-10-01,54.9002769236292,P,9.042499542236328,9.010499954223633,9.33425006866455,9.435249996185302,8.963649997711181,8.237874994277954,7.055037503242493
2003-10-02,54.84791455603369,P,8.869999885559082,8.94149990081787,9.25950002670288,9.39674997329712,8.97329999923706,8.255549993515015,7.07368750333786
2003-10-03,54.82623704634324,P,8.65250015258789,8.891499900817871,9.17200002670288,9.361499977111816,8.982749996185303,8.272199993133546,7.091075003147125
2003-10-06,54.890448581777925,P,9.5600004196167,9.002000045776366,9.17475004196167,9.358750009536744,9.006450004577637,8.30142499923706,7.113400006294251
2003-10-07,54.961161439146714,P,9.3774995803833,9.10049991607666,9.1125,9.348250007629394,9.030599994659424,8.329624996185302,7.135037503242493
2003-10-08,55.04793668165677,P,9.5649995803833,9.204999923706055,9.107749938964844,9.351499986648559,9.059249992370605,8.36012499332428,7.1576125001907345
2003-10-09,55.15224440795769,P,9.552499771118164,9.34149990081787,9.141499900817871,9.345374965667725,9.081599979400634,8.390024991035462,7.1800624990463255
2003-10-10,55.268151253369695,A,9.49250030517578,9.50949993133545,9.20049991607666,9.340625,9.102849979400634,8.419024991989136,7.202525000572205
2003-10-13,55.270781489799695,A,9.579999923706056,9.51349983215332,9.257749938964844,9.34962501525879,9.126199970245361,8.448899989128114,7.225212500095368
2003-10-14,55.335551134403794,A,9.920000076293944,9.621999931335449,9.361249923706055,9.370625019073486,9.15709997177124,8.479874987602233,7.248062500953674
2003-10-15,55.35189267721665,A,9.850000381469728,9.679000091552734,9.442000007629394,9.388125038146972,9.18609998703003,8.509174990653992,7.270237503051757
2003-10-16,55.39123375846257,A,10.06999969482422,9.782500076293946,9.561999988555907,9.410750007629394,9.22209997177124,8.539274988174439,7.292537500858307
2003-10-17,55.4256897140069,A,10.037500381469728,9.891500091552734,9.700500011444092,9.436250019073487,9.257599983215332,8.568174991607666,7.314725003242493
2003-10-20,55.44607918893852,A,9.982500076293944,9.972000122070312,9.742749977111817,9.458750009536743,9.290599975585938,8.597024993896484,7.336912503242493
2003-10-21,55.38136977089865,A,9.75,9.938000106811524,9.780000019073487,9.446250009536744,9.316349983215332,8.623549995422364,7.3580500030517575
2003-10-22,55.32520406817239,A,9.600000381469728,9.888000106811523,9.78350009918213,9.445625019073486,9.337599983215332,8.649175000190734,7.378737504482269
2003-10-23,55.18542480103909,A,9.0625,9.68650016784668,9.734500122070312,9.438000011444093,9.349899978637696,8.66982500076294,7.396625003814697
2003-10-24,55.03572570444744,P,8.925000190734863,9.464000129699707,9.67775011062622,9.43912501335144,9.357399978637694,8.689425001144409,7.4150000047683715
2003-10-27,54.92516435368375,P,9.037500381469728,9.275000190734863,9.623500156402589,9.440625047683715,9.365049991607666,8.710875005722047,7.43393750667572
2003-10-28,54.857939339399536,P,9.037500381469728,9.13250026702881,9.535250186920168,9.44825005531311,9.366800003051758,8.732500009536743,7.453587508201599
2003-10-29,54.79866250371205,P,9.037500381469728,9.02000026702881,9.454000186920167,9.44800009727478,9.363350009918213,8.752375011444093,7.47378751039505
2003-10-30,54.797866455605515,P,8.9399995803833,8.99550018310547,9.341000175476076,9.451500082015992,9.354249992370605,8.772225008010864,7.493062508106232
2003-10-31,54.813037245922835,P,8.90999984741211,8.992500114440919,9.228250122070314,9.464375066757203,9.346949996948242,8.791650004386902,7.513162508010864
2003-11-03,54.85386865942494,P,9.43000030517578,9.071000099182129,9.173000144958497,9.457875061035157,9.35,8.813450007438659,7.53606251001358
2003-11-04,54.8808928915993,P,9.140000343322754,9.091500091552735,9.112000179290773,9.446000099182129,9.35605001449585,8.832625012397767,7.557662510871888
2003-11-05,54.99825320957075,A,9.895000457763672,9.263000106811523,9.141500186920167,9.462500143051148,9.379250030517579,8.858550019264221,7.582975013256073
