Date,GRADE,GPS,ROP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-07-02,51.060319022181964,A,11.015783309936523,10.70364761352539,10.564485549926758,10.680886936187743,9.807038860321045,9.241082010269166,8.943066937923431
1997-07-03,51.207597947621714,A,11.145841598510742,10.888328170776367,10.612606811523438,10.703646945953368,9.85984172821045,9.27013077735901,8.950305707454682
1997-07-04,51.32929915442768,A,11.145841598510742,11.04439640045166,10.663329124450684,10.732909727096557,9.912644596099854,9.298659572601318,8.957025864124297
1997-07-07,51.42610045663597,A,11.56202220916748,11.19786376953125,10.789484596252441,10.779079914093016,9.972730751037597,9.331350173950195,8.965826923847198
1997-07-08,51.49386277422651,A,11.796123504638672,11.333122444152831,10.941650867462158,10.821348237991332,10.039059505462646,9.363522176742554,8.976576373577117
1997-07-09,51.57696458574251,A,11.835135459899902,11.496992874145509,11.10032024383545,10.855162620544432,10.105648250579835,9.397384099960327,8.98700227022171
1997-07-10,51.62411677202209,A,11.783116340637209,11.6244478225708,11.256387996673585,10.892879104614256,10.16807538986206,9.430725831985473,8.996130855083466
1997-07-11,51.668695338007275,A,11.718085289001465,11.738896560668945,11.391646480560302,10.945551919937133,10.227641143798827,9.463417253494264,9.004934284687042
1997-07-14,51.64472170059239,A,11.770112991333008,11.78051471710205,11.48918924331665,11.000826120376585,10.291368846893311,9.494549226760864,9.015294411182403
1997-07-15,51.60123862346171,A,11.84814167022705,11.790918350219727,11.562020397186279,11.049597072601317,10.35613691329956,9.526461486816407,9.028637731075287
1997-07-16,51.53965918217682,A,11.736641883850098,11.771219635009766,11.634106254577636,11.099295902252196,10.419195194244384,9.558818531036376,9.040127012729645
1997-07-17,51.450534005180224,A,11.41098690032959,11.696793746948241,11.660620784759521,11.136613798141479,10.476780796051026,9.588958921432495,9.050376970767974
1997-07-18,51.335153936515354,A,11.150464057922363,11.583269500732422,11.661083030700684,11.162206077575684,10.530716629028321,9.616754035949707,9.05841675043106
1997-07-21,51.21610542784155,A,11.03321933746338,11.435890769958496,11.608202743530274,11.198843669891357,10.581267051696777,9.643896617889403,9.065870306491853
1997-07-22,51.115309364784274,P,11.176519393920898,11.301566314697265,11.546242332458496,11.243946599960328,10.634683475494384,9.672212266921997,9.074726297855378
1997-07-23,51.0571790285014,P,11.384931564331056,11.231224250793458,11.501221942901612,11.300771093368532,10.691747970581055,9.701572151184083,9.084624350070953
1997-07-24,51.053984837014674,P,11.371907234191896,11.22340831756592,11.46010103225708,11.358244514465333,10.749592399597168,9.728981971740723,9.09471705198288
1997-07-25,51.06034152000836,P,11.189539909362791,11.231223487854006,11.407246494293213,11.39944648742676,10.787142353057861,9.754568119049072,9.105456845760346
1997-07-28,51.093652114602435,P,11.254671096801758,11.275513839721679,11.355702304840088,11.422445774078371,10.823393783569337,9.780545673370362,9.117041900157929
1997-07-29,51.16286222041597,A,11.723614692687988,11.384932899475098,11.343249607086182,11.452635002136232,10.866943168640137,9.810692720413208,9.130971672534942
1997-07-30,51.17962522207912,A,11.619402885437012,11.431827163696289,11.331525707244873,11.482815980911257,10.905286960601806,9.837197952270508,9.145029962062836
1997-07-31,51.189390303729766,A,11.671509742736816,11.491747665405274,11.357577991485595,11.50909938812256,10.938950386047363,9.860584745407104,9.159413712024689
1997-08-01,51.22736415216695,A,11.606375694274902,11.575114822387695,11.40316915512085,11.532126092910769,10.97131113052368,9.881760416030884,9.173276932239533
1997-08-04,51.32523503034482,A,12.088351249694824,11.741850852966309,11.508682346343994,11.558442544937135,11.013311386108398,9.909835538864137,9.18980985879898
1997-08-05,51.346339881922795,A,12.088351249694824,11.814798164367676,11.599865531921386,11.573053932189943,11.054791431427002,9.938170595169067,9.206082956790924
1997-08-06,51.39197914028813,A,12.140451431274414,11.919007873535156,11.675417518615722,11.588319730758668,11.095752754211425,9.967806634902955,9.222226836681365
1997-08-07,51.42683785956796,A,12.088351249694824,12.002376174926757,11.747061920166015,11.603581476211549,11.135672073364258,9.997961492538453,9.238759763240814
1997-08-08,51.403968983428655,A,11.64545440673828,12.010191917419434,11.792653369903565,11.599949932098388,11.164132385253906,10.023687381744384,9.252948310375213
1997-08-11,51.33172150297539,A,11.90598487854004,11.973718643188477,11.857784748077393,11.606743526458741,11.19468198776245,10.053318386077882,9.268829205036162
1997-08-12,51.30224787914302,A,12.114402770996094,11.97892894744873,11.896863555908203,11.620056581497193,11.226798801422119,10.08659342765808,9.286012008190156
1997-08-13,51.270439413371605,A,12.114402770996094,11.973719215393066,11.946363544464111,11.638944625854494,11.254753875732423,10.11986846923828,9.303324711322784
1997-08-14,51.205497924731475,A,11.775714874267578,11.911191940307617,11.956784057617188,11.657181024551393,11.276455345153808,10.150016593933106,9.319203808307648
1997-08-15,51.17872907177398,A,11.46308422088623,11.874717903137206,11.94245491027832,11.672812032699586,11.294505310058593,10.177038412094117,9.333389818668365
1997-08-18,51.1365742151325,A,11.619402885437012,11.817401504516601,11.89556007385254,11.702121210098266,11.314120998382569,10.205623416900634,9.348747184276581
1997-08-19,51.12367502207838,P,12.062298774719238,11.80698070526123,11.89295482635498,11.746410179138184,11.336351833343507,10.236817560195924,9.36644891500473
1997-08-20,51.073023955672234,P,11.853873252868652,11.754874801635742,11.864297008514404,11.769857263565063,11.35025234222412,10.266447420120238,9.383108518123628
1997-08-21,51.053347756425175,P,11.671509742736816,11.73403377532959,11.822612857818603,11.78483738899231,11.363106803894043,10.295293531417848,9.398336656093598
1997-08-22,51.11689516989128,P,11.90598487854004,11.82261390686035,11.848665904998779,11.820659637451172,11.387933921813964,10.328044128417968,9.413568031787872
1997-08-25,51.108435341167734,P,11.489142417907717,11.796561813354492,11.806981658935547,11.83238320350647,11.40442419052124,10.357406282424927,9.425935752391815
1997-08-26,51.04753674406958,P,11.69755744934082,11.72361354827881,11.765297126770019,11.831080341339112,11.420920886993407,10.388852586746216,9.43908571958542
1997-08-27,51.042446819197494,P,11.749670028686523,11.702772903442384,11.728823852539062,11.837593698501587,11.44106098175049,10.419471578598023,9.452626163959502
1997-08-28,51.08072300195673,A,11.879929542541504,11.74445686340332,11.739245319366455,11.848014688491821,11.46536699295044,10.451393165588378,9.466817905902863
1997-08-29,51.041709988603735,P,11.775714874267578,11.718402862548828,11.77050838470459,11.856481647491455,11.488108921051026,10.483313035964965,9.48113810300827
1997-09-01,51.08473641494553,P,11.775714874267578,11.7757173538208,11.786139583587646,11.840849828720092,11.51761386871338,10.516013202667237,9.494938685894013
1997-09-02,51.19475508492514,A,12.348869323730469,11.90597972869873,11.814796638488769,11.853875732421875,11.559102039337159,10.55470503807068,9.51160504102707
1997-09-03,51.35443917884573,A,12.8178129196167,12.119608306884766,11.911190605163574,11.887743806838989,11.610489463806152,10.598086309432983,9.530616114139557
1997-09-04,51.4611669098525,A,12.687555313110352,12.281133460998536,12.012795162200927,11.917704010009766,11.659791793823242,10.639904880523682,9.548975899219514
1997-09-05,51.59929825989841,A,12.8178129196167,12.489553070068359,12.103977966308594,11.976321935653687,11.708838043212891,10.683026027679443,9.568116872310638
1997-09-08,51.80814557943876,A,13.364919662475586,12.807394027709961,12.291555690765382,12.049268674850463,11.760242729187011,10.731878366470337,9.590513007640839
1997-09-09,51.934843288556046,A,13.46912956237793,13.031446075439453,12.468712902069091,12.117005014419556,11.807228717803955,10.78203293800354,9.61343019247055
1997-09-10,51.961359321080806,A,13.39097023010254,13.146077537536621,12.632842922210694,12.180833387374879,11.854732456207275,10.83088565826416,9.635696742534638
1997-09-11,52.03930123547108,A,13.599393844604492,13.32844524383545,12.804789352416993,12.272017335891723,11.90380350112915,10.8818226146698,9.659005410671234
1997-09-12,52.12847696235284,A,13.807808876037598,13.526444435119629,13.007998752593995,12.389253568649291,11.957042846679688,10.93484372138977,9.683486077785492
1997-09-15,52.103482591264104,A,13.781758308410645,13.609812164306641,13.2086030960083,12.497371339797974,12.001437568664551,10.987084159851074,9.708226211071015
1997-09-16,52.10241682067647,A,14.016228675842283,13.719231986999512,13.375339031219482,12.595067834854126,12.045839672088624,11.042449588775634,9.7343985247612
1997-09-17,52.05073940628535,A,13.46912956237793,13.73486385345459,13.440470695495605,12.67583065032959,12.078519554138184,11.09208390235901,9.758225066661835
1997-09-18,52.00307729416996,A,13.755706787109377,13.766126441955567,13.547285842895509,12.780040502548218,12.117971363067626,11.143023376464845,9.784134027957917
1997-09-19,51.95783251968286,A,14.120442390441896,13.828653144836426,13.677548789978028,12.89076337814331,12.166018505096435,11.196829824447631,9.813165738582612
1997-09-22,51.93644444372986,A,14.068336486816406,13.885968780517578,13.74789047241211,13.019723081588745,12.211982975006103,11.251675910949707,9.842456538677215
1997-09-23,51.88455481103233,A,13.964123725891112,13.875547790527344,13.797389888763428,13.13305139541626,12.254302616119384,11.305219764709472,9.871745936870575
1997-09-24,51.93486014988497,A,13.912022590637209,13.9641263961792,13.849495124816894,13.241169023513795,12.297810230255127,11.358502712249756,9.900904734134674
1997-09-25,51.8824812795421,A,13.547286987304688,13.922442436218262,13.844284439086914,13.324536895751953,12.340536231994628,11.408658514022827,9.929019286632538
1997-09-26,51.75029076394279,A,13.33886432647705,13.766126823425292,13.79738998413086,13.402694368362427,12.384304237365722,11.457510433197022,9.955831913948058
1997-09-29,51.61969256441535,P,13.234652519226074,13.599390029907227,13.742679405212403,13.475641250610352,12.428332901000976,11.504799976348878,9.981993560791016
1997-09-30,51.61746619316324,P,14.068336486816406,13.620232582092285,13.747890186309814,13.561614608764648,12.486169242858887,11.560426359176637,10.011933927536012
1997-10-01,51.56601770122453,P,13.807808876037598,13.599389839172364,13.781758117675782,13.611114406585694,12.534626789093018,11.613187379837036,10.040571656227112
1997-10-02,51.58770294656829,P,13.807808876037598,13.651494216918945,13.786968326568603,13.667127084732055,12.583344821929932,11.66646861076355,10.069079480171204
1997-10-03,51.584758751476265,P,13.417022705078123,13.66712589263916,13.716626358032226,13.697087574005128,12.627894477844238,11.70751841545105,10.095373520851135
1997-10-06,51.656215417215186,A,13.938071250915527,13.807809638977051,13.703599834442139,13.725745153427123,12.681562480926514,11.752478132247925,10.12440272808075
1997-10-07,51.59228967834951,A,13.964123725891112,13.786967086791993,13.703599834442139,13.750494861602784,12.726372661590576,11.796657915115356,10.153562197685241
1997-10-08,51.492795995526286,A,13.39097023010254,13.70359935760498,13.651494598388672,13.750494861602784,12.761804008483887,11.833545484542846,10.179855899810791
1997-10-09,51.40859045136526,A,13.547286987304688,13.651494979858398,13.651494598388672,13.747889518737793,12.799319553375245,11.869134969711304,10.207191019058227
1997-10-10,51.441109868070576,A,13.755706787109377,13.719231796264648,13.693178844451904,13.745284414291381,12.842306175231933,11.906808652877807,10.235438332557678
1997-10-13,51.40179042392208,A,13.885972023010254,13.708811950683593,13.758310794830322,13.750495100021363,12.878258590698243,11.94578498840332,10.264207043647765
1997-10-14,51.367870825909456,P,13.885972023010254,13.693181610107422,13.740074348449706,13.74398226737976,12.914211006164551,11.984501218795776,10.292715940475464
1997-10-15,51.39836975895229,A,13.571733474731444,13.729334259033203,13.716466808319092,13.749112462997436,12.942836647033692,12.01929470062256,10.319889693260192
1997-10-16,51.34574495029772,A,13.232436180114746,13.666364097595215,13.658929538726806,13.722948932647705,12.96571834564209,12.050695209503173,10.34536695957184
1997-10-17,51.156921172031105,P,12.579951286315918,13.431212997436523,13.575222396850586,13.645924377441407,12.984408283233643,12.074270334243774,10.36771179676056
1997-10-20,51.07481195549291,P,13.493431091308594,13.352704811096192,13.530758380889893,13.617179107666015,13.016157207489014,12.105419597625733,10.394754009246826
1997-10-21,51.09476972898585,P,14.015422821044922,13.378594970703125,13.535888290405273,13.619744062423706,13.05417760848999,12.140488204956055,10.424536147117614
1997-10-22,51.08840392045022,P,13.597829818725586,13.383814239501953,13.556574249267578,13.604034423828125,13.08384614944458,12.1693000125885,10.45249029636383
1997-10-23,51.131308152372675,P,13.362932205200195,13.409913444519043,13.53813877105713,13.5948166847229,13.115590496063232,12.19602292060852,10.479529945850372
1997-10-24,51.287978232847905,P,13.31073760986328,13.556070709228516,13.49364185333252,13.593410348892212,13.152543563842773,12.223524436950683,10.506698563098908
1997-10-27,51.14479456893911,P,12.162359237670898,13.289856338500977,13.321280574798584,13.539795684814454,13.163402690887452,12.23876184463501,10.528385260105132
1997-10-28,50.87516802788923,P,12.110164642333984,12.90880470275879,13.143699836730956,13.441887092590331,13.164360008239747,12.250355920791627,10.549681000709533
1997-10-29,50.5657884837343,P,11.379376411437988,12.465114021301268,12.924464130401612,13.320465469360352,13.154870071411132,12.252561206817626,10.567452783584594
1997-10-30,50.22335667506823,P,10.883485794067385,11.969224739074708,12.689569091796875,13.174249315261841,13.139109592437745,12.251108198165893,10.583005065917968
1997-10-31,49.92762871610256,P,11.170581817626951,11.541193580627441,12.548632144927979,13.061927270889282,13.124401531219483,12.256167726516724,10.600122804641723
1997-11-03,49.93218247092768,P,11.79697036743164,11.46811580657959,12.378986072540282,12.954872226715088,13.130558090209961,12.2674911403656,10.619722585678101
1997-11-04,49.95891384493606,P,11.692572593688965,11.384597396850586,12.146701049804687,12.84129467010498,13.130458393096923,12.275689640045165,10.638670401573181
1997-11-05,50.110395761957534,P,11.692572593688965,11.447236633300781,11.956175327301025,12.756374788284301,13.129316444396972,12.28518871307373,10.658008165359497
1997-11-06,50.29063607086385,P,11.457671165466309,11.562073707580566,11.765649223327637,12.651893997192383,13.12087127685547,12.293119134902954,10.674221668243408
1997-11-07,50.33205863468978,P,11.092277526855469,11.54641284942627,11.543803215026855,12.518722534179688,13.107202529907227,12.297655725479126,10.687308354377747
1997-11-10,50.3301429527884,P,11.43156909942627,11.473332595825195,11.470724201202392,12.396002388000488,13.1003196144104,12.308966741561889,10.70092164993286
1997-11-11,50.412824572369495,P,11.79697036743164,11.49421215057373,11.439404773712159,12.291552305221558,13.089281635284424,12.32419183731079,10.71675187587738
1997-11-12,50.45498867842604,P,11.74476718902588,11.504651069641113,11.475943851470948,12.200203990936279,13.067820720672607,12.33915509223938,10.732971024513244
1997-11-13,50.506571731628924,P,11.457671165466309,11.504651069641113,11.53336238861084,12.111465740203858,13.043223037719727,12.351507415771485,10.747884678840638
1997-11-14,50.67234494087779,A,11.692572593688965,11.624710083007812,11.58556146621704,12.06709680557251,13.020718231201172,12.364778137207031,10.763842854499817
1997-11-17,50.76448603238949,A,12.05796718597412,11.749989700317382,11.611661148071288,11.995323610305785,12.994579181671142,12.377410955429077,10.781498031616211
1997-11-18,50.79891831443715,A,12.188458442687988,11.828287315368652,11.661249732971191,11.90397539138794,12.968965759277344,12.388097238540649,10.800585560798645
1997-11-19,50.85304477117952,A,12.34505558013916,11.94834499359131,11.726498031616211,11.841336679458617,12.948047466278076,12.401389961242677,10.821235985755921
1997-11-20,50.92661886893044,A,12.318955421447754,12.120601844787597,11.812626457214355,11.789137840270996,12.922438697814941,12.413121099472045,10.841625938415527
1997-11-21,51.019608698135244,A,12.81484603881836,12.345056533813477,11.984883308410645,11.76434326171875,12.902579441070557,12.429811143875122,10.86423535823822
1997-11-24,51.02946602318411,A,12.136260986328123,12.360715293884278,12.05535249710083,11.76303834915161,12.869669494628907,12.435553531646729,10.883451852798462
1997-11-25,51.0179091302966,A,12.110164642333984,12.345056533813477,12.086671924591064,11.76303834915161,12.83154821395874,12.438693943023681,10.901108059883118
1997-11-26,50.97128151547679,A,11.979660034179688,12.271977424621582,12.110161209106446,11.793052530288696,12.801758823394776,12.44013918876648,10.918761644363403
1997-11-27,50.92600949435251,A,11.979660034179688,12.204118347167968,12.162360095977784,11.84786124229431,12.766237888336182,12.442104625701905,10.936415228843689
1997-11-28,50.78168139924932,A,12.031861305236816,12.04752140045166,12.196288967132569,11.890925216674805,12.72446626663208,12.445242385864258,10.954329819679261
1997-12-01,50.74660230472015,A,12.084061622619627,12.037081527709962,12.198898410797119,11.905279779434204,12.684780769348144,12.448381872177125,10.971465549468995
1997-12-02,50.74154402088832,A,12.084061622619627,12.03186092376709,12.188458728790284,11.924854230880737,12.647179527282715,12.45074107170105,10.988601279258727
1997-12-03,50.7249613074711,A,11.979660034179688,12.03186092376709,12.151919174194337,11.939208602905273,12.608532276153564,12.453171253204346,11.005994892120361
1997-12-04,50.6980843211565,P,11.901360511779783,12.016201019287108,12.11015968322754,11.961393070220947,12.575613746643066,12.458074989318847,11.023516955375671
1997-12-05,50.717850818084365,P,12.031861305236816,12.016201019287108,12.031861209869385,12.008372259140014,12.549473686218262,12.466888961791993,11.04182149887085
1997-12-08,50.731305124608035,P,11.927465438842772,11.984881782531737,12.01098165512085,12.03316707611084,12.523329944610596,12.475831422805786,11.059864020347595
1997-12-09,50.78042482642288,A,12.34505558013916,12.037080574035645,12.034470748901366,12.060571336746214,12.488864326477051,12.487516784667969,11.079864525794983
1997-12-10,50.85919227927178,A,12.423354148864746,12.125819396972656,12.078840160369873,12.094500684738158,12.461175231933593,12.497901010513306,11.099736580848694
1997-12-11,50.85229590914312,A,11.79697036743164,12.104941368103027,12.060571193695068,12.111465644836425,12.420958461761474,12.502151641845703,11.115566806793213
1997-12-12,50.773421341624164,P,11.405472755432127,11.97966365814209,11.9979323387146,12.097110652923583,12.380727462768554,12.504310970306397,11.129439544677734
1997-12-15,50.65675417780955,P,11.24888038635254,11.843946647644042,11.914414215087891,12.056656312942504,12.326943645477295,12.504253063201904,11.142399368286133
1997-12-16,50.43746007720589,P,10.96178150177002,11.567291831970214,11.802186203002929,11.995322465896605,12.266896800994873,12.496634731292724,11.153663725852967
1997-12-17,50.16216195357182,B,10.674683570861816,11.21755771636963,11.671688556671143,11.911803865432738,12.212571067810059,12.487187538146973,11.16219274520874
1997-12-18,49.9765632710463,B,10.596386909484863,10.977441024780273,11.54119119644165,11.825675439834594,12.153553066253663,12.476436309814453,11.16851052761078
1997-12-19,49.838569617371625,B,10.544189453125,10.805184364318848,11.392424011230469,11.712142610549925,12.089322719573975,12.465814447402954,11.173787431716919
1997-12-22,49.81912260036139,B,11.013985633850098,10.75820541381836,11.3010760307312,11.656028842926023,12.031882991790772,12.455070791244507,11.182453165054321
1997-12-23,49.845068205856364,B,10.85738754272461,10.737326622009277,11.152309226989747,11.593389987945555,11.97131130218506,12.442761154174805,11.190465874671936
1997-12-24,49.91713896341282,B,10.805190086364746,10.763427925109863,10.990492820739746,11.534666490554809,11.915980434417724,12.429408540725708,11.198607587814331
1997-12-25,50.00934322545404,B,10.805190086364746,10.80518856048584,10.891314792633057,11.475942993164061,11.867435512542725,12.416576929092408,11.20726921081543
1997-12-26,50.15545840273879,B,10.909586906433104,10.878268051147462,10.841726207733155,11.419829273223876,11.834028224945069,12.409218254089355,11.21645281791687
1997-12-29,50.255083384035544,B,11.405472755432127,10.956565475463867,10.857385444641112,11.3858998298645,11.79226905822754,12.404213132858276,11.228765759468079
1997-12-30,50.39779061643704,B,11.50986671447754,11.087061309814453,10.912193965911865,11.357190084457397,11.742157936096191,12.39816777229309,11.242380599975586
1997-12-31,50.58970051653199,C,11.79697036743164,11.285417366027833,11.024422645568848,11.348055601119995,11.706140747070313,12.394993448257447,11.257430958747864
1998-01-01,50.763725865676435,C,11.79697036743164,11.48377342224121,11.144480991363526,11.342836093902587,11.674821510314942,12.395206003189086,11.272611298561095
1998-01-02,50.9362570826209,C,12.110164642333984,11.723888969421386,11.301078510284423,11.346751260757447,11.650810050964356,12.401676807403565,11.28935760974884
1998-01-05,50.982860655817205,C,11.588172912597656,11.760429000854492,11.35849723815918,11.32978663444519,11.63932632446289,12.40136450767517,11.303493962287902
1998-01-06,50.90994384194235,C,10.98788070678711,11.656031799316406,11.37154655456543,11.261927890777589,11.616880645751953,12.39062032699585,11.313718943595886
1998-01-07,50.8774353693121,C,11.69313621520996,11.63526496887207,11.46034116744995,11.225416994094848,11.623155841827392,12.389012956619263,11.32773018836975
1998-01-08,50.86758712412372,C,11.771607398986816,11.630192375183105,11.556982898712157,11.224148845672607,11.64091827392578,12.390013933181763,11.342653732299805
1998-01-09,50.65710620009029,B,10.72524642944336,11.35320873260498,11.538548851013184,11.19013752937317,11.63201156616211,12.378206548690796,11.353125338554383
1998-01-12,50.52467190676925,B,10.594451904296877,11.154464530944825,11.457446765899657,11.157416105270386,11.607961196899414,12.369259643554688,11.363332962989807
1998-01-13,50.54599016154035,B,10.803720474243164,11.117632484436035,11.386832141876221,11.149513053894044,11.590184154510498,12.360321273803711,11.374586930274964
1998-01-14,50.53994273115438,B,11.588497161865234,11.09670467376709,11.36598482131958,11.195203733444213,11.588102645874024,12.358709545135499,11.38909056186676
1998-01-15,50.46265371303732,B,11.32690143585205,11.007763481140136,11.31897792816162,11.231729459762573,11.585487251281739,12.353179264068604,11.402286214828491
1998-01-16,50.597616246595116,B,11.405383110046388,11.143790817260742,11.248499774932863,11.274789142608643,11.591749362945556,12.349475946426391,11.416394491195678
1998-01-19,50.752335255775215,C,11.405383110046388,11.305977058410644,11.230220794677734,11.294359016418458,11.591225643157959,12.34577262878418,11.430892915725709
1998-01-20,50.848431630035314,C,11.379218101501465,11.421076583862305,11.26935453414917,11.3204505443573,11.582870597839355,12.33607611656189,11.445390577316283
1998-01-21,50.81190174470493,C,11.379218101501465,11.379220771789551,11.237962722778322,11.349151945114135,11.575559616088867,12.321690168380737,11.45988823890686
1998-01-22,50.82196051736445,C,11.353060722351074,11.384452629089356,11.196108055114747,11.376545476913453,11.573467407226563,12.308345222473145,11.474125051498413
1998-01-23,50.80011459042854,C,11.353060722351074,11.373988151550293,11.258889484405518,11.39871916770935,11.566677169799805,12.293697700500488,11.488361864089965
1998-01-26,50.7654897509751,C,11.457695960998535,11.384450721740723,11.345213890075684,11.40133032798767,11.554671745300293,12.274625463485718,11.503251914978028
1998-01-27,50.71961159379726,C,11.431538581848145,11.394914817810058,11.407995700836182,11.3974139213562,11.539533348083497,12.25424955368042,11.51814124584198
1998-01-28,50.79422594278248,C,12.11168098449707,11.54140739440918,11.460314083099366,11.413149452209472,11.534865856170654,12.241456661224365,11.536171159744264
1998-01-29,50.86860673250194,C,12.137842178344728,11.69836368560791,11.541408157348632,11.430193042755127,11.531243591308593,12.226841144561767,11.554331879615784
1998-01-30,50.94764565407758,C,12.477909088134766,11.923333358764648,11.64866075515747,11.448580265045166,11.524504852294921,12.21354214668274,11.574192934036255
1998-02-02,51.109209633284486,C,12.92261028289795,12.216316223144531,11.800383472442627,11.51530213356018,11.540231838226319,12.204950666427612,11.596017413139343
1998-02-03,51.301491506776046,A,12.948769569396973,12.519762420654297,11.957338619232178,11.613346576690674,11.557003936767579,12.19427607536316,11.618362832069398
1998-02-04,51.42808725368005,A,13.158040046691896,12.729034233093262,12.135220813751221,11.686591768264773,11.580571537017823,12.1911651802063,11.641624541282654
1998-02-05,51.54335981785841,A,13.210360527038574,12.94353790283203,12.320950794219971,11.75852942466736,11.605185546875,12.18571171760559,11.664367547035217
1998-02-06,51.68965656085488,A,13.628907203674316,13.173737525939941,12.548535442352295,11.903712463378907,11.63712646484375,12.180796365737915,11.688813095092774
1998-02-09,51.78033551707765,A,13.916661262512209,13.372547721862793,12.794431972503663,12.069822931289675,11.673778457641601,12.179279613494874,11.71547776222229
1998-02-10,51.82965675018426,A,13.759703636169434,13.534734535217286,13.02724847793579,12.217622089385987,11.707291297912597,12.177235412597657,11.741227588653565
1998-02-11,51.82569299146028,A,13.65506649017334,13.634139823913575,13.181587028503419,12.320950555801392,11.74079942703247,12.174665851593018,11.766584281921388
1998-02-12,51.76346728532786,A,13.158040046691896,13.623675727844239,13.283606815338135,12.412507486343385,11.765933017730713,12.170773382186889,11.789715948104858
1998-02-13,51.61488905574379,A,13.158040046691896,13.529502296447754,13.351619911193847,12.500140333175661,11.788456592559815,12.168965139389037,11.81323778629303
1998-02-16,51.42013123666354,A,13.158040046691896,13.377778053283691,13.375162887573243,12.587773180007936,11.813068084716797,12.168199014663696,11.836499495506287
1998-02-17,51.16323942547964,A,12.6087064743042,13.147578620910645,13.341156578063964,12.649247598648072,11.818341102600098,12.153602714538573,11.857014536857605
1998-02-18,51.029362988484934,A,13.079565048217772,13.032478332519531,13.333309078216553,12.734264945983888,11.831465320587158,12.146320276260376,11.879753828048706
1998-02-19,50.76167422233974,P,11.457695960998535,12.69240951538086,13.158042621612548,12.739496707916262,11.824679832458497,12.122819147109986,11.894643878936767
1998-02-20,50.5703327539384,P,11.9024076461792,12.441283035278321,12.985392665863037,12.766964054107667,11.834618530273438,12.107672996520996,11.907595705986022
1998-02-23,50.38507138462392,P,11.9024076461792,12.190156555175781,12.783967304229737,12.7891996383667,11.84768907546997,12.087316360473633,11.91989724636078
1998-02-24,50.37238955663849,P,12.294794082641602,12.127374076843262,12.637476348876953,12.832362413406372,11.874349327087403,12.070623064041138,11.933640489578247
1998-02-25,50.274916763022,P,12.294794082641602,11.970419883728027,12.50144910812378,12.841518068313599,11.906751537322998,12.059661302566528,11.946603393554687
1998-02-26,50.45256123492672,P,12.320958137512209,12.143072319030761,12.41774091720581,12.850673866271972,11.941242961883544,12.047398014068603,11.958266491889953
1998-02-27,50.53265303389111,P,12.163996696472168,12.195390129089356,12.318336582183838,12.834978246688843,11.973639106750488,12.031480913162232,11.96914478302002
1998-03-02,50.63378676488096,A,12.320958137512209,12.279100227355958,12.23462839126587,12.804895639419556,11.999778556823731,12.01583077430725,11.980807881355286
1998-03-03,50.63060863593435,P,12.163996696472168,12.25294075012207,12.190157413482666,12.765656995773316,12.025910739898682,11.99861102104187,11.991556119918823
1998-03-04,50.61445853792611,P,12.033198356628418,12.200621604919434,12.085520744323732,12.709414911270141,12.050470905303955,11.98322566986084,12.0012601852417
1998-03-05,50.56307540306444,P,11.98088550567627,12.132607078552246,12.137839698791506,12.647941160202027,12.073984813690185,11.970710163116456,12.010702686309815
1998-03-06,50.543206535770224,P,11.92856216430664,12.085520172119141,12.14045515060425,12.562923908233643,12.094364318847656,11.964196271896363,12.019233303070068
1998-03-09,50.48873297649222,P,11.954727172851562,12.012273979187011,12.145687103271486,12.46482720375061,12.105349407196044,11.948809232711792,12.027114415168763
1998-03-10,50.461596691603035,P,12.11168098449707,12.001810836791993,12.127375793457032,12.382426071166993,12.117385692596436,11.929771814346314,12.035130009651184
1998-03-11,50.506268376913106,P,12.34710693359375,12.064592552185058,12.132607078552248,12.317028093338013,12.128388423919677,11.917264585494996,12.043282299041747
1998-03-12,50.501168854936616,P,12.216315269470217,12.111678504943848,12.122142791748047,12.26994185447693,12.13677532196045,11.905798416137696,12.050910668373108
1998-03-13,50.47556611178371,P,11.9024076461792,12.10644760131836,12.09598388671875,12.207160234451294,12.132620182037353,11.891715116500855,12.057619776725769
1998-03-16,50.487388710414244,P,11.823929786682127,12.080288124084472,12.046281051635741,12.140454721450805,12.137335319519043,11.888330821990968,12.063546333312988
1998-03-17,50.45265120247848,P,11.431538581848145,11.944259643554688,11.97303524017334,12.081596326828002,12.146208477020263,11.881544561386109,12.065950241088867
1998-03-18,50.374528552413715,P,11.536176681518556,11.782073593139648,11.923333072662354,12.004426908493041,12.143069286346435,11.883112564086915,12.067836885452271
1998-03-19,50.35095791041871,P,11.562336921691896,11.651277923583985,11.881478214263916,12.00965895652771,12.138883876800538,11.88990107536316,12.070504636764527
1998-03-20,50.35626677110124,P,11.32690143585205,11.536176681518555,11.821312141418456,11.980883646011353,12.15091697692871,11.89146427154541,12.073815999031067
1998-03-23,50.28667064917929,P,10.85604190826416,11.34259910583496,11.711443614959716,11.9285653591156,12.156148777008056,11.882054986953735,12.074773063659668
1998-03-24,50.275561560725954,P,11.012994766235352,11.258890342712402,11.601574993133545,11.864475393295288,12.1603342628479,11.8752592086792,12.075474424362183
1998-03-25,50.272061188037384,P,11.196110725402832,11.190877151489257,11.486475372314453,11.80954122543335,12.152486534118653,11.870294589996337,12.077741651535034
