Date,GRADE,GPS,BLDR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-04-14,43.84199351832947,A,23.170000076293945,23.160000228881835,22.84800033569336,22.849500083923342,23.558999977111817,22.785299987792968,21.27034999847412
2006-04-17,43.91703333415497,A,23.649999618530277,23.281999969482424,22.960000228881835,22.890000057220462,23.51599998474121,22.820399990081786,21.30734999656677
2006-04-18,44.369025022897524,A,24.770000457763672,23.6060001373291,23.197000312805176,22.990000057220463,23.534599990844725,22.87,21.34949999809265
2006-04-19,44.73060975530199,A,24.68000030517578,23.888000106811525,23.41400032043457,23.06100006103516,23.530400009155272,22.917800006866454,21.39130000114441
2006-04-20,44.944673329836405,A,24.149999618530277,24.084000015258788,23.55900020599365,23.10200004577637,23.50580001831055,22.95510000228882,21.431099996566772
2006-04-21,45.1367989781071,A,23.8700008392334,24.22400016784668,23.69200019836426,23.16400012969971,23.487600021362304,22.999900016784668,21.469300003051757
2006-04-24,45.13342906255203,A,23.649999618530277,24.22400016784668,23.753000068664555,23.20800008773804,23.483199996948244,23.042500019073486,21.506000003814698
2006-04-25,44.51073691818999,A,23.030000686645508,23.876000213623048,23.741000175476078,23.222000122070316,23.461800003051756,23.08040002822876,21.539850006103517
2006-04-26,43.78396968889018,A,22.299999237060547,23.4,23.644000053405765,23.20450010299683,23.419799995422363,23.11560001373291,21.56829999923706
2006-04-27,42.97920051526565,P,21.25,22.820000076293944,23.45200004577637,23.127000141143803,23.35380001068115,23.138300018310545,21.591899995803832
2006-04-28,42.26787705947921,P,21.549999237060547,22.355999755859376,23.28999996185303,23.069000148773195,23.30279998779297,23.15890001296997,21.616649990081786
2006-05-01,41.75615933891708,P,21.93000030517578,22.011999893188477,23.11800003051758,23.03900012969971,23.25939998626709,23.181100025177003,21.643249988555908
2006-05-02,41.413644582121265,P,21.86000061035156,21.777999877929688,22.827000045776366,23.012000179290773,23.21740001678467,23.198100032806398,21.663049993515013
2006-05-03,41.52200167080364,P,22.799999237060547,21.87799987792969,22.638999938964844,23.026500129699706,23.188400001525878,23.216600017547606,21.68279998779297
2006-05-04,41.89049190634572,P,22.549999237060547,22.137999725341796,22.478999900817872,23.01900005340576,23.168400001525878,23.230000019073486,21.694649982452393
2006-05-05,42.35843959613463,P,23.399999618530277,22.50799980163574,22.43199977874756,23.061999988555907,23.154799995422362,23.243400020599367,21.711649980545044
2006-05-08,42.829124854858605,A,23.920000076293945,22.905999755859376,22.458999824523925,23.10599994659424,23.139599990844726,23.263500022888184,21.732049980163573
2006-05-09,43.39055703968766,A,23.670000076293945,23.26799964904785,22.52299976348877,23.131999969482422,23.13880001068115,23.282400016784667,21.751549978256225
2006-05-10,43.61236061105725,A,23.5,23.407999801635743,22.642999839782714,23.14349994659424,23.122000007629396,23.297100009918214,21.771199979782104
2006-05-11,43.68849408858449,A,22.690000534057617,23.436000061035156,22.786999893188476,23.119499969482423,23.083800010681152,23.305000019073486,21.78554998397827
2006-05-12,43.36294780370582,A,22.170000076293945,23.190000152587892,22.848999977111816,23.069499969482422,23.04240001678467,23.310200023651124,21.798299980163574
2006-05-15,42.65435918488075,P,21.309999465942383,22.66800003051758,22.786999893188476,22.95249996185303,22.98060001373291,23.306800022125245,21.81214997291565
2006-05-16,41.69450958800446,P,20.46999931335449,22.027999877929688,22.64799976348877,22.737499904632568,22.90939998626709,23.302000007629395,21.81954997062683
2006-05-17,40.718282539711105,B,20.25,21.37799987792969,22.392999839782714,22.51599988937378,22.835200004577636,23.29480001449585,21.825399971008302
2006-05-18,40.00564981634525,B,20.229999542236328,20.88599967956543,22.160999870300294,22.31999988555908,22.77560001373291,23.289400005340575,21.83204997062683
2006-05-19,39.36246495392304,B,19.75,20.40199966430664,21.795999908447264,22.113999843597412,22.71060001373291,23.273199996948243,21.838449974060058
2006-05-22,39.10836516980587,B,19.989999771118164,20.137999725341796,21.402999877929688,21.930999851226808,22.66180000305176,23.25939998626709,21.84249997138977
2006-05-23,39.164552422733614,B,19.959999084472656,20.03599967956543,21.031999778747558,21.777499771118165,22.59699996948242,23.239799976348877,21.846299962997435
2006-05-24,39.40060405989535,B,20.020000457763672,19.989999771118164,20.683999824523926,21.66349983215332,22.523999977111817,23.220699977874755,21.851849966049194
2006-05-25,39.81596522122966,B,20.729999542236328,20.089999771118165,20.487999725341798,21.637499809265137,22.47879997253418,23.210699977874757,21.858199968338013
2006-05-26,40.28878751584971,B,20.26000022888184,20.19199981689453,20.296999740600587,21.5729998588562,22.426999969482424,23.194699974060057,21.862249965667726
2006-05-29,40.683346042825384,B,20.26000022888184,20.245999908447267,20.19199981689453,21.489499855041505,22.3753999710083,23.177499980926513,21.866749963760377
2006-05-30,41.205332458820145,B,20.76000022888184,20.406000137329105,20.220999908447265,21.43449983596802,22.335199966430665,23.162099990844727,21.874199962615968
2006-05-31,41.574938897337674,B,20.76000022888184,20.554000091552737,20.27199993133545,21.33249988555908,22.285199966430664,23.13599998474121,21.881349964141847
2006-06-01,41.870812306701275,B,21.700000762939453,20.748000335693362,20.41900005340576,21.289999961853027,22.252599983215333,23.12179998397827,21.895549964904784
2006-06-02,42.14555669976344,C,21.15999984741211,20.92800025939942,20.560000038146974,21.17799997329712,22.223199996948242,23.098899974823,21.910149965286255
2006-06-05,42.14254186973887,C,20.440000534057617,20.96400032043457,20.60500011444092,21.003999996185303,22.17659999847412,23.06879997253418,21.91794997215271
2006-06-06,41.9424056998163,C,20.5,20.912000274658205,20.659000205993653,20.845499992370605,22.131599998474123,23.03799997329712,21.926499967575072
2006-06-07,41.680703261226235,C,20.100000381469727,20.780000305175783,20.667000198364256,20.675500011444093,22.08060001373291,23.004899978637695,21.925499973297118
2006-06-08,40.91885589983067,B,19.520000457763672,20.344000244140624,20.546000289916993,20.517000007629395,22.015000038146972,22.966599979400634,21.915299978256225
2006-06-09,40.205078012419115,B,19.0,19.912000274658205,20.420000267028808,20.358500003814697,21.94080005645752,22.92709997177124,21.900299978256225
2006-06-12,39.70550028454503,B,18.479999542236328,19.520000076293947,20.24200019836426,20.217000007629395,21.859800033569336,22.88069995880127,21.88269997596741
