Date,GRADE,GPS,IDXX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-09-19,,,1.0234379768371582,1.0031251907348633,0.9914065837860108,0.9820314884185791,0.9357814693450928,,
1991-09-20,,,1.03125,1.0109375953674316,0.9984377861022949,0.9875002384185791,0.9392189693450927,,
1991-09-23,,,1.03125,1.0234375953674317,1.0023439884185792,0.9929689884185791,0.9426564693450927,,
1991-09-24,,,1.0390629768371582,1.0312501907348632,1.0070314884185791,1.000000238418579,0.9457814693450928,,
1991-09-25,,,1.0234379768371582,1.0296877861022948,1.0101564884185792,1.004687738418579,0.949062728881836,,
1991-09-26,,,1.0390629768371582,1.0328127861022949,1.0179689884185792,1.005078387260437,0.9525002288818359,,
1991-09-27,,,1.0859379768371582,1.0437503814697267,1.027343988418579,1.007812786102295,0.9564064884185791,,
1991-09-30,,,1.1171879768371582,1.0609379768371583,1.042187786102295,1.0121096849441529,0.9612502479553222,,
1991-10-01,,,1.125,1.0781253814697265,1.054687786102295,1.018750286102295,0.9662502479553222,,
1991-10-02,,,1.140625,1.101562786102295,1.065625286102295,1.026562786102295,0.9710939884185791,,
1991-10-03,,,1.1328129768371582,1.120312786102295,1.0765627861022948,1.0339846849441527,0.9760939884185791,,
1991-10-04,,,1.140625,1.1312501907348633,1.0875002861022949,1.042969036102295,0.980156488418579,,
1991-10-07,,,1.1484379768371582,1.1375001907348632,1.0992190837860107,1.050781536102295,0.9842189884185791,,
1991-10-08,,,1.1484379768371582,1.1421877861022949,1.1101565837860108,1.058594036102295,0.9885939884185792,,
1991-10-09,,,1.203125,1.1546877861022948,1.128125286102295,1.069140887260437,0.9945314884185791,,
1991-10-10,,,1.25,1.1781251907348633,1.149218988418579,1.083593988418579,1.000781488418579,,
1991-10-11,,,1.28125,1.2062501907348633,1.1687501907348632,1.0980470895767211,1.0079689884185792,,
1991-10-14,,,1.296875,1.2359375953674316,1.1867188930511474,1.114453339576721,1.015468988418579,,
1991-10-15,,,1.296875,1.265625,1.2039063930511475,1.1292970895767211,1.022968988418579,,
1991-10-16,,,1.296875,1.284375,1.2195313930511475,1.1425783395767213,1.030312728881836,,
