Date,GRADE,GPS,SNA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-09-22,45.308227259572185,P,12.003037452697754,12.176669120788574,12.214414024353028,12.388042116165161,12.5558451461792,11.95282886505127,10.882513904571534
1993-09-23,45.23021591905019,P,11.852062225341797,12.093630027770995,12.191767120361328,12.333311700820923,12.561843051910401,11.962630872726441,10.896162815093994
1993-09-24,45.15866683024404,P,11.852062225341797,12.018138885498047,12.165345859527587,12.291792106628417,12.566340770721435,11.97466685295105,10.909442410469055
1993-09-27,45.089893939729215,P,11.852062225341797,11.935099792480468,12.1238263130188,12.25593409538269,12.572338676452636,11.98633047103882,10.921983370780945
1993-09-28,45.02953350324043,P,11.776571273803713,11.86715908050537,12.06343412399292,12.210639953613281,12.57532657623291,11.997983932495117,10.9339621925354
1993-09-29,44.934756834227585,P,11.625580787658691,11.79166774749756,11.984168434143067,12.155908679962158,12.565542736053466,12.004031887054444,10.945740041732789
1993-09-30,44.88803303544818,P,11.58783721923828,11.738822746276856,11.916226387023926,12.104952669143676,12.5587548828125,12.01007472038269,10.957513852119446
1993-10-01,44.81354175988329,P,11.512347221374512,11.670879745483399,11.844509315490722,12.057770729064941,12.545956478118896,12.015302648544312,10.968910212516784
1993-10-04,44.78220257637937,P,11.776571273803713,11.655781555175782,11.795440673828125,12.023799991607666,12.523439693450928,12.023547859191895,10.982181668281555
1993-10-05,44.8174068306103,P,11.92755126953125,11.685977554321289,11.77656831741333,12.003040313720703,12.50619285583496,12.032927827835083,10.995654048919677
1993-10-06,44.8976232668781,P,11.852062225341797,11.73127384185791,11.761470794677734,11.98794240951538,12.483685665130615,12.03930245399475,11.008748984336853
1993-10-07,44.93837364208665,P,11.701079368591309,11.753922271728516,11.746372509002686,11.969069814682006,12.45815881729126,12.044542407989502,11.020904326438904
1993-10-08,44.97683386217458,P,11.58783721923828,11.769020271301269,11.719950008392335,11.942647933959961,12.428866691589356,12.050900278091431,11.032493457794189
1993-10-11,44.941893176508664,P,11.55009937286377,11.723725891113281,11.68975372314453,11.906790018081665,12.396569385528565,12.055755586624146,11.043339920043945
1993-10-12,44.842298258461085,P,11.512347221374512,11.640685081481934,11.663331317901612,11.863382720947266,12.365767459869385,12.059483280181885,11.053812975883483
1993-10-13,44.75180527400232,P,11.512347221374512,11.572742080688476,11.652007961273194,11.81808819770813,12.334215450286866,12.060585451126098,11.064286031723022
1993-10-14,44.72527176681974,P,11.58783721923828,11.550093650817871,11.652007961273194,11.784117174148559,12.30492332458496,12.063567686080933,11.076798496246338
1993-10-15,44.74917648999337,P,11.663331031799316,11.565192413330077,11.667106342315673,11.755807828903198,12.280141735076905,12.067679977416992,11.089503750801086
1993-10-18,44.801035124566766,P,11.701079368591309,11.595388412475586,11.659557151794434,11.72749891281128,12.253864669799805,12.072169752120972,11.10184377193451
1993-10-19,44.89051979523688,P,11.814313888549805,11.655781745910645,11.648233413696289,11.712400865554809,12.226851654052734,12.076666679382324,11.115488619804383
1993-10-20,44.96201820238834,P,11.701079368591309,11.693528175354004,11.633135128021241,11.697302961349488,12.19982437133789,12.080031261444091,11.128013300895692
1993-10-21,45.042409683551945,A,11.889808654785156,11.753922462463379,11.652008056640625,11.699190282821656,12.180322265625,12.084908046722411,11.141112289428712
1993-10-22,45.140266698956786,A,12.1162748336792,11.844511222839355,11.704851818084716,11.712400913238525,12.166099853515625,12.092424583435058,11.154789628982543
1993-10-25,45.22602594934901,A,12.003037452697754,11.904902839660645,11.750145626068115,11.719949674606323,12.15100170135498,12.098433656692505,11.168454761505126
1993-10-26,45.27309451965382,A,11.92755126953125,11.927550315856934,11.791666030883789,11.7274986743927,12.133638877868652,12.103687868118286,11.182111802101135
1993-10-27,45.37324098382677,A,12.078531265258787,12.003040695190428,11.848284435272216,11.750146198272706,12.118540802001952,12.108951511383056,11.19596974849701
1993-10-28,45.387568797705946,A,11.96529769897461,12.01813850402832,11.88603048324585,11.769019222259521,12.104197673797607,12.112707824707032,11.209261527061463
1993-10-29,45.34517154404501,A,12.003037452697754,11.995491027832031,11.920001125335693,11.793553733825684,12.08985429763794,12.117216529846191,11.222372679710388
1993-11-01,45.3076365768239,A,12.003037452697754,11.995491027832031,11.950196933746337,11.804877042770386,12.070226593017578,12.121350240707397,11.234929881095887
1993-11-02,45.27708892687135,A,11.96529769897461,12.003040313720703,11.965295314788818,11.806764364242554,12.052108917236328,12.124731454849243,11.247667689323425
1993-11-03,45.1896560055004,A,11.889808654785156,11.965295791625977,11.984168243408202,11.808651685714722,12.0309716796875,12.127732877731324,11.25965874671936
1993-11-04,45.12178900633401,A,11.814313888549805,11.935099029541016,11.976618766784668,11.814313411712646,12.008324546813965,12.12997935295105,11.271087646484375
1993-11-05,45.04585891178439,A,11.73881721496582,11.88225498199463,11.93887300491333,11.821862411499023,11.989451808929443,12.131845855712891,11.282323746681213
1993-11-08,44.97109444478185,P,11.625580787658691,11.806763648986816,11.901127338409424,11.82563648223877,11.97057897567749,12.13257999420166,11.292808980941773
1993-11-09,44.90379526104076,P,11.58783721923828,11.731271553039551,11.867155933380127,11.829410982131957,11.948686637878417,12.134437065124512,11.302551517486572
1993-11-10,44.86542401330136,P,11.701079368591309,11.693525695800782,11.829410743713378,11.838847589492797,11.928304100036621,12.137426557540893,11.31027497768402
1993-11-11,44.84849334751741,P,11.701079368591309,11.670878791809082,11.80298891067505,11.844509696960449,11.910186538696289,12.139665851593017,11.317813806533813
1993-11-12,44.828036409850796,P,11.58783721923828,11.640682792663574,11.7614688873291,11.840735006332398,11.89282356262207,12.140772724151612,11.32515571117401
1993-11-15,44.846901729247065,P,11.669947624206545,11.649556159973145,11.72815990447998,11.839178419113159,11.877102794647216,12.14195053100586,11.333646836280822
1993-11-16,44.858199271862816,P,11.59392261505127,11.650773239135741,11.691022396087646,11.828158855438232,11.862126350402832,12.142743186950684,11.342127180099487
1993-11-17,44.80972412769512,P,11.32783317565918,11.576124000549317,11.634824848175048,11.809496545791626,11.84560260772705,12.138999605178833,11.350364241600037
1993-11-18,44.78475776208369,B,11.479884147644045,11.531884956359864,11.601381874084472,11.789000320434571,11.833629665374756,12.136776533126831,11.359175415039063
1993-11-19,44.76483468260867,B,11.403854370117188,11.495088386535645,11.567885589599609,11.753379297256469,11.819381256103515,12.133793163299561,11.36816490650177
1993-11-22,44.70469206689716,B,11.32783317565918,11.426665496826171,11.538110828399658,11.719619083404542,11.800592765808105,12.13004958152771,11.376774291992188
1993-11-23,44.61162087509519,B,11.09975528717041,11.32783203125,11.489302635192871,11.678229284286498,11.774978008270264,12.124775371551515,11.383870964050294
1993-11-24,44.612470236968115,B,11.28981590270996,11.320228576660156,11.448176288604737,11.638793516159058,11.752409572601318,12.121776866912843,11.391545610427857
1993-11-25,44.58313466594262,B,11.28981590270996,11.28221492767334,11.4070499420166,11.605019426345825,11.732860736846924,12.118028202056884,11.399778752326965
1993-11-26,44.59526381040001,B,11.3658447265625,11.274612998962402,11.384850692749023,11.573159790039062,11.715587272644044,12.116540079116822,11.408019728660584
1993-11-29,44.639434148417955,B,11.441869735717772,11.297420310974122,11.362042903900146,11.545101404190063,11.699079513549805,12.11618727684021,11.416454644203187
1993-11-30,44.77092796843565,B,11.555912017822266,11.388651657104493,11.358241844177247,11.524632120132447,11.687872257232666,12.116974897384644,11.424715104103088
1993-12-01,44.86353514670596,B,11.555912017822266,11.441870880126952,11.381049728393554,11.507937288284301,11.678929748535156,12.117387447357178,11.432417092323304
1993-12-02,44.95388465023621,B,11.555912017822266,11.495090103149414,11.388652515411376,11.495017194747925,11.673006744384766,12.117424898147583,11.439932947158814
1993-12-03,45.018158917761745,A,11.555912017822266,11.533103561401367,11.403858280181883,11.485871934890747,11.667083740234375,12.116712255477905,11.447821111679078
1993-12-06,45.0883213112848,A,11.631933212280272,11.571116256713866,11.434268283843993,11.486189556121825,11.662681159973145,12.11750991821289,11.456089382171632
1993-12-07,45.11097741282412,A,11.59392261505127,11.578718376159667,11.483685016632078,11.486493825912476,11.659028186798096,12.117177381515503,11.463795289993286
1993-12-08,45.098523356974916,C,11.555912017822266,11.578718376159667,11.51029462814331,11.479235458374024,11.657634811401367,12.111588773727417,11.470938811302185
1993-12-09,45.08108984162592,C,11.479884147644045,11.563512802124023,11.52930145263672,11.46817569732666,11.655475749969483,12.107115316390992,11.478633012771606
1993-12-10,45.034412628386576,B,11.3658447265625,11.52549934387207,11.52930145263672,11.457076072692871,11.652545700073242,12.09925108909607,11.48575701713562
1993-12-13,44.91681356581296,B,11.32783317565918,11.464679336547851,11.517897796630859,11.439970350265503,11.64357093811035,12.08350531578064,11.491946301460267
1993-12-14,44.84050703858845,B,11.517894744873049,11.44947376251221,11.514096069335938,11.436168956756593,11.635377807617187,12.070785331726075,11.49871356010437
1993-12-15,44.79928676965568,B,11.479884147644045,11.434268188476564,11.506493282318115,11.443771505355835,11.627934246063232,12.055809955596924,11.506035408973695
1993-12-16,44.759549876013295,B,11.441869735717772,11.426665306091309,11.495089054107666,11.441870784759521,11.622750053405762,12.040454435348511,11.513167185783386
1993-12-17,44.80151637049463,B,11.631933212280272,11.479883003234864,11.502691173553467,11.453274726867676,11.623631973266601,12.026249332427978,11.52180775165558
1993-12-20,44.870909957425546,C,11.517894744873049,11.517895317077636,11.491287326812744,11.462777805328368,11.622987880706788,12.009778633117676,11.530622792243957
1993-12-21,44.85866006582709,C,11.28981590270996,11.47227954864502,11.460876655578613,11.472280836105346,11.618537254333496,11.99215235710144,11.53866976737976
1993-12-22,44.80582857190698,B,11.137774467468262,11.403857612609864,11.419062900543214,11.464678764343262,11.611045799255372,11.972630624771119,11.546142702102662
1993-12-23,44.75249590333863,B,11.09975528717041,11.335434722900391,11.38105001449585,11.455175733566284,11.601284160614014,11.953103742599488,11.55305323123932
1993-12-24,44.63993343026752,B,11.09975528717041,11.228999137878418,11.354441070556641,11.44187126159668,11.590012645721435,11.93507719039917,11.56033607006073
1993-12-27,44.616265370131714,B,11.403854370117188,11.206191062927246,11.362043190002442,11.43997049331665,11.584068145751953,11.918966407775878,11.569139404296875
1993-12-28,44.65739237704235,B,11.555912017822266,11.259410285949707,11.365844917297363,11.43997049331665,11.578900108337402,11.902875881195069,11.577586040496826
1993-12-29,44.75114061083679,B,11.555912017822266,11.343037796020507,11.373447704315186,11.43997049331665,11.575996761322022,11.887910566329957,11.586032676696778
1993-12-30,44.85832251589599,C,11.59392261505127,11.44187126159668,11.388652992248534,11.4418710231781,11.570079040527343,11.875200653076172,11.593924717903137
1993-12-31,44.94425340808839,C,11.517894744873049,11.525499153137208,11.377249145507813,11.43997015953064,11.55811143875122,11.862105646133422,11.602553572654724
1994-01-03,44.940528824432185,C,11.479884147644045,11.540705108642578,11.373448085784911,11.432367706298828,11.547648372650146,11.849325037002563,11.609875421524048
1994-01-04,45.03616518109508,C,12.012066841125488,11.631936073303223,11.445673179626464,11.453274917602538,11.54933868408203,11.841488780975341,11.619858183860778
1994-01-05,45.1347054241852,C,12.088089942932127,11.738371658325196,11.540704727172852,11.479883813858033,11.549529857635498,11.834035329818725,11.630221061706543
1994-01-06,45.26127287016761,C,12.202130317687988,11.860013198852538,11.65094223022461,11.51599612236023,11.554266510009766,11.829232091903686,11.641526494026184
1994-01-07,45.50184545405343,A,12.58225154876709,12.072884559631348,11.799191856384278,11.57681646347046,11.565850791931153,11.827852544784546,11.654546356201172
1994-01-10,45.764080592003346,A,12.658286094665527,12.308564949035645,11.924635028839111,11.643339109420776,11.578955764770507,11.824591178894043,11.667946391105652
1994-01-11,45.84188200563182,A,12.544244766235352,12.415000534057617,12.02346830368042,11.694656610488892,11.590534706115722,11.821321811676025,11.680776219367981
1994-01-12,45.89613401856129,A,12.544244766235352,12.506231498718261,12.122301578521729,11.747874641418457,11.603623428344726,11.817297554016113,11.693233737945556
1994-01-13,45.9001001446342,A,12.506229400634766,12.567051315307618,12.213532257080079,11.801092624664307,11.617461738586426,11.812893142700196,11.705128846168519
1994-01-14,45.78405711817383,A,12.430208206176758,12.53664264678955,12.30476360321045,11.84100637435913,11.631289558410645,11.810370683670044,11.716643848419189
1994-01-17,45.669381103286874,A,12.392189979553224,12.48342342376709,12.395994186401367,11.88472113609314,11.646621742248534,11.808600358963012,11.728154916763305
1994-01-18,45.60752780934308,A,12.392189979553224,12.453012466430664,12.434006500244141,11.939839839935303,11.662708797454833,11.805697717666625,11.739665985107422
1994-01-19,45.59357732958471,A,12.620268821716309,12.468217277526856,12.48722438812256,12.013964557647705,11.681092586517334,11.804698343276977,11.75157277584076
1994-01-20,45.60491024514365,A,12.658286094665527,12.498628616333008,12.532839965820314,12.091891098022462,11.700236721038818,11.805211629867554,11.764041991233826
1994-01-21,45.627469297119696,A,12.58225154876709,12.529037284851075,12.532839965820314,12.166015911102296,11.720125007629395,11.806474285125732,11.776503367424011
1994-01-24,45.627858103827975,A,12.544244766235352,12.5594482421875,12.521435832977296,12.223035430908203,11.737610950469971,11.807356872558593,11.789147019386292
1994-01-25,45.68672301306729,A,12.734304428100586,12.627871131896972,12.540441799163819,12.28195505142212,11.760418586730957,11.811272468566894,11.802927145957947
1994-01-26,45.66896682468268,A,12.620268821716309,12.627871131896972,12.548044204711916,12.335172891616821,11.7862672996521,11.815934953689576,11.814275469779968
1994-01-27,45.64162682955054,A,12.658286094665527,12.627871131896972,12.563249874114991,12.388391065597535,11.80983533859253,11.821732501983643,11.825255403518677
1994-01-28,45.656246149146604,A,12.696295738220217,12.650679969787598,12.589858627319337,12.447311115264892,11.83568416595459,11.827532711029052,11.836611528396606
1994-01-31,45.766180557668946,A,13.038407325744627,12.749512481689454,12.654480361938477,12.525237274169921,11.869895648956298,11.835244207382202,11.84874743938446
1994-02-01,45.77608334093122,A,12.962388038635254,12.795129203796387,12.71150016784668,12.57275333404541,11.907148303985595,11.84106315612793,11.858083143234253
1994-02-02,45.839696276247714,A,13.114434242248535,12.893962287902832,12.760916709899902,12.62407054901123,11.943640670776368,11.848025121688842,11.868551387786866
1994-02-03,45.87056155705998,A,13.000396728515623,12.96238441467285,12.795127773284912,12.663983869552613,11.97785228729248,11.855356512069703,11.877890944480896
1994-02-04,45.87889984395891,A,13.038407325744627,13.030806732177734,12.840743350982667,12.68679165840149,12.011303539276122,11.863445405960084,11.888351349830627
1994-02-07,45.7325734879102,A,12.77231788635254,12.977588844299316,12.863550662994385,12.69249324798584,12.037912502288819,11.868496007919312,11.897481307983398
1994-02-08,45.60000466813192,A,12.58225154876709,12.901561546325684,12.848345375061035,12.694393587112426,12.058439292907714,11.87315577507019,11.90603325843811
1994-02-09,45.493050010020376,A,12.77231788635254,12.833138275146485,12.863550281524658,12.705797243118287,12.08276741027832,11.880848579406738,11.916838722229004
1994-02-10,45.42159359046867,A,12.77231788635254,12.787522506713866,12.874953460693359,12.719101667404175,12.107095527648926,11.890051136016845,11.926341004371643
1994-02-11,45.347287841792046,A,12.734304428100586,12.726701927185058,12.878754329681396,12.734306478500367,12.130663375854493,11.898873558044434,11.936770205497742
1994-02-14,45.35258045229029,P,12.740436553955078,12.720325660705566,12.84895725250244,12.75171880722046,12.152833442687989,11.907757301330566,11.947043886184693
1994-02-15,45.39137733016557,P,12.625648498535156,12.729005050659179,12.815283298492432,12.763391733169556,12.173467960357666,11.916248073577881,11.957116003036498
1994-02-16,45.40325308512246,P,12.85520839691162,12.745583152770996,12.78936071395874,12.775138711929321,12.199453887939454,11.92854434967041,11.966288118362426
1994-02-17,45.44380533488157,P,12.969985961914062,12.7851167678833,12.786319637298584,12.790723705291748,12.229255924224853,11.942365837097167,11.976220278739929
1994-02-18,45.56334972845525,A,13.27606201171875,12.893468284606934,12.810085105895997,12.825414228439332,12.267460269927978,11.96000298500061,11.98765281677246
1994-02-21,45.692981390535316,A,13.27606201171875,13.000593376159667,12.860459518432616,12.8620050907135,12.30642484664917,11.974997892379761,11.999272875785827
1994-02-22,45.859640513480294,A,13.42909812927246,13.16128330230713,12.945144176483154,12.896744775772095,12.344648914337158,11.990013360977173,12.011470594406127
1994-02-23,46.00391771813895,A,13.505619049072266,13.291365432739259,13.018474292755126,12.941012287139893,12.385163612365723,12.006548929214478,12.022925691604614
1994-02-24,46.10508766000131,A,13.467360496520996,13.390840339660645,13.087978553771972,12.981466007232665,12.425673427581787,12.024211740493774,12.034377074241638
1994-02-25,46.125291105335094,A,13.505619049072266,13.436751747131348,13.165110015869141,13.02193217277527,12.463147144317627,12.043389558792114,12.047144918441772
1994-02-28,46.10101691139852,A,13.390843391418455,13.45970802307129,13.230150699615479,13.03955397605896,12.500606117248536,12.06179699897766,12.058776292800903
1994-03-01,46.0679651840558,A,13.467360496520996,13.467360496520996,13.314321899414063,13.064802598953246,12.544157009124756,12.081347131729126,12.070415205955506
1994-03-02,46.03257197392122,A,13.543877601623535,13.47501220703125,13.383188819885254,13.086274766921997,12.59227907180786,12.101662435531615,12.081123943328857
1994-03-03,45.952266353983596,A,13.27606201171875,13.4367525100708,13.413796424865723,13.100058031082153,12.635805206298828,12.11854468345642,12.091056184768677
1994-03-04,45.86780156428347,A,13.314325332641602,13.398493766784668,13.417622756958007,13.113853931427002,12.680096607208252,12.135054626464843,12.101367301940918
1994-03-07,45.83348906310982,A,13.352580070495604,13.390841102600097,13.425274562835693,13.142867040634155,12.719071121215821,12.151569633483886,12.11186969280243
1994-03-08,45.729497096037285,A,13.199535369873049,13.337276077270507,13.402318286895753,13.173731231689453,12.751943588256836,12.16542184829712,12.121044263839721
1994-03-09,45.63526921132165,P,13.27606201171875,13.28371295928955,13.3793625831604,13.198918437957763,12.786346588134766,12.181171674728393,12.130601468086242
1994-03-10,45.523554068418235,P,12.89346981048584,13.207194519042968,13.321973514556884,13.204976034164428,12.812337532043458,12.1912082862854,12.138058166503907
1994-03-11,45.43382117629114,P,12.969985961914062,13.138326644897461,13.268410205841064,13.216760110855102,12.841379356384277,12.19974539756775,12.146084990501404
1994-03-14,45.37722713145706,P,13.161283493041992,13.100067329406738,13.245454216003418,13.237802457809448,12.875007343292236,12.211327857971192,12.154880757331847
1994-03-15,45.39630358198597,P,13.314325332641602,13.12302532196045,13.230150699615479,13.27223629951477,12.901052513122558,12.225195598602294,12.16444173336029
1994-03-16,45.35202841132908,P,13.161283493041992,13.100069618225097,13.191891288757324,13.287540054321289,12.922516384124755,12.236023120880127,12.172487316131592
1994-03-17,45.433560130451774,P,13.27606201171875,13.17658805847168,13.191891288757324,13.302843856811524,12.94399501800537,12.249130764007568,12.1809192943573
1994-03-18,45.449997627516325,A,13.161283493041992,13.214847564697266,13.176587104797363,13.297104930877685,12.955575656890868,12.260713224411012,12.188964877128601
1994-03-21,45.361936077713715,A,12.969985961914062,13.17658805847168,13.138327693939209,13.281801128387452,12.96180965423584,12.270382709503174,12.195866475105285
1994-03-22,45.1841585614718,P,12.70217227935791,13.05415744781494,13.088591384887696,13.245454835891724,12.964968204498291,12.277751455307007,12.201241455078126
1994-03-23,45.11972630744117,P,12.931729316711426,13.008246612548827,13.054158115386963,13.216760349273681,12.972717895507813,12.28817066192627,12.207951769828796
1994-03-24,44.98490384285608,P,12.778691291809082,12.908772468566895,13.042680263519287,13.182326889038086,12.978167133331299,12.297814435958863,12.213896894454956
1994-03-25,44.810908680820894,P,12.31957721710205,12.740431213378907,12.977639389038085,13.123024797439575,12.975954513549805,12.303622035980224,12.217733945846557
1994-03-28,44.77013367999327,P,12.625648498535156,12.671563720703125,12.924075889587403,13.08476505279541,12.980623683929444,12.31362271308899,12.223101353645324
1994-03-29,44.79185359059942,P,12.587389945983888,12.64860725402832,12.85138235092163,13.040766525268555,12.984527683258056,12.323618240356446,12.229027652740479
1994-03-30,44.682793438248154,P,12.31957721710205,12.526176834106446,12.767211723327637,12.97955150604248,12.978513851165772,12.329803218841553,12.233614888191223
1994-03-31,44.58476821793309,P,12.243062019348145,12.419050979614259,12.663911724090577,12.92790150642395,12.970209369659424,12.335223045349121,12.23744444847107
1994-04-01,44.614354921042356,P,12.243062019348145,12.403747940063477,12.572089576721192,12.874338340759277,12.963425579071044,12.341775293350219,12.241274008750915
1994-04-04,44.56374516472274,P,12.281311988830566,12.33488063812256,12.503222179412841,12.820774936676026,12.958166923522949,12.34788893699646,12.24491973400116
1994-04-05,44.59554819887146,P,12.587389945983888,12.33488063812256,12.491743946075442,12.790167665481567,12.955228633880616,12.357823610305786,12.250283398628234
1994-04-06,44.661425194021156,P,12.35783863067627,12.342532920837403,12.434354877471925,12.744256496429443,12.949980030059814,12.368123664855958,12.253561635017395
1994-04-07,44.737481198044485,P,12.281311988830566,12.350182914733887,12.384616947174074,12.71364860534668,12.942440547943114,12.376137943267823,12.256457238197326
1994-04-08,44.764961059079354,P,12.128277778625488,12.327226066589356,12.365487003326418,12.671563196182252,12.93108018875122,12.383382177352905,12.258587670326232
1994-04-11,44.71499090481603,P,11.898715019226074,12.250706672668457,12.29279365539551,12.608434772491455,12.90828634262085,12.389090995788575,12.259570288658143
1994-04-12,44.55372605636777,P,11.822202682495115,12.097669219970703,12.21627492904663,12.533828639984131,12.885482635498047,12.396315469741822,12.260545420646668
1994-04-13,44.456949924828706,P,11.822202682495115,11.990542030334472,12.166537475585937,12.466874599456787,12.859638004302978,12.401639337539672,12.261708102226258
1994-04-14,44.36167013166217,P,11.822202682495115,11.898720169067383,12.124451541900635,12.394181632995606,12.836074123382568,12.406963205337524,12.262495703697205
1994-04-15,44.318039810752616,P,11.93697738647461,11.860460090637208,12.093843078613281,12.332966327667236,12.814045524597168,12.412674531936645,12.264607305526733
1994-04-18,44.331141833096495,P,11.707426071166992,11.82220230102539,12.036454486846925,12.269838333129883,12.792747688293456,12.415330095291138,12.265758686065674
1994-04-19,44.33342991334225,P,11.516119956970217,11.76098575592041,11.929327487945555,12.210535717010497,12.77142505645752,12.414932174682617,12.26595353603363
1994-04-20,44.2262857200274,P,11.133527755737305,11.623250770568848,11.80689640045166,12.120625638961792,12.738649253845216,12.410708332061768,12.264047889709472
1994-04-21,44.18002737599823,P,11.401347160339355,11.539079666137695,11.718899917602538,12.051758432388306,12.71122983932495,12.409162683486938,12.263293790817261
1994-04-22,44.11296799254939,B,11.401347160339355,11.431953620910644,11.646206855773924,12.00584692955017,12.684570693969727,12.407617034912109,12.262164645195007
1994-04-25,44.0823952912691,B,11.401347160339355,11.370737838745118,11.596470069885253,11.944631862640382,12.657788906097412,12.4053111743927,12.261410546302795
1994-04-26,44.13373890325344,B,11.516119956970217,11.370737838745118,11.565861797332763,11.891068363189698,12.635598335266113,12.40453314781189,12.260855264663697
1994-04-27,44.286766158843015,B,11.516119956970217,11.447256278991699,11.535253524780275,11.850895500183105,12.608816566467285,12.40413522720337,12.257862000465392
1994-04-28,44.36390596942039,B,11.516119956970217,11.470210838317872,11.504645252227785,11.81454839706421,12.579739246368408,12.404497585296632,12.255806450843812
1994-04-29,44.44053574716613,B,11.669166564941406,11.523774719238281,11.477864170074465,11.785853624343872,12.54760133743286,12.40753080368042,12.253390946388244
1994-05-02,44.49083963106569,B,11.630901336669922,11.569685554504394,11.470211696624757,11.75333309173584,12.514698123931884,12.410561485290527,12.247033400535583
1994-05-03,44.490465574512484,B,11.669166564941406,11.600294876098634,11.485516357421876,11.707421922683716,12.479499492645264,12.41207420349121,12.241429767608643
1994-05-04,44.47138815175046,B,11.554380416870115,11.607946968078613,11.527601623535158,11.667249011993409,12.440474720001221,12.412819166183471,12.234314560890198
1994-05-05,44.45438455579796,C,11.554380416870115,11.615599060058594,11.542904949188232,11.630902433395386,12.402215118408202,12.413944272994994,12.227199354171752
1994-05-06,44.352378325092154,C,11.2865629196167,11.539078330993652,11.531426525115966,11.588816690444947,12.357833995819092,12.41049057006836,12.21836995124817
1994-05-09,44.25447690369376,B,11.171788215637209,11.447255706787109,11.508470630645753,11.552470350265503,12.313452892303467,12.407029504776,12.20840406894684
1994-05-10,44.1652549037139,B,11.171788215637209,11.34778003692627,11.474037456512452,11.519949626922607,12.26754144668579,12.405849227905273,12.199000792503357
1994-05-11,44.06242321220818,B,11.057005882263184,11.248305130004884,11.428126049041747,11.48168978691101,12.217804012298584,12.405041542053223,12.18883608341217
1994-05-12,43.96038590156195,B,10.980486869812012,11.133526420593261,11.374562740325928,11.439603996276855,12.171892509460449,12.40384885787964,12.178476300239563
1994-05-13,43.94090682974409,B,11.01874542236328,11.079962921142577,11.309520626068116,11.39369239807129,12.125980911254883,12.403038759231567,12.169057974815368
1994-05-16,43.93016840471808,B,10.986368179321287,11.042878913879395,11.245067310333251,11.357639503479003,12.078656673431396,12.398863897323608,12.158915152549744
1994-05-17,43.92922725469856,B,11.024921417236328,11.013505554199218,11.180642795562743,11.33307957649231,12.035164394378661,12.393553991317749,12.148214936256409
1994-05-18,43.980287968558706,B,11.06346321105957,11.014797019958497,11.13155107498169,11.329576349258422,11.990912418365479,12.388629503250122,12.13827003479004
1994-05-19,44.03049183402597,B,10.986368179321287,11.01597328186035,11.074749851226805,11.30882740020752,11.952770385742188,12.382553958892823,12.128877305984497
1994-05-20,44.094033002663366,B,11.06346321105957,11.024916839599609,11.052439880371093,11.29193320274353,11.914639930725098,12.378009643554687,12.120057644844055
1994-05-23,44.15477995736862,B,11.024921417236328,11.032627487182618,11.037753200531004,11.273111915588379,11.871912689208985,12.373460016250611,12.111392526626586
1994-05-24,44.187586753693665,B,11.06346321105957,11.040335845947265,11.02692070007324,11.250479078292846,11.826895446777344,12.363973979949952,12.102731380462647
1994-05-25,44.191106744560024,B,11.06346321105957,11.040335845947265,11.027566432952879,11.227846240997314,11.784939041137696,12.353727712631226,12.093881521224976
1994-05-26,44.17371419574594,B,10.909272193908691,11.024916648864746,11.020444965362547,11.197503852844239,11.737603244781495,12.340799131393432,12.08501561164856
1994-05-27,44.1435732326075,B,11.06346321105957,11.024916648864746,11.024916744232176,11.167218685150146,11.695646839141846,12.325611248016358,12.076731896400451
1994-05-30,44.120987419207154,B,11.06346321105957,11.032625007629395,11.032626247406006,11.13884677886963,11.657516384124756,12.309663019180299,12.06712709903717
1994-05-31,44.07329911479335,B,10.83217430114746,10.986367225646973,11.013351535797119,11.096997165679932,11.620116424560546,12.292542314529419,12.056932063102723
1994-06-01,44.00612214852189,B,10.793625831604004,10.93239974975586,10.986367797851562,11.058959436416625,11.577354354858398,12.275036125183105,12.046166839599609
1994-06-02,44.04358561142889,B,11.06346321105957,10.963237953186034,10.99407730102539,11.034413576126099,11.543049793243409,12.260608463287353,12.036750802993774
1994-06-03,44.14387028254894,B,11.333308219909668,11.017206954956055,11.0210618019104,11.036750841140748,11.52332441329956,12.249639463424682,12.030005073547363
1994-06-06,44.274668903025265,C,11.487504005432127,11.102015113830564,11.06732006072998,11.052536630630494,11.5005615234375,12.240592603683472,12.024596481323242
1994-06-07,44.457275730108,C,11.487504005432127,11.2330810546875,11.109724140167236,11.06832242012024,11.478563804626464,12.231545743942261,12.018621730804444
1994-06-08,44.662178285972196,C,11.487504005432127,11.371856689453125,11.152128219604492,11.089847326278687,11.461922340393066,12.220218095779419,12.012458219528199
1994-06-09,44.80630835003697,C,11.564600944519045,11.472084236145019,11.217661094665527,11.119053030014038,11.448353118896485,12.209281244277953,12.007246437072753
1994-06-10,44.85450022023658,C,11.564600944519045,11.518342781066895,11.267774868011475,11.146345806121825,11.434783897399903,12.199104738235473,12.002789511680604
1994-06-13,44.84476847678243,C,11.487504005432127,11.518342781066895,11.31017894744873,11.171402597427369,11.418907737731933,12.188537330627442,11.997947101593018
1994-06-14,44.82304122390352,C,11.487504005432127,11.518342781066895,11.375711917877197,11.194531726837159,11.396910018920899,12.176069326400757,11.993670897483826
1994-06-15,44.84112296391613,C,11.64169979095459,11.549181938171387,11.460519313812256,11.22344355583191,11.382587242126466,12.166283636093139,11.991109294891357
