Date,GRADE,GPS,TSN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-07-25,62.893355917551766,A,11.893296241760254,11.926793098449707,11.898874664306641,11.898876094818116,11.590219345092773,10.953992471694946,10.921175217628479
1996-07-26,62.8184797751013,A,11.949124336242676,11.926793098449707,11.898874664306641,11.884916305541992,11.613934688568115,10.975330829620361,10.922232298851013
1996-07-29,62.646320343247346,P,11.837458610534668,11.904459953308105,11.91004228591919,11.859789705276489,11.635416717529298,10.993879470825195,10.92328730583191
1996-07-30,62.464729070604555,P,11.614108085632324,11.837456703186035,11.898874855041504,11.837454986572265,11.653547039031983,11.012425317764283,10.924338150024415
1996-07-31,62.01153959237252,P,10.99990177154541,11.658777809143066,11.79836826324463,11.787201690673829,11.65939323425293,11.022598390579224,10.925099401473998
1996-08-01,61.687638057349375,P,11.223249435424805,11.524768447875976,11.725780773162843,11.74811577796936,11.66636037826538,11.036120262145996,10.928089942932129
1996-08-02,61.36481124661959,P,11.16740894317627,11.368425369262695,11.647609233856201,11.725780820846557,11.675556716918946,11.047410717010498,10.929966883659363
1996-08-05,61.10680446406264,P,11.16740894317627,11.234415435791016,11.56943769454956,11.703445863723754,11.684753055572509,11.058143491744994,10.932400135993957
1996-08-06,60.983362030572145,P,11.27908992767334,11.167411804199219,11.502434253692627,11.675527429580688,11.691721591949463,11.071108446121215,10.93566987991333
1996-08-07,61.29055647014323,P,11.223249435424805,11.212081336975098,11.435429573059082,11.653192710876464,11.700655498504638,11.085188055038453,10.938382334709168
1996-08-08,61.38579312440839,P,11.16740894317627,11.200913238525391,11.362840843200683,11.630857753753663,11.706239128112793,11.098709259033203,10.939424829483032
1996-08-09,61.46440245133687,P,11.223249435424805,11.212081336975098,11.290253353118896,11.59456400871277,11.711822834014892,11.11055811882019,10.939355773925781
1996-08-12,61.51365389135524,P,11.16740894317627,11.212081336975098,11.223248386383057,11.566645336151122,11.717406463623046,11.118502416610717,10.939285697937011
1996-08-13,61.409252214872964,P,11.05573272705078,11.167409896850586,11.167410850524902,11.533142852783204,11.718523082733155,11.120868530273437,10.93837905883789
1996-08-14,61.29423139294364,P,11.05573272705078,11.13390655517578,11.172993946075438,11.485681104660035,11.720756454467773,11.12713840484619,10.937750601768494
1996-08-15,61.25441736189546,P,11.05573272705078,11.111571311950682,11.156242275238036,11.441011524200439,11.720756454467773,11.136754417419434,10.936843962669373
1996-08-16,61.22904929771219,P,11.05573272705078,11.078067970275878,11.145074653625487,11.396341943740843,11.717406120300293,11.143581953048706,10.93732807636261
1996-08-19,61.26014000252487,P,11.111577033996582,11.06690158843994,11.139491462707518,11.354464578628539,11.707355499267578,11.152640991210937,10.940316576957702
1996-08-20,61.45218838439158,P,11.223249435424805,11.100404930114745,11.133907413482664,11.318170833587645,11.69842161178589,11.162816753387451,10.945532293319703
1996-08-21,61.65866116046514,P,11.390762329101562,11.167410850524902,11.15065870285034,11.29304413795471,11.695071353912354,11.176340742111206,10.950194878578186
1996-08-22,61.92733355312279,A,11.502432823181152,11.256750869750977,11.184161090850829,11.273500967025756,11.69283784866333,11.189308338165283,10.955972070693969
1996-08-23,62.09591963837081,A,11.334928512573242,11.312590026855469,11.195328998565673,11.242791175842283,11.682787246704102,11.20060089111328,10.960911741256714
1996-08-26,62.14178122475197,A,11.16740894317627,11.323756408691406,11.195328998565673,11.209288692474363,11.664919376373291,11.211333665847778,10.966126418113708
1996-08-27,62.12043423350169,A,11.16740894317627,11.312588310241699,11.206496620178223,11.186953735351562,11.645376415252686,11.22262412071228,10.970784811973571
