Date,GRADE,GPS,IQV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-08-08,,,45.380001068115234,45.48400115966797,44.869000625610354,44.370500564575195,43.756200332641605,,
2013-08-09,,,45.63999938964844,45.56800079345703,45.10600051879883,44.47750053405762,43.788200302124025,,
2013-08-12,,,45.58000183105469,45.61800079345703,45.31700057983399,44.57400054931641,43.80820030212402,,
2013-08-13,,,45.380001068115234,45.50400085449219,45.516000747680664,44.65600051879883,43.852000350952146,,
2013-08-14,,,45.29999923706055,45.45600051879883,45.56100082397461,44.72950038909912,43.90100036621094,,
2013-08-15,,,44.75,45.33000030517578,45.40700073242188,44.765000343322754,43.93140037536621,,
2013-08-16,,,44.15999984741211,45.034000396728516,45.30100059509277,44.76950035095215,43.95520034790039,,
2013-08-19,,,44.31999969482422,44.78199996948242,45.20000038146973,44.75700035095215,43.9688003540039,,
2013-08-20,,,44.290000915527344,44.56399993896484,45.034000396728516,44.755500411987306,43.97560035705566,,
2013-08-21,,,44.0,44.30400009155274,44.880000305175784,44.77950038909912,43.995600357055665,,
2013-08-22,,,43.65999984741211,44.08600006103516,44.70800018310547,44.78850040435791,44.01080032348633,,
2013-08-23,,,43.52999877929688,43.95999984741211,44.49700012207031,44.80150032043457,44.019600296020506,,
2013-08-26,,,43.43000030517578,43.78199996948242,44.28199996948242,44.7995002746582,44.01760032653809,,
2013-08-27,,,43.119998931884766,43.54799957275391,44.055999755859375,44.78600025177002,44.002200317382815,,
2013-08-28,,,43.97999954223633,43.54399948120117,43.92399978637695,44.74250030517578,44.00600028991699,,
2013-08-29,,,43.900001525878906,43.59199981689453,43.83899993896485,44.62300033569336,44.017200317382816,,
2013-08-30,,,43.2599983215332,43.5379997253418,43.748999786376956,44.525000190734865,43.9986003112793,,
2013-09-02,,,43.2599983215332,43.50399932861328,43.64299964904785,44.421500015258786,43.99740028381348,,
2013-09-03,,,43.09999847412109,43.49999923706055,43.52399940490723,44.27899990081787,43.999400253295896,,
2013-09-04,,,43.22999954223633,43.349999237060544,43.44699935913086,44.16349983215332,44.02360023498535,,
2013-09-05,,,43.18999862670898,43.20799865722656,43.39999923706055,44.053999710083005,44.040800170898436,,
2013-09-06,,,42.81999969482422,43.119998931884766,43.32899932861328,43.9129997253418,44.0460001373291,,
2013-09-09,,,43.150001525878906,43.097999572753906,43.30099945068359,43.79149971008301,44.05000015258789,,
2013-09-10,,,43.77000045776367,43.23199996948242,43.36599960327148,43.71099967956543,44.06420013427734,,
2013-09-11,,,43.72999954223633,43.331999969482425,43.340999603271484,43.63249969482422,44.066400146484376,,
2013-09-12,,,44.470001220703125,43.58800048828125,43.3979995727539,43.618499755859375,44.08340019226074,,
2013-09-13,,,44.369998931884766,43.89800033569336,43.50899963378906,43.62899971008301,44.106000137329104,,
2013-09-16,,,44.45000076293945,44.15800018310547,43.62799987792969,43.63549976348877,44.116400146484374,,
2013-09-17,,,44.77000045776367,44.35800018310547,43.795000076293945,43.65949974060059,44.13800018310547,,
2013-09-18,,,45.09000015258789,44.630000305175784,43.981000137329104,43.71399974822998,44.1676001739502,,
2013-09-19,,,44.0,44.53600006103515,44.0620002746582,43.73099975585937,44.18220016479492,,
2013-09-20,,,44.720001220703125,44.60600051879883,44.252000427246095,43.79049987792969,44.206600189208984,,
2013-09-23,,,44.86000061035156,44.68800048828125,44.42300033569336,43.861999893188475,44.23080017089844,,
2013-09-24,,,44.7599983215332,44.68600006103516,44.52200012207031,43.9439998626709,44.251200103759764,,
2013-09-25,,,44.68999862670898,44.60599975585937,44.61800003051757,43.97949981689453,44.268400039672855,44.01950012207031,
2013-09-26,,,45.09999847412109,44.8259994506836,44.680999755859375,44.03949966430664,44.28959999084473,44.049400100708006,
2013-09-27,,,44.93000030517578,44.86799926757813,44.736999893188475,44.12299976348877,44.306800003051755,44.07480010986328,
2013-09-30,,,44.880001068115234,44.87199935913086,44.77999992370606,44.20399990081787,44.31300003051758,44.09040012359619,
2013-10-01,,,44.66999816894531,44.853999328613284,44.76999969482422,44.28249988555908,44.32,44.09280010223389,
2013-10-02,,,44.040000915527344,44.72399978637695,44.66499977111816,44.32299995422363,44.33040000915528,44.07820011138916,
2013-10-03,,,43.25,44.354000091552734,44.589999771118165,44.32600002288818,44.325800018310545,44.052200126647946,
2013-10-04,,,43.97999954223633,44.16399993896484,44.51599960327148,44.38400001525879,44.34,44.036800117492675,
