Date,GRADE,GPS,RTX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-14,,,0.9615465402603148,0.9556179285049439,0.9745153307914733,1.0102721393108367,1.0462142515182495,,
1984-02-15,,,0.9522830843925476,0.9552473902702332,0.9676603734493255,1.0036024838685988,1.0436946046352387,,
1984-02-16,,,0.9411665201187134,0.9526535391807556,0.9632139027118682,0.9967475384473801,1.040804411172867,,
1984-02-17,,,0.9172073006629944,0.9445267677307129,0.9569272935390473,0.989620977640152,1.0378055596351623,,
1984-02-20,,,0.9172073006629944,0.937882149219513,0.9495290875434875,0.9832354813814164,1.0347326004505157,,
1984-02-21,,,0.9115907549858092,0.9278909921646118,0.9417544603347778,0.9763838827610016,1.0316214179992675,,
1984-02-22,,,0.9059752821922302,0.9186294317245484,0.9369384109973907,0.9696220189332962,1.0286202561855315,,
1984-02-23,,,0.8835139870643616,0.907098925113678,0.9298762321472168,0.9624781966209411,1.0253921914100648,,
1984-02-24,,,0.9153354167938232,0.9067245483398437,0.9256256580352783,0.957295948266983,1.0226893830299377,,
1984-02-27,,,0.9153354167938232,0.9063501715660095,0.9221161603927612,0.9515579402446747,1.0199124717712402,,
1984-02-28,,,0.8797699213027954,0.8999860048294067,0.9139384984970093,0.9442269146442414,1.016535415649414,,
1984-02-29,,,0.9022320508956908,0.8992373585700989,0.9089333951473236,0.9382968842983246,1.0136817121505737,,
1984-03-01,,,0.8984889984130859,0.9022323608398437,0.9046656429767609,0.9339397728443146,1.0105678725242615,,
1984-03-02,,,0.9041035771369934,0.8999859929084778,0.9033552706241608,0.930141282081604,1.0072699010372161,,
1984-03-05,,,0.9078472852706908,0.8984883666038513,0.9024192690849304,0.925974178314209,1.004046803712845,,
1984-03-06,,,0.9115907549858092,0.9048525333404539,0.9024192690849302,0.9220868647098541,1.000639202594757,,
1984-03-07,,,0.9153354167938232,0.9074732065200806,0.9033552825450896,0.9201468467712403,0.9972694349288941,,
1984-03-08,,,0.9209502935409546,0.9119654655456543,0.9070989131927488,0.9184875726699829,0.9940119647979736,,
1984-03-09,,,0.9097193479537964,0.9130886197090149,0.9065373063087462,0.9160814821720124,0.990715138912201,,
1984-03-12,,,0.924694836139679,0.9164581298828125,0.9074732482433318,0.9147947043180465,0.9877178227901459,,
1984-03-13,,,0.9321816563606262,0.9205763101577759,0.9127144217491148,0.9133264601230622,0.985018458366394,,
1984-03-14,,,0.928438127040863,0.9231968522071838,0.915335029363632,0.9121342122554779,0.9819848620891571,,
1984-03-15,,,0.9209502935409546,0.9231968522071838,0.9175811588764189,0.9111234009265899,0.9783938920497894,,
1984-03-16,,,0.9265666007995604,0.9265663027763367,0.9198274612426756,0.9115913659334183,0.9752117002010345,,
1984-03-19,,,0.9153354167938232,0.9246944189071655,0.920576274394989,0.9114977717399597,0.9720271956920624,,
1984-03-20,,,0.9265666007995604,0.9235714077949524,0.9220738589763642,0.9122465640306473,0.9693637573719025,,
1984-03-21,,,0.9153354167938232,0.9209508657455444,0.9220738589763642,0.9127145707607269,0.9664386427402496,,
1984-03-22,,,0.9097193479537964,0.9187046766281128,0.9209507644176483,0.9140248388051987,0.9629936134815216,,
1984-03-23,,,0.9097193479537964,0.91533522605896,0.9209507644176483,0.9137440353631974,0.9596226918697357,,
1984-03-26,,,0.9172073006629944,0.9157096028327942,0.9202020108699799,0.9138376295566559,0.9565497326850891,,
1984-03-27,,,0.9228227138519288,0.9149608254432678,0.9192661166191101,0.9159902691841125,0.9532926630973816,,
1984-03-28,,,0.94154155254364,0.9202020525932312,0.9205764591693878,0.91795574426651,0.9504099702835083,,
1984-03-29,,,0.94154155254364,0.9265664935111999,0.9226355850696564,0.9201083719730377,0.9476754927635193,,
1984-03-30,,,0.934053361415863,0.9314332962036133,0.9233842611312866,0.9216058611869812,0.9451617896556854,,
1984-04-02,,,0.9303099513053894,0.9340538263320923,0.9248817145824433,0.9227289944887161,0.942869644165039,,
1984-04-03,,,0.9209502935409546,0.9336793422698975,0.9243200838565826,0.9231969714164734,0.9403161954879761,,
1984-04-04,,,0.9153354167938232,0.9284381151199341,0.9243200838565826,0.9231969714164734,0.9377986526489258,,
1984-04-05,,,0.913463294506073,0.9228224635124207,0.9246944785118103,0.9228226214647293,0.935540109872818,,
1984-04-06,,,0.919078767299652,0.9198275446891785,0.9256304204463959,0.923290592432022,0.9335420775413513,0.9984560942649842,
1984-04-09,,,0.934053361415863,0.9205762267112731,0.9273150265216827,0.9237585186958313,0.9316212332248688,0.9975697785615921,
1984-04-10,,,0.949027419090271,0.9261916518211365,0.9299354970455169,0.9246008068323135,0.9300739729404449,0.9967035108804703,
1984-04-11,,,0.9396682381629944,0.9310582160949707,0.9297481656074524,0.9251623123884201,0.9284506845474243,0.99578071475029,
1984-04-12,,,0.9434130787849426,0.9370481729507446,0.9299353182315826,0.9262854516506195,0.9276063215732574,0.9948953670263291,
1984-04-13,,,0.9452852010726928,0.9422894597053528,0.9310585021972656,0.9272213816642761,0.9269105577468872,0.9938064092397689,
1984-04-16,,,0.9509002566337584,0.9456588387489319,0.9331175327301026,0.9289996236562729,0.9261047756671905,0.9928106534481048,
1984-04-17,,,0.9621312618255616,0.94827960729599,0.9372356295585632,0.930777856707573,0.9255606603622436,0.9917789924144745,
1984-04-18,,,0.960259735584259,0.9523979067802429,0.9417280614376068,0.9330240726470947,0.9256831395626068,0.9905989354848862,
1984-04-19,,,0.9677469730377196,0.9572646856307984,0.9471564292907715,0.9359254539012909,0.9259553635120392,0.9894937509298325,
1984-04-20,,,0.9677469730377196,0.9617570400238037,0.9520232498645782,0.938826835155487,0.9261534798145294,0.9884256142377853,
1984-04-23,,,0.9714909791946412,0.9658751845359802,0.955767011642456,0.9415410190820694,0.9265746915340424,0.9873949176073075,
1984-04-24,,,0.973362922668457,0.9681215167045594,0.9582005620002747,0.9440680295228958,0.9268110191822052,0.9865126353502274,
1984-04-25,,,0.96961909532547,0.9699933886528015,0.9611956477165222,0.9454719066619873,0.9271577394008637,0.9854261720180512,
1984-04-26,,,0.9827218651771544,0.9729883670806885,0.9651265263557434,0.947530922293663,0.9279888463020325,0.9843966287374496,
1984-04-27,,,0.9827218651771544,0.9759833455085755,0.9688701927661896,0.9499643474817276,0.9292991375923156,0.983552348613739,
1984-04-30,,,0.984594225883484,0.978603994846344,0.9722395896911621,0.9526785612106323,0.9306468760967255,0.9826897382736206,
1984-05-01,,,0.9752342700958252,0.9789782643318177,0.9735498905181885,0.9553927600383758,0.9319197463989258,0.9817705821990966,
1984-05-02,,,0.9883373379707336,0.9827219128608704,0.9763576507568359,0.9590428560972214,0.9335669875144958,0.9810936218500137,
1984-05-03,,,0.9827218651771544,0.9827219128608704,0.9778551399707794,0.9625057846307754,0.9355511450767517,0.9804716682434083,
1984-05-04,,,0.9827218651771544,0.9827219128608704,0.9793526291847229,0.9656879395246506,0.9368988740444183,0.9797941285371781,
1984-05-07,,,0.9827218651771544,0.9823474407196044,0.9804757177829743,0.9681213647127151,0.938246603012085,0.9790795373916626,
1984-05-08,,,0.984594225883484,0.9842194318771362,0.981598848104477,0.9698997050523758,0.9403430891036987,0.9784392523765564,
1984-05-09,,,0.984594225883484,0.9834708094596862,0.9830963611602783,0.9721460044384003,0.9419903326034545,0.9778360223770142,
1984-05-10,,,0.9827218651771544,0.9834708094596862,0.9830963611602783,0.9741114437580108,0.943674989938736,0.9771214312314987,
1984-05-11,,,0.9827218651771544,0.9834708094596862,0.9830963611602783,0.975983276963234,0.9452473556995392,0.9762586283683777,
1984-05-14,,,0.98084956407547,0.9830963492393494,0.9827218949794769,0.9774807423353196,0.9467074012756348,0.9753771024942398,
1984-05-15,,,0.96961909532547,0.9801013231277466,0.9821603775024415,0.977855134010315,0.947867968082428,0.9742535853385925,
1984-05-16,,,0.9789780974388124,0.9789780974388123,0.9812244534492492,0.9787910521030426,0.9491408216953278,0.9732051283121109,
1984-05-17,,,0.9789780974388124,0.9782293438911438,0.980850076675415,0.9793526083230972,0.9503013777732849,0.9721566712856293,
1984-05-18,,,0.9827218651771544,0.9782293438911438,0.980850076675415,0.980101352930069,0.9517614281177521,0.9712382835149765,
1984-05-21,,,0.985748827457428,0.9792091965675354,0.9811527729034424,0.9808142453432083,0.9529825079441071,0.9703501653671265,
1984-05-22,,,0.9592602252960204,0.9771374225616455,0.978619372844696,0.9801091104745865,0.9535240793228149,0.9692712688446045,
1984-05-23,,,0.9479085206985474,0.9709235072135926,0.9749508023262023,0.9790235817432403,0.9539134871959686,0.9679491746425629,
1984-05-24,,,0.938448429107666,0.9628175735473633,0.9705234587192535,0.9768099099397659,0.9542634499073028,0.9663286709785461,
1984-05-25,,,0.942232072353363,0.9547196149826049,0.9664744794368744,0.9747854202985764,0.9545767593383789,0.9648942297697067,
1984-05-28,,,0.942232072353363,0.946016263961792,0.9626127302646637,0.9726673126220703,0.9551146924495697,0.963570944070816,
1984-05-29,,,0.93466454744339,0.9410971283912659,0.9591172754764556,0.9706388264894485,0.9552766513824463,0.9623202043771744,
1984-05-30,,,0.9327720999717712,0.9380698442459107,0.9544966757297516,0.9678605645895004,0.9556253850460052,0.9610320138931274,
1984-05-31,,,0.9460158348083496,0.9395833253860474,0.9512004494667053,0.9660252630710602,0.9563513147830963,0.959672464132309,
1984-06-01,,,0.938448429107666,0.9388265967369079,0.9467731058597565,0.9638115912675858,0.9569258964061738,0.9582742941379547,
1984-06-04,,,0.9592602252960204,0.9422322273254394,0.9441242456436157,0.962638509273529,0.9577669548988342,0.9571583437919616,
1984-06-05,,,0.9573684334754944,0.9467730045318603,0.9439350664615631,0.9612772196531296,0.9584578692913055,0.9558752661943436,
