Date,GRADE,GPS,ODFL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-10-24,,,0.5532310009002686,,,,,,
1991-10-25,,,0.569189727306366,,,,,,
1991-10-28,,,0.611745297908783,,,,,,
1991-10-29,,,0.611745297908783,,,,,,
1991-10-30,,,0.6277039647102356,0.5947230577468872,,,,,
1991-10-31,,,0.6170647740364075,0.607489812374115,,,,,
1991-11-01,,,0.611745297908783,0.6160009264945984,,,,,
1991-11-04,,,0.6011062264442444,0.6138731122016907,,,,,
1991-11-05,,,0.611745297908783,0.6138731122016907,,,,,
1991-11-06,,,0.611745297908783,0.6106813788414002,0.6027022182941437,,,,
1991-11-07,,,0.611745297908783,0.6096174836158752,0.6085536479949951,,,,
1991-11-08,,,0.6011062264442444,0.6074896693229676,0.611745297908783,,,,
1991-11-11,,,0.6064254641532898,0.6085535168647767,0.6112133145332337,,,,
1991-11-12,,,0.6170647740364075,0.6096174120903015,0.6117452621459961,,,,
1991-11-13,,,0.611745297908783,0.6096174120903015,0.6101493954658508,,,,
1991-11-14,,,0.6223844885826111,0.6117452502250671,0.6106813669204711,,,,
1991-11-15,,,0.6064254641532898,0.6128090977668762,0.6101493835449219,,,,
1991-11-18,,,0.590467095375061,0.6096174240112304,0.6090854704380035,,,,
1991-11-19,,,0.5266333222389221,0.5915311336517334,0.6005742728710175,,,,
1991-11-20,,,0.5585506558418274,0.5808922052383423,0.5952548086643219,0.5989785134792328,,,
1991-11-21,,,0.5957865715026855,0.5755726218223571,0.5936589360237121,0.6011062920093536,,,
1991-11-22,,,0.5851484537124634,0.5713172197341919,0.5920631587505341,0.6019042283296585,,,
1991-11-25,,,0.5745092630386353,0.5681256532669068,0.5888715386390686,0.6000424265861511,,,
1991-11-26,,,0.5745092630386353,0.5777008414268494,0.5846159875392913,0.5981806248426438,,,
1991-11-27,,,0.5585506558418274,0.5777008414268494,0.5792965233325958,0.5947229593992234,,,
1991-11-28,,,0.5585506558418274,0.5702536582946778,0.5729131400585175,0.5917972534894943,,,
1991-11-29,,,0.5532310009002686,0.5638701677322387,0.5675936937332153,0.5888715386390686,,,
1991-12-02,,,0.5798287987709045,0.5649340748786926,0.5665298640727997,0.5878076672554016,,,
1991-12-03,,,0.5585506558418274,0.5617423534393311,0.5697215974330903,0.5851479351520539,,,
1991-12-04,,,0.5957865715026855,0.5691895365715027,0.5734451889991761,0.584349998831749,,,
1991-12-05,,,0.5851484537124634,0.5745090961456298,0.5723813772201538,0.583020156621933,,,
1991-12-06,,,0.590467095375061,0.5819563150405884,0.5729132413864135,0.5824882000684738,,,
1991-12-09,,,0.5798287987709045,0.5819563150405884,0.5734451949596405,0.5811583667993545,,,
1991-12-10,,,0.5957865715026855,0.58940349817276,0.5755729258060456,0.5800944566726685,,,
1991-12-11,,,0.5957865715026855,0.58940349817276,0.5792965173721314,0.5792965203523636,,,
1991-12-12,,,0.5957865715026855,0.5915311217308045,0.5830201089382172,0.5779666244983673,,,
1991-12-13,,,0.6064254641532898,0.5947227954864502,0.5883395552635193,0.5779666244983673,,,
1991-12-16,,,0.5957865715026855,0.5979143500328064,0.5899353325366974,0.5782325983047485,,,
1991-12-17,,,0.6011062264442444,0.5989782810211182,0.5941908895969391,0.5819562435150146,,,
1991-12-18,,,0.5957865715026855,0.5989782810211182,0.5941908895969391,0.5838180392980575,,,
1991-12-19,,,0.5957865715026855,0.5989782810211182,0.5952547013759613,0.5838180392980575,,,
1991-12-20,,,0.590467095375061,0.5957866072654724,0.5952547013759613,0.5840839713811874,,,
1991-12-23,,,0.5957865715026855,0.5957866072654724,0.5968504786491394,0.58514783680439,,,
1991-12-24,,,0.6223844885826111,0.6000422596931457,0.599510270357132,0.5875415980815888,,,
1991-12-25,,,0.6223844885826111,0.6053618431091309,0.6021700620651245,0.5907332897186279,,,
1991-12-26,,,0.6383431553840637,0.6138731598854065,0.6064257204532624,0.5947229146957398,,,
1991-12-27,,,0.6489821076393127,0.6255761623382569,0.6106813848018646,0.599510470032692,,,
1991-12-30,,,0.680899441242218,0.6425987362861634,0.6191926717758178,0.6045640021562576,,,
1991-12-31,,,0.7021777629852295,0.658557391166687,0.6292998254299164,0.6117453575134277,,,
1992-01-01,,,0.7021777629852295,0.6745160460472107,0.6399389445781708,0.617064917087555,0.6011064100265503,,
1992-01-02,,,0.6968581676483154,0.686219048500061,0.6500461041927338,0.6226504027843476,0.6039789533615112,,
1992-01-03,,,0.7021777629852295,0.6968581795692443,0.6612171709537507,0.628235936164856,0.6066387140750885,,
