Date,GRADE,GPS,CMCSA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-14,,,0.1897061765193939,0.1865443468093872,0.1890981018543243,0.19682015478610987,0.2123737424612045,,
1984-02-15,,,0.1848417520523071,0.18605788648128505,0.18812523484230037,0.19523925557732577,0.21181434661149975,,
1984-02-16,,,0.1824097484350204,0.18557148575782773,0.18715238273143764,0.19329354763031,0.21123063176870344,,
1984-02-17,,,0.1824097484350204,0.18484183549880978,0.18617953062057493,0.19171265363693232,0.21059827417135235,,
1984-02-20,,,0.1824097484350204,0.18435543477535243,0.18569310009479517,0.1906181901693344,0.2098686310648918,,
1984-02-21,,,0.1824097484350204,0.18289614915847774,0.18472024798393244,0.1896453373134136,0.2091876313090324,,
1984-02-22,,,0.1860579997301101,0.18313939869403834,0.1845986425876617,0.1889764994382858,0.20853095322847362,,
1984-02-23,,,0.1848417520523071,0.18362579941749568,0.1845986425876617,0.18812524676322934,0.20789859354496,,
1984-02-24,,,0.1872740536928177,0.18459866046905513,0.18472024798393244,0.18763882070779797,0.20726623654365536,,
1984-02-27,,,0.1945704221725464,0.18703079521656035,0.18569311499595637,0.18751721307635302,0.20663387656211848,,
1984-02-28,,,0.1945704221725464,0.18946292996406555,0.18617953956127165,0.18763882070779797,0.2060988068580627,,
1984-02-29,,,0.1945704221725464,0.1911654144525528,0.18715240657329557,0.18763882070779797,0.20556373715400691,,
1984-03-01,,,0.2018668055534362,0.19457042515277861,0.18909811228513712,0.18812524750828738,0.20517459511756894,,
1984-03-02,,,0.197002574801445,0.19651612937450408,0.1905573949217796,0.18836846277117725,0.20463952302932736,,
1984-03-05,,,0.1945704221725464,0.19651612937450408,0.1917734622955322,0.1887332811951637,0.2040558078885078,,
1984-03-06,,,0.1921382695436477,0.19602969884872432,0.19274631440639495,0.1887332811951637,0.20337480485439297,,
1984-03-07,,,0.1848417520523071,0.19408396482467646,0.19262468963861462,0.18861166611313815,0.20245058357715603,,
1984-03-08,,,0.1848417520523071,0.19067895412445066,0.19262468963861462,0.18861166611313818,0.2015263622999191,,
1984-03-09,,,0.175113245844841,0.18630108833312986,0.19140860885381697,0.18806442841887472,0.20045621722936627,,
1984-03-12,,,0.1702496707439422,0.181436938047409,0.18897653371095655,0.18733482435345647,0.19928880065679547,,
1984-03-13,,,0.172681838274002,0.17754565179347986,0.1867876753211021,0.1864836074411869,0.1983159592747688,,
1984-03-14,,,0.167817547917366,0.17414081096649164,0.18411238789558407,0.18563239723443983,0.19719718664884567,,
1984-03-15,,,0.175113245844841,0.17219510972499844,0.18143703192472455,0.18526757210493086,0.1960783952474594,,
