Date,GRADE,GPS,DE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-02-21,44.73452750952248,P,6.939817905426025,6.998212242126465,7.093662929534912,7.1200531959533695,6.84825270652771,6.675608224868775,6.285660991668701
1994-02-22,44.78762669503075,P,7.411457061767578,7.061096572875977,7.103769397735595,7.13352861404419,6.871360511779785,6.683035998344422,6.298111243247986
1994-02-23,44.874953601746945,A,7.54620885848999,7.168899345397949,7.1273510456085205,7.158233404159546,6.895825147628784,6.693484053611756,6.310685970783234
1994-02-24,44.93834595861082,A,7.411457061767578,7.24975175857544,7.153178882598877,7.180130863189698,6.917371711730957,6.702027039527893,6.3222573947906495
1994-02-25,45.008722678847796,A,7.433915615081787,7.348571300506592,7.184621286392212,7.202028203010559,6.938252248764038,6.711463708877563,6.333556625843048
1994-02-28,45.09672131905703,A,7.579899787902832,7.4765876770019535,7.237399959564209,7.219433689117432,6.96182954788208,6.72180260181427,6.344597096443176
1994-03-01,45.09210873257182,A,7.5349812507629395,7.501292514801025,7.281194543838501,7.22617118358612,6.984062376022339,6.731692309379578,6.354204604625702
1994-03-02,45.076541938494415,A,7.647276401519775,7.521506023406983,7.345202684402466,7.241892385482788,7.0080950069427494,6.742035927772522,6.364758071899414
1994-03-03,45.115143200271,A,7.871866226196289,7.613587856292725,7.431669807434082,7.273896193504333,7.036842489242554,6.75540599822998,6.376324627399445
1994-03-04,45.14629947861523,A,7.815718650817871,7.689948463439942,7.519259881973267,7.314883685111999,7.06446702003479,6.767880063056946,6.387665386199951
1994-03-07,45.188633736431164,A,8.07399845123291,7.788768196105957,7.632677936553955,7.363170433044433,7.0936636638641355,6.783271455764771,6.400297544002533
1994-03-08,45.2257668611288,A,7.905555248260498,7.862882995605469,7.682087755203247,7.392928576469421,7.1194914436340335,6.79775906085968,6.4119226932525635
1994-03-09,45.23236947623581,A,7.860636234283447,7.905554962158203,7.713530492782593,7.420440769195556,7.143747100830078,6.811462936401367,6.423213393688202
1994-03-10,45.19644309210573,A,7.860636234283447,7.903308963775634,7.7584484100341795,7.455813646316528,7.168227338790894,6.825278301239013,6.434284403324127
1994-03-11,45.17276886042825,A,7.939241886138916,7.928013610839844,7.808981037139892,7.496801161766053,7.194055109024048,6.838318524360656,6.44558363199234
1994-03-14,45.11959197816307,A,8.006617546081543,7.91453742980957,7.851652812957764,7.544526386260986,7.225273094177246,6.850805773735046,6.456890194416046
1994-03-15,45.121066406736105,A,8.07399845123291,7.948226070404052,7.905554533004761,7.593374538421631,7.256940250396728,6.862740159034729,6.46831396818161
1994-03-16,45.13176116099073,A,8.029082298278809,7.981915283203125,7.943735122680664,7.644468903541565,7.285463218688965,6.873779335021973,6.479787776470184
1994-03-17,45.1531289453278,A,8.130146026611328,8.0358172416687,7.969563102722168,7.700616455078125,7.315782814025879,6.88638674736023,6.492206335067749
1994-03-18,45.15526853511006,A,8.085224151611328,8.065013694763184,7.9965136528015135,7.75788676738739,7.344754810333252,6.898321890830994,6.503741164207458
1994-03-21,45.13171636636708,A,7.984158039093018,8.060521793365478,7.987529611587524,7.81010377407074,7.366764545440674,6.909023342132568,6.514331250190735
1994-03-22,45.09964061948583,A,8.062765121459961,8.058275127410889,8.00325059890747,7.842669177055359,7.392816877365112,6.920956945419311,6.525534057617188
1994-03-23,45.08137926869821,A,8.07399845123291,8.067258358001709,8.024586820602417,7.869058656692505,7.418644676208496,6.935233187675476,6.5374521636962895
1994-03-24,45.01999608934253,A,7.838176250457764,8.008864402770996,8.02234082221985,7.890394616127014,7.437959299087525,6.947820296287537,6.548191158771515
1994-03-25,44.935891270473554,P,7.623589515686035,7.916537475585938,7.9907755851745605,7.899878311157226,7.452982187271118,6.958484606742859,6.557582581043244
1994-03-28,44.89056501218951,P,7.725233554840088,7.864752578735351,7.962637186050415,7.907144999504089,7.46442328453064,6.969384746551514,6.567756862640381
1994-03-29,44.7905100817799,P,7.386408805847168,7.729481315612793,7.893878221511841,7.899716377258301,7.471558294296265,6.977119688987732,6.5764567351341245
1994-03-30,44.69909491705884,P,7.510649681091309,7.6168115615844725,7.842034959793091,7.892885041236878,7.4807290267944335,6.986766080856324,6.585228533744812
1994-03-31,44.66097608347935,P,7.623589515686035,7.573894214630127,7.791379308700561,7.880471205711364,7.49350606918335,6.997653384208679,6.594565045833588
1994-04-01,44.66563078294748,P,7.623589515686035,7.573894214630127,7.745215845108032,7.870864748954773,7.505160131454468,7.008429174423218,6.604067587852478
1994-04-04,44.643559667596605,P,7.555820941925049,7.540011692047119,7.702382135391235,7.84495587348938,7.512539215087891,7.018638792037964,6.613341994285584
1994-04-05,44.72336902569439,P,7.804296016693115,7.623589134216308,7.67653522491455,7.839892911911011,7.5257861614227295,7.032559833526611,6.623748068809509
1994-04-06,44.79216316839251,P,7.8720622062683105,7.695871639251709,7.656341600418091,7.8404642105102536,7.5421851444244385,7.0470470571517945,6.633718101978302
1994-04-07,44.863897099727616,P,7.985004901885986,7.768154716491699,7.671024465560913,7.8466826438903805,7.562415084838867,7.063444304466247,6.644695634841919
1994-04-08,44.89309093204938,P,7.725233554840088,7.78848352432251,7.681188869476318,7.83598222732544,7.577000379562378,7.078247466087341,6.65393152475357
1994-04-11,44.93555082983929,P,7.71394157409668,7.820107650756836,7.6800596714019775,7.821348428726196,7.586643409729004,7.094275898933411,6.663110954761505
1994-04-12,44.916488957812824,A,7.668764591217041,7.793001365661621,7.708295249938965,7.801086735725403,7.5920140743255615,7.110633234977723,6.6722305345535275
1994-04-13,44.86841267079092,A,7.555820941925049,7.729753112792968,7.712812376022339,7.777423667907715,7.596473445892334,7.123073205947876,6.680619361400605
1994-04-14,44.77264888790035,P,7.431585788726807,7.619069290161133,7.693612003326416,7.742495656013489,7.600469360351562,7.134270825386047,6.68866375207901
1994-04-15,44.72961749638304,P,7.476764678955078,7.569375514984131,7.6789295196533205,7.7120726823806764,7.610085277557373,7.1453626537323,6.697100083827973
1994-04-18,44.68116977066841,P,7.375116348266602,7.501610469818115,7.660859060287476,7.6816205978393555,7.61542233467102,7.155772528648376,6.705028173923492
1994-04-19,44.61698801464837,P,7.273470878601074,7.4225517272949215,7.607776546478272,7.642155885696411,7.614683904647827,7.165277466773987,6.71255872964859
1994-04-20,44.516726302375936,P,6.8329925537109375,7.2779860496521,7.503869581222534,7.580105590820312,7.605135908126831,7.169373993873596,6.717554807662964
1994-04-21,44.49170414525231,P,7.1153483390808105,7.214738559722901,7.416903924942017,7.543964195251465,7.604379301071167,7.176628589630127,6.723962664604187
1994-04-22,44.458522069935846,P,7.126640796661377,7.1447137832641605,7.357044649124146,7.519116759300232,7.604522285461425,7.18366159915924,6.7307037210464475
1994-04-25,44.46298348936489,P,7.318644046783447,7.133419322967529,7.317514896392822,7.4987872838974,7.609852905273438,7.191053385734558,6.738128056526184
1994-04-26,44.48239312419198,P,7.126640796661377,7.10405330657959,7.263302516937256,7.48579888343811,7.610445013046265,7.19953610420227,6.74459237575531
1994-04-27,44.586041518743116,P,7.126640796661377,7.162782955169678,7.220384502410889,7.466598439216614,7.61283392906189,7.20924548625946,6.751112041473388
1994-04-28,44.611231320477735,P,7.002407073974609,7.140194702148437,7.177466630935669,7.435539317131043,7.612738170623779,7.21615131855011,6.757508671283722
1994-04-29,44.611385469324155,P,6.923348903656006,7.099536323547364,7.122125053405762,7.400527286529541,7.612408790588379,7.222935633659363,6.763288617134094
1994-05-02,44.58292376252496,P,6.934642791748047,7.022736072540283,7.078077697753907,7.369468379020691,7.612305288314819,7.230278997421265,6.769125032424927
1994-05-03,44.577178281720904,P,7.036290645599365,7.004666042327881,7.054359674453735,7.331068110466004,7.604801959991455,7.23808123588562,6.775801787376404
1994-05-04,44.55203909931553,P,6.991115093231201,6.977560901641846,7.070171928405761,7.287020754814148,7.593700084686279,7.244762616157532,6.782418704032898
1994-05-05,44.53295353442102,P,6.8555827140808105,6.948196029663086,7.044195365905762,7.230549645423889,7.582582597732544,7.24997715473175,6.788413314819336
1994-05-06,44.495786111279926,P,6.584521293640137,6.880430507659912,6.989983415603637,7.173514032363892,7.565594711303711,7.2519234800338745,6.79316332578659
1994-05-09,44.42220086507427,P,6.369930744171143,6.767488098144531,6.895112085342407,7.106313490867615,7.5413953304290775,7.251612439155578,6.797172465324402
1994-05-10,44.330325178999935,P,6.324756145477295,6.625181198120117,6.814923620223999,7.039113068580628,7.517190828323364,7.250626602172852,6.800180840492248
1994-05-11,44.239770391907406,P,6.3473429679870605,6.496426773071289,6.736993837356567,6.978689169883728,7.49119215965271,7.249643583297729,6.803025407791138
1994-05-12,44.19293679803486,B,6.426403045654297,6.4105908393859865,6.6793934345245365,6.928430032730103,7.46228289604187,7.249562692642212,6.8062652754783635
1994-05-13,44.1760674086878,B,6.324756145477295,6.358637809753418,6.619534158706665,6.870829606056214,7.432463645935059,7.2484653329849245,6.809162955284119
1994-05-16,44.21194684823911,B,6.403812408447266,6.365414142608643,6.566451120376587,6.822264409065246,7.399059925079346,7.246361794471741,6.812068479061127
1994-05-17,44.27262968694233,B,6.528051853179932,6.40607328414917,6.515627241134643,6.784993457794189,7.371509857177735,7.245500650405884,6.815152409076691
1994-05-18,44.3526914208071,B,6.629698753356934,6.4625444412231445,6.479485607147216,6.774828767776489,7.3468911075592045,7.245319104194641,6.81857852935791
1994-05-19,44.40680234759338,B,6.629698753356934,6.503203582763672,6.456897211074829,6.750546288490296,7.322272357940673,7.245249848365784,6.82200464963913
1994-05-20,44.461171754927115,B,6.5619330406188965,6.550638961791992,6.454638385772705,6.722310900688171,7.294726181030273,7.244390645027161,6.824483094215393
1994-05-23,44.51935290032042,P,6.6861677169799805,6.607110023498535,6.486262083053589,6.690687084197998,7.268317184448242,7.246795139312744,6.82780410528183
1994-05-24,44.525776469423896,P,6.471581935882568,6.595816040039063,6.500944662094116,6.657934141159058,7.236268854141235,7.246604552268982,6.829664742946624
1994-05-25,44.48568238824913,C,6.358638763427734,6.541604042053223,6.502074241638184,6.619534039497376,7.202859983444214,7.2441616010665895,6.830849983692169
1994-05-26,44.42143872321862,B,6.155343055725098,6.446732902526856,6.4749682426452635,6.5771808385848995,7.1633639240264895,7.239573369026184,6.83107408285141
1994-05-27,44.373062481349585,B,6.211811542510986,6.376708602905273,6.463673782348633,6.541603970527649,7.125895671844482,7.2353252410888675,6.831691224575042
1994-05-30,44.29563377725063,B,6.211811542510986,6.281837368011475,6.444473695755005,6.505462408065796,7.090448741912842,7.228606643676758,6.832308366298675
1994-05-31,44.26083135119416,B,6.3021674156188965,6.24795446395874,6.421885251998901,6.468756246566772,7.05523678779602,7.2240268325805665,6.831052625179291
1994-06-01,44.25242977049178,B,6.313460826873779,6.238918876647949,6.390261459350586,6.4348735332489015,7.020026035308838,7.219335355758667,6.830074739456177
1994-06-02,44.28906559287997,B,6.324756145477295,6.272801494598388,6.359767198562622,6.408332204818725,6.989757633209228,7.213858466148377,6.829097993373871
1994-06-03,44.33426284877797,B,6.437697410583496,6.3179786682128904,6.347343635559082,6.400991010665893,6.966039791107177,7.209510989189148,6.828796660900116
1994-06-06,44.386011981556045,B,6.448990345001221,6.365414428710937,6.323625898361206,6.404943990707397,6.9405149269104,7.20246910572052,6.828275034427643
1994-06-07,44.43592758376938,B,6.426403045654297,6.390261554718018,6.319108009338379,6.410026335716248,6.921314811706543,7.196436553001404,6.828138632774353
1994-06-08,44.49584127335036,B,6.505461692810059,6.428661727905274,6.333790302276611,6.4179322719573975,6.901211051940918,7.190970039367675,6.829559843540192
1994-06-09,44.54645353171262,C,6.505461692810059,6.464802837371826,6.368802165985107,6.421885204315186,6.878848495483399,7.186177282333374,6.832088031768799
1994-06-10,44.57848248973937,C,6.595817565917969,6.4964268684387205,6.4072027683258055,6.435438275337219,6.858293056488037,7.181726593971252,6.834680559635163
1994-06-13,44.617103990917364,C,6.640993118286133,6.534827423095703,6.45012092590332,6.447297310829162,6.839996500015259,7.176267857551575,6.837498965263367
1994-06-14,44.66023451355802,C,6.787813186645508,6.607109451293946,6.498685503005982,6.460285377502442,6.819666843414307,7.172726502418518,6.841272873878479
1994-06-15,44.6722306301443,C,6.708758354187012,6.647768783569336,6.538215255737304,6.4642383575439455,6.796400766372681,7.16929295539856,6.844651508331299
1994-06-16,44.688229869379086,C,6.79910945892334,6.706498336791992,6.5856505870819095,6.472708892822266,6.772682857513428,7.1675489711761475,6.847873039245606
1994-06-17,44.68358223799563,C,6.72005033493042,6.731344890594483,6.613885879516602,6.480614757537841,6.752579193115235,7.164789786338806,6.850422532558441
1994-06-20,44.65337423257697,C,6.618404388427734,6.726827144622803,6.630827283859253,6.477226591110229,6.730668449401856,7.1586559295654295,6.852408456802368
1994-06-21,44.57618887451386,C,6.392519474029541,6.64776840209961,6.627438926696778,6.473273468017578,6.705143547058105,7.148578810691833,6.853375644683838
1994-06-22,44.52066169498346,C,6.369930744171143,6.580002880096435,6.613885831832886,6.473838067054748,6.681425743103027,7.138949594497681,6.855004770755768
1994-06-23,44.44796578948539,C,6.3021674156188965,6.480614471435547,6.5935564041137695,6.481179285049438,6.658837375640869,7.129653367996216,6.855686249732972
1994-06-24,44.37270303890003,B,6.165659427642822,6.369736289978027,6.550540590286255,6.47887167930603,6.632615270614624,7.121350274085999,6.855795893669129
1994-06-27,44.346342673377144,B,6.3249192237854,6.31103925704956,6.518933200836182,6.484527063369751,6.611611328125,7.113516831398011,6.85719996213913
1994-06-28,44.356153632195316,B,6.3249192237854,6.297519207000732,6.472643804550171,6.485664653778076,6.592640295028686,7.103662099838257,6.858936116695404
1994-06-29,44.360239263695654,B,6.256662845611572,6.274865627288818,6.427434253692627,6.482824754714966,6.581113700866699,7.093124804496765,6.8598882102966305
1994-06-30,44.355338152258106,B,6.154278755187988,6.245287895202637,6.362951183319092,6.474300885200501,6.561892309188843,7.083135805130005,6.860494446754456
1994-07-01,44.39129958509425,B,6.302170276641846,6.272590065002442,6.321163177490234,6.467524528503418,6.545402898788452,7.074962592124939,6.860724964141846
1994-07-04,44.39362533990299,B,6.302170276641846,6.26804027557373,6.289539766311646,6.46018352508545,6.52507342338562,7.067463164329529,6.860286371707916
1994-07-05,44.39860049029752,B,6.279417991638184,6.258940029144287,6.27822961807251,6.452834272384644,6.508128967285156,7.0592869901657105,6.859064931869507
1994-07-06,44.433266289133,B,6.461424350738525,6.299892330169678,6.287378978729248,6.450632405281067,6.494824638366699,7.053829283714294,6.858865036964416
1994-07-07,44.48491851936987,B,6.404545783996582,6.349945735931397,6.297616815567016,6.445586609840393,6.482867412567138,7.047802791595459,6.858603792190552
1994-07-08,44.50713529681721,B,6.393167972564697,6.368145275115967,6.320367670059204,6.4354541301727295,6.472263793945313,7.042336292266846,6.857560789585113
1994-07-11,44.53136417193783,C,6.404545783996582,6.388620376586914,6.328330326080322,6.423631763458252,6.461661853790283,7.036983571052551,6.8562958979606625
1994-07-12,44.558770075148566,C,6.541057109832764,6.44094820022583,6.349944114685059,6.411293959617614,6.451757183074951,7.028279571533203,6.8556577849388125
1994-07-13,44.54946697700276,C,6.506931781768799,6.450049686431885,6.374971008300781,6.401202630996704,6.442073516845703,7.017886800765991,6.855685427188873
1994-07-14,44.53335726612676,C,6.415923118591309,6.45232515335083,6.401135444641113,6.382043313980103,6.433280324935913,7.007931461334229,6.854979250431061
1994-07-15,44.53728678257349,C,6.506931781768799,6.47507791519165,6.421611595153808,6.371387386322022,6.431728534698486,6.998661623001099,6.8550626659393314
1994-07-18,44.55353926385599,C,6.541057109832764,6.5023801803588865,6.445500278472901,6.367520022392273,6.435151062011719,6.988273196220398,6.855037899017334
1994-07-19,44.5690935421297,C,6.5865559577941895,6.5114799499511715,6.476214075088501,6.377221846580506,6.4403870582580565,6.97878894329071,6.855240626335144
1994-07-20,44.56063096754829,C,6.404545783996582,6.491002750396729,6.470526218414307,6.378952598571777,6.441531114578247,6.966361637115479,6.8541987824440005
1994-07-21,44.55389450350051,C,6.347665309906006,6.477351188659668,6.464838171005249,6.381227493286133,6.439956359863281,6.9511196279525755,6.853262813091278
1994-07-22,44.52594264336614,C,6.290787696838379,6.434122371673584,6.454600143432617,6.387483906745911,6.4392769908905025,6.935870318412781,6.851875190734863
1994-07-25,44.476372779712015,B,6.256662845611572,6.377243518829346,6.439811849594117,6.384071087837219,6.436333999633789,6.917696962356567,6.850484209060669
1994-07-26,44.40649878053589,B,6.199785232543945,6.299889373779297,6.4056846618652346,6.377814388275146,6.42976866722107,6.900639262199402,6.849199161529541
1994-07-27,44.38577988725825,B,6.256662845611572,6.270312786102295,6.380657768249511,6.377814388275146,6.4223079490661625,6.884599528312683,6.848031232357025
1994-07-28,44.38486396080062,B,6.313543319702148,6.263488388061523,6.3704197883605955,6.385777616500855,6.415984840393066,6.86912859916687,6.847203450202942
1994-07-29,44.394132424943315,B,6.38179349899292,6.281689548492432,6.3579059600830075,6.389758777618408,6.412382049560547,6.8535541152954105,6.845936319828033
1994-08-01,44.41102636023536,B,6.359044075012207,6.302165794372558,6.3397046566009525,6.392602467536927,6.405839576721191,6.837078380584717,6.843942077159881
1994-08-02,44.44760716633093,C,6.393167972564697,6.340842342376709,6.320365858078003,6.398289966583252,6.404271297454834,6.820270075798034,6.841505117416382
1994-08-03,44.46633375204459,C,6.38179349899292,6.365868473052979,6.318090629577637,6.394308423995971,6.404734392166137,6.803797187805176,6.838788261413574
1994-08-04,44.45311898917419,C,6.245285987854004,6.352217006683349,6.307852697372437,6.386345434188843,6.406533250808716,6.7849485874176025,6.835667667388916
1994-08-05,44.41429987300569,B,6.097399711608887,6.295338249206543,6.288513898849487,6.371557021141053,6.404245014190674,6.7650703430175785,6.831696116924286
1994-08-08,44.36809736340026,B,5.9722676277160645,6.217982959747315,6.2600743770599365,6.3499431133270265,6.399454135894775,6.744951438903809,6.826987390518188
1994-08-09,44.31183507627623,B,5.983644008636475,6.13607816696167,6.23846025466919,6.322072458267212,6.393083667755127,6.724160227775574,6.8225585865974425
1994-08-10,44.24536185904348,B,5.892638683319092,6.038247203826904,6.202057838439941,6.291357803344726,6.3846672248840335,6.702346630096436,6.818789908885956
1994-08-11,44.2100207348833,B,5.926764965057373,5.9745429992675785,6.1633800029754635,6.26689989566803,6.376707401275635,6.683232517242431,6.815526406764985
1994-08-12,44.20365031416542,B,5.949518203735352,5.9449666976928714,6.120152473449707,6.239029216766357,6.366943817138672,6.666491804122924,6.812488205432892
1994-08-15,44.208191053505125,B,5.90401554107666,5.931316280364991,6.074649620056152,6.207177138328552,6.356044321060181,6.648279623985291,6.808832185268402
1994-08-16,44.228163574484036,B,5.9722676277160645,5.929041004180908,6.032559585571289,6.176462721824646,6.346961612701416,6.63413821220398,6.805628950595856
1994-08-17,44.29700830722589,B,6.199785232543945,5.990470314025879,6.014358758926392,6.166224694252014,6.340848083496094,6.621029567718506,6.803897824287414
1994-08-18,44.33774113436539,B,6.0860276222229,6.0223228454589846,5.998432922363281,6.153142809867859,6.332459402084351,6.605653948783875,6.801653666496277
1994-08-19,44.36234603045813,B,5.995017051696777,6.0314226150512695,5.9881946563720705,6.1383542776107785,6.320443391799927,6.589368224143982,6.7988986992836
1994-08-22,44.399259762619316,B,6.006394386291504,6.051898384094239,5.991607332229615,6.125840854644776,6.307751417160034,6.5738739585876464,6.796256375312805
1994-08-23,44.46354112763826,B,6.336296081542969,6.124704074859619,6.026872539520264,6.132666397094726,6.298721075057983,6.559193959236145,6.795876896381378
1994-08-24,44.48790806951215,C,6.38179349899292,6.161105728149414,6.0757880210876465,6.138922929763794,6.292181777954101,6.544291272163391,6.795669164657593
1994-08-25,44.52440439410558,C,6.370418548583984,6.217983913421631,6.120153379440308,6.141766691207886,6.2836079597473145,6.528145408630371,6.7957948565483095
1994-08-26,44.61579513429177,C,6.6434407234191895,6.347668647766113,6.189545631408691,6.154849052429199,6.28207576751709,6.517327480316162,6.797787473201752
1994-08-29,44.71107545508522,C,6.700317859649658,6.486453342437744,6.269175863265991,6.171912741661072,6.283714036941529,6.507191243171692,6.800733571052551
1994-08-30,44.765347509934436,C,6.779944896697998,6.57518310546875,6.349943590164185,6.191251587867737,6.291462545394897,6.498303046226502,6.804468140602112
1994-08-31,44.80789687481621,A,6.757195472717285,6.650263500213623,6.405684614181519,6.210021686553955,6.2992078399658205,6.490316791534424,6.80669499874115
1994-09-01,44.83929343683101,A,6.597937107086182,6.695767211914062,6.456875562667847,6.227654242515564,6.305123233795166,6.481980304718018,6.808125565052032
1994-09-02,44.82473568571073,A,6.632061958312988,6.693491458892822,6.520580053329468,6.254387354850769,6.31445128440857,6.473533277511597,6.809447965621948
1994-09-05,44.797052348422746,A,6.632061958312988,6.6798402786254885,6.583146810531616,6.287377071380615,6.320594139099121,6.46610273361206,6.810937631130218
1994-09-06,44.74848488933866,A,6.563805103302002,6.636612319946289,6.605897712707519,6.316385126113891,6.325371856689453,6.45900607585907,6.812141771316528
1994-09-07,44.72438289172845,A,6.5865559577941895,6.60248441696167,6.626373958587647,6.351080989837646,6.331969718933106,6.456541709899902,6.8129578518867495
1994-09-08,44.71206326106909,A,6.552431583404541,6.593383312225342,6.6445752620697025,6.382364320755005,6.339932775497436,6.45091254234314,6.813770565986633
1994-09-09,44.68643767309768,A,6.552431583404541,6.577457237243652,6.635474348068238,6.4125099897384645,6.34493800163269,6.445170450210571,6.814416024684906
1994-09-12,44.632062104416796,A,6.38179349899292,6.527403545379639,6.603621912002564,6.436398887634278,6.346530466079712,6.435801944732666,6.813427665233612
1994-09-13,44.6165704814966,P,6.461424350738525,6.506927394866944,6.571769857406617,6.4608567237854,6.350170593261719,6.429149780273438,6.814342942237854
1994-09-14,44.59469725061393,P,6.541057109832764,6.497827625274658,6.550156021118164,6.477920317649842,6.3517632484436035,6.4232939434051515,6.8162697148323055
1994-09-15,44.600524814696776,P,6.666194915771484,6.520580291748047,6.556981801986694,6.5069286823272705,6.356996231079101,6.41993182182312,6.818041570186615
1994-09-16,44.614985046164485,P,6.609312057495117,6.531956386566162,6.554706811904907,6.5376434326171875,6.36131911277771,6.416791453361511,6.819863543510437
1994-09-19,44.66601207354578,A,6.609312057495117,6.577460098266601,6.55243182182312,6.567789316177368,6.36541443824768,6.413538146018982,6.821908571720123
1994-09-20,44.657312894462244,A,6.393167972564697,6.563808822631836,6.53536810874939,6.570632910728454,6.362456655502319,6.407106919288635,6.822594077587127
1994-09-21,44.626567512545165,A,6.302170276641846,6.5160314559936525,6.506929540634156,6.566651749610901,6.358361425399781,6.400217471122741,6.822490043640137
1994-09-22,44.551715323710056,B,6.188408851623535,6.420474243164063,6.470527267456054,6.557551264762878,6.353811140060425,6.393545732498169,6.821761443614959
1994-09-23,44.49249603499288,B,6.279417991638184,6.354495429992676,6.443225908279419,6.539350128173828,6.349260864257812,6.3904946994781495,6.821209089756012
1994-09-26,44.43474626461907,B,6.295469760894775,6.291726970672608,6.434593534469604,6.519107723236084,6.3443491172790525,6.389750089645386,6.820681264400482
1994-09-27,44.41837424633917,B,6.2496018409729,6.263013744354248,6.413411283493042,6.4925905704498295,6.337610034942627,6.388998546600342,6.819812574386597
1994-09-28,44.43154514137953,B,6.306939125061035,6.263967514038086,6.389999485015869,6.470077753067017,6.335657901763916,6.3885945081710815,6.819119045734405
1994-09-29,44.45632941803109,B,6.238132953643799,6.273912334442139,6.3471932888031,6.452087545394898,6.333467254638672,6.386711807250976,6.818137249946594
1994-09-30,44.47767310436915,B,6.295469760894775,6.277122688293457,6.315809059143066,6.435257935523987,6.3335608959198,6.386418943405151,6.817442138195037
1994-10-03,44.49145645927632,B,6.329867839813232,6.284002304077148,6.287864637374878,6.420148229598999,6.335024995803833,6.385679497718811,6.816020646095276
1994-10-04,44.48924806250116,B,6.134932041168213,6.261068344116211,6.26204104423523,6.398704576492309,6.333727931976318,6.381748299598694,6.813624475002289
1994-10-05,44.473065764688585,B,6.140661716461182,6.22781286239624,6.245890188217163,6.376409864425659,6.33140790939331,6.376857929229736,6.811088516712188
1994-10-06,44.480755383509056,B,6.226665019989014,6.225519275665283,6.249715805053711,6.360121536254883,6.329670343399048,6.3728275918960575,6.80903872013092
1994-10-07,44.47871268176837,B,6.2496018409729,6.216345691680909,6.246734189987182,6.344980049133301,6.327026510238648,6.369704279899597,6.8070474624633786
1994-10-10,44.48307485077214,B,6.284001350402832,6.207172393798828,6.245587348937988,6.340090441703796,6.32552565574646,6.365682616233825,6.806238877773285
1994-10-11,44.543979471854534,C,6.490408420562744,6.278267669677734,6.269668006896973,6.341539645195008,6.327470464706421,6.365870881080627,6.806237716674804
1994-10-12,44.61298806262087,C,6.559216022491455,6.361978530883789,6.2948956966400145,6.342447590827942,6.331018915176392,6.3678766536712645,6.806019127368927
1994-10-13,44.66848321246041,C,6.593613147735596,6.435368156433105,6.330443716049194,6.338818502426148,6.337985458374024,6.372259354591369,6.805916361808777
1994-10-14,44.74027023858087,A,6.696823120117188,6.524812412261963,6.370579051971436,6.343194055557251,6.349973926544189,6.377109470367432,6.806217355728149
1994-10-17,44.78942565411463,A,6.616549968719482,6.591322135925293,6.39924726486206,6.34355595111847,6.362859573364258,6.381156854629516,6.804881749153137
1994-10-18,44.797121558795276,A,6.582149505615234,6.609670352935791,6.443969011306763,6.353005027770996,6.374829683303833,6.38395667552948,6.803991754055023
1994-10-19,44.792117333928765,A,6.536279678344727,6.605083084106445,6.483530807495117,6.36471049785614,6.387702503204346,6.386184864044189,6.8027601099014285
1994-10-20,44.78651737953711,A,6.593613147735596,6.605083084106445,6.520225620269775,6.384970712661743,6.4010394668579105,6.388873434066772,6.8013659501075745
1994-10-21,44.7705342190303,A,6.685353755950928,6.602789211273193,6.563800811767578,6.405267500877381,6.415756177902222,6.391349997520447,6.800430493354797
1994-10-24,44.76701539133985,A,6.67388391494751,6.6142560005187985,6.602789068222046,6.424188208580017,6.4311535453796385,6.393598933219909,6.798034019470215
1994-10-25,44.756431570400856,A,6.628017425537109,6.623429584503174,6.616549968719482,6.443108987808228,6.44426854133606,6.395615077018737,6.796025815010071
1994-10-26,44.7414037936556,A,6.593613147735596,6.634896278381348,6.619989681243896,6.457442688941955,6.452145099639893,6.396496591567993,6.7937333154678345
1994-10-27,44.73183852188746,A,6.662418365478516,6.648657321929932,6.626870203018188,6.478656959533692,6.463672914505005,6.398066158294678,6.792121720314026
1994-10-28,44.71748219865757,A,6.719751834869385,6.655536937713623,6.629163074493408,6.499871063232422,6.478167610168457,6.399305500984192,6.790516047477722
1994-10-31,44.68454122229853,A,6.570682525634766,6.634896659851075,6.6245763301849365,6.511911797523498,6.489453372955322,6.3986023950576785,6.787435126304627
1994-11-01,44.63522324602264,B,6.375737190246582,6.584440612792969,6.603935098648071,6.523952054977417,6.490242195129395,6.394481635093689,6.7836040687561034
1994-11-02,44.588554530896225,B,6.284001350402832,6.522518253326416,6.578707265853882,6.531119036674499,6.488286352157592,6.390234065055847,6.779763510227204
1994-11-03,44.529681515419306,B,6.318404674530029,6.453715515136719,6.551186418533325,6.53570601940155,6.487246074676514,6.385427017211914,6.776487994194031
1994-11-04,44.46457909308665,B,6.329867839813232,6.375738716125488,6.515637826919556,6.5397193193435665,6.480974617004395,6.381525192260742,6.773157489299774
1994-11-07,44.425961137351294,B,6.341336727142334,6.329869556427002,6.482383108139038,6.542586088180542,6.473794994354248,6.378754515647888,6.768705222606659
1994-11-08,44.40901703403955,B,6.272533416748047,6.309228801727295,6.446834707260132,6.531692337989807,6.463646764755249,6.377554655075073,6.763066732883454
1994-11-09,44.40385670797861,B,6.261066913604736,6.304641914367676,6.413580083847046,6.516784882545471,6.453724193572998,6.37646601676941,6.757707805633545
1994-11-10,44.39451702898086,B,6.215198040008545,6.284000587463379,6.368858051300049,6.497864127159119,6.446069412231445,6.375596323013306,6.75262484550476
