Date,GRADE,GPS,COP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-08-05,49.93728380238941,A,3.443960428237915,3.4635741233825685,3.4357421875,3.373372292518616,3.365345849990845,3.4459269714355467,3.395437511205673
1991-08-06,49.90352788542378,A,3.443960428237915,3.4546329498291017,3.4425773859024047,3.3840580105781557,3.3683279848098753,3.4439067482948302,3.3966010916233063
1991-08-07,49.87351395424824,A,3.411313772201538,3.4423929691314696,3.4445329666137696,3.394726502895355,3.3709802722930906,3.441080341339111,3.3976014387607574
1991-08-08,49.82018361938597,P,3.3297061920166016,3.417061185836792,3.4367125988006593,3.4045448780059813,3.369739236831665,3.4380774784088133,3.3979564571380614
1991-08-09,49.74814211594239,P,3.313382625579834,3.3884646892547607,3.425644540786743,3.4103168129920958,3.364941453933716,3.4344316649436952,3.3977552950382233
1991-08-12,49.682625066849454,B,3.313382625579834,3.3623491287231446,3.4129616260528564,3.4152811884880068,3.360789771080017,3.430466027259827,3.3974750411510466
1991-08-13,49.60805050303913,B,3.313382625579834,3.3362335681915285,3.395433259010315,3.4145926237106323,3.3582531881332396,3.4268202137947084,3.397590259313583
1991-08-14,49.54676702041954,B,3.313382625579834,3.3166473388671873,3.3795201539993287,3.408251166343689,3.3550705671310426,3.4238140606880187,3.398021847009659
1991-08-15,49.5293400440992,B,3.3297061920166016,3.3166473388671873,3.36685426235199,3.402725887298584,3.3505992555618285,3.421131031513214,3.3982186830043792
1991-08-16,49.528313811871676,B,3.2970612049102783,3.3133830547332765,3.3509238719940186,3.3947606921195983,3.34709020614624,3.4181215524673463,3.3979359138011933
1991-08-19,49.51752839844963,B,3.248093605041504,3.3003252506256104,3.3313371896743775,3.383539688587189,3.3442169189453126,3.415102117061615,3.3976455950737
