Date,GRADE,GPS,PPL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-11-21,,,0.7057673335075378,,,,,,
1983-11-22,,,0.7169105410575867,,,,,,
1983-11-23,,,0.7243402004241943,,,,,,
1983-11-24,,,0.7243402004241943,,,,,,
1983-11-25,,,0.7206249833106995,0.7183966517448426,,,,,
1983-11-28,,,0.7206249833106995,0.7213681817054749,,,,,
1983-11-29,,,0.7169105410575867,0.7213681817054749,,,,,
1983-11-30,,,0.7206249833106995,0.7206251382827759,,,,,
1983-12-01,,,0.7131965756416321,0.7183964133262635,,,,,
1983-12-02,,,0.6909089088439941,0.7124531984329223,0.7154249250888824,,,,
1983-12-05,,,0.6611922383308411,0.7005666494369507,0.7109674155712128,,,,
1983-12-06,,,0.6649069786071777,0.6901659369468689,0.7057670593261719,,,,
1983-12-07,,,0.6611922383308411,0.6782793879508973,0.6994522631168365,,,,
1983-12-08,,,0.6611922383308411,0.667878520488739,0.6931374669075012,,,,
1983-12-09,,,0.6611922383308411,0.6619351863861084,0.6871941924095154,,,,
1983-12-12,,,0.6611922383308411,0.6619351863861084,0.6812509179115296,,,,
1983-12-13,,,0.6574776768684387,0.6604493260383606,0.6753076314926147,,,,
1983-12-14,,,0.6537628769874573,0.6589634537696838,0.6686214208602905,,,,
1983-12-15,,,0.6463344693183899,0.6559918999671936,0.6619352102279663,,,,
1983-12-16,,,0.6500487923622131,0.653763210773468,0.6578491985797882,0.6866370618343354,,,
1983-12-19,,,0.6426191329956055,0.6500485897064209,0.6559918880462646,0.6834796518087387,,,
1983-12-20,,,0.6389049887657166,0.6463340520858765,0.6533916890621185,0.6795793741941452,,,
1983-12-21,,,0.6500487923622131,0.6455912351608276,0.6522773444652558,0.6758648037910462,,,
1983-12-22,,,0.6389049887657166,0.644105339050293,0.6500486195087433,0.6715930432081223,,,
1983-12-23,,,0.6351907253265381,0.641133725643158,0.647448468208313,0.6673213303089142,,,
1983-12-26,,,0.6351907253265381,0.6396480441093445,0.6448483169078827,0.6630496174097061,,,
1983-12-27,,,0.6314757466316223,0.6381621956825256,0.642248123884201,0.6587778776884079,,,
1983-12-28,,,0.62776118516922,0.633704674243927,0.6396479547023773,0.6541346877813339,,,
1983-12-29,,,0.6017593741416931,0.6262755513191223,0.6351904451847077,0.648562827706337,,,
1983-12-30,,,0.6129032969474792,0.6218180656433105,0.6314758956432343,0.6446625471115113,,,
1984-01-02,,,0.6129032969474792,0.6173605799674988,0.6285043120384216,0.6422481000423431,,,
1984-01-03,,,0.5943300724029541,0.6099314451217651,0.6240468204021454,0.638719254732132,,,
1984-01-04,,,0.6091880798339844,0.606216824054718,0.6199607491493225,0.6361190468072891,,,
1984-01-05,,,0.6240469217300415,0.6106743335723877,0.618474942445755,0.6342617809772492,,,
1984-01-06,,,0.6463344693183899,0.6173605680465698,0.6195893168449402,0.6335188925266266,,,
1984-01-09,,,0.6389049887657166,0.6225609064102173,0.6199607431888581,0.6324045300483704,,,
1984-01-10,,,0.6463344693183899,0.6329617857933044,0.6214466154575348,0.631847369670868,,,
1984-01-11,,,0.6537628769874573,0.6418767452239991,0.6240467846393585,0.631847369670868,,,
1984-01-12,,,0.6649069786071777,0.6500487565994263,0.630361545085907,0.6327759951353074,,,
1984-01-13,,,0.6537628769874573,0.6515344381332397,0.6344475030899048,0.6329616993665695,,,
1984-01-16,,,0.62776118516922,0.6493056774139404,0.6359332919120788,0.6322188019752503,,,
1984-01-17,,,0.6389049887657166,0.6478197813034058,0.6403907835483551,0.6322188019752503,,,
1984-01-18,,,0.6389049887657166,0.6448482036590576,0.6433624744415283,0.6316616117954255,,,
1984-01-19,,,0.6389049887657166,0.6396478056907654,0.6448482811450958,0.6316616117954255,,,
1984-01-20,,,0.6426191329956055,0.637419056892395,0.6444767475128174,0.6320330321788787,,,
1984-01-23,,,0.6351907253265381,0.6389049649238586,0.6441053211688995,0.6320330321788787,,,
1984-01-24,,,0.62776118516922,0.6366762042045593,0.6422479927539826,0.6318473041057586,,,
1984-01-25,,,0.6203321814537048,0.6329616427421569,0.6389049232006073,0.631475853919983,,,
1984-01-26,,,0.6314757466316223,0.6314757943153382,0.6355618000030517,0.6329616725444793,,,
1984-01-27,,,0.6351907253265381,0.6299901127815246,0.6337045848369598,0.6340760439634323,0.6545804214477539,,
1984-01-30,,,0.6351907253265381,0.6299901127815246,0.6344475388526917,0.6351904153823853,0.6531688892841339,,
1984-01-31,,,0.6389049887657166,0.632218873500824,0.6344475388526917,0.6374191612005233,0.6516087782382965,,
1984-02-01,,,0.6463344693183899,0.637419331073761,0.635190486907959,0.6392764806747436,0.6500486636161804,,
1984-02-02,,,0.6574776768684387,0.6426197171211243,0.6370477557182312,0.6409480184316635,0.6487114131450653,,
1984-02-03,,,0.6500487923622131,0.6455913305282592,0.6377907216548919,0.6411337345838547,0.6472998893260956,,
1984-02-06,,,0.6463344693183899,0.6478200793266297,0.6389050960540772,0.6415052086114883,0.6458140790462494,,
1984-02-07,,,0.6463344693183899,0.6493059754371643,0.6407624244689941,0.6415052086114883,0.6444025576114655,,
1984-02-08,,,0.6537628769874573,0.6507916569709777,0.6441054940223694,0.6415052086114883,0.6430653154850006,,
1984-02-09,,,0.6463344693183899,0.6485630154609681,0.6455913662910462,0.6405765831470489,0.6417280733585358,,
1984-02-10,,,0.6463344693183899,0.6478201508522033,0.6467057406902313,0.6402051627635956,0.6408365845680237,,
1984-02-13,,,0.6463344693183899,0.6478201508522033,0.6478201150894165,0.641133826971054,0.6405394291877746,,
1984-02-14,,,0.6500487923622131,0.6485630154609681,0.6489344954490661,0.641691017150879,0.6402422654628753,,
1984-02-15,,,0.62776118516922,0.6433626770973205,0.6470771670341492,0.641133826971054,0.6395736443996429,,
1984-02-16,,,0.6351907253265381,0.6411339282989502,0.6448484718799591,0.6409481137990951,0.6390536141395569,,
1984-02-17,,,0.6314757466316223,0.6381621837615967,0.6429911673069,0.640390944480896,0.6384592843055725,,
1984-02-20,,,0.6314757466316223,0.6351904392242431,0.6415052950382233,0.6402051955461502,0.6378649544715881,,
1984-02-21,,,0.6351907253265381,0.6322188258171082,0.6403909206390381,0.6405766725540161,0.6374192154407501,,
1984-02-22,,,0.6314757466316223,0.6329617381095887,0.6381622076034545,0.641133850812912,0.6369734728336334,,
1984-02-23,,,0.6314757466316223,0.6322187423706055,0.6366763353347779,0.641133850812912,0.636676298379898,,
1984-02-24,,,0.6389049887657166,0.6337045907974244,0.6359333872795105,0.6413195639848709,0.6364534223079681,,
