Date,GRADE,GPS,CRM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2010-05-21,46.04906420917438,P,20.71802520751953,20.572172927856446,21.025659561157227,21.117501640319826,20.24975414276123,18.665387592315675,16.87721344947815
2010-05-24,45.91697673904454,P,20.45668601989746,20.420347213745117,20.94352436065674,21.039099788665773,20.282558517456053,18.683731174468996,16.923570160865783
2010-05-25,45.84998985414336,P,20.441749572753903,20.319295120239257,20.842223930358887,20.993303012847903,20.309638214111327,18.702721843719484,16.970648651123046
2010-05-26,45.94735230381091,P,20.84496116638184,20.426319885253907,20.726487731933595,20.963435554504397,20.34453327178955,18.72606819152832,17.018822288513185
2010-05-27,46.22841535264598,P,21.653871536254883,20.823058700561525,20.73445243835449,20.949248600006108,20.39476028442383,18.758325004577635,17.069621777534486
2010-05-28,46.29105649609253,P,21.536890029907227,20.986831665039062,20.779502296447752,20.960822200775148,20.44707805633545,18.789138202667235,17.110515236854553
2010-05-31,46.4299416465293,P,21.536890029907227,21.202872467041015,20.811609840393068,20.946012973785404,20.49197872161865,18.821195888519288,17.152516283988952
2010-06-01,46.5371587886819,P,21.12870216369629,21.340262985229494,20.829779052734374,20.924856948852543,20.530756530761717,18.862512474060058,17.19307373523712
2010-06-02,46.718373166426026,A,22.01228141784668,21.57372703552246,21.000023460388185,20.96492919921875,20.591885147094725,18.912142162322997,17.237339735031128
2010-06-03,47.01349838533455,A,23.694808959960938,21.981914520263672,21.4024866104126,21.142889022827152,20.68761016845703,18.976879749298096,17.290254821777342
2010-06-04,47.17737929467892,A,22.31095314025879,22.136727142333985,21.561779403686522,21.293719482421878,20.760735549926757,19.02917261123657,17.336785750389097
2010-06-07,47.25520131047363,A,21.877878189086918,22.204924774169925,21.703898620605468,21.323711490631105,20.82609546661377,19.07713472366333,17.381624207496642
2010-06-08,47.35615654403472,A,21.902767181396484,22.35973777770996,21.850000381469727,21.34611215591431,20.88876724243164,19.12318033218384,17.427495579719544
2010-06-09,47.31699460792939,A,22.156639099121094,22.388609313964842,21.98116817474365,21.353827953338623,20.961295318603515,19.17412914276123,17.474113626480104
2010-06-10,47.08880351385142,A,23.00288200378418,22.250223922729493,22.11606922149658,21.425260829925538,21.045322265625,19.237696952819825,17.523979754447936
2010-06-11,47.2348004605571,A,24.05321884155273,22.59867706298828,22.367702102661134,21.573602199554443,21.150355949401856,19.31759225845337,17.578537549972534
2010-06-14,47.38201483961894,A,23.27168846130371,22.877439117431642,22.54118194580078,21.676395893096924,21.23323802947998,19.390692749023437,17.629187693595885
2010-06-15,47.56618544964281,A,23.64752197265625,23.226390075683593,22.793063926696778,21.811421489715578,21.313780479431152,19.464365711212157,17.679663619995118
2010-06-16,47.730682776999515,A,23.48076057434082,23.49121437072754,22.93991184234619,21.969967651367188,21.399201278686522,19.536395950317385,17.72802392959595
2010-06-17,47.883314752686466,A,24.16771125793457,23.724180221557617,22.987202072143553,22.194844341278078,21.49452808380127,19.6183819770813,17.778649191856385
2010-06-18,47.75488911638575,A,23.82423591613769,23.678383636474607,23.138530349731447,22.350154876708984,21.57392562866211,19.69845151901245,17.825690364837648
2010-06-21,47.74573445737749,A,23.747079849243164,23.7734619140625,23.32545051574707,22.514674568176268,21.648096389770508,19.773692512512206,17.872905769348144
2010-06-22,47.56971167466764,A,22.87345695495605,23.61864891052246,23.422519493103028,22.636259937286376,21.705192947387694,19.84049596786499,17.916673970222472
2010-06-23,47.42749479484499,A,23.132308959960938,23.548958587646485,23.52008647918701,22.750627326965333,21.75034248352051,19.90849412918091,17.960964856147765
2010-06-24,47.13658576284706,A,22.659406661987305,23.24729766845703,23.485738945007324,22.800904083251954,21.78673095703125,19.979702997207642,18.001410298347473
2010-06-25,46.9344557061323,A,22.80376625061035,23.04320373535156,23.360793685913087,22.86424789428711,21.827251052856447,20.053226594924926,18.043038001060484
2010-06-28,46.72703748077058,P,22.719141006469727,22.837615966796875,23.305538940429688,22.923360443115236,21.870210304260254,20.125804386138917,18.08559905529022
2010-06-29,46.463221505608,P,21.25812721252441,22.514550018310548,23.066599464416505,22.929831695556636,21.874839744567872,20.177450103759767,18.12111638069153
2010-06-30,46.17956173764046,P,21.36017417907715,22.16012306213379,22.854540824890137,22.89722633361816,21.87852340698242,20.22994207382202,18.15631013870239
2010-07-01,45.99075303242291,P,21.671293258666992,21.962500381469727,22.60489902496338,22.796050548553463,21.870409469604493,20.282483825683595,18.194851541519164
2010-07-02,45.84173432828234,P,21.681249618530277,21.73799705505371,22.390600395202636,22.76456537246704,21.86518268585205,20.337290534973146,18.234736971855163
2010-07-05,45.679620056038054,P,21.681249618530277,21.53041877746582,22.184017372131347,22.754733943939208,21.858313217163087,20.392097244262697,18.271623225212096
2010-07-06,45.804879750376664,P,21.930145263671875,21.664822387695313,22.08968620300293,22.75610284805298,21.869762420654297,20.446630172729492,18.310139741897583
2010-07-07,46.03413458135233,P,22.744029998779297,21.94159355163574,22.050858306884766,22.78547239303589,21.895796813964843,20.507858333587645,18.35301190853119
2010-07-08,46.26410073051985,P,22.79132080078125,22.165599060058593,22.06404972076416,22.774894332885744,21.912871017456055,20.56540287017822,18.399082384109498
2010-07-09,46.43198579441968,P,22.843589782714844,22.39806709289551,22.06803207397461,22.714412879943847,21.943634452819825,20.622300300598145,18.445463981628418
2010-07-12,46.60110577379108,P,22.86100959777832,22.634019088745116,22.08221893310547,22.69387893676758,21.96419315338135,20.679073219299315,18.489555735588073
2010-07-13,46.73994854024622,A,23.309022903442383,22.90979461669922,22.287308502197266,22.676953983306884,21.999337158203126,20.742317447662355,18.53321193218231
2010-07-14,46.83792405306473,A,23.82672500610352,23.12633361816406,22.5339635848999,22.69425220489502,22.051654930114747,20.80775197982788,18.57961841583252
2010-07-15,46.957228506649216,A,23.891437530517575,23.34635696411133,22.75597801208496,22.68043851852417,22.12677143096924,20.87739282608032,18.623959069252013
2010-07-16,46.98352069940113,A,22.910791397094727,23.359797286987305,22.878932189941406,22.63476629257202,22.199100379943847,20.937376556396483,18.662637367248536
2010-07-19,46.972698211973864,A,23.05514907836914,23.39862518310547,23.016322135925293,22.60016975402832,22.234642601013185,20.991461448669433,18.701415209770204
2010-07-20,46.894081949620414,A,23.17710876464844,23.37224235534668,23.14101848602295,22.61535234451294,22.269089698791504,21.044426345825194,18.74122597694397
2010-07-21,46.685796698810826,A,22.93816947937012,23.194531250000004,23.160432434082033,22.605645370483398,22.287806625366212,21.098162784576417,18.778149561882017
2010-07-22,46.61135346473349,P,23.87650489807129,23.191544723510745,23.268950843811034,22.666500282287597,22.33385223388672,21.160486125946044,18.81915503025055
2010-07-23,46.79844362960541,A,24.832260131835938,23.575838470458987,23.467817878723146,22.767924976348876,22.408769607543945,21.228907375335694,18.865710849761964
2010-07-26,47.01576847252972,A,24.90692901611328,23.946194458007817,23.67240982055664,22.877314376831055,22.48259189605713,21.296407718658447,18.91200532913208
2010-07-27,47.20674356158892,A,24.59083366394043,24.22893943786621,23.800590896606444,23.043949699401857,22.555468368530274,21.358930168151854,18.957615356445313
2010-07-28,47.45373278245171,A,24.41909408569336,24.52512435913086,23.85982780456543,23.196895694732667,22.63765350341797,21.415976905822752,19.00069908618927
2010-07-29,47.530534632715906,A,24.339448928833008,24.617713165283202,23.904628944396972,23.33030347824097,22.731038932800292,21.471654739379883,19.04440505981445
2010-07-30,47.46136285002228,A,24.62816429138184,24.576893997192382,24.076366233825684,23.477649211883545,22.80924171447754,21.529497928619385,19.088994598388673
2010-08-02,47.492278345382154,A,25.364896774291992,24.668487548828125,24.307341003417967,23.66183156967163,22.907405929565428,21.59498222351074,19.139383411407472
2010-08-03,47.513146270608466,A,25.14089012145996,24.77849884033203,24.503719139099122,23.822368812561034,23.00138874053955,21.65551347732544,19.191215806007385
2010-08-04,47.63283846616644,A,25.77557182312012,25.049794387817382,24.78745937347412,23.973945903778077,23.100000953674318,21.722267112731934,19.24801365852356
2010-08-05,47.71546906670517,A,25.55903625488281,25.293711853027343,24.955712509155273,24.112331676483155,23.178104248046875,21.78643226623535,19.301563444137575
2010-08-06,47.75748977012716,A,25.469432830810547,25.461965560913086,25.019429779052736,24.24362382888794,23.25675510406494,21.851916580200196,19.358286633491517
2010-08-09,47.7202820967133,A,25.900020599365234,25.568990325927736,25.11873893737793,24.395574378967286,23.3440177154541,21.917998218536376,19.41584361076355
2010-08-10,47.64135719986342,A,25.30018424987793,25.600849151611328,25.18967399597168,24.495132446289062,23.427447357177734,21.979101943969727,19.469430718421936
2010-08-11,47.32965585256381,A,24.36931610107422,25.31959800720215,25.184696197509766,24.522262001037596,23.474588050842286,22.033236598968507,19.518151931762695
2010-08-12,47.029312009164435,A,24.130374908447266,25.03386573791504,25.16378879547119,24.534208869934083,23.483299369812013,22.08545476913452,19.563351263999937
2010-08-13,46.81778666582278,A,24.202556610107425,24.780490493774415,25.12122802734375,24.598797130584718,23.521131439208986,22.14093349456787,19.608438606262208
2010-08-16,46.530292109416685,P,24.050729751586918,24.41063232421875,24.98981132507324,24.648576164245604,23.564588470458986,22.195341968536376,19.649680514335632
2010-08-17,46.41458313766413,P,24.722745895385746,24.295144653320314,24.947996902465825,24.72585802078247,23.62098804473877,22.254877643585203,19.694058499336244
2010-08-18,46.47965011040312,P,24.722745895385746,24.36583061218262,24.842714309692386,24.815086841583252,23.672310180664063,22.31680274963379,19.738610711097717
2010-08-19,46.48362378076566,P,23.995973587036133,24.338950347900393,24.68640804290772,24.821060276031496,23.692172012329102,22.36874713897705,19.780313081741333
2010-08-20,46.90080755525336,A,28.06291961669922,25.111022949218754,24.945756721496586,24.982593250274657,23.77236602783203,22.461360988616942,19.83833052635193
2010-08-23,47.35729474964953,A,27.94593811035156,25.89006462097168,25.15034847259522,25.134543704986573,23.86585102081299,22.549544525146484,19.89486704826355
2010-08-24,47.73296051255755,A,28.197322845458984,26.584980010986328,25.440062332153325,25.3148681640625,23.956847038269043,22.6353137588501,19.954203643798827
2010-08-25,48.09894773985309,A,27.92353630065918,27.225138092041014,25.795484352111817,25.49009027481079,24.04570255279541,22.722451915740965,20.01466024875641
2010-08-26,48.52999701362455,A,27.338632583618164,27.893669891357423,26.116310119628906,25.64004945755005,24.109120979309083,22.801824531555177,20.07347414493561
2010-08-27,48.40541805237795,A,27.74682235717773,27.830450439453124,26.470736694335937,25.795982360839844,24.18757270812988,22.880749168395997,20.13435387611389
2010-08-30,48.20374836892136,A,27.171875,27.675637817382814,26.782851219177246,25.886331272125243,24.256068611145018,22.952082500457763,20.18994460105896
2010-08-31,47.99494121605162,A,27.348588943481445,27.505891036987304,27.045435523986818,25.996716213226318,24.345571250915526,23.02538209915161,20.24524908065796
2010-09-01,47.963428167926764,A,28.971385955810547,27.715460968017577,27.470299530029298,26.15650691986084,24.46235279083252,23.106347637176512,20.309103116989135
2010-09-02,48.12813152732152,A,29.648380279541016,28.177410507202147,28.035540199279787,26.36097412109375,24.602132263183595,23.194431610107422,20.376342124938965
2010-09-03,48.283911359246325,A,29.77531623840332,28.583109283447264,28.206779861450194,26.57626829147339,24.741563262939454,23.28440715789795,20.446505641937257
2010-09-06,48.54951854041772,A,29.77531623840332,29.10379753112793,28.389717674255373,26.770033073425292,24.882686767578125,23.376448535919188,20.517378511428834
2010-09-07,48.81695214758275,A,29.780296325683597,29.59013900756836,28.54801502227783,26.994038677215578,25.05313014984131,23.46398494720459,20.586235342025756
2010-09-08,48.876379599447596,A,29.815141677856445,29.75889015197754,28.73717555999756,27.266329956054687,25.222229499816894,23.550376453399657,20.65476861000061
2010-09-09,48.70798902534042,A,29.28250503540039,29.685715103149413,28.93156280517578,27.523936462402343,25.374453735351562,23.622431602478027,20.720676021575926
2010-09-10,48.60717417175764,A,29.22525978088379,29.575703811645507,29.079406547546387,27.775071620941162,25.52533393859863,23.69525831222534,20.78472918510437
2010-09-13,48.54441370552266,A,29.51646423339844,29.52393341064453,29.31386547088623,28.048358345031737,25.682038230895998,23.770175724029542,20.85033790588379
2010-09-14,48.426596589973265,A,29.314861297607425,29.430846405029296,29.510492706298827,28.277964115142822,25.829732551574708,23.849747486114502,20.91709156513214
2010-09-15,48.24177770388972,A,29.07343292236328,29.282504653930665,29.520697402954102,28.4954984664917,25.956320610046387,23.926058712005617,20.98309853553772
2010-09-16,48.15521180647059,A,29.10080909729004,29.246165466308593,29.465940284729005,28.750740242004394,26.08251037597656,23.997690696716308,21.048097467422487
2010-09-17,47.99983125119774,A,29.05600929260254,29.212315368652344,29.394009590148926,28.80039472579956,26.206758766174318,24.07519660949707,21.114652004241943
2010-09-20,47.97505072421427,A,30.64893913269043,29.438810348510742,29.481371879577637,28.935544776916505,26.36251735687256,24.16335525512695,21.18710536003113
2010-09-21,47.92551323368594,A,30.21337127685547,29.61851234436035,29.524679374694824,29.03634719848633,26.50060432434082,24.249970741271973,21.257194213867187
2010-09-22,47.88469852641416,A,29.54135513305664,29.712096786499025,29.497300720214845,29.117238140106203,26.614896926879883,24.333275928497315,21.323039407730104
2010-09-23,47.840794328965096,A,29.2426815032959,29.740471267700194,29.493318367004395,29.21244058609009,26.72192180633545,24.424346618652343,21.38851125717163
2010-09-24,47.964997806266915,A,29.703134536743164,29.86989631652832,29.541105842590333,29.31025619506836,26.85776866912842,24.528434524536134,21.452551946640014
2010-09-27,47.74756100585784,A,29.130678176879883,29.56624412536621,29.502527236938477,29.408196353912352,26.97927925109863,24.60696092605591,21.511440505981444
2010-09-28,47.52238359791399,P,28.5656852722168,29.236706924438476,29.427609634399413,29.469051170349122,27.08705078125,24.67807024002075,21.565537843704224
2010-09-29,47.31829316407656,P,28.269502639770508,28.98233642578125,29.347216606140137,29.433957004547118,27.193677444458007,24.74074203491211,21.616536445617676
2010-09-30,47.030817385136515,P,27.82646942138672,28.699094009399413,29.219782638549805,29.342861461639405,27.272676734924318,24.803264484405517,21.665245208740235
2010-10-01,46.64923123872515,P,27.87624740600586,28.333716583251952,29.101806449890137,29.24790802001953,27.333556480407715,24.87116304397583,21.71420286178589
2010-10-04,46.39702021457189,P,27.896160125732425,28.08681297302246,28.826528549194336,29.153950214385986,27.393341102600097,24.937966499328613,21.762065382003783
2010-10-05,46.30776815482974,P,28.351638793945312,28.044003677368163,28.64035530090332,29.08251733779907,27.468557205200195,25.012012786865235,21.810935935974122
2010-10-06,46.03018105198118,P,26.12153625488281,27.614410400390625,28.298373413085937,28.89783706665039,27.502606048583985,25.070129776000975,21.84942755699158
2010-10-07,45.875162204650195,P,26.11406898498535,27.271930313110353,27.98551216125488,28.73941526412964,27.538098449707032,25.134568691253662,21.888192958831787
2010-10-08,45.73843016064657,P,26.35052299499512,26.966785430908203,27.65025100708008,28.595678424835206,27.5725456237793,25.190893669128418,21.928140630722044
2010-10-11,45.4298975447841,P,24.86710548400879,26.360974502563476,27.22389373779297,28.363210487365723,27.562589797973633,25.234997863769532,21.959364519119262
2010-10-12,45.21651165905968,P,26.25096321105957,25.94083938598633,26.992421531677245,28.21001558303833,27.584791259765623,25.29309000015259,21.997905921936034
2010-10-13,45.37607059682389,P,26.70892906188965,26.058317947387696,26.83636417388916,28.091790390014648,27.603458404541016,25.351729679107667,22.03889893531799
2010-10-14,45.49538548799148,P,26.721376419067383,26.1797794342041,26.725854873657227,27.972818756103514,27.626705207824706,25.402404727935792,22.080364866256716
2010-10-15,45.64548674067573,P,26.97524642944336,26.30472412109375,26.635754776000976,27.868780612945557,27.65682147979736,25.45678829193115,22.122963247299193
2010-10-18,45.90581748427425,P,26.29078483581543,26.58945999145508,26.475217247009276,27.650872898101806,27.664636764526367,25.504327239990236,22.16276156425476
2010-10-19,45.90352459148129,P,25.79299545288086,26.497866439819337,26.21935291290283,27.429854106903075,27.674492988586426,25.55097017288208,22.206741323471068
2010-10-20,45.8643183307569,P,25.99211311340332,26.35450325012207,26.206410598754882,27.25239200592041,27.706948928833008,25.590768489837647,22.251455326080322
2010-10-21,45.83172084755387,P,26.20865249633789,26.251958465576173,26.215868949890137,27.10069055557251,27.74851448059082,25.615906925201415,22.296393337249757
2010-10-22,45.85157038819497,P,26.8657341003418,26.23005599975586,26.267390060424805,26.95882053375244,27.801778030395507,25.661454734802245,22.345313673019408
2010-10-25,46.19074924853616,P,28.013139724731445,26.574526977539062,26.58199348449707,26.90294361114502,27.8810262298584,25.722807350158693,22.399971036911012
2010-10-26,46.55944814747888,A,27.841402053833008,26.98420829772949,26.741037368774414,26.86672945022583,27.943399353027345,25.782193698883056,22.452687015533446
2010-10-27,46.93136006460077,A,28.637866973876957,27.51335906982422,26.933931159973145,26.885147666931154,28.02170177459717,25.847005977630616,22.510567560195923
2010-10-28,47.29969235187401,A,28.62293243408203,27.996215057373046,27.124086761474608,26.924970817565917,28.114240951538086,25.903206481933594,22.57045171737671
2010-10-29,47.508601328511446,A,28.889249801635746,28.400918197631835,27.315487098693847,26.97562093734741,28.130767555236815,25.951566791534425,22.634579524993896
2010-11-01,47.407871337139206,A,28.311813354492188,28.460652923583986,27.517589950561522,26.9964035987854,28.13808506011963,26.00196804046631,22.696330394744873
2010-11-02,47.39703759955247,A,28.72995948791504,28.638364410400392,27.81128635406494,27.015319633483887,28.14873779296875,26.052792415618896,22.758579063415528
2010-11-03,47.360195896505196,A,28.983829498291016,28.707556915283202,28.110457992553712,27.158434295654295,28.169943656921387,26.107823104858397,22.82210952758789
2010-11-04,47.237030240204454,A,28.38150405883789,28.659271240234375,28.327743148803712,27.271806049346925,28.190801086425783,26.14996103286743,22.884171504974365
2010-11-05,47.13340814219031,A,28.16745376586914,28.514912033081053,28.457915115356446,27.362652587890626,28.19921371459961,26.193393211364747,22.945922365188597
2010-11-08,47.18328874457074,A,28.498485565185547,28.552246475219725,28.506449699401855,27.544221591949462,28.225745925903322,26.240907268524168,23.007299890518187
2010-11-09,47.16276508616527,A,28.5656852722168,28.51939163208008,28.578878021240236,27.659957695007325,28.25008785247803,26.29782955169678,23.069162759780884
2010-11-10,47.10051005493467,A,29.33974838256836,28.590575408935546,28.649066162109374,27.79149866104126,28.257455101013182,26.359903945922852,23.13419903755188
2010-11-11,47.10311999227623,A,29.05352020263672,28.724978637695312,28.692124938964845,27.908105850219727,28.2455578994751,26.423845081329347,23.201774039268493
2010-11-12,47.09986408076316,A,28.625423431396484,28.81657257080078,28.665742301940917,27.990614700317384,28.222560043334962,26.482061653137208,23.267644124031065
2010-11-15,46.9996128380707,A,28.281946182250977,28.773264694213868,28.6627555847168,28.09017276763916,28.192692642211913,26.53768970489502,23.331747045516966
2010-11-16,46.85258936034148,A,27.6323299407959,28.586593627929688,28.552992630004884,28.182139492034914,28.14973331451416,26.601431732177733,23.38944091796875
2010-11-17,46.61545389322401,P,27.415790557861328,28.201802062988282,28.396188735961914,28.253323364257813,28.101746292114257,26.661987895965577,23.4459649848938
2010-11-18,46.59218698835588,P,28.8145809173584,28.15401420593262,28.439496421813963,28.383619785308838,28.09238780975342,26.733420772552492,23.507952299118042
2010-11-19,47.314659810852966,A,34.033912658691406,29.2357120513916,29.02614231109619,28.74202871322632,28.18856086730957,26.856947402954102,23.597118968963624
2010-11-22,48.12685763419716,A,34.80299758911133,30.539922332763673,29.65659351348877,29.081521606445314,28.294291534423827,26.988164882659913,23.690131063461305
2010-11-23,49.115295477304095,A,35.46754455566406,32.10696525573731,30.346779441833498,29.462828731536867,28.41734519958496,27.123538875579833,23.785084524154662
2010-11-24,50.2134976499496,A,36.13209533691406,33.85022621154785,31.026014137268067,29.83754014968872,28.558518447875976,27.257419528961183,23.882638931274414
2010-11-25,51.06751606928615,A,36.13209533691406,35.31372909545898,31.7338716506958,30.21299829483032,28.699144172668458,27.39082727432251,23.978115072250365
2010-11-26,51.10041534110143,A,36.29636764526367,35.76622009277344,32.50096607208252,30.583354187011718,28.84395133972168,27.525355052947997,24.07382767677307
2010-11-29,50.96871432200653,A,35.79359817504883,35.96434020996094,33.2521312713623,30.95744342803955,28.94684452056885,27.654680938720702,24.16687707901001
2010-11-30,50.5736787249733,A,34.65116882324219,35.801065063476564,33.95401515960693,31.25350389480591,29.035600471496583,27.7681023979187,24.255209922790527
2010-12-01,50.26922552363502,A,35.85084533691406,35.744815063476565,34.79752063751221,31.59685468673706,29.16179027557373,27.888343601226808,24.348047790527342
2010-12-02,49.9639417163828,A,35.59696960449219,35.63778991699219,35.475759506225586,31.957627964019775,29.288876037597657,28.005398921966552,24.44139587402344
2010-12-03,49.66558370593504,A,35.54470443725586,35.487457275390625,35.62683868408203,32.32649049758911,29.40570743560791,28.131738052368163,24.534557304382325
2010-12-06,49.5286283576892,A,36.14702987670898,35.558143615722656,35.7612419128418,32.708917713165285,29.546034469604493,28.262656860351562,24.627059154510498
2010-12-07,49.57318896712539,A,36.14952087402344,35.85781402587891,35.82943954467773,33.088109493255615,29.697711181640624,28.392380981445314,24.718403663635254
2010-12-08,49.59478148555769,A,37.47861862182617,36.18336868286133,35.96409187316895,33.49505300521851,29.881893501281738,28.537785472869874,24.817974128723144
2010-12-09,49.60154429145666,A,36.95842742919922,36.45566024780273,36.04672508239746,33.89029836654663,30.064532661437987,28.668604698181152,24.9145454120636
2010-12-10,49.733784317502064,A,36.98829650878906,36.744378662109376,36.11591796875,34.30844202041626,30.246773643493654,28.790165061950685,25.009536218643188
2010-12-13,49.64800210515616,A,35.8110237121582,36.67717742919922,36.11766052246094,34.68489589691162,30.40507091522217,28.899206008911133,25.09780686378479
2010-12-14,49.334634482928266,A,33.929378509521484,36.23314895629883,36.045481491088864,34.9997483253479,30.51662570953369,28.99259145736694,25.1757608127594
2010-12-15,48.86332053426721,P,33.7800407409668,35.49343338012695,35.83840103149414,35.317960834503175,30.669795799255372,29.086200923919677,25.251088914871215
2010-12-16,48.49781557021137,P,34.23053741455078,34.947855377197264,35.7017578125,35.588758659362796,30.83212516784668,29.185111808776856,25.32838327407837
2010-12-17,47.968359503981866,P,33.974178314208984,34.34503173828125,35.54470520019531,35.58577194213867,30.984598274230958,29.278571949005126,25.404034938812256
2010-12-20,47.53870573701837,P,33.404205322265625,33.863668060302736,35.270422744750974,35.515832328796385,31.155340270996092,29.358965034484864,25.476973628997804
2010-12-21,47.484527646021526,P,34.6038818359375,33.99856872558594,35.11585884094238,35.47264919281006,31.322398643493653,29.45359495162964,25.554554214477537
2010-12-22,47.30057121711422,P,33.73274612426758,33.98910980224609,34.741271591186525,35.352681732177736,31.462874984741212,29.533166694641114,25.627716903686522
2010-12-23,47.068316342396116,P,33.710350036621094,33.88507232666016,34.41646385192871,35.231594467163085,31.602654457092285,29.614679832458496,25.700556049346925
2010-12-24,47.01079912175707,P,33.710350036621094,33.832306671142575,34.08866920471191,35.10229358673096,31.73735652923584,29.697089004516602,25.774502792358398
2010-12-27,47.02286911147138,P,33.354427337646484,33.82235107421875,33.843009567260744,34.98033504486084,31.87862937927246,29.771633071899416,25.844815645217896
2010-12-28,46.8997822148051,P,33.18268966674805,33.53811264038086,33.7683406829834,34.906911087036136,32.0264232635498,29.850458126068116,25.91478003501892
2010-12-29,46.95619656816675,P,33.09060287475586,33.40968399047851,33.6993968963623,34.76889896392822,32.16839305877686,29.937670993804932,25.985453796386718
2010-12-30,46.98680913101597,P,32.91388320922852,33.250390625,33.56773147583008,34.63474464416504,32.302497673034665,30.025506076812743,26.055480422973634
2010-12-31,47.00469415347976,P,32.854148864746094,33.079150390625,33.45572853088379,34.50021686553955,32.422265968322755,30.11202199935913,26.126477746963502
2011-01-03,47.14656228511677,P,33.99906921386719,33.20807876586914,33.515214920043945,34.39281883239746,32.54198455810547,30.211505393981934,26.203423681259157
2011-01-04,47.18882277104302,P,33.7725715637207,33.32605514526367,33.43208389282226,34.27397136688232,32.66060794830322,30.302003650665284,26.278440647125244
2011-01-05,47.41775410519288,P,35.39287567138672,33.78650970458985,33.59809684753418,34.16968421936035,32.795708122253416,30.408704948425292,26.36275384902954
2011-01-06,47.73708950638079,A,35.67661666870117,34.339056396484374,33.79472351074219,34.10559368133545,32.9367818069458,30.525511379241944,26.4471292591095
2011-01-07,47.96544990247518,A,35.397857666015625,34.84779815673828,33.96347427368164,34.02607173919678,33.0669539642334,30.598860759735107,26.530110874176025
2011-01-10,48.07786830576634,A,35.50239181518555,35.14846267700195,34.178270721435545,34.010640144348145,33.210765533447265,30.674425296783447,26.611984910964967
2011-01-11,48.24478625260571,A,35.12406921386719,35.41876220703125,34.37240867614746,34.07037467956543,33.33864772796631,30.74369276046753,26.689503259658814
2011-01-12,48.198648729802066,A,35.25349807739258,35.39088668823242,34.58869819641113,34.144047546386716,33.46404109954834,30.816992378234865,26.769722146987917
2011-01-13,48.16229966896402,A,35.803558349609375,35.41627502441406,34.87766571044922,34.22269859313965,33.61248218536377,30.901641635894777,26.851733083724977
2011-01-14,48.319587688872694,A,36.45566177368164,35.62783584594727,35.237817001342776,34.34677276611328,33.77824634552002,30.988730030059813,26.934739599227907
2011-01-17,48.43444330746981,A,36.45566177368164,35.81848983764648,35.48347625732422,34.49934558868408,33.937389869689945,31.08156789779663,27.016825199127197
2011-01-18,48.473768880918094,A,35.92302322387695,35.97828063964844,35.69852142333984,34.56530265808105,34.08453662872314,31.167312240600587,27.096347169876097
2011-01-19,48.35001616417714,A,35.054378509521484,35.93845672607422,35.66467170715332,34.63138427734375,34.19882923126221,31.228142166137694,27.167244901657103
2011-01-20,47.83398812147968,A,32.801883697509766,35.338121795654295,35.37719841003418,34.585960960388185,34.273796501159666,31.259677200317384,27.227054405212403
2011-01-21,47.23329852934257,P,32.91388320922852,34.62976608276367,35.12880096435547,34.54613761901855,34.35956569671631,31.291062870025634,27.287735013961793
2011-01-24,46.52471088061798,P,31.816255569458008,33.70188484191895,34.76018733978272,34.46922903060913,34.430251884460446,31.31147226333618,27.343960399627687
2011-01-25,45.81328003467183,P,30.85552215576172,32.6883846282959,34.33333263397217,34.35287065505982,34.494715728759765,31.32222452163696,27.393104734420778
2011-01-26,45.45514640184711,P,31.93074607849121,32.06365814208984,34.00105743408203,34.29487781524658,34.585014839172366,31.34338056564331,27.446878509521483
2011-01-27,45.445422373554884,P,31.918302536010746,31.88694190979004,33.61253185272217,34.245098781585696,34.64708927154541,31.369738540649415,27.49608507156372
2011-01-28,45.42144186588549,P,32.757080078125,31.855581283569336,33.2426736831665,34.24024534225464,34.62155261993408,31.405056743621827,27.550157527923584
2011-01-31,45.43058166750584,P,32.14230728149414,31.920791625976562,32.81133823394775,34.14740724563599,34.568338813781736,31.43131517410278,27.600745449066164
2011-02-01,45.656398042317456,P,32.76454544067383,32.30259628295899,32.49549045562744,34.097005939483644,34.51427883148193,31.465812015533448,27.657779750823973
2011-02-02,45.76403853533953,P,33.62074661254883,32.64059638977051,32.35212726593018,34.00839948654175,34.46405185699463,31.511285152435303,27.71867193222046
2011-02-03,45.85697831207589,P,33.394248962402344,32.93578567504883,32.411363792419436,33.89428110122681,34.4092949295044,31.554219551086426,27.77595512390137
2011-02-04,46.06138230530868,P,34.33507537841797,33.25138473510742,32.55348300933838,33.84114198684692,34.37006908416748,31.60701021194458,27.841103410720827
2011-02-07,46.348502479896155,P,34.073734283447266,33.63767013549805,32.7792308807373,33.76970911026001,34.33567180633545,31.64125816345215,27.90230670928955
2011-02-08,46.53319762103326,A,33.92439651489258,33.8696403503418,33.08611831665039,33.70972547531128,34.32113636016846,31.67836841583252,27.964169578552244
2011-02-09,46.54421941088926,A,33.46393966674805,33.83827896118164,33.239437675476076,33.620247554779056,34.27339824676514,31.717594261169435,28.025435094833373
2011-02-10,46.67122059332018,A,34.33756637573242,34.02694244384766,33.48136405944824,33.546947956085205,34.24821018218994,31.7685431098938,28.09644486427307
2011-02-11,46.74531236049689,A,35.22113800048828,34.20415496826172,33.72776985168457,33.485221767425536,34.24173885345459,31.82372314453125,28.17607883453369
