Date,GRADE,GPS,WMT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-06-30,43.94328529776882,A,0.84794682264328,0.8479466080665589,0.8471628665924072,0.8180291831493378,0.7508808171749115,0.7292349845170975,0.6558390378952026
1987-07-01,43.925400218320554,A,0.8401093482971191,0.8485734701156616,0.8492004573345184,0.8222182363271713,0.7534333372116089,0.7312852710485458,0.6573279640078544
1987-07-02,43.906782335496985,A,0.8557838201522827,0.8492005348205567,0.851865041255951,0.8257033973932266,0.7562680339813233,0.7333828037977219,0.659012480378151
1987-07-03,43.900249989031416,A,0.8557838201522827,0.8504544615745544,0.8524920046329498,0.8300498098134994,0.7595098602771759,0.7353708463907241,0.6606813663244248
1987-07-06,43.88431387324661,A,0.8495141863822937,0.8498275995254516,0.8509246587753296,0.8336129873991013,0.762501015663147,0.7372961926460266,0.6623501628637314
1987-07-07,43.88231547664631,A,0.8557838201522827,0.8513949990272522,0.8496708035469055,0.8373330622911453,0.7656802177429199,0.7391590934991836,0.6640034204721451
1987-07-08,43.88258638276586,A,0.8510817289352417,0.8535894751548767,0.8510814726352691,0.8404265582561493,0.7687653779983521,0.7410531812906265,0.6655706533789635
1987-07-09,43.85432441829448,A,0.8369750380516052,0.8498277187347412,0.8495141267776489,0.8424232363700866,0.7713178515434265,0.7427905607223511,0.667012647986412
1987-07-10,43.82347621743076,P,0.835407555103302,0.8457524657249451,0.8481034636497498,0.8441849261522293,0.7741208338737487,0.7443245565891266,0.668438992202282
1987-07-13,43.81932694664249,P,0.8526484966278076,0.8463793277740479,0.8481034636497498,0.8462224960327148,0.7773312723636627,0.7460622543096542,0.6699359136819839
1987-07-14,43.84740865772931,A,0.8965349793434143,0.8545295596122742,0.8529622793197632,0.8500625729560852,0.7810749447345734,0.7481762450933457,0.6716835269331932
1987-07-15,43.8904898594865,A,0.9122090935707092,0.8667550325393677,0.8601722538471221,0.8546863555908203,0.7852573692798615,0.7504000413417816,0.6734938788414001
1987-07-16,43.96960169822764,A,0.92474764585495,0.8843095541000366,0.867068636417389,0.85946683883667,0.7896905648708343,0.7528587305545806,0.67539818495512
1987-07-17,44.06068230557239,A,0.9404212832450868,0.9053122997283936,0.8755323827266693,0.8640121936798095,0.7943432867527008,0.7554115843772888,0.6773730424046517
1987-07-20,44.12481471688978,A,0.934151291847229,0.9216128587722778,0.8839960932731629,0.8674603760242462,0.7989958715438843,0.7577922403812408,0.679324366748333
1987-07-21,44.124012794407605,A,0.9216131567955016,0.9266284942626953,0.8905790269374847,0.8701249152421952,0.8029905581474304,0.7598754501342774,0.681189551949501
1987-07-22,44.11377639974123,A,0.9310169219970704,0.9303900599479675,0.8985725462436676,0.8748270094394683,0.8072046411037445,0.7618962717056275,0.6830157977342606
1987-07-23,44.08078415065841,A,0.9216131567955016,0.9297631621360779,0.9070363581180573,0.878275242447853,0.8112932920455933,0.763838694691658,0.6848184698820114
1987-07-24,44.0215542612695,A,0.9028051495552064,0.9222399353981018,0.9137761175632477,0.8809397906064987,0.8155695033073426,0.7655461114645005,0.6865818020701409
1987-07-27,43.99199595348421,A,0.92474764585495,0.920359206199646,0.9209860324859619,0.8845447480678559,0.8200653278827668,0.7675668108463287,0.6884861081838608
1987-07-28,43.98130821346327,A,0.9184787273406982,0.9197323203086853,0.9231804072856903,0.8880713433027267,0.8247802734375,0.7693683958053589,0.6903590697050095
1987-07-29,43.95608140018815,A,0.9122090935707092,0.915970754623413,0.9231804072856903,0.8916763305664063,0.8296830117702484,0.7712011390924454,0.6921772345900535
