Date,GRADE,GPS,RJF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-02-04,45.63592777373699,P,28.040498733520508,28.756662368774414,29.458531761169432,30.076314640045165,29.209504508972167,27.234556846618652,25.883815002441406
2014-02-05,45.09717934978852,P,27.622915267944336,28.407730484008788,29.138772583007814,29.94045934677124,29.212918586730957,27.258314418792725,25.907807645797728
2014-02-06,44.38650499483354,P,27.914644241333008,28.071381759643554,28.884794425964355,29.808894920349122,29.222167243957518,27.28737646102905,25.929491662979125
2014-02-07,44.06869067491766,P,28.23497772216797,27.89405517578125,28.701747512817384,29.694490814208983,29.237366256713866,27.322711086273195,25.950426330566405
2014-02-10,44.66723843007915,P,28.315065383911133,28.02562026977539,28.579907417297363,29.606399822235108,29.25131576538086,27.363393516540526,25.972469568252563
2014-02-11,45.2223375543313,P,28.57818984985352,28.133158493041993,28.4449104309082,29.511444759368896,29.274747619628908,27.40818489074707,25.995516872406007
2014-02-12,46.02088435888904,P,28.847043991088867,28.377984237670898,28.392857360839844,29.39847002029419,29.300819244384765,27.455551204681395,26.018152284622193
2014-02-13,46.914842486832306,P,29.36757469177246,28.66857032775879,28.369976043701172,29.318958854675294,29.33422233581543,27.50840696334839,26.044353380203248
2014-02-14,47.548488836672114,P,29.27606201171875,28.876787185668945,28.385421180725096,29.236873817443847,29.36282958984375,27.561887359619142,26.06964376449585
2014-02-17,48.01111605844019,P,29.27606201171875,29.06898651123047,28.54730339050293,29.154788780212403,29.38926986694336,27.617021522521974,26.09575554847717
2014-02-18,48.585421520379136,A,29.88238525390625,29.329825592041015,28.731492042541504,29.095011901855468,29.426468200683594,27.676907291412352,26.12087682723999
2014-02-19,48.92473659122296,A,29.562068939208984,29.47283058166504,28.92540740966797,29.03208999633789,29.463761177062988,27.740147857666017,26.142243757247925
2014-02-20,49.08433981778311,A,29.808034896850582,29.560922622680664,29.114746475219725,28.99977045059204,29.501068992614748,27.807787017822264,26.16180972099304
2014-02-21,49.31915597188325,A,29.9052791595459,29.686766052246092,29.28177661895752,28.99176206588745,29.54214656829834,27.87280595779419,26.181946907043457
2014-02-24,49.66256600925683,A,30.38004875183105,29.907563400268554,29.48827495574951,29.034091186523437,29.589982376098632,27.94548089981079,26.204344635009765
2014-02-25,49.590475472880335,A,29.9453125,29.920148849487305,29.62498722076416,29.03494882583618,29.630492095947265,28.01660276412964,26.226126546859742
2014-02-26,49.57590540983102,A,29.853796005249023,29.978494262695314,29.725662422180175,29.05925989151001,29.652862129211425,28.083045768737794,26.25005681991577
2014-02-27,49.5562374876774,A,30.06544685363769,30.029976654052735,29.795449638366698,29.082712841033935,29.676955947875978,28.14476215362549,26.279237461090087
2014-02-28,49.560940523080994,A,30.1912841796875,30.087177658081053,29.886971855163573,29.136196517944335,29.69375804901123,28.20585506439209,26.310520191192627
2014-03-03,49.17040926761087,A,29.77943420410156,29.967054748535155,29.937309074401856,29.242306232452393,29.699928054809572,28.26180305480957,26.339743671417235
2014-03-04,49.394342206411615,A,30.68895149230957,30.11578254699707,30.017965698242186,29.374728870391845,29.722805786132813,28.328785018920897,26.369747486114502
2014-03-05,49.636561261996064,A,30.574535369873047,30.259930419921876,30.119212341308593,29.522309875488283,29.743395195007324,28.38943359375,26.399009275436402
2014-03-06,49.761628428028224,A,30.58599090576172,30.36403923034668,30.197007942199708,29.655877208709718,29.762502937316896,28.446775074005128,26.425807380676268
2014-03-07,49.90184580782264,A,30.843395233154297,30.494461441040038,30.290819549560545,29.786298084259034,29.78744327545166,28.504751777648927,26.45547872543335
2014-03-10,50.157532564316334,A,30.68895149230957,30.67636489868164,30.321709823608398,29.904992389678956,29.810552978515624,28.56215343475342,26.4868421459198
2014-03-11,49.822409786612276,A,30.305694580078125,30.59971351623535,30.35774803161621,29.991367626190186,29.819590950012206,28.61555145263672,26.51796046257019
2014-03-12,49.55352972772757,A,30.345739364624023,30.553954315185546,30.40694236755371,30.066302394866945,29.829429817199706,28.67117479324341,26.551516666412354
2014-03-13,49.11305130210652,A,29.933874130249023,30.423530960083006,30.393785095214845,30.09461736679077,29.838353004455566,28.71543710708618,26.58037934303284
2014-03-14,48.363231225406814,A,29.64787101745605,30.18442611694336,30.3394437789917,30.113207817077637,29.834692115783692,28.75045259475708,26.606395750045778
2014-03-17,47.95540247809774,A,30.22561454772949,30.091758728027344,30.384061813354492,30.16068544387817,29.842929153442384,28.787994956970216,26.636377229690552
2014-03-18,47.67301988209609,P,30.12265396118164,30.05515060424805,30.327432060241698,30.17269887924194,29.845903816223146,28.82148536682129,26.66791163444519
2014-03-19,47.375642686355555,P,30.088329315185547,30.003668594360352,30.27881145477295,30.199011898040766,29.840869979858397,28.860506191253663,26.700945625305177
2014-03-20,47.795567128135865,P,31.083637237548828,30.233621215820314,30.32857608795166,30.26279201507568,29.851624069213866,28.911019859313964,26.735840368270875
2014-03-21,48.369505576650816,A,30.89488220214844,30.48302345275879,30.333724784851075,30.312272167205812,29.85906051635742,28.959645977020262,26.769989595413207
2014-03-24,48.57293266656558,A,30.917762756347656,30.621453094482423,30.35660591125488,30.33915786743164,29.8758780670166,29.01038272857666,26.802072172164916
2014-03-25,48.98084692862642,A,30.99784469604492,30.79649124145508,30.425820922851564,30.39178447723388,29.886289138793945,29.0608367729187,26.833818740844727
2014-03-26,49.13877802620749,A,30.603139877319336,30.899453353881835,30.451560974121094,30.429251670837395,29.876221160888672,29.105518951416016,26.864101657867433
2014-03-27,48.8078494099704,A,30.54022216796875,30.79077033996582,30.512195777893066,30.45299043655395,29.86786964416504,29.155046405792238,26.896449270248414
2014-03-28,48.87501961643526,A,31.268877029418945,30.86556930541992,30.674296379089355,30.50687007904052,29.874891929626465,29.20393388748169,26.932185220718384
2014-03-31,49.370242702002436,A,32.089324951171875,31.099881744384767,30.860667419433593,30.622364616394044,29.89832317352295,29.26136800765991,26.974516038894652
2014-04-01,49.61191321136101,A,31.888507843017575,31.278014373779296,31.037252807617186,30.68234243392944,29.914534873962403,29.318333587646485,27.01349175453186
2014-04-02,50.22640326942773,A,32.15245056152344,31.587876510620116,31.243664932250976,30.761238193511964,29.94117374420166,29.37297737121582,27.053787183761596
2014-04-03,50.710961891770914,A,31.928672790527344,31.865566635131835,31.32816848754883,30.828372287750245,29.970658683776854,29.425896682739257,27.090604963302614
2014-04-04,50.275073454278804,A,30.712345123291016,31.75426025390625,31.309914779663085,30.82181978225708,29.98359664916992,29.465455074310302,27.122023210525512
2014-04-07,49.03110554273517,A,29.857465744018555,31.307888412475585,31.203885078430176,30.78024549484253,29.990076637268068,29.497434120178223,27.147916622161866
2014-04-08,47.95500030690702,A,29.75419235229492,30.881025314331055,31.079519844055177,30.752670383453363,29.98659729003906,29.530376434326172,27.173833618164064
2014-04-09,46.830853128880506,P,29.96074676513672,30.44268455505371,31.015280532836915,30.733420753479,29.99846073150635,29.56196268081665,27.201238098144533
