Date,GRADE,GPS,HSY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-01-18,58.74509487379177,B,2.6601836681365967,2.613802433013916,2.6656422138214113,2.716799867153168,2.699496898651123,2.977463974952698,2.956741473674774
1988-01-19,58.77528500172195,B,2.6465437412261963,2.6192593574523926,2.654728651046753,2.7072504997253417,2.699549078941345,2.9697616052627565,2.956828268766403
1988-01-20,58.81367606243189,B,2.5646917819976807,2.6192593574523926,2.6329014778137205,2.692244279384613,2.696608328819275,2.9617830872535706,2.956237518787384
1988-01-21,58.83463517039044,B,2.6056172847747803,2.62471604347229,2.6138027191162108,2.680648589134216,2.692587890625,2.9534002900123597,2.955046544075012
1988-01-22,58.83287015322697,B,2.619259119033813,2.6192591190338135,2.6138027191162108,2.6697349905967713,2.6899249601364135,2.946103029251099,2.9539237785339356
1988-01-25,58.84687284174165,B,2.673828601837158,2.6219881057739256,2.617895269393921,2.666324591636658,2.6885608005523682,2.939351463317871,2.9531409311294556
1988-01-26,58.84493262459955,B,2.6056172847747803,2.6138028144836425,2.6165310859680178,2.6615498423576356,2.6863780879974364,2.932866880893707,2.952151166200638
1988-01-27,58.879854459132275,B,2.619259119033813,2.6247162818908687,2.6219878196716304,2.655410969257354,2.6820126485824587,2.9267898964881898,2.951699112653732
1988-01-28,58.93382508895346,C,2.673828601837158,2.6383585453033445,2.631537294387817,2.655410969257354,2.681466975212097,2.920851845741272,2.9516540467739105
1988-01-29,59.01389358790456,C,2.823888301849365,2.679284381866455,2.6492717504501337,2.6629139542579647,2.6833768320083617,2.9157364678382875,2.952828770875931
1988-02-01,59.05147104006846,C,2.796604871749878,2.703839635848999,2.662913870811462,2.6642780423164365,2.6847410202026367,2.9099414992332457,2.953598802089691
1988-02-02,59.16353367410313,A,2.973951578140259,2.7775064945220946,2.695654654502868,2.6751916527748105,2.689379320144653,2.906597902774811,2.954987280368805
1988-02-03,59.274453827213385,A,3.0012340545654297,2.853901481628418,2.7393088817596434,2.686105179786682,2.695108942985535,2.9028492259979246,2.9565792417526247
1988-02-04,59.365569689315805,A,3.042160749435425,2.9275679111480715,2.7829632282257077,2.698382973670959,2.701657099723816,2.898289530277252,2.958442910909653
1988-02-05,59.404257392539705,A,3.0012340545654297,2.963037061691284,2.8211607217788695,2.71748172044754,2.7084781074523927,2.8939984941482546,2.960370227098465
1988-02-08,59.43329249570292,A,2.892099618911743,2.9821360111236572,2.842987823486328,2.730441546440124,2.713934917449951,2.889971992969513,2.9612823760509492
1988-02-09,59.383353926818906,A,2.892099618911743,2.965765619277954,2.8716360569000243,2.744083571434021,2.7199373960494997,2.8844540190696715,2.9619262409210205
1988-02-10,59.33600678317807,A,2.933024406433105,2.952123689651489,2.903012585639954,2.762500202655792,2.727304048538208,2.879345293045044,2.9627076530456544
1988-02-11,59.25949257206181,A,2.851174831390381,2.9139265060424804,2.9207472085952757,2.7761422514915464,2.736307816505432,2.8728757381439207,2.9630127465724945
1988-02-12,59.176601173123636,A,2.851174831390381,2.883914661407471,2.9234758615493774,2.7863738059997556,2.7447658729553224,2.8631520891189575,2.963384910821915
1988-02-15,59.13899486809205,A,2.851174831390381,2.875729703903198,2.928932857513428,2.795923364162445,2.751859736442566,2.854919912815094,2.9638912189006805
1988-02-16,59.12849789598608,A,2.933024406433105,2.883914661407471,2.9248401403427122,2.81024739742279,2.7592263889312743,2.847370638847351,2.9646055603027346
1988-02-17,59.072376882330786,A,2.837531089782715,2.8648159980773924,2.9084698438644407,2.823889362812042,2.763046135902405,2.838730840682983,2.9651107239723205
1988-02-18,59.0634329718994,P,2.892099618911743,2.873000955581665,2.8934637308120728,2.83821347951889,2.7682300662994384,2.830229959487915,2.965821655988693
1988-02-19,59.088666509614626,A,2.919384002685547,2.8866427898406983,2.8852787256240844,2.853219723701477,2.774232563972473,2.8228154468536375,2.967071441411972
1988-02-22,59.0878196715544,A,2.892099618911743,2.8948277473449706,2.8852787256240844,2.8641332745552064,2.778597984313965,2.8132299065589903,2.968111970424652
1988-02-23,59.0523999436829,P,2.837531089782715,2.8757290840148926,2.8798218727111817,2.875728964805603,2.7805078744888307,2.8022851490974428,2.9692842769622803
1988-02-24,59.05460426330644,A,2.868274211883545,2.8818777084350584,2.8733468532562254,2.8881797194480896,2.777575831413269,2.7915122270584107,2.970812611579895
1988-02-25,59.013295564920874,P,2.7584822177886963,2.8551542282104494,2.864077591896057,2.8924124002456666,2.7770862054824828,2.781132843494415,2.9714548075199128
1988-02-26,58.963261960209906,P,2.8133766651153564,2.833952760696411,2.8602977752685548,2.891886818408966,2.776603116989136,2.7723870921134948,2.9722366023063658
1988-02-29,58.96365159739215,B,2.9094443321228027,2.837421703338623,2.866124725341797,2.897528791427612,2.7783142375946044,2.7659578680992127,2.9734987354278566
1988-03-01,58.958350986553654,B,2.854548454284668,2.8408251762390138,2.858277130126953,2.8915586352348326,2.7786545848846433,2.7583017706871034,2.9742840695381165
1988-03-02,58.94917837605963,P,2.8408238887786865,2.835335111618042,2.8586064100265505,2.8835381269454956,2.778174738883972,2.7522710394859313,2.974933350086212
1988-03-03,58.9609589426691,P,2.7996530532836914,2.843569278717041,2.849361753463745,2.8714127421379088,2.777417178153992,2.7471844577789306,2.975174460411072
1988-03-04,58.99343400428498,P,2.881998300552368,2.8572936058044434,2.845623183250427,2.865450954437256,2.778306522369385,2.7452263116836546,2.975827296972275
1988-03-07,59.031121413271016,P,2.95061469078064,2.8655276775360106,2.8514746904373167,2.8683767080307008,2.782478084564209,2.751276013851166,2.9766209053993227
1988-03-08,59.133422216870834,A,3.0604047775268555,2.9066989421844482,2.873762059211731,2.8767919659614565,2.7896639347076415,2.755033929347992,2.9780983352661132
1988-03-09,59.21426703703876,A,3.046682596206665,2.947870683670044,2.891602897644043,2.8824748754501344,2.7957568550109864,2.7547226262092592,2.9793722832202914
1988-03-10,59.285080468292044,A,2.923168420791626,2.972573757171631,2.908071517944336,2.8860745549201967,2.800743651390076,2.7552099561691286,2.980096096992493
1988-03-11,59.315057409709254,A,2.923168420791626,2.9808077812194824,2.919050693511963,2.8896742343902586,2.805730447769165,2.7552905583381655,2.980550162792206
1988-03-14,59.30594355120517,A,2.9643394947052,2.9835527420043944,2.9245402097702025,2.895332467556,2.80963077545166,2.758901355266571,2.9810077750682833
1988-03-15,59.248046342942615,A,2.95061469078064,2.9615947246551513,2.9341468334198,2.8962119817733765,2.8135294818878176,2.763188421726227,2.9811944472789764
1988-03-16,59.21085324134844,A,2.936892032623291,2.9396366119384765,2.94375364780426,2.9011800289154053,2.816608052253723,2.7669315004348753,2.9811776304244995
1988-03-17,59.21890863422076,A,3.019232749938965,2.958849477767944,2.9657116174697875,2.9075366854667664,2.821060609817505,2.7700065350532532,2.9815050768852234
1988-03-18,59.22589997187356,A,2.9780642986297607,2.969828653335571,2.9753182172775268,2.910470700263977,2.828236713409424,2.771991949081421,2.9814243829250335
1988-03-21,59.21236986666946,A,2.95061469078064,2.967083692550659,2.9753182172775268,2.913396453857422,2.8345909452438356,2.773431704044342,2.981206440925598
1988-03-22,59.208063556977045,A,2.936892032623291,2.9643391609191894,2.9629669427871703,2.9183645009994508,2.840943603515625,2.7754121613502503,2.98085244178772
1988-03-23,59.19867985788817,A,2.9094443321228027,2.958849620819092,2.949243116378784,2.9204230070114137,2.8478386545181276,2.7772537326812743,2.9804286479949953
1988-03-24,59.13529626729897,P,2.827101469039917,2.9204233646392823,2.9396364212036135,2.9238539695739747,2.8528140068054197,2.777322762012482,2.979660573005676
1988-03-25,59.05957095452036,P,2.744758129119873,2.8737621307373047,2.921795392036438,2.9204230427742006,2.8547782945632934,2.77683954000473,2.9782784688472748
1988-03-28,59.01059159970709,P,2.78593111038208,2.840825414657593,2.903954553604126,2.914247381687164,2.8572932434082032,2.778395071029663,2.976832469701767
1988-03-29,58.97084951794466,P,2.78593111038208,2.8106332302093504,2.88748619556427,2.910816514492035,2.860080990791321,2.779815034866333,2.9752516102790834
1988-03-30,58.90352559702962,P,2.662416458129883,2.7612276554107664,2.860038638114929,2.9018961429595946,2.862035484313965,2.77932190656662,2.9729857349395754
1988-03-31,58.875073396119376,P,2.71731185913086,2.739269733428955,2.8298465490341185,2.897779083251953,2.8642693758010864,2.7784286332130432,2.9707920348644254
1988-04-01,58.88188302710555,P,2.71731185913086,2.733780479431153,2.803771305084229,2.889544761180878,2.8662304306030273,2.7780776953697206,2.9688006365299224
1988-04-04,58.84922904966991,B,2.648693323135376,2.706332921981812,2.7735791683197024,2.874448692798615,2.8657277250289916,2.7771442627906797,2.9663987159729004
1988-04-05,58.83417913875422,B,2.71731185913086,2.692609071731568,2.7516211509704593,2.857294046878815,2.8679616165161135,2.7771698522567747,2.964879380464554
1988-04-06,58.87968531560722,B,2.7722063064575195,2.7145670413970953,2.737897348403931,2.843570232391358,2.8710205602645873,2.7765166044235228,2.963836829662323
1988-04-07,58.91205597699056,B,2.7584822177886963,2.722801113128662,2.7310354232788088,2.835335922241211,2.872713632583618,2.777090303897858,2.9625907814502717
1988-04-08,58.947199968027064,B,2.7996530532836914,2.7392693519592286,2.736524915695191,2.8291601538658147,2.8722289276123045,2.7778028798103334,2.961550587415695
1988-04-11,59.01548346372011,P,2.7996530532836914,2.7694612979888915,2.7378971099853517,2.820925831794739,2.872289891242981,2.778515455722809,2.960712707042694
1988-04-12,59.059660289852154,P,2.8408238887786865,2.794163703918457,2.7433863878250127,2.8154362916946414,2.8696273374557495,2.7795033288002013,2.959878367185593
1988-04-13,59.07087447478864,C,2.8133766651153564,2.8023977756500242,2.7584824085235597,2.809260523319245,2.8658701896667482,2.7804895663261413,2.959041668176651
1988-04-14,59.025428566141045,C,2.662416458129883,2.783184623718262,2.752992868423462,2.7914197087287906,2.858275303840637,2.7799662017822264,2.957652473449707
1988-04-15,58.969988282606316,C,2.662416458129883,2.7557373046875,2.747503328323364,2.7756373167037967,2.8514989519119265,2.7799885296821594,2.956128410100937
1988-04-18,58.90685244465303,B,2.607519626617432,2.7173106193542482,2.7433859586715696,2.7584825634956363,2.84580735206604,2.7798711347579954,2.9546670520305636
1988-04-19,58.837895966107766,B,2.607519626617432,2.670649766921997,2.732406735420227,2.742013943195343,2.8401157522201537,2.7800265741348267,2.953003373146057
1988-04-20,58.76525790768476,B,2.580073118209839,2.6239890575408937,2.713193416595459,2.7255453824996954,2.8330567264556885,2.7801803874969484,2.9512024617195127
1988-04-21,58.783694287925385,B,2.621243715286255,2.615754508972168,2.699469566345215,2.7152524948120123,2.828458104133606,2.782382960319519,2.9490679121017456
1988-04-22,58.80726973130553,B,2.63496732711792,2.6102646827697753,2.683000993728638,2.7097629547119144,2.8241339540481567,2.7844499135017395,2.9471368539333342
1988-04-25,58.832184942799394,B,2.621243715286255,2.61300950050354,2.665160059928894,2.7015285849571233,2.8195353317260743,2.78569753408432,2.945272057056427
1988-04-26,58.859312553559334,B,2.621243715286255,2.615754318237305,2.643202042579651,2.693294215202332,2.813299717903137,2.7862630534172057,2.9438793194293975
1988-04-27,58.925387070628204,B,2.6761367321014404,2.634967041015625,2.6294780492782595,2.6939802289009096,2.8100718307495116,2.7865589833259583,2.942963341474533
1988-04-28,58.94602090086073,B,2.648693323135376,2.640456962585449,2.6281057357788087,2.690549302101135,2.805203704833984,2.7867168855667113,2.941910146474838
1988-04-29,58.953446662818415,B,2.63496732711792,2.640456962585449,2.6253608226776124,2.6864320755004885,2.7995153713226317,2.7868739676475527,2.940586026906967
1988-05-02,58.991592307105485,B,2.7035858631134038,2.656925392150879,2.6349674463272095,2.6891767024993896,2.795745096206665,2.787171540260315,2.9394701254367828
1988-05-03,59.02275883371423,B,2.6761367321014404,2.667903995513916,2.6418291568756103,2.687117946147919,2.7925172090530395,2.786512541770935,2.9380820918083193
1988-05-04,58.98635229538462,C,2.607519626617432,2.654180574417114,2.6445738077163696,2.6788836121559143,2.7873021173477173,2.782438974380493,2.936216107606888
1988-05-05,58.95247576967575,B,2.5526256561279297,2.634967041015625,2.637712001800537,2.668590784072876,2.783184986114502,2.7801355957984923,2.9340082204341886
1988-05-06,58.92030527809923,B,2.5526256561279297,2.618498706817627,2.629477834701538,2.656239414215088,2.777969965934753,2.7772865414619448,2.93180033326149
1988-05-09,58.84955801176182,B,2.5526256561279297,2.5883066654205322,2.6226160287857057,2.6438880443572996,2.770833592414856,2.7745739150047304,2.9293901216983795
1988-05-10,58.79171538028908,B,2.538901090621948,2.560859537124634,2.614381766319275,2.628791904449463,2.7645206451416016,2.7715876150131225,2.927383350133896
1988-05-11,58.76292339575602,B,2.497730016708374,2.538901615142822,2.596541094779968,2.6130095720291138,2.757658767700195,2.767916753292084,2.9251707231998445
1988-05-12,58.76848720009857,B,2.538901090621948,2.536156702041626,2.5855618715286255,2.606833803653717,2.7524437284469605,2.764930453300476,2.9229616463184356
1988-05-13,58.801955195890166,B,2.621243715286255,2.549880313873291,2.584189510345459,2.6047751665115357,2.7472286367416383,2.7627675795555113,2.921096849441528
1988-05-16,58.83976461039229,B,2.607519626617432,2.5608591079711913,2.574582886695862,2.6047751665115357,2.740366735458374,2.7614224100112916,2.9190959882736207
1988-05-17,58.849963487801546,B,2.525177001953125,2.5581142902374268,2.55948691368103,2.6006580352783204,2.7296621799468994,2.7596630573272707,2.916346218585968
1988-05-18,58.85473409628887,B,2.456559419631958,2.5498801708221435,2.544390892982483,2.594482350349426,2.7178597164154055,2.7568082857131957,2.9129161894321443
1988-05-19,58.84563395680737,B,2.501333475112915,2.542366647720337,2.5392616748809815,2.588486838340759,2.7094230175018312,2.7550833344459535,2.9091705322265624
1988-05-20,58.796742603587575,B,2.473696231842041,2.5128571510314943,2.5313687324523926,2.580423283576965,2.7004335737228393,2.7530820107460023,2.9052192544937134
1988-05-23,58.74330664210973,B,2.446056842803955,2.480564594268799,2.5207118511199953,2.5716639399528503,2.6900679206848146,2.749849348068237,2.901197214126587
1988-05-24,58.753817703044376,B,2.5289738178253174,2.4813239574432373,2.519719123840332,2.5670504450798033,2.681635103225708,2.747582292556763,2.8979269468784334
1988-05-25,58.77503052849908,B,2.501333475112915,2.4902787685394285,2.520079469680786,2.5583102822303774,2.6729239320755003,2.744765992164612,2.8944344127178194
1988-05-26,58.78217253745782,B,2.5427916049957275,2.4985703945159914,2.520468521118164,2.5530151963233947,2.6633951091766357,2.74222785949707,2.8906746220588686
1988-05-27,58.80448963800919,B,2.5289738178253174,2.5096259117126465,2.5112415313720704,2.5477155208587647,2.654413299560547,2.7413250064849852,2.8862355875968935
1988-05-30,58.83648652216896,B,2.5289738178253174,2.526209306716919,2.503386950492859,2.5389849185943603,2.6459804821014403,2.740285713672638,2.8815253913402556
1988-05-31,58.840952510939246,B,2.570432424545288,2.5345010280609133,2.5079124927520753,2.533699703216553,2.6386512899398804,2.739797446727753,2.8764123558998107
1988-06-01,58.88410209553268,C,2.639528751373291,2.5621400833129884,2.5262094259262087,2.5353001594543456,2.63325297832489,2.7405458164215086,2.8719159734249113
1988-06-02,58.910668231061585,C,2.584251165390014,2.5704319953918455,2.5345011949539185,2.5368814349174498,2.628395972251892,2.740604989528656,2.867617744207382
1988-06-03,58.94327777410127,C,2.584251165390014,2.581487464904785,2.5455566883087157,2.5384627103805544,2.625185832977295,2.7399820637702943,2.863183934688568
1988-06-06,58.986994696323336,C,2.625709056854248,2.6008345127105708,2.563521909713745,2.54211688041687,2.621981391906738,2.7396373176574706,2.8585506463050843
1988-06-07,59.02954223402789,C,2.6671698093414307,2.6201819896697995,2.5773415088653566,2.5485303163528443,2.619606165885925,2.7398435783386232,2.8548025918006896
1988-06-08,59.0465711004345,C,2.6809890270233154,2.6284740447998045,2.5953070640563967,2.557693266868591,2.619977617263794,2.7410065507888794,2.851394819021225
1988-06-09,59.05292061371776,C,2.6118905544281006,2.634001922607422,2.602216958999634,2.561342740058899,2.617869191169739,2.7410692834854125,2.8472347867488863
1988-06-10,59.0496696447004,C,2.5980706214904785,2.6367658138275147,2.60912663936615,2.56018408536911,2.615484366416931,2.7408573985099793,2.843480213880539
1988-06-13,59.04680535406367,C,2.639528751373291,2.639529752731323,2.6201821327209474,2.561784541606903,2.6153010749816894,2.7405144000053405,2.8399329316616058
1988-06-14,59.03948011468856,C,2.653348445892334,2.636765480041504,2.628473734855652,2.5681931138038636,2.6140218067169187,2.740991711616516,2.8369292962551116
1988-06-15,59.017998726786516,C,2.653348445892334,2.6312373638153077,2.6298557043075563,2.5780325651168825,2.611644649505615,2.7413326048851014,2.8340612506866454
1988-06-16,59.01132132878376,C,2.5980706214904785,2.6284733772277833,2.6312376499176025,2.5828694224357607,2.608436417579651,2.7405750250816343,2.8307134354114534
1988-06-17,58.997154200405866,C,2.570432424545288,2.6229457378387453,2.62985577583313,2.5877062320709228,2.603852005004883,2.7380404663085938,2.8268884670734407
1988-06-20,58.96275493526224,C,2.556612730026245,2.606362533569336,2.6229461431503296,2.5932340264320373,2.598991198539734,2.7356405448913574,2.822791022062302
1988-06-21,58.9240341332544,B,2.5980706214904785,2.595306968688965,2.616036224365234,2.5966888666152954,2.59413613319397,2.7318817353248597,2.819239819049835
1988-06-22,58.93924683983777,B,2.7639048099517822,2.6174182415008547,2.624327802658081,2.6098174333572386,2.5931466960906984,2.729508442878723,2.816178834438324
1988-06-23,58.95813923870056,C,2.708627939224243,2.6395297050476074,2.634001541137695,2.6181092500686645,2.5940709257125856,2.7261731147766115,2.812231322526932
1988-06-24,58.99321617510509,C,2.6948068141937256,2.664404582977295,2.64367516040802,2.626400899887085,2.5947187328338623,2.7231088423728944,2.8085536682605743
1988-06-27,59.03262521018167,C,2.653348445892334,2.6837517261505126,2.645057129859924,2.632619631290436,2.5956353092193605,2.7207213306427,2.8053466618061065
1988-06-28,59.091582678103435,C,2.7500853538513184,2.714154672622681,2.6547308206558227,2.6416022777557373,2.598486623764038,2.719301187992096,2.8018776035308837
1988-06-29,59.068142808532116,C,2.708627939224243,2.7030992984771727,2.6602587699890137,2.645057237148285,2.6010577201843263,2.7170572233200074,2.7982012581825257
1988-06-30,59.067530374292325,C,2.7224442958831787,2.70586256980896,2.6726961374282836,2.651966893672943,2.6030817317962645,2.7157699179649355,2.794322828054428
1988-07-01,59.04572041978082,C,2.6809890270233154,2.703099012374878,2.6837517976760865,2.656803786754608,2.6040021657943724,2.7140680599212645,2.7886100745201112
1988-07-04,59.0360045261339,C,2.6809890270233154,2.708627128601074,2.6961894273757934,2.6595677852630617,2.6051970720291138,2.712366201877594,2.783643057346344
1988-07-05,59.00338896821134,C,2.7224442958831787,2.703098917007446,2.7086267948150633,2.6623315095901487,2.6072210836410523,2.7102604007720945,2.778815519809723
1988-07-06,58.98351363746759,C,2.6809890270233154,2.697571134567261,2.700335216522217,2.6623315095901487,2.6073181295394896,2.7086949801445006,2.773712910413742
1988-07-07,58.94007875612857,C,2.639528751373291,2.6809880256652834,2.6934252977371216,2.6637134194374084,2.607134838104248,2.706169271469116,2.768199615478516
1988-07-08,58.91811992409358,C,2.625709056854248,2.6699320316314696,2.686515522003174,2.665095341205597,2.6069496726989745,2.7032325220108033,2.7630239844322206
1988-07-11,58.89978763413751,B,2.6809890270233154,2.6699320316314696,2.689279580116272,2.6671683549880982,2.606497735977173,2.701121416091919,2.7571756613254546
1988-07-12,58.866981415827546,B,2.653348445892334,2.656112861633301,2.6796058893203734,2.6671683549880982,2.6060419702529907,2.699279589653015,2.7507823693752287
1988-07-13,58.87039529122618,B,2.6809890270233154,2.656112861633301,2.6768419981002807,2.6685503840446474,2.6075113582611085,2.6974067378044126,2.7444594824314117
1988-07-14,58.89308103899568,B,2.6671698093414307,2.661641073226929,2.671314549446106,2.6720053434371946,2.6098022413253785,2.69649361371994,2.7388132286071776
1988-07-15,58.9275919284213,C,2.6948068141937256,2.675460624694824,2.672696328163147,2.678224062919617,2.6126458644866943,2.6953079152107238,2.7338475036621093
1988-07-18,58.934972171456046,C,2.653348445892334,2.669932508468628,2.6699322700500487,2.683060848712921,2.6146603202819825,2.692746956348419,2.729352412223816
1988-07-19,58.95918182919754,C,2.653348445892334,2.669932508468628,2.663022685050964,2.6858247399330137,2.61694926738739,2.690734956264496,2.7245183634757995
1988-07-20,58.97696873531424,C,2.6948068141937256,2.67269606590271,2.6644044637680055,2.6823698401451113,2.620890803337097,2.6892747855186463,2.720772912502289
1988-07-21,58.980857709664356,C,2.653348445892334,2.6699317932128905,2.6657864332199095,2.6796058654785155,2.623179750442505,2.6878117394447325,2.7174980986118316
1988-07-22,58.96028362270476,B,2.625709056854248,2.656112241744995,2.6657864332199095,2.6761509776115417,2.623269057273865,2.6852488470077516,2.715237579345703
1988-07-25,58.988635953729634,B,2.6671698093414307,2.6588765144348145,2.664404511451721,2.6768420457839968,2.624462060928345,2.6824143981933593,2.7168452060222625
1988-07-26,58.99854654685105,B,2.639528751373291,2.6561125755310058,2.663022541999817,2.6713142156600953,2.626749095916748,2.6782056379318235,2.7166197836399077
1988-07-27,58.979739917604796,B,2.6118905544281006,2.639529323577881,2.6561126947402953,2.666477346420288,2.6298557186126708,2.673857717514038,2.7142901718616486
1988-07-28,58.98743159426553,B,2.653348445892334,2.639529323577881,2.6547305583953857,2.663022553920746,2.6328960180282595,2.6711595177650453,2.713184736967087
1988-07-29,59.02902826125998,B,2.7224442958831787,2.658876371383667,2.657494306564331,2.665095317363739,2.637870979309082,2.6691522765159608,2.712221417427063
1988-08-01,59.03617964049128,B,2.6948068141937256,2.664403772354126,2.6616401433944703,2.6657862067222595,2.6428459787368777,2.666456949710846,2.7126791524887084
1988-08-02,59.06717470629076,C,2.708627939224243,2.6782236099243164,2.6671680927276613,2.6650953888893127,2.646439061164856,2.664037082195282,2.7136127519607545
1988-08-03,59.11528302787182,C,2.6948068141937256,2.6948068618774412,2.6671680927276613,2.6657862782478334,2.650308527946472,2.6616162300109862,2.714273865222931
1988-08-04,59.120213640164884,A,2.653348445892334,2.6948068618774412,2.6671680927276613,2.6664772629737854,2.6525196647644043,2.65795738697052,2.7139819610118865
1988-08-05,59.09236858848079,A,2.639528751373291,2.678223752975464,2.6685500621795653,2.6671682476997374,2.6547307634353636,2.6545720314979553,2.7132819902896883
1988-08-08,59.08925213631988,A,2.7224442958831787,2.6837512493133544,2.6740775108337402,2.6692410111427307,2.658600172996521,2.6522903275489806,2.7128610157966615
1988-08-09,59.093170876749404,C,2.7500853538513184,2.6920427322387694,2.685133171081543,2.6740778565406798,2.6621932315826418,2.650422260761261,2.7129172110557556
1988-08-10,59.08145057458193,C,2.6948068141937256,2.6920427322387694,2.6934247970581056,2.6747687458992004,2.66329879283905,2.6482758855819704,2.712764809131622
1988-08-11,59.09797329979785,C,2.708627939224243,2.7030986309051515,2.6989527463912966,2.676841652393341,2.665786328315735,2.6470911502838135,2.7122069561481474
1988-08-12,59.11295959663527,C,2.6809890270233154,2.7113906860351564,2.69480721950531,2.6761507630348205,2.667721085548401,2.646453459262848,2.711646499633789
1988-08-15,59.09406453961361,C,2.653348445892334,2.6975715160369873,2.690661382675171,2.6761507630348205,2.6682738733291624,2.6451276326179505,2.7117613518238066
1988-08-16,59.05890208752101,C,2.653348445892334,2.6782241344451903,2.68513343334198,2.6761507630348205,2.6679974460601805,2.643801805973053,2.711808420419693
1988-08-17,59.05447060199569,B,2.6809890270233154,2.6754605770111084,2.683751654624939,2.6754598736763002,2.6679974460601805,2.6439875316619874,2.7116547191143034
1988-08-18,59.031099101779695,B,2.639528751373291,2.661640739440918,2.6823696851730348,2.674768888950348,2.6685502099990845,2.6432097005844115,2.7108191668987276
1988-08-19,59.03049137958843,B,2.659018516540528,2.65724663734436,2.6843186616897583,2.6764343619346618,2.6697691679000854,2.642626767158508,2.7103522312641144
1988-08-22,59.019919800480984,B,2.6033334732055664,2.6472436428070067,2.6724075794219972,2.6732425451278687,2.669045262336731,2.6421731686592103,2.709658715724945
1988-08-23,58.995768743997324,B,2.5476481914520264,2.6261035919189455,2.652163863182068,2.6686485171318055,2.6669312572479247,2.6404765319824217,2.708823192119598
1988-08-24,58.976896369223844,B,2.6172542572021484,2.6133566379547117,2.64440860748291,2.668916702270508,2.6662093734741212,2.638927011489868,2.7077218079566956
1988-08-25,58.96250785178348,B,2.5754897594451904,2.600548839569092,2.631094789505005,2.6650237679481505,2.6657577562332153,2.637097086906433,2.707093695402145
1988-08-26,58.939178443228506,B,2.6033334732055664,2.5894118309020997,2.62332923412323,2.65906822681427,2.6664157772064208,2.6351338911056517,2.7064683854579927
1988-08-29,58.95473044629795,B,2.6311755180358887,2.594980239868164,2.6211119413375856,2.6558866620063784,2.667907032966614,2.633449115753174,2.705982285737991
1988-08-30,58.99931979987608,B,2.659018516540528,2.6172543048858645,2.621678948402405,2.653406190872192,2.669125990867615,2.631631062030792,2.705567195415497
1988-08-31,59.00773400779735,B,2.64509654045105,2.6228227615356445,2.618089699745178,2.6509206771850584,2.6667498254776003,2.629948260784149,2.705218913555145
1988-09-01,59.03310332661778,B,2.6311755180358887,2.633959913253784,2.617254376411438,2.649812030792236,2.665200777053833,2.629635851383209,2.704801026582718
1988-09-02,59.07036714560994,B,2.6868646144866943,2.6506661415100097,2.6200389862060547,2.6521788239479065,2.665041933059692,2.6298803329467773,2.7049344313144683
1988-09-05,59.09061880354138,C,2.6868646144866943,2.661803960800171,2.6283921003341675,2.6503998398780824,2.6657122564315796,2.63067378282547,2.705272458791733
1988-09-06,59.109773397525686,A,2.728628635406494,2.675725984573364,2.646490144729614,2.649327003955841,2.665283122062683,2.6318848729133606,2.7059557235240934
1988-09-07,59.140766726335464,A,2.70078444480896,2.686863565444946,2.6548431634902956,2.6496258854866026,2.6651262521743773,2.633091986179352,2.70663618683815
1988-09-08,59.1661761567704,A,2.70078444480896,2.7007853507995607,2.667372632026672,2.649233710765839,2.664693055152893,2.633887393474579,2.708135176897049
1988-09-09,59.17504770892191,A,2.7147040367126465,2.706353235244751,2.6785096883773805,2.650919461250305,2.66536735534668,2.634684760570526,2.7095673370361326
1988-09-12,59.18600685454488,A,2.728628635406494,2.714706039428711,2.6882550001144407,2.654683470726013,2.666320147514343,2.6357586097717287,2.7107280719280245
1988-09-13,59.19606166005831,A,2.7843129634857178,2.725842905044556,2.70078444480896,2.6612316966056824,2.667557520866394,2.637389302253723,2.7118261778354644
1988-09-14,59.21164567480801,A,2.7843129634857178,2.742548608779907,2.7147060871124267,2.6663978934288024,2.669623999595642,2.638471064567566,2.712515023946762
1988-09-15,59.21482198884289,A,2.742546796798706,2.7509010791778565,2.7258432149887084,2.6715487957000734,2.6716843605041505,2.6394095993041993,2.7130632424354553
1988-09-16,59.214158921749735,A,2.742546796798706,2.7564696311950683,2.7314114332199098,2.675725209712982,2.6740211153030398,2.640485394001007,2.7136796808242796
1988-09-19,59.202604711197814,A,2.728628635406494,2.7564696311950683,2.7355878353118896,2.6819899678230286,2.674973907470703,2.640735821723938,2.7139536809921263
1988-09-20,59.17840009350505,A,2.728628635406494,2.7453327655792235,2.7355878353118896,2.691038990020752,2.6764795112609865,2.6412607407569886,2.713886641263962
1988-09-21,59.15460029617211,A,2.756471633911133,2.7397644996643065,2.741156554222107,2.697999858856201,2.6779891633987427,2.6427502608299256,2.7125946176052094
1988-09-22,59.15609957572769,A,2.770391702651977,2.7453334808349608,2.748117280006409,2.7077449560165405,2.6800536012649534,2.644927921295166,2.712531758546829
1988-09-23,59.16155770343941,A,2.7843129634857178,2.753686714172363,2.755078172683716,2.716793930530548,2.6818437242507933,2.647244794368744,2.7122656679153443
1988-09-26,59.17620919727775,A,2.7843129634857178,2.764823579788208,2.760646605491638,2.7244508028030396,2.6844630146026613,2.6495616674423217,2.712067791223526
