Date,GRADE,GPS,CBRE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-11-05,42.04674434174595,C,6.289999961853027,6.8980001449584964,6.0100000381469725,6.591499996185303,10.219200000762939,13.626899967193603,17.326650009155273
2008-11-06,41.79805382495929,C,5.670000076293945,6.730000114440918,6.123000049591065,6.5125,10.069400005340576,13.472799968719482,17.258150005340575
2008-11-07,41.67235882918488,C,7.099999904632568,6.748000049591065,6.390000057220459,6.404999995231629,9.950000009536744,13.337599959373474,17.193850009441377
2008-11-10,40.853674425209974,B,6.090000152587891,6.464000034332275,6.5350000858306885,6.259500002861023,9.810400018692016,13.195799956321716,17.128800008296967
2008-11-11,39.64838108324001,B,4.679999828338623,5.965999984741211,6.41700005531311,6.095000004768371,9.63820001602173,13.035699949264526,17.06345000743866
2008-11-12,38.543625774211826,B,3.7699999809265137,5.461999988555908,6.180000066757202,5.9535000085830685,9.447000017166138,12.860499939918519,16.99160001039505
2008-11-13,38.47536112313944,B,5.389999866485596,5.405999946594238,6.068000030517578,5.8910000085830685,9.300800018310547,12.712199945449829,16.924400010108947
2008-11-14,37.52793655186668,B,4.840000152587891,4.953999996185303,5.851000022888184,5.817000007629394,9.131600017547607,12.562699937820435,16.858750014305116
2008-11-17,36.93048524514467,B,4.550000190734863,4.646000003814697,5.5550000190734865,5.695000028610229,8.94560001373291,12.416199932098388,16.788300018310547
2008-11-18,37.1705927677915,B,4.429999828338623,4.596000003814697,5.280999994277954,5.600500011444092,8.775600004196168,12.268399939537048,16.71415001630783
2008-11-19,37.74748601872698,B,4.03000020980835,4.648000049591064,5.0550000190734865,5.5325000286102295,8.586000003814696,12.12539994239807,16.635800013542177
2008-11-20,37.11774972241127,B,3.4600000381469727,4.26200008392334,4.834000015258789,5.478500032424927,8.369600009918212,11.975299949645995,16.555100011825562
2008-11-21,36.87495197978185,B,3.490000009536743,3.9920000553131105,4.473000025749206,5.431500041484833,8.146600003242492,11.82549995660782,16.475450011491777
2008-11-24,37.608121034499405,B,5.059999942779541,4.094000005722046,4.370000004768372,5.45250004529953,7.977800002098084,11.690999953746795,16.403650010824204
2008-11-25,37.809250204631404,B,4.489999771118164,4.105999994277954,4.3509999990463255,5.384000027179718,7.788600001335144,11.53909994840622,16.324450010061263
2008-11-26,38.409308538246734,B,5.050000190734863,4.309999990463257,4.4790000200271605,5.329500043392182,7.627599997520447,11.409999959468841,16.246500014066697
2008-11-27,39.26947227994777,B,5.050000190734863,4.628000020980835,4.445000052452087,5.256500041484832,7.454800009727478,11.276899955272675,16.17000001311302
2008-11-28,39.91788408022297,B,4.559999942779541,4.8420000076293945,4.417000031471252,5.134000027179718,7.251000008583069,11.142899963855744,16.08775001168251
2008-12-01,38.99925178085293,B,3.220000028610229,4.474000024795532,4.284000015258789,4.919500017166138,7.055200004577637,11.001299972534179,15.994200010299682
2008-12-02,38.55390321323137,B,3.400000095367432,4.256000089645386,4.18100004196167,4.731000018119812,6.864800004959107,10.858199982643127,15.90240000963211
2008-12-03,37.80488698812607,B,3.869999885559082,4.020000028610229,4.165000009536743,4.610000014305115,6.682200002670288,10.711899981498718,15.811950013637542
2008-12-04,37.135672435340986,B,3.650000095367432,3.740000009536744,4.184000015258789,4.50900001525879,6.485,10.553399982452392,15.722550010681152
2008-12-05,36.945295596621975,B,4.110000133514404,3.650000047683716,4.246000027656555,4.3595000267028805,6.28960000038147,10.401499991416932,15.642800014019013
2008-12-08,37.97021186644886,B,4.710000038146973,3.9480000495910645,4.2110000371932985,4.290500020980835,6.153599996566772,10.259000000953675,15.56615000963211
2008-12-09,38.54970464941844,B,4.150000095367432,4.0980000495910645,4.1770000696182255,4.264000034332275,5.96920000076294,10.099700002670287,15.48965000629425
2008-12-10,38.908082478979985,B,4.070000171661377,4.138000106811523,4.079000067710877,4.2790000438690186,5.791199998855591,9.940700011253357,15.415050008296966
2008-12-11,39.183049606502074,B,3.369999885559082,4.082000064849853,3.9110000371932983,4.178000044822693,5.64460000038147,9.792000012397766,15.33990000963211
2008-12-12,39.64185770314323,B,4.079999923706055,4.076000022888183,3.8630000352859497,4.140000033378601,5.537200002670288,9.650200009346008,15.26790001153946
2008-12-15,39.581324083252646,B,3.5999999046325684,3.8539999961853026,3.9010000228881836,4.092500019073486,5.444600009918213,9.512000007629394,15.197450008392334
2008-12-16,39.98389814420534,B,4.110000133514404,3.846000003814697,3.9720000267028808,4.076500034332275,5.37100001335144,9.366600012779235,15.122000005245209
2008-12-17,40.7213543778945,B,4.400000095367432,3.911999988555908,4.025000047683716,4.0950000286102295,5.28560001373291,9.270300016403198,15.050500001907348
2008-12-18,41.61749826329247,B,3.950000047683716,4.028000020980835,4.055000042915344,4.1195000290870665,5.219600014686584,9.169300014972686,14.9733999979496
2008-12-19,41.92628420132811,C,3.9600000381469727,4.004000043869018,4.040000033378601,4.1430000305175785,5.113800015449524,9.074400017261505,14.901349993944168
2008-12-22,42.17311213737768,C,3.9600000381469727,4.076000070571899,3.965000033378601,4.088000035285949,5.013000016212463,8.979500019550324,14.830549989938737
2008-12-23,42.18980773363953,B,3.9600000381469727,4.046000051498413,3.946000027656555,4.06150004863739,4.93280002117157,8.875800020694733,14.750349990129472
2008-12-24,41.98156348214226,B,3.9600000381469727,3.9580000400543214,3.935000014305115,4.007000041007996,4.880000023841858,8.771600019931793,14.677099987268448
2008-12-25,41.81987385905382,B,3.9600000381469727,3.9600000381469727,3.994000029563904,3.952500033378601,4.826400027275086,8.660000021457671,14.599849988222122
2008-12-26,41.82723857315009,B,4.039999961853027,3.9760000228881838,3.990000033378601,3.9265000343322756,4.7808000230789185,8.540400021076202,14.522999988794327
2008-12-29,41.82622628546493,B,3.839999914169312,3.951999998092652,4.014000034332275,3.95750002861023,4.717800025939941,8.422800016403198,14.431999983787536
2008-12-30,41.84674867530878,B,3.799999952316284,3.9199999809265145,3.9830000162124635,3.977500021457672,4.667400021553039,8.309800012111664,14.341949986219406
2008-12-31,42.05779400294748,C,4.320000171661377,3.9920000076293944,3.975000023841858,4.0000000357627865,4.646000027656555,8.204800016880036,14.256999989748001
2009-01-01,42.31677755904624,C,4.320000171661377,4.064000034332276,4.012000036239624,4.0335000395774845,4.641600031852722,8.09830001592636,14.173299993276595
2009-01-02,42.63202102646249,C,4.480000019073486,4.152000045776367,4.064000034332276,4.052000033855438,4.642600035667419,7.992500011920929,14.0908999979496
2009-01-05,42.94131535561203,C,4.349999904632568,4.254000043869018,4.103000020980835,4.034000027179718,4.636800036430359,7.8907000136375425,14.004450000524521
2009-01-06,43.51300306479163,C,5.0,4.494000053405761,4.207000017166138,4.076500022411347,4.6196000337600704,7.803500010967254,13.917249997854233
2009-01-07,43.73585564961138,C,4.940000057220459,4.618000030517578,4.3050000190734865,4.120000016689301,4.595600037574768,7.718200008869172,13.829950000047683
2009-01-08,43.9912627387258,C,5.150000095367432,4.784000015258789,4.424000024795532,4.209000027179718,4.56840003490448,7.637900006771088,13.745750001668931
2009-01-09,43.93639391746458,C,4.769999980926514,4.8420000076293945,4.497000026702881,4.243500030040741,4.523600029945373,7.54950001001358,13.661200000047684
2009-01-12,43.78967821385179,C,4.210000038146973,4.814000034332276,4.534000039100647,4.274000036716461,4.4576000261306765,7.464000008106232,13.57299999833107
2009-01-13,43.430665944117855,C,4.519999980926514,4.718000030517578,4.60600004196167,4.294500029087066,4.404600024223328,7.378800008296967,13.488799995183944
2009-01-14,42.98645060546199,C,4.070000171661377,4.544000053405762,4.58100004196167,4.278000032901764,4.360200028419495,7.289700014591217,13.404899994134903
2009-01-15,42.42684286989684,C,4.010000228881836,4.316000080108642,4.5500000476837155,4.28100004196167,4.327000031471252,7.198200018405914,13.32379999756813
2009-01-16,42.20164876567852,C,4.260000228881836,4.214000129699707,4.528000068664551,4.296000051498413,4.270200037956238,7.11010002374649,13.243349996805192
2009-01-19,42.32041897771715,B,4.260000228881836,4.22400016784668,4.519000101089477,4.311000061035156,4.233600039482116,7.022000029087066,13.165949999094009
2009-01-20,42.03536945990873,B,3.5,4.020000171661377,4.369000101089478,4.288000059127808,4.210000042915344,6.924100029468536,13.084450002908707
2009-01-21,42.12108499901455,B,3.7799999713897705,3.9620001316070557,4.253000092506409,4.279000055789948,4.210200042724609,6.828600029945374,12.997799999713898
2009-01-22,42.06859958572861,B,3.7100000381469727,3.902000093460083,4.109000086784363,4.2665000557899475,4.176600046157837,6.738700032234192,12.910550000667572
2009-01-23,42.00431123356284,B,3.819999933242798,3.8140000343322753,4.014000082015992,4.255500054359436,4.156200041770935,6.643900029659271,12.823349999189377
2009-01-26,41.790390916177536,B,3.869999885559082,3.7359999656677245,3.980000066757202,4.257000052928925,4.142600035667419,6.544100024700165,12.728449996709823
2009-01-27,42.116534775209026,B,3.930000066757202,3.821999979019165,3.921000075340271,4.263500058650971,4.132600040435791,6.454100022315979,12.637949993610382
2009-01-28,42.45673930238879,B,4.480000019073486,3.9619999885559083,3.9620000600814818,4.271500051021576,4.141600036621094,6.363800020217895,12.549849991798402
2009-01-29,42.58874903061209,B,3.819999933242798,3.9839999675750732,3.9430000305175783,4.246500039100647,4.14880003452301,6.259200022220612,12.451849991083145
2009-01-30,42.49963822272122,B,3.5999999046325684,3.9399999618530273,3.8769999980926513,4.202500033378601,4.1510000324249265,6.14880001783371,12.35099998831749
2009-02-02,42.31715483618065,B,3.509999990463257,3.8679999828338625,3.8019999742507933,4.160500037670135,4.120000033378601,6.048900017738342,12.250649988651276
2009-02-03,42.041403040323296,B,3.539999961853028,3.7899999618530282,3.8059999704360963,4.087500035762787,4.101000037193298,5.944800019264221,12.155599992275238
2009-02-04,41.625068352533354,B,3.950000047683716,3.683999967575074,3.8229999780654906,4.0380000352859495,4.079000034332275,5.8533000159263615,12.05974998831749
2009-02-05,41.56218083190745,B,3.910000085830689,3.701999998092652,3.842999982833862,3.9760000348091125,4.056200032234192,5.755500020980835,11.962999987602235
2009-02-06,41.88038626025166,B,4.360000133514404,3.854000043869019,3.8970000028610228,3.955500042438507,4.052200036048889,5.651600022315979,11.866649992465973
2009-02-09,42.497924019058225,C,4.369999885559082,4.0260000228881845,3.947000002861023,3.9635000348091127,4.075200033187866,5.565200018882751,11.77339998960495
2009-02-10,42.72911606750363,C,3.7699999809265137,4.072000026702882,3.930999994277954,3.9260000348091126,4.082600030899048,5.473700017929077,11.676649985313416
2009-02-11,43.00261301010653,C,4.210000038146973,4.124000024795533,3.903999996185303,3.9330000281333923,4.089400033950806,5.3858000183105466,11.585499982833863
2009-02-12,43.24056558822764,C,4.050000190734863,4.152000045776368,3.9270000219345094,3.9350000262260436,4.097400035858154,5.291200017929077,11.4942999792099
2009-02-13,43.05198708561419,C,3.759999990463257,4.032000017166139,3.9430000305175783,3.9100000143051146,4.090400032997131,5.1900000166893,11.402349981069564
2009-02-16,42.70014953021927,B,3.759999990463257,3.9100000381469733,3.968000030517578,3.885000002384186,4.071400032043457,5.112500014305115,11.308649981021881
2009-02-17,42.5959536636668,B,3.430000066757202,3.842000055313111,3.9570000410079955,3.881500005722046,4.057000031471253,5.013100016117096,11.215099984407425
2009-02-18,42.34967356977794,B,3.5799999237060547,3.7160000324249274,3.9200000286102297,3.87150000333786,4.047200026512146,4.919200012683868,11.121299983263016
2009-02-19,42.09523814366267,B,3.259999990463257,3.5579999923706063,3.8550000190734863,3.8490000009536742,4.04500002861023,4.844800014495849,11.020099983215331
2009-02-20,42.10176149064315,B,3.3299999237060547,3.4719999790191656,3.7519999980926513,3.8245000004768372,4.030000028610229,4.783600015640259,10.920299978256226
2009-02-23,42.031530821321546,B,3.180000066757202,3.355999994277955,3.6330000162124634,3.790000009536743,4.0216000318527225,4.733100020885468,10.816149977445603
2009-02-24,42.2545021847165,B,3.470000028610229,3.3639999866485604,3.603000020980835,3.7670000076293944,4.008800029754639,4.68990002155304,10.71744998216629
2009-02-25,42.30726551009192,B,3.240000009536743,3.296000003814698,3.506000018119812,3.7050000071525573,3.985600028038025,4.635600020885468,10.623799985647201
