Date,GRADE,GPS,SNPS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-09-19,46.00499548270063,B,21.200000762939453,20.256000137329103,20.447000122070314,20.842000102996828,22.745799980163575,23.725199966430665,23.57079996109009
2008-09-22,46.11612213459492,B,20.25,20.294000244140626,20.393000030517577,20.795500087738038,22.672999992370606,23.69159996032715,23.543899965286254
2008-09-23,46.16955270019912,B,20.25,20.29000015258789,20.39400005340576,20.745500087738037,22.59939998626709,23.65649995803833,23.51659996986389
2008-09-24,46.3366847464327,B,20.280000686645508,20.416000366210938,20.341000175476076,20.681500148773193,22.52060001373291,23.6228999710083,23.489449977874756
2008-09-25,46.431005313969706,B,20.76000022888184,20.54800033569336,20.344000244140624,20.63400020599365,22.445,23.5928999710083,23.463849983215333
2008-09-26,46.37295260782103,B,20.8700008392334,20.48200035095215,20.369000244140626,20.601000213623045,22.37220001220703,23.56599998474121,23.43764998435974
2008-09-29,46.284966244441684,B,19.61000061035156,20.35400047302246,20.324000358581543,20.50500020980835,22.2796000289917,23.523399982452393,23.40439998626709
2008-09-30,46.231878878777415,B,19.950000762939453,20.29400062561035,20.292000389099123,20.44300022125244,22.197000045776367,23.478499984741212,23.37284998893738
2008-10-01,46.16065590790978,B,19.8700008392334,20.21200065612793,20.314000511169432,20.37650022506714,22.105600051879883,23.42760000228882,23.339899997711182
2008-10-02,45.967767339142206,B,19.100000381469727,19.88000068664551,20.214000511169434,20.304000282287596,22.01180004119873,23.36920000076294,23.30534999847412
2008-10-03,45.683923639572896,B,18.420000076293945,19.390000534057616,19.936000442504884,20.1915002822876,21.900000038146974,23.303600006103515,23.26805000305176
2008-10-06,45.50770217253913,B,17.899999618530273,19.04800033569336,19.70100040435791,20.047000217437745,21.781800041198732,23.23180000305176,23.22789999961853
2008-10-07,45.2217418599427,B,17.260000228881836,18.510000228881836,19.402000427246094,19.898000240325928,21.64680004119873,23.15730001449585,23.18454999923706
2008-10-08,44.91776127490592,B,17.020000457763672,17.940000152587892,19.07600040435791,19.70850028991699,21.501000061035157,23.08060001373291,23.143649997711183
2008-10-09,44.67654859126094,B,16.700000762939453,17.460000228881835,18.67000045776367,19.507000350952147,21.354600067138673,22.98900001525879,23.102650003433226
2008-10-10,44.57634846957185,B,16.600000381469727,17.096000289916994,18.243000411987303,19.306000328063966,21.214000091552734,22.902400016784668,23.062000007629393
2008-10-13,44.750418915699605,B,18.5,17.216000366210938,18.132000350952147,19.228000354766845,21.107400093078613,22.83480001449585,23.032500009536744
2008-10-14,44.981633877200316,B,18.270000457763672,17.418000411987304,17.96400032043457,19.128000354766847,20.983800086975098,22.762000026702882,23.00590001106262
2008-10-15,45.1490319376083,B,17.34000015258789,17.48200035095215,17.71100025177002,19.012500381469728,20.832800102233886,22.676800022125246,22.9765500164032
2008-10-16,45.398698893962994,B,17.610000610351562,17.66400032043457,17.562000274658203,18.888000392913817,20.697000122070314,22.591900024414063,22.947600021362305
2008-10-17,45.693155347495406,B,18.26000022888184,17.996000289916992,17.546000289916993,18.741000366210937,20.57220012664795,22.511000022888183,22.923050022125246
2008-10-20,45.71442179553021,B,18.670000076293945,18.030000305175783,17.62300033569336,18.662000370025634,20.456800117492676,22.437600021362304,22.897900018692017
2008-10-21,45.65550618523569,B,17.65999984741211,17.908000183105468,17.663000297546386,18.53250036239624,20.315000114440917,22.355200023651122,22.86770001411438
2008-10-22,45.65549429960006,B,17.040000915527344,17.84800033569336,17.665000343322752,18.370500373840333,20.16280014038086,22.265600032806397,22.833850021362306
2008-10-23,45.496120869325104,B,16.209999084472656,17.568000030517577,17.616000175476074,18.143000316619872,19.9960001373291,22.165100021362306,22.79770001411438
2008-10-24,45.249576923139124,B,16.170000076293945,17.15,17.573000144958495,17.9080002784729,19.83760013580322,22.07280002593994,22.7593000125885
2008-10-27,45.0419354416471,B,16.799999237060547,16.77599983215332,17.40300006866455,17.76750020980835,19.6960001373291,21.98950002670288,22.724050006866456
2008-10-28,45.059517772596216,B,17.420000076293945,16.727999877929687,17.318000030517577,17.641000175476073,19.57840015411377,21.913900032043458,22.695100011825563
2008-10-29,45.16352475702019,B,17.5,16.81999969482422,17.334000015258788,17.522500133514406,19.4456001663208,21.840700035095214,22.669500007629395
2008-10-30,45.48188383695784,B,17.81999969482422,17.141999816894533,17.354999923706053,17.458500099182128,19.3756001663208,21.769800033569336,22.64345000267029
2008-10-31,45.856760917683324,B,18.280000686645508,17.563999938964844,17.356999969482423,17.451500129699706,19.30460018157959,21.702700042724608,22.619600009918212
2008-11-03,46.18936511457855,B,18.479999542236328,17.9,17.33799991607666,17.48050012588501,19.2506001663208,21.63630002975464,22.594650011062622
2008-11-04,46.397357376296306,C,18.479999542236328,18.111999893188475,17.419999885559083,17.541500091552734,19.195200157165527,21.57050003051758,22.56640001296997
2008-11-05,46.46772733304826,C,17.6299991607666,18.137999725341796,17.47899971008301,17.57200002670288,19.116600151062013,21.4971000289917,22.534350004196167
2008-11-06,46.4519024438659,C,17.5,18.07399978637695,17.607999801635742,17.611999988555908,19.032400169372558,21.42450002670288,22.511750001907348
2008-11-07,46.41954180394557,C,17.8799991607666,17.993999481201172,17.778999710083006,17.675999927520753,18.95940013885498,21.35780002593994,22.487249994277953
2008-11-10,46.32116804309711,C,17.81999969482422,17.86199951171875,17.880999755859374,17.641999912261962,18.885200119018556,21.29150001525879,22.460299997329713
2008-11-11,46.14969644036656,C,17.170000076293945,17.599999618530273,17.855999755859376,17.586999893188477,18.80480010986328,21.22190002441406,22.432249994277953
2008-11-12,46.013870221234676,B,16.399999618530273,17.35399971008301,17.7459997177124,17.539999866485594,18.7088000869751,21.137400016784667,22.402599992752076
2008-11-13,45.93027881541647,B,16.899999618530273,17.23399963378906,17.653999710083006,17.50449981689453,18.63580009460449,21.06490001678467,22.376849994659423
2008-11-14,45.70199894306155,B,16.190000534057617,16.895999908447266,17.44499969482422,17.40099983215332,18.546200103759766,20.98820001602173,22.346349992752074
2008-11-17,45.51763538097085,B,16.1299991607666,16.55799980163574,17.209999656677248,17.273999786376955,18.45300006866455,20.910500011444093,22.315049991607665
2008-11-18,45.47420197978274,B,16.309999465942383,16.38599967956543,16.992999649047853,17.206499767303466,18.374400062561037,20.835300006866454,22.284549989700317
2008-11-19,45.39064695031191,B,15.18000030517578,16.141999816894533,16.74799976348877,17.11349973678589,18.261800079345704,20.74960000991821,22.244749994277953
2008-11-20,45.162801067719705,B,14.59000015258789,15.679999923706054,16.45699977874756,17.03249979019165,18.139000091552735,20.66070001602173,22.200249996185303
2008-11-21,45.14704900597576,B,15.18000030517578,15.477999877929687,16.186999893188478,16.982999801635742,18.03020008087158,20.577700023651122,22.160999994277955
2008-11-24,45.24951562187274,B,16.040000915527344,15.460000228881835,16.00900001525879,16.94499988555908,17.949800109863283,20.50130002975464,22.126049995422363
2008-11-25,45.19397960130281,B,15.4399995803833,15.28600025177002,15.835999965667725,16.84599986076355,17.853200092315674,20.414300031661988,22.085899996757508
2008-11-26,45.36092401394122,B,15.9399995803833,15.438000106811524,15.789999961853027,16.767999839782714,17.779000091552735,20.33370002746582,22.050449991226195
2008-11-27,45.58701346222708,B,15.9399995803833,15.707999992370606,15.69399995803833,16.67399983406067,17.695800075531007,20.251300020217897,22.012549986839293
2008-11-28,45.69830732345346,B,16.030000686645508,15.878000068664551,15.67799997329712,16.56149983406067,17.592400074005127,20.16910002708435,21.974749989509583
2008-12-01,45.55948944537848,B,14.880000114440918,15.645999908447266,15.55300006866455,16.3814998626709,17.485000076293947,20.079000034332275,21.92984998703003
2008-12-02,45.59463600473078,B,15.520000457763672,15.66200008392334,15.474000167846679,16.233499908447264,17.39040008544922,19.994900035858155,21.885799989700317
2008-12-03,45.46564814710366,B,15.09000015258789,15.492000198364257,15.46500015258789,16.10649995803833,17.286600074768067,19.90360004425049,21.840149993896485
2008-12-04,45.55977857261465,B,16.829999923706055,15.670000267028808,15.689000129699707,16.072999954223633,17.20800006866455,19.826500034332277,21.80574999809265
2008-12-05,45.676799887261325,B,17.0,15.864000129699708,15.87100009918213,16.028999996185302,17.13060005187988,19.751400032043456,21.774700002670286
2008-12-08,46.0129628728078,C,17.15999984741211,16.320000076293944,15.982999992370605,15.996000003814697,17.081600036621094,19.680600032806396,21.745650005340575
2008-12-09,46.31827580717462,C,17.639999389648438,16.743999862670897,16.202999973297118,16.01949996948242,17.035400009155275,19.61620002746582,21.719350004196166
2008-12-10,46.666469005805766,C,17.639999389648438,17.253999710083008,16.372999954223634,16.08149995803833,16.990799980163573,19.548200016021728,21.691900005340575
2008-12-11,46.70233713606251,C,17.18000030517578,17.32399978637695,16.49700002670288,16.095499992370605,16.952399978637697,19.482100009918213,21.664050006866454
2008-12-12,46.82225661234781,C,17.809999465942383,17.48599967956543,16.674999904632568,16.176499938964845,16.940199966430665,19.42010000228882,21.640350008010863
2008-12-15,46.834738752881435,C,17.229999542236328,17.499999618530275,16.90999984741211,16.23149995803833,16.926799964904784,19.35430000305176,21.612400007247924
2008-12-16,46.825234362078085,C,17.780000686645508,17.527999877929688,17.135999870300292,16.305000019073486,16.937199974060057,19.292000007629394,21.586100006103514
2008-12-17,46.880062238449206,C,18.1200008392334,17.62400016784668,17.438999938964844,16.452000045776366,16.95919998168945,19.230100021362304,21.564600009918212
2008-12-18,47.00571023380669,C,17.93000030517578,17.77400016784668,17.548999977111816,16.619000053405763,16.98379997253418,19.169200019836424,21.540750007629395
2008-12-19,47.09207832101808,C,18.530000686645508,17.918000411987304,17.702000045776366,16.78650007247925,17.022399978637694,19.118200035095214,21.52235001564026
2008-12-22,47.15493442569286,C,18.1299991607666,18.09800033569336,17.798999977111816,16.89099998474121,17.01499996185303,19.06120002746582,21.50635001182556
2008-12-23,47.13447695578271,C,18.0,18.142000198364258,17.835000038146973,17.019000005722045,17.009599952697755,18.996700019836425,21.486300010681152
2008-12-24,47.00843576492187,C,17.850000381469727,18.088000106811524,17.8560001373291,17.114500045776367,17.019799957275392,18.92630002975464,21.46560001373291
2008-12-25,46.934096717914294,C,17.850000381469727,18.072000122070314,17.923000144958497,17.21000008583069,17.024599952697756,18.860800037384035,21.44595001220703
2008-12-26,46.78335838533247,C,18.010000228881836,17.96800003051758,17.94300022125244,17.309000062942506,17.019599952697753,18.79590003967285,21.427100009918213
2008-12-29,46.700937809980864,C,17.780000686645508,17.89800033569336,17.99800033569336,17.454000091552736,17.001799964904784,18.72930004119873,21.403200016021728
2008-12-30,46.708344589058015,C,18.190000534057617,17.936000442504884,18.03900032043457,17.58750009536743,17.012399978637696,18.663700046539308,21.381350021362305
2008-12-31,46.79446123579635,C,18.520000457763672,18.070000457763673,18.0790002822876,17.75900011062622,17.041999969482422,18.60240005493164,21.358550024032592
2009-01-01,46.851368242029885,C,18.520000457763672,18.20400047302246,18.138000297546387,17.8435001373291,17.08819999694824,18.542100067138673,21.33780002593994
2009-01-02,46.9698069351077,C,18.93000030517578,18.38800048828125,18.178000259399415,17.940000152587892,17.14340000152588,18.490500068664552,21.318550024032593
2009-01-05,47.082140544518275,C,18.84000015258789,18.600000381469727,18.249000358581544,18.02400016784668,17.184200019836425,18.440100078582763,21.299200029373168
2009-01-06,47.167979883578745,C,19.18000030517578,18.79800033569336,18.367000389099122,18.101000213623045,17.219400024414064,18.398900089263915,21.279050035476686
2009-01-07,47.18813083924609,C,19.21999931335449,18.938000106811522,18.5040002822876,18.180000209808348,17.253800010681154,18.349700088500978,21.259000034332274
2009-01-08,47.29891558927172,C,19.540000915527344,19.142000198364258,18.67300033569336,18.298000240325926,17.288200035095215,18.33190010070801,21.24130003929138
2009-01-09,47.3031949730975,C,19.31999969482422,19.220000076293946,18.804000282287596,18.373500251770018,17.30900001525879,18.30680009841919,21.220250034332274
2009-01-12,47.33817667231412,C,19.3700008392334,19.326000213623047,18.963000297546387,18.480500316619874,17.32680004119873,18.288700103759766,21.199000034332276
2009-01-13,47.33736677409638,C,19.43000030517578,19.376000213623048,19.0870002746582,18.563000297546388,17.34580005645752,18.270500106811525,21.178900032043458
2009-01-14,47.27441854024119,C,18.709999084472656,19.27400016784668,19.1060001373291,18.59250020980835,17.36740005493164,18.242000102996826,21.15955002784729
2009-01-15,47.09098362830272,C,18.520000457763672,19.070000076293944,19.1060001373291,18.622000217437744,17.387800064086914,18.210100116729738,21.137200031280518
2009-01-16,47.02044716420883,C,18.88999938964844,18.98400001525879,19.102000045776368,18.64000015258789,17.40800006866455,18.183700103759765,21.12045002937317
2009-01-19,46.928658825487844,C,18.88999938964844,18.887999725341796,19.106999969482423,18.67800016403198,17.429400062561037,18.157300090789796,21.103950023651123
2009-01-20,46.82389914757084,B,18.5,18.70199966430664,19.038999938964842,18.703000164031984,17.456000061035155,18.130400085449217,21.086750020980833
2009-01-21,46.85409755475891,B,18.739999771118164,18.707999801635744,18.99099998474121,18.747500133514404,17.502800064086912,18.105800075531008,21.065900020599365
2009-01-22,46.88976310272423,B,18.440000534057617,18.69199981689453,18.880999946594237,18.777000141143798,17.53360008239746,18.084700088500977,21.044450025558472
