Date,GRADE,GPS,HD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-06-23,55.16437470692838,A,0.5508390665054321,0.541341233253479,0.5420534372329712,0.5106308653950691,0.4949924886226654,0.46937006890773775,0.41400594346225256
1988-06-24,55.16630800726043,A,0.5508390665054321,0.5446653366088867,0.5444278240203857,0.5159997299313546,0.49685546100139616,0.4710635673999786,0.41435389898717395
1988-06-27,55.16485428959382,A,0.5270951986312866,0.5427659034729004,0.5432406783103942,0.5201814010739326,0.4981012707948685,0.47256701618433,0.41472514383494846
1988-06-28,55.16514306878134,A,0.5508390665054321,0.5451403856277466,0.542765885591507,0.5240088328719139,0.49944252252578736,0.4742368179559708,0.41518354915082445
1988-06-29,55.16291417081613,A,0.5460895299911499,0.5451403856277466,0.5418161392211914,0.5268579691648483,0.5006887835264205,0.47571695536375047,0.4155472037941217
1988-06-30,55.15963379463608,A,0.5508390665054321,0.5451403856277466,0.5432408094406128,0.53030074685812,0.5016980320215225,0.47714980840682986,0.4159346061199903
1988-07-01,55.15618915811916,A,0.5484640598297119,0.5446653842926026,0.5446653604507447,0.5337434828281402,0.5026123505830765,0.47865369111299516,0.4163101334124803
1988-07-04,55.15795951088885,A,0.5484640598297119,0.5489391565322876,0.545852530002594,0.5371862187981605,0.503574098944664,0.48015757381916047,0.4167803350836038
1988-07-05,55.15617613334001,A,0.54371577501297,0.5475144982337952,0.5463274419307709,0.539916667342186,0.5044883036613464,0.4815428873896599,0.41734513290226455
1988-07-06,55.15357279009498,A,0.5294694900512695,0.5441904902458191,0.5446654379367828,0.5412225216627121,0.5049753093719482,0.48283313304185865,0.4178386992961168
1988-07-07,55.1486436024481,P,0.5247209072113037,0.5389668583869934,0.54205362200737,0.5420535296201706,0.505414764881134,0.4840048044919968,0.41823751859366887
1988-07-08,55.14219531974721,P,0.5175982117652893,0.5327936887741089,0.5387295365333558,0.5415786802768707,0.5059014809131622,0.48505786180496213,0.4184942177683114
1988-07-11,55.133175496233456,P,0.5104754567146301,0.5251959681510925,0.5370675623416901,0.5401541203260422,0.5061508792638779,0.48592120885849,0.41857329897582524
1988-07-12,55.12384164013071,P,0.5009781122207642,0.5166484355926514,0.5320814669132232,0.5374236762523651,0.5061154788732529,0.48671328246593476,0.4187232317775487
1988-07-13,55.11848104296433,P,0.5033524036407471,0.5114250183105469,0.5278077542781829,0.5348119467496872,0.5061749941110611,0.4874343183636665,0.4189678751677274
