Date,GRADE,GPS,COST,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-04-29,47.425152988238814,B,5.078707695007324,4.923409080505371,4.923408794403076,5.28542468547821,6.057094497680664,6.121942710876465,6.138941540718078
1994-05-02,47.474635888754165,B,5.225613594055176,4.982170867919922,4.933902168273926,5.252895784378052,6.034009428024292,6.108301572799682,6.137682366371155
1994-05-03,47.51413294421992,B,5.162654876708984,5.032538414001465,4.967480707168579,5.208824324607849,6.0105046463012695,6.095709743499756,6.136423180103302
1994-05-04,47.54566651568462,C,5.078707695007324,5.066116523742676,5.003157472610473,5.173147416114807,5.985320920944214,6.080599546432495,6.135373864173889
1994-05-05,47.59194704657978,C,5.078707695007324,5.124878311157227,5.0115519046783445,5.1374705076217655,5.959297733306885,6.0667484998703,6.134114685058594
1994-05-06,47.57511065572274,C,4.826869487762451,5.074510669708252,4.998959875106811,5.095497584342956,5.922361650466919,6.047860717773437,6.131596314907074
1994-05-09,47.51765435460933,B,4.700953960418701,4.969578742980957,4.97587480545044,5.045130133628845,5.882067775726318,6.028553242683411,6.127818770408631
1994-05-10,47.486840977695465,B,4.952789783477783,4.927605724334716,4.980072069168091,5.009453225135803,5.848489542007446,6.0126035690307615,6.1244609475135805
1994-05-11,47.44035403057918,B,4.700953960418701,4.8520549774169925,4.959085750579834,4.975874948501587,5.809035148620605,5.994135537147522,6.119634077548981
1994-05-12,47.40058213156726,B,4.7429280281066895,4.784899044036865,4.9548886775970455,4.950691342353821,5.762025594711304,5.976926693916321,6.115017077922821
1994-05-13,47.39489886480981,B,4.700953960418701,4.759715938568116,4.917113304138184,4.92026104927063,5.715016078948975,5.959298110008239,6.110819802284241
1994-05-16,47.410663182463075,B,4.700953960418701,4.759715938568116,4.864647340774536,4.899274754524231,5.669685525894165,5.940830078125,6.106937329769135
1994-05-17,47.38770628937325,B,4.575034141540527,4.684164810180664,4.805885267257691,4.886682987213135,5.62435489654541,5.922781748771667,6.10274003982544
1994-05-18,47.389582187115586,B,4.533061027526856,4.650586223602295,4.7513206005096436,4.877239036560058,5.575666484832763,5.904733419418335,6.098542747497558
1994-05-19,47.37713075572727,B,4.491088390350342,4.600218296051025,4.692558670043946,4.852055287361145,5.530335874557495,5.884586448669434,6.093506011962891
1994-05-20,47.39725983429215,B,4.721940040588379,4.604415512084961,4.682065725326538,4.840512800216675,5.488782825469971,5.867167725563049,6.089623534679413
1994-05-23,47.40573537736475,B,4.617007255554199,4.587626171112061,4.673671054840088,4.824772930145263,5.4442916584014895,5.849119420051575,6.084796659946441
1994-05-24,47.42275257094178,B,4.617007255554199,4.596020793914795,4.64009280204773,4.81008243560791,5.3981215763092045,5.831490821838379,6.07996978521347
1994-05-25,47.43396531193242,B,4.533061027526856,4.596020793914795,4.623303508758545,4.79119462966919,5.355309324264527,5.813442492485048,6.073673861026764
1994-05-26,47.45685801474874,B,4.533061027526856,4.604415321350098,4.602316808700562,4.778602743148804,5.309978694915773,5.797492833137514,6.066958208084106
1994-05-27,47.45136246825039,B,4.637994289398193,4.587626171112061,4.596020841598511,4.756567072868347,5.2675862026214615,5.784691143035889,6.060347490310669
1994-05-30,47.45680682797609,B,4.637994289398193,4.591823577880859,4.58972487449646,4.727186107635498,5.22603313446045,5.77272888660431,6.054261436462403
1994-05-31,47.451266594857174,B,4.449117183685303,4.55824556350708,4.5771331787109375,4.691509222984314,5.184060335159302,5.758877859115602,6.046916205883026
1994-06-01,47.4462331343183,B,4.407145023345947,4.533062362670899,4.564541578292847,4.657931089401245,5.142087526321411,5.74502685070038,6.039046308994293
1994-06-02,47.45668056912709,B,4.575034141540527,4.541456985473633,4.572936153411865,4.632747411727905,5.1051514530181885,5.732015275955201,6.032120790481567
1994-06-03,47.47255413157785,B,4.700953960418701,4.554048919677735,4.570837545394897,4.626451635360718,5.074091567993164,5.7194234371185315,6.024880492687226
1994-06-06,47.48061807549655,B,4.617007255554199,4.549851512908935,4.570837545394897,4.6222543001174925,5.045550031661987,5.703473758697511,6.016800727844238
1994-06-07,47.50262860871902,B,4.59602165222168,4.579232406616211,4.568738985061645,4.6044158935546875,5.01910719871521,5.687733969688416,6.007881500720978
1994-06-08,47.53851637134242,C,4.700953960418701,4.637994194030762,4.58552827835083,4.6044158935546875,4.99392352104187,5.671364569664003,5.999486935138703
1994-06-09,47.56572075137015,C,4.847856521606445,4.692558670043946,4.617007827758789,4.609662318229676,4.969159517288208,5.6568839406967175,5.992771279811859
1994-06-10,47.60068181086789,C,5.05772066116333,4.763912010192871,4.658980464935302,4.627500653266907,4.948592796325683,5.644921665191651,5.986895081996917
1994-06-13,47.63546682676098,C,4.952789783477783,4.831068515777588,4.6904600143432615,4.640092444419861,4.930124759674072,5.632329812049867,5.980494229793549
1994-06-14,47.707705444719544,C,5.288570880889893,4.96957836151123,4.774405384063721,4.675769281387329,4.91501449584961,5.623515515327455,5.975982146263123
1994-06-15,47.76065539639885,C,5.20462703704834,5.070312976837158,4.85415358543396,4.709347581863403,4.903262119293213,5.614701218605043,5.972204592227936
1994-06-16,47.801196289551136,C,5.246600151062012,5.150061702728271,4.921310186386108,4.747123169898987,4.89234920501709,5.607146115303041,5.968217172622681
1994-06-17,47.797263009387784,C,5.05772066116333,5.150061702728271,4.9569868564605715,4.763912200927734,4.880177059173584,5.5985416889190684,5.962760708332062
1994-06-20,47.79982203401269,C,5.015750408172607,5.162653827667237,4.996861171722412,4.783849358558655,4.866326007843018,5.5890978145599375,5.957094392776489
1994-06-21,47.741514287707936,C,4.868844032287598,5.078708457946777,5.024143409729004,4.796441197395325,4.850376329421997,5.579444055557252,5.950588610172272
1994-06-22,47.711103484941674,C,5.0367350578308105,5.045130062103271,5.057721519470215,4.821624898910523,4.843660640716553,5.572308640480043,5.945971596240997
1994-06-23,47.65719476095907,C,4.826869487762451,4.96118392944336,5.055622816085815,4.836315321922302,4.835266027450562,5.560136494636537,5.939990458488464
1994-06-24,47.61794764046524,C,4.658980846405029,4.881435966491699,5.015748834609985,4.837364649772644,4.822254447937012,5.548803844451905,5.933274810314178
1994-06-27,47.59553972680703,C,4.78489875793457,4.835265636444092,4.998959732055664,4.844709873199463,4.81553882598877,5.539150066375734,5.92718875169754
1994-06-28,47.60239457396145,B,4.826869487762451,4.826870727539062,4.95278959274292,4.86359748840332,4.81553882598877,5.529496302604676,5.921312546730041
1994-06-29,47.590464655389916,B,4.9108171463012695,4.801687145233155,4.9234086036682125,4.888781094551087,4.819316368103028,5.519842557907106,5.915121564865112
1994-06-30,47.61350123105428,B,5.015750408172607,4.839463329315185,4.9003236293792725,4.91081690788269,4.8197361087799075,5.510398683547975,5.908615789413452
1994-07-01,47.661920065526,C,5.0367350578308105,4.915014171600342,4.8982250690460205,4.9276059627532955,4.821415014266968,5.501584401130677,5.902109994888305
1994-07-04,47.69076545343952,C,5.0367350578308105,4.96538143157959,4.900323534011841,4.948592352867126,4.823513622283936,5.493189835548402,5.8956042003631595
1994-07-05,47.71489486812404,C,5.0367350578308105,5.0073545455932615,4.917112636566162,4.970628023147583,4.826031980514526,5.483955807685853,5.88920334815979
1994-07-06,47.71815894569348,C,4.994763374328613,5.02414379119873,4.912915468215942,4.985318493843079,4.827710905075073,5.470524501800538,5.882382776737213
1994-07-07,47.68613642318734,C,4.700953960418701,4.961184501647949,4.900323915481567,4.977973365783692,4.826032009124756,5.454574847221376,5.874093158245087
1994-07-08,47.65217394963745,C,4.826869487762451,4.919211387634277,4.91711277961731,4.966430807113648,4.8209952449798585,5.439044871330262,5.866642978191376
1994-07-11,47.608030583624384,C,4.7429280281066895,4.860449981689453,4.9129157066345215,4.955937719345092,4.8113415336608885,5.422675480842591,5.858773090839386
1994-07-12,47.567248968565586,B,4.847856521606445,4.82267427444458,4.915014410018921,4.93390200138092,4.805045566558838,5.407775106430055,5.851322903633117
1994-07-13,47.56264620649011,B,5.0367350578308105,4.831068611145019,4.927606201171875,4.925507402420044,4.804206113815308,5.3947635173797615,5.844922051429749
1994-07-14,47.58214494687647,B,4.952789783477783,4.881435775756836,4.921310138702393,4.910816884040832,4.801687755584717,5.380492744445802,5.837681746482849
1994-07-15,47.587624669839386,B,4.931804656982422,4.90242280960083,4.910817098617554,4.904521083831787,4.803786458969117,5.363074054718019,5.829077320098877
1994-07-18,47.63903291900318,C,5.246600151062012,5.003157234191894,4.931803607940674,4.916063570976258,4.814699382781982,5.348383579254151,5.821941952705384
1994-07-19,47.674913022340206,C,5.162654876708984,5.066116905212402,4.944395589828491,4.9307541131973265,4.818896684646607,5.333693113327027,5.815121371746063
1994-07-20,47.674210626547136,C,5.05772066116333,5.070314025878906,4.9506913185119625,4.9318033933639525,4.826032018661499,5.317533583641054,5.806831736564636
1994-07-21,47.6865247040906,C,5.078707695007324,5.0954976081848145,4.988466691970825,4.944395303726196,4.832747611999512,5.297386603355409,5.798647036552429
1994-07-22,47.70157078607023,C,5.0367350578308105,5.116483688354492,5.009453248977661,4.9632830142974855,4.839463233947754,5.277239656448366,5.790357406139374
1994-07-25,47.69128143685796,C,5.246600151062012,5.116483688354492,5.059820461273193,4.986368083953858,4.85037615776062,5.260030841827394,5.781648058891296
1994-07-26,47.67938128762349,C,5.078707695007324,5.09969425201416,5.082905578613281,4.998959994316101,4.860449628829956,5.242402262687684,5.773568291664123
1994-07-27,47.68072212195866,C,5.078707695007324,5.103891658782959,5.087102842330933,5.007354521751404,4.8713625621795655,5.223514523506165,5.765383591651917
1994-07-28,47.68581446462289,C,5.20462703704834,5.129075527191162,5.112286567687988,5.01679835319519,4.885633335113526,5.207984604835511,5.757198898792267
1994-07-29,47.67930801722019,C,5.0367350578308105,5.129075527191162,5.122779607772827,5.01679835319519,4.891929235458374,5.190356030464174,5.750483238697052
1994-08-01,47.66969963119487,C,5.246600151062012,5.129075527191162,5.122779607772827,5.027291607856751,4.904521093368531,5.1744063758850105,5.7439774537086485
1994-08-02,47.66753399089921,C,5.12067985534668,5.137469959259033,5.118582105636596,5.031488847732544,4.91459454536438,5.156358060836792,5.737891383171082
1994-08-03,47.664410111131836,C,4.994763374328613,5.120681095123291,5.112286376953125,5.031488847732544,4.923828592300415,5.139568958282471,5.732225065231323
1994-08-04,47.641697162541895,B,4.952789783477783,5.07031364440918,5.0996945858001705,5.044080638885498,4.9322231674194335,5.121100931167603,5.7259291386604305
1994-08-05,47.64493460868198,B,5.015750408172607,5.066116714477539,5.097596120834351,5.053524684906006,4.939778289794922,5.103682246208191,5.7212072014808655
1994-08-08,47.641519329623,B,5.12067985534668,5.040932655334473,5.085004091262817,5.072412276268006,4.949432001113892,5.08773256778717,5.716380317211151
1994-08-09,47.649051502347454,B,5.078707695007324,5.032538223266601,5.085004091262817,5.08395483493805,4.962023811340332,5.073042073249817,5.711763303279877
1994-08-10,47.66482195564177,B,5.099695205688477,5.053524589538574,5.087102842330933,5.087102842330933,4.975874814987183,5.058981170654297,5.707251226902008
1994-08-11,47.6721289763583,B,4.952789783477783,5.053524589538574,5.061919116973877,5.087102842330933,4.983429927825927,5.044290690422058,5.702844076156616
1994-08-12,47.67512457260052,B,5.015750408172607,5.053524589538574,5.059820652008057,5.091300129890442,4.989725856781006,5.031908712387085,5.697912275791168
1994-08-15,47.66587957378391,B,4.994763374328613,5.028341293334961,5.034636974334717,5.078708291053772,4.9972809791564945,5.021415505409241,5.6922459578514095
1994-08-16,47.657585650082474,B,4.994763374328613,5.011552429199218,5.02204532623291,5.070313715934754,5.005255813598633,5.012181506156922,5.686999354362488
1994-08-17,47.64275949569623,B,4.9737749099731445,4.9863683700561525,5.019946479797364,5.066116428375244,5.0107122325897215,5.002317876815796,5.679968893527985
1994-08-18,47.63917738775555,B,4.9108171463012695,4.97797384262085,5.015749216079712,5.057721900939941,5.011971445083618,4.9905654811859135,5.673043382167816
1994-08-19,47.61500072698914,B,4.826869487762451,4.9401976585388185,4.996861124038697,5.047228622436523,5.0073544216156005,4.977973608970642,5.665698132514954
1994-08-22,47.601240590729695,B,4.826869487762451,4.906618881225586,4.967480087280274,5.026242089271546,5.004836015701294,4.967480387687683,5.657933144569397
1994-08-23,47.58193092961582,B,4.868844032287598,4.8814350128173825,4.9464937210083,5.015748906135559,4.996441478729248,4.955727987289428,5.6503780293464665
1994-08-24,47.577521940536776,B,4.952789783477783,4.877237987518311,4.931803178787232,5.009453010559082,4.991404733657837,4.947333426475525,5.64366238117218
1994-08-25,47.588462111217474,B,5.0367350578308105,4.902421569824218,4.940197706222534,5.001058411598206,4.9872074317932125,4.939778318405152,5.637996053695678
1994-08-26,47.61666238654717,B,4.994763374328613,4.936000347137451,4.938099002838134,4.9989598274230955,4.9859482860565185,4.933062672615051,5.632749450206757
1994-08-29,47.64863126404013,B,5.0367350578308105,4.977973461151123,4.942296171188355,4.988466572761536,4.986367979049683,4.92634699344635,5.6277127051353455
1994-08-30,47.6960134798558,C,5.20462703704834,5.045130062103271,4.963282537460327,4.992663931846619,4.993083639144897,4.921729984283448,5.622466099262238
1994-08-31,47.738747815732445,C,5.267583847045898,5.108088874816895,4.992663431167602,5.0063049554824826,4.997700614929199,4.920680627822876,5.618163883686066
1994-09-01,47.76229468147389,C,5.162654876708984,5.1332728385925295,5.017847204208374,5.016798210144043,5.0044163227081295,4.919841175079346,5.613337023258209
1994-09-02,47.785556652770104,C,5.162654876708984,5.166851139068603,5.051425743103027,5.0241434335708615,5.014489803314209,4.91837212562561,5.608510162830353
1994-09-05,47.8051406758342,C,5.162654876708984,5.192035102844239,5.085004281997681,5.026242184638977,5.0220449256896975,4.918791875839234,5.60389315366745
1994-09-06,47.797554038731846,C,5.12067985534668,5.175245666503907,5.1101878643035885,5.0283407926559445,5.0279211330413816,4.921729979515075,5.597387363910675
1994-09-07,47.78604145765934,A,5.225613594055176,5.166851615905761,5.137470245361328,5.034636712074279,5.03421706199646,4.926766715049744,5.589937193393707
1994-09-08,47.78225195576152,A,5.246600151062012,5.183640670776367,5.158456754684448,5.049327230453491,5.038834056854248,4.929285082817078,5.5819623661041256
1994-09-09,47.76516597133028,A,5.141666889190674,5.179443073272705,5.173147106170655,5.0556230545043945,5.040932693481445,4.931173853874206,5.573672738075256
1994-09-12,47.7580158398996,A,5.246600151062012,5.19623212814331,5.194133615493774,5.0682148933410645,5.04512999534607,4.934321808815002,5.564648590087891
1994-09-13,47.74422927802102,A,5.078707695007324,5.187837696075439,5.181541681289673,5.072412109375,5.0459694480896,4.936000714302063,5.556254034042358
1994-09-14,47.73873718573402,A,5.246600151062012,5.1920350074768065,5.179443311691284,5.086053371429443,5.051006183624268,4.939358544349671,5.5484890723228455
1994-09-15,47.74872300238844,A,5.330543518066406,5.2088236808776855,5.196232175827026,5.1070396900177,5.063597974777221,4.944814991950989,5.541563551425934
1994-09-16,47.76442620866729,A,5.288570880889893,5.238204479217529,5.208823776245117,5.130124759674072,5.07283200263977,4.946913623809815,5.5344281673431395
1994-09-19,47.76957324296661,A,5.288570880889893,5.246598625183106,5.221415376663208,5.153209829330445,5.083744859695434,4.947543196678161,5.527922384738922
1994-09-20,47.795306357102994,A,5.267583847045898,5.28437385559082,5.2361057758331295,5.173146820068359,5.092139406204224,4.948592486381531,5.522151114940644
1994-09-21,47.78315680047279,A,5.12067985534668,5.259189796447754,5.22561240196228,5.181541323661804,5.093818302154541,4.949012207984924,5.51480587720871
1994-09-22,47.74845006620614,A,5.078707695007324,5.208822631835938,5.208823156356812,5.18363995552063,5.0963366603851314,4.949012207984924,5.507880353927613
1994-09-23,47.71053173116917,P,4.952789783477783,5.141666412353516,5.1899354457855225,5.181541275978089,5.096756362915039,4.950271410942078,5.499066064357757
1994-09-26,47.66239783392598,P,4.868844032287598,5.057721042633057,5.152159833908081,5.173146724700928,5.089201240539551,4.951950311660767,5.490251777172088
1994-09-27,47.63578717916173,B,5.12067985534668,5.028340244293213,5.156357049942017,5.168949365615845,5.088361740112305,4.953629212379456,5.483116390705109
1994-09-28,47.650613782540944,B,5.246600151062012,5.053524303436279,5.156357049942017,5.16790018081665,5.092139329910278,4.959085674285888,5.476610605716705
1994-09-29,47.685027801202374,P,5.372519493103027,5.11228666305542,5.160554647445679,5.178393411636352,5.098015565872192,4.965381588935852,5.471154141426086
1994-09-30,47.734390296884584,A,5.393505096435547,5.2004297256469725,5.1710480690002445,5.189935922622681,5.105150966644287,4.97230710029602,5.46580260515213
1994-10-03,47.790079780758504,A,5.330543518066406,5.2927696228027346,5.175245332717895,5.198330354690552,5.106829833984375,4.978602995872498,5.459716536998749
1994-10-04,47.80564061985073,A,5.20462703704834,5.309559059143067,5.1689496517181395,5.202527713775635,5.109348220825195,4.984898924827576,5.4538403367996215
1994-10-05,47.82053116343692,A,5.372519493103027,5.33474292755127,5.194133615493774,5.209873008728027,5.115224456787109,4.993293509483338,5.449013464450836
1994-10-06,47.81262760447073,A,5.330543518066406,5.326347732543946,5.219317197799683,5.214070177078247,5.1177427864074705,5.001688060760498,5.443137254714966
1994-10-07,47.81297643921807,A,5.456462860107422,5.33893928527832,5.269684505462647,5.229809975624084,5.126137342453003,5.009033288955688,5.438100507259369
1994-10-10,47.82118914392839,A,5.456462860107422,5.364123153686523,5.328446388244629,5.240303111076355,5.130334596633912,5.017427845001221,5.433273632526397
1994-10-11,47.858445836953564,A,5.5823822021484375,5.439674186706543,5.374616622924805,5.265486836433411,5.139568643569946,5.027081594467163,5.429286208152771
1994-10-12,47.8646094774084,A,5.498435497283936,5.464857387542725,5.399800157546997,5.278078603744507,5.149642086029052,5.036735339164734,5.42508891582489
1994-10-13,47.87969890832912,A,5.498435497283936,5.49843578338623,5.4123917579650875,5.286473202705383,5.160555000305176,5.046389083862305,5.421940958499908
1994-10-14,47.87896520460108,A,5.540409088134766,5.515225028991699,5.427082157135009,5.299065113067627,5.171048173904419,5.055413231849671,5.42005218744278
1994-10-17,47.87377233352496,A,5.498435497283936,5.523619556427002,5.443871355056763,5.309558343887329,5.178603286743164,5.064017643928528,5.4183732652664185
1994-10-18,47.83928687805943,A,5.330543518066406,5.473251819610596,5.45646300315857,5.312706327438354,5.183640003204346,5.072831907272339,5.41585488319397
1994-10-19,47.83042234911081,A,5.414492130279541,5.456463146209717,5.460660266876221,5.327396941184998,5.189935941696167,5.082905378341675,5.413966114521027
1994-10-20,47.815086628838515,A,5.330543518066406,5.422884750366211,5.460660266876221,5.339988732337952,5.197491016387939,5.090460472106933,5.411237874031067
1994-10-21,47.79461095894354,A,5.330543518066406,5.380911636352539,5.44806833267212,5.358876419067383,5.203786878585816,5.096756367683411,5.40808990240097
1994-10-24,47.758571671035874,P,5.12067985534668,5.305360507965088,5.414490032196046,5.371468210220337,5.206305208206177,5.101793093681335,5.402633426189422
1994-10-25,47.75064978111521,P,5.267583847045898,5.292768573760986,5.383010196685792,5.378813409805298,5.211761617660523,5.108508715629577,5.398121342658997
1994-10-26,47.718383039653254,P,5.162654876708984,5.242401123046875,5.349432134628296,5.3746161460876465,5.215539216995239,5.11312572479248,5.392245147228241
1994-10-27,47.689571883537646,P,5.12067985534668,5.20042839050293,5.31165657043457,5.362024164199829,5.219736471176147,5.1158539581298825,5.386368949413299
1994-10-28,47.6718382150477,P,5.20462703704834,5.175245094299316,5.278078365325928,5.352580261230469,5.227291622161865,5.117323021888733,5.381122343540191
1994-10-31,47.690738616954945,P,5.288570880889893,5.208823299407959,5.257091903686524,5.350481629371643,5.236525650024414,5.120680832862854,5.37650532245636
1994-11-01,47.698005024055135,P,5.330543518066406,5.221415233612061,5.257091903686524,5.356777453422547,5.24575963973999,5.121100559234619,5.372308037281036
1994-11-02,47.70716048564312,P,5.20462703704834,5.229809665679932,5.2361053943634035,5.348382830619812,5.250796384811402,5.121100559234619,5.367900888919831
1994-11-03,47.7517298759987,P,5.498435497283936,5.305360794067383,5.252894592285156,5.3567774295806885,5.260030393600464,5.123618912696839,5.365382513999939
1994-11-04,47.776463206719335,A,5.372519493103027,5.33893928527832,5.2570921897888185,5.352580261230469,5.267585515975952,5.126766901016236,5.362654294967651
1994-11-07,47.77903188013776,A,5.30955982208252,5.343137073516846,5.2759801864624025,5.345235109329224,5.273042011260986,5.129704995155334,5.3594014048576355
1994-11-08,47.78807702892076,A,5.456462860107422,5.36832094192505,5.294868087768554,5.338939142227173,5.278078727722168,5.1355811834335325,5.357512619495392
1994-11-09,47.79946082311713,A,5.288570880889893,5.38510971069336,5.307459688186645,5.328445911407471,5.2784984683990475,5.138099541664124,5.355204091072083
1994-11-10,47.763924293372604,A,5.20462703704834,5.32634801864624,5.315854406356811,5.313755488395691,5.279337911605835,5.141877117156983,5.351006805896759
1994-11-11,47.74292165294602,P,5.162654876708984,5.284375095367432,5.311657190322876,5.294867777824402,5.279337911605835,5.146913857460022,5.347858850955963
1994-11-14,47.7300302991593,P,5.20462703704834,5.263388538360596,5.30326280593872,5.280177354812622,5.280177354812622,5.151111140251159,5.3451306033134465
1994-11-15,47.70151129703313,P,5.162654876708984,5.204626941680909,5.286473941802979,5.271782922744751,5.281016855239868,5.154468994140625,5.3419826483726505
1994-11-16,47.679523562467864,B,5.078707695007324,5.162654304504395,5.273882007598877,5.2549937009811405,5.2780787372589115,5.156147899627686,5.337995228767395
1994-11-17,47.65977885469855,B,4.994763374328613,5.120681571960449,5.223514795303345,5.23820469379425,5.273042001724243,5.155938029289246,5.33316835641861
1994-11-18,47.644698493136644,B,4.994763374328613,5.087103271484375,5.185739183425904,5.221415686607361,5.270103931427002,5.155518312454223,5.32855135679245
1994-11-21,47.61997118807857,B,4.9108171463012695,5.028341293334961,5.1458649158477785,5.2109225511550905,5.263388271331787,5.154259133338928,5.323724484443664
1994-11-22,47.607850085514805,B,4.994763374328613,4.994762992858886,5.0996949672698975,5.197281527519226,5.261709384918213,5.1538394165039065,5.318897612094879
1994-11-23,47.5991992566816,B,4.952789783477783,4.969579410552979,5.066116857528686,5.186788272857666,5.255833177566529,5.153419680595398,5.311972091197967
1994-11-24,47.61089155403594,B,4.952789783477783,4.961184692382813,5.040933132171631,5.178393769264221,5.248278102874756,5.155938038825989,5.305256443023682
1994-11-25,47.615420015811004,B,4.952789783477783,4.952789974212647,5.019946622848511,5.165801906585694,5.241562480926514,5.157197241783142,5.298121056556702
1994-11-28,47.627008609566275,B,4.952789783477783,4.961184501647949,4.994762897491455,5.149012851715088,5.234846858978272,5.159295859336853,5.2909856700897215
1994-11-29,47.638818870624384,B,5.0367350578308105,4.969578838348388,4.982170915603637,5.1343224287033085,5.23022988319397,5.161184644699096,5.284479875564575
1994-11-30,47.66834769922244,B,5.162654876708984,5.011551856994629,4.990565633773803,5.13222382068634,5.231069383621215,5.162443842887878,5.27860368013382
1994-12-01,47.67279845150105,B,4.994763374328613,5.019946575164795,4.990565633773803,5.107040214538574,5.229390497207642,5.162863578796387,5.271678161621094
1994-12-02,47.68423907027465,B,5.0367350578308105,5.0367356300354,4.994762802124024,5.090250992774964,5.231069402694702,5.163912882804871,5.263493468761444
1994-12-05,47.69078139399554,C,4.994763374328613,5.045130348205566,5.003157424926758,5.074511170387268,5.233587789535522,5.161394515037537,5.254889047145843
1994-12-06,47.67558886060966,C,4.9108171463012695,5.019946765899658,4.994762802124024,5.047228884696961,5.229390535354614,5.1588761377334595,5.246284625530243
1994-12-07,47.62977737951616,B,4.78489875793457,4.944395542144775,4.977973699569702,5.022045278549195,5.2201565074920655,5.156147918701172,5.236840751171112
1994-12-08,47.59094509109239,B,4.658980846405029,4.877239036560058,4.948592805862427,4.994762969017029,5.205885734558105,5.151950650215149,5.224668626785278
1994-12-09,47.5363867489128,B,4.554047107696533,4.780701446533203,4.908718538284302,4.964332580566406,5.189096574783325,5.147123770713806,5.212181713581085
1994-12-12,47.479376843768456,B,4.491088390350342,4.679966449737549,4.862548398971557,4.928655648231507,5.172307472229004,5.139568653106689,5.199799747467041
1994-12-13,47.439893521572195,B,4.449117183685303,4.5876264572143555,4.8037866115570065,4.892978763580322,5.157197275161743,5.13327274799347,5.1878375053405765
1994-12-14,47.40910091586492,B,4.407145023345947,4.512075710296631,4.7282356262207035,4.859400629997253,5.1378897857666015,5.126557121276855,5.17503582239151
1994-12-15,47.419290347949634,B,4.617007255554199,4.503680992126465,4.6904600143432615,4.840512824058533,5.123619060516358,5.120680923461914,5.164332764148712
1994-12-16,47.42975821061768,B,4.491088390350342,4.491089248657227,4.6358953475952145,4.815329074859619,5.104311571121216,5.115224456787109,5.152790243625641
1994-12-19,47.4481035541046,B,4.491088390350342,4.491089248657227,4.585527849197388,4.794342637062073,5.085004081726074,5.107669339179993,5.141037857532501
1994-12-20,47.45404851657529,B,4.365169525146484,4.474299716949463,4.5309630870819095,4.762862944602967,5.0606598281860355,5.1001142358779905,5.1282361483573915
1994-12-21,47.47165129752958,B,4.344185829162598,4.461707878112793,4.486891794204712,4.732432746887207,5.037574834823609,5.0936084604263305,5.116588709354401
1994-12-22,47.46101640453271,B,4.407145023345947,4.419735431671143,4.461708211898804,4.705150508880616,5.0157490253448485,5.088152012825012,5.104626471996308
1994-12-23,47.4598686137037,B,4.344185829162598,4.390354919433594,4.44072208404541,4.674720311164856,4.991824560165405,5.081436367034912,5.092559306621552
1994-12-26,47.45819551021341,B,4.344185829162598,4.360974407196045,4.426031827926636,4.644290113449097,4.968739566802978,5.073671426773071,5.080701997280121
1994-12-27,47.47286907305135,B,4.323197841644287,4.3525800704956055,4.4134398937225345,4.6086132526397705,4.948592653274536,5.066116328239441,5.06957920074463
1994-12-28,47.471398855592575,B,4.239252090454102,4.331593322753906,4.396650600433349,4.562443113327026,4.925087852478027,5.057511897087097,5.0582465338706974
1994-12-29,47.483048925968085,B,4.407145023345947,4.331593322753906,4.375664377212525,4.533062195777893,4.906619882583618,5.052055449485779,5.048173069953919
1994-12-30,47.49203949812529,B,4.323197841644287,4.327395725250244,4.358875322341919,4.497385334968567,4.886472969055176,5.045129923820496,5.038519318103791
1995-01-02,47.50467071686581,B,4.323197841644287,4.323198127746582,4.342086267471314,4.463807058334351,4.870523328781128,5.038414268493653,5.029914886951447
1995-01-03,47.5161167499422,B,4.323197841644287,4.323198127746582,4.337889099121094,4.434426093101502,4.851635608673096,5.031698613166809,5.0219400596618655
1995-01-04,47.55099178346302,B,4.407145023345947,4.356776714324951,4.344185018539429,4.41553840637207,4.836525411605835,5.026032314300537,5.014175095558167
1995-01-05,47.545699413059516,B,4.197278022766113,4.3148033142089846,4.323198318481445,4.392453265190125,4.818057374954224,5.018896923065186,5.00473120212555
1995-01-06,47.5491081245876,B,4.197278022766113,4.28961935043335,4.3085075378417965,4.374614810943603,4.7979103946685795,5.012601008415222,4.995287308692933
1995-01-09,47.54922029056359,B,4.197278022766113,4.2644353866577145,4.293816757202149,4.359924292564392,4.776084537506104,5.006305093765259,4.986892740726471
1995-01-10,47.54421524040117,B,4.197278022766113,4.23925142288208,4.281224775314331,4.347332334518432,4.753419227600098,4.999589433670044,4.977658710479737
1995-01-11,47.51939256120034,B,4.113333702087402,4.180489158630371,4.268632936477661,4.332641768455505,4.731593360900879,4.99119487285614,4.969264149665833
1995-01-12,47.51495130254279,B,4.113333702087402,4.163700294494629,4.239251804351807,4.307458090782165,4.703891324996948,4.981960859298706,4.96086958885193
1995-01-13,47.511698392560795,B,4.113333702087402,4.1469114303588865,4.218265390396118,4.288570356369019,4.6787076091766355,4.973146562576294,4.953104617595673
1995-01-16,47.51300246334958,B,4.17629337310791,4.142714500427246,4.20357494354248,4.272830605506897,4.656042280197144,4.964542145729065,4.945444569587708
1995-01-17,47.54077166597554,B,4.449117183685303,4.193082332611084,4.216166877746582,4.277027988433838,4.635895366668701,4.956987047195435,4.939358515739442
1995-01-18,47.59508130645087,B,4.617007255554199,4.293817043304443,4.237153100967407,4.290669059753418,4.6224640941619874,4.950481281280518,4.935580954551697
