Date,GRADE,GPS,CF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-01-04,49.33317042563764,A,15.900388717651367,15.944119262695313,16.13262310028076,15.094723844528199,13.588601417541504,11.76728054046631,9.486807661056519
2008-01-07,49.04692492758897,A,15.691734313964844,15.936687660217284,16.06831169128418,15.19504780769348,13.650945320129395,11.843129920959473,9.53742288351059
2008-01-08,48.759319130232704,A,15.547399520874023,15.900389099121094,15.989566802978516,15.323811721801757,13.71397434234619,11.916307210922241,9.58695955991745
2008-01-09,48.66852329466165,A,16.080459594726562,15.95498161315918,15.931830024719238,15.467366981506348,13.784407043457032,11.98965723991394,9.638697600364685
2008-01-10,48.13402887109672,P,15.817503929138184,15.807497215270995,15.886241245269776,15.555186462402343,13.862839546203613,12.061349267959594,9.68844279050827
2008-01-11,48.102395087839255,P,16.091894149780273,15.845798301696778,15.894958782196046,15.666729736328126,13.928814506530761,12.132013263702392,9.739559931755066
2008-01-14,48.790265543853046,A,17.128000259399414,16.133051490783693,16.034869575500487,15.83329348564148,14.020398044586182,12.214595670700072,9.795707726478577
2008-01-15,49.177564220778585,A,16.434886932373047,16.310548973083495,16.105469036102296,15.967416334152222,14.082831478118896,12.296147756576538,9.8488538813591
2008-01-16,48.55374744176791,A,14.910011291503906,16.076459312438963,16.015720462799074,16.014434337615967,14.106652069091798,12.358622016906738,9.893654758930206
2008-01-17,47.064049824834775,P,12.89781093597412,15.492520713806153,15.650008964538575,15.889315032958985,14.088971538543701,12.401231412887574,9.927266929149628
2008-01-18,45.57120430443348,P,13.337977409362791,14.941737365722656,15.393767833709717,15.763195466995239,14.089295387268066,12.444127674102782,9.96233762741089
2008-01-21,43.44566305015905,P,13.337977409362791,14.18373279571533,15.158392143249511,15.613351917266845,14.127481441497803,12.487023935317993,9.997436873912811
2008-01-22,41.6716931582104,P,13.302251815795898,13.5572057723999,14.9338773727417,15.461722087860107,14.145116844177245,12.52691969871521,10.032543065547943
2008-01-23,40.87006029261972,P,13.263665199279783,13.227936553955075,14.652197933197021,15.29201397895813,14.155092144012452,12.565115156173706,10.067078025341035
2008-01-24,42.061079157649175,P,14.301204681396484,13.508615303039551,14.500568008422851,15.193404626846313,14.201338500976563,12.614586114883423,10.107528710365296
2008-01-25,43.24819698468479,P,14.88143253326416,13.817306327819825,14.37952184677124,15.137240314483643,14.256331062316894,12.673388357162475,10.150530805587769
2008-01-28,44.62292402842837,P,15.207265853881836,14.191164016723633,14.187448406219483,15.111158990859986,14.336961917877197,12.736706285476684,10.195033600330353
2008-01-29,45.94155519674826,P,15.110093116760254,14.552732276916505,14.054969024658202,15.080219030380249,14.401301002502441,12.796952199935912,10.23907193183899
2008-01-30,47.06410961190744,P,14.496993064880373,14.799397850036621,14.01366720199585,15.01469383239746,14.462867488861084,12.854453287124635,10.279866325855256
2008-01-31,47.62517933573326,P,15.281587600708008,14.995474433898925,14.252044868469238,14.951026916503906,14.540125865936279,12.917128524780274,10.323648681640625
2008-02-01,47.99384443418481,A,15.510247230529783,15.12123737335205,14.469271850585937,14.931519842147827,14.615240497589111,12.980733032226562,10.37045149087906
2008-02-04,48.38376487905966,A,15.880380630493164,15.255860328674316,14.723512172698975,14.940952157974243,14.698501091003418,13.045652837753297,10.421524593830108
2008-02-05,48.28946407080462,A,14.822840690612791,15.198409843444825,14.875571060180665,14.904724216461181,14.751578693389893,13.095782413482667,10.468159365653992
2008-02-06,48.553417179539416,A,15.384476661682127,15.375906562805175,15.087652206420898,14.86992506980896,14.804027309417725,13.149913816452026,10.516517419815063
2008-02-07,48.200560454234854,A,15.235852241516112,15.366759490966794,15.181116962432862,14.840842485427856,14.856704692840577,13.202973337173463,10.563390052318573
2008-02-08,47.79165817246565,A,15.47022819519043,15.358755683898924,15.239996528625488,14.809759187698365,14.906066570281983,13.252661561965942,10.61202697277069
2008-02-11,47.26875107979006,A,15.934685707092283,15.369616699218748,15.312738513946533,14.750093460083008,14.952770156860351,13.311695003509522,10.662329528331757
2008-02-12,47.576491242719214,A,16.157634735107422,15.636575508117676,15.41749267578125,14.736230850219727,15.010306529998779,13.368142986297608,10.71414651632309
2008-02-13,47.87676757925096,A,16.58065414428711,15.875811004638672,15.625858783721924,14.819762992858887,15.068643302917481,13.429035472869874,10.768321290016175
2008-02-14,48.48395560101082,A,16.520631790161133,16.132766914367675,15.749763202667236,15.000904035568237,15.120977668762206,13.48577010154724,10.82240303993225
2008-02-15,49.24044577677139,A,16.887910842895508,16.416303443908692,15.887529563903808,15.178400707244872,15.188003387451172,13.546191835403443,10.878114097118377
2008-02-18,49.84418037542725,A,16.887910842895508,16.606948471069337,15.988282585144043,15.355897378921508,15.252056503295899,13.606499271392822,10.933403840065003
2008-02-19,50.816867572636646,A,18.10409164428711,16.996239852905273,16.316407680511475,15.59598937034607,15.35469591140747,13.682083177566529,10.994617376327515
2008-02-20,51.44074947420256,A,18.164159774780277,17.312940979003905,16.594375991821288,15.841014099121093,15.45379201889038,13.764940090179444,11.055524246692658
2008-02-21,51.638626060862954,A,17.586339950561523,17.526082611083986,16.82942476272583,16.005270862579344,15.524296531677246,13.836775283813477,11.113284947872161
2008-02-22,51.81826763261546,A,18.00111961364746,17.748724365234374,17.082513904571535,16.161255216598512,15.607098350524902,13.912515363693238,11.173212389945984
2008-02-25,52.397855115337315,A,18.73483657836914,18.118109512329102,17.362528991699218,16.337633752822875,15.70586057662964,13.99756428718567,11.236222841739654
2008-02-26,51.891032129251926,A,18.35867500305176,18.169026184082032,17.582633018493652,16.50006284713745,15.79798547744751,14.076379861831665,11.297345342636108
2008-02-27,51.217525285930726,A,17.860942840576172,18.108382797241212,17.71066188812256,16.66826033592224,15.875811309814454,14.149546575546264,11.356986088752747
2008-02-28,51.00221987593047,A,18.052608489990234,18.201636505126952,17.863859558105467,16.806811380386353,15.928859539031983,14.228530502319336,11.418049323558808
2008-02-29,50.249600113326494,A,17.460485458374023,18.093509674072266,17.92111701965332,16.904323291778564,15.960861873626708,14.294835138320924,11.475087924003601
2008-03-03,48.95044922318803,A,17.23164176940918,17.792870712280273,17.955490112304688,16.971886348724365,15.97879774093628,14.360180130004883,11.53098230600357
2008-03-04,47.99010584609207,A,17.108640670776367,17.542863845825195,17.855945014953612,17.086176347732543,15.994273586273193,14.424166469573974,11.5862331199646
2008-03-05,47.53611444931119,A,17.660717010498047,17.50281867980957,17.805600738525392,17.19998836517334,16.014331378936767,14.493173522949219,11.642823238372802
2008-03-06,46.9324107190592,P,17.37752342224121,17.367801666259766,17.78471908569336,17.307071924209595,16.036414012908935,14.555776767730713,11.697768881320954
2008-03-07,46.35947443466885,P,16.39065933227539,17.15383644104004,17.623673057556154,17.353093481063844,16.044132823944093,14.606882553100586,11.746651911735535
2008-03-10,45.379071768774,P,15.054802894592283,16.71846866607666,17.255669689178468,17.30909934043884,16.03065103530884,14.647987394332885,11.787298901081085
2008-03-11,45.286639251014975,P,16.834026336669922,16.66354579925537,17.103204822540285,17.34291892051697,16.052753715515138,14.699883518218995,11.836584942340851
2008-03-12,44.793719373042386,P,16.68242073059082,16.467886543273927,16.98535261154175,17.348007249832154,16.070252189636232,14.747948999404906,11.886084144115449
2008-03-13,44.60422347289975,P,17.193029403686523,16.430987739562987,16.899394702911376,17.381627130508424,16.08301425933838,14.798863134384156,11.939000449180604
2008-03-14,44.77881528288636,P,16.598033905029297,16.47246265411377,16.813149547576906,17.36713328361511,16.09696716308594,14.842784290313721,11.987806334495545
2008-03-17,45.43772812434412,P,15.70413589477539,16.60232925415039,16.660398960113525,17.307944536209106,16.097215194702148,14.874080257415772,12.031514315605163
2008-03-18,45.57997651266114,P,17.127233505249023,16.66097068786621,16.662258243560792,17.259101629257202,16.128811874389648,14.92139310836792,12.081745083332061
2008-03-19,44.885167842743876,P,15.209274291992188,16.366341400146485,16.417113971710204,17.111357355117796,16.111388168334962,14.947897605895996,12.120550806522369
2008-03-20,43.91500116104225,P,15.016182899475098,15.9309720993042,16.180979919433593,16.982849502563475,16.0953617477417,14.979100646972656,12.15789834022522
2008-03-21,43.108938248006716,P,15.016182899475098,15.61460189819336,16.043532276153563,16.83360266685486,16.073847522735594,15.001331014633179,12.193731982707977
2008-03-24,42.759885839134334,P,15.214987754821776,15.516772270202637,16.059550762176514,16.65761022567749,16.035587272644044,15.027992658615112,12.229981215000153
2008-03-25,42.17444134461169,P,16.214731216430664,15.334271812438965,15.997621250152587,16.550413036346434,16.031184158325196,15.057007818222045,12.270108015537263
2008-03-26,43.01203578575299,P,16.254779815673828,15.543372917175294,15.95485715866089,16.470104885101318,16.058079528808594,15.082365798950196,12.310956361293792
2008-03-27,43.675757092642705,P,15.635483741760254,15.667233085632324,15.799102592468262,16.34924864768982,16.112832984924317,15.100902261734008,12.34588033437729
2008-03-28,44.28977341432873,P,15.526787757873535,15.769354057312011,15.691977977752686,16.252563762664796,16.156609191894532,15.1229522895813,12.380625030994416
2008-03-31,44.476545411544436,P,14.82024383544922,15.6904052734375,15.603588771820068,16.1319938659668,16.18625452041626,15.156867980957031,12.412715365886688
2008-04-01,44.439272951408526,P,15.240739822387695,15.495606994628906,15.414939403533936,16.038598823547364,16.225024280548094,15.185070562362672,12.447151005268097
2008-04-02,44.0631381931054,P,15.144905090332031,15.273632049560547,15.40850248336792,15.912808227539063,16.26264907836914,15.208870611190797,12.482142899036408
2008-04-03,44.59092094625728,P,16.38350486755371,15.423236274719239,15.545234680175781,15.863107299804687,16.304295082092285,15.252816791534423,12.521149785518647
2008-04-04,45.855642298323886,A,17.969655990600586,15.911809921264648,15.84058198928833,15.942057132720947,16.366059551239015,15.311195306777954,12.568230211734772
2008-04-07,47.5711687272238,A,18.159875869750977,16.579736328125,16.13507080078125,16.097310781478882,16.425111751556397,15.381036834716797,12.614776422977448
2008-04-08,49.36550154617641,A,18.73912811279297,17.279413986206055,16.38751049041748,16.192565870285033,16.49769245147705,15.449496726989747,12.66364763021469
2008-04-09,51.31530610157375,A,19.12958335876465,18.076349639892577,16.674990844726562,16.314924001693726,16.590344257354737,15.52660587310791,12.714471113681793
2008-04-10,52.6059258650277,A,19.608720779418945,18.721392822265624,17.072314548492432,16.435708570480347,16.676886920928954,15.608506393432616,12.767890207767486
2008-04-11,52.97522943880796,A,19.798938751220703,19.08724937438965,17.49952964782715,16.595753812789916,16.762660751342775,15.688950624465942,12.821910483837128
2008-04-14,53.54558080436414,A,20.655658721923828,19.586405944824218,18.083071136474608,16.84332995414734,16.858166313171388,15.778333702087401,12.880250074863433
2008-04-15,53.885536756903804,A,20.433969497680664,19.925374221801757,18.602394104003906,17.00866675376892,16.970388889312744,15.860983791351318,12.939052245616914
2008-04-16,54.56431326500322,A,21.656835556030277,20.43082466125488,19.25358715057373,17.331044816970824,17.095836067199706,15.949931688308716,13.00341174840927
2008-04-17,54.99651896520894,A,21.525245666503903,20.814129638671876,19.76776123046875,17.656497955322266,17.221623935699462,16.03916431427002,13.067663161754608
2008-04-18,55.53524472461417,A,22.017257690429688,21.257793426513672,20.17252140045166,18.006551694869994,17.352564525604247,16.129315547943115,13.129847195148468
2008-04-21,55.51427310179428,A,22.326196670532227,21.59190101623535,20.589153480529784,18.36211214065552,17.480394744873045,16.2165824508667,13.19447568655014
2008-04-22,55.44124823104022,A,21.805570602416992,21.866221237182618,20.895797729492188,18.641654109954835,17.593353462219238,16.30182999610901,13.256322524547578
2008-04-23,54.2064100767291,A,21.18056297302246,21.770966720581054,21.10089569091797,18.887943267822266,17.685351638793946,16.376997470855713,13.315279982089997
2008-04-24,52.516570121543644,A,19.68165779113769,21.402249145507813,21.108189392089844,19.09025197029114,17.748572158813477,16.43477491378784,13.366957161426544
2008-04-25,51.200865700363074,A,20.614185333251957,21.121634674072265,21.18971405029297,19.344621849060058,17.823097648620607,16.50555051803589,13.424553787708282
2008-04-28,49.5765390231149,A,19.98773193359375,20.65394172668457,21.12292137145996,19.602996253967284,17.88509407043457,16.568575286865233,13.479775111675263
2008-04-29,47.77749601128864,A,18.76058006286621,20.044943618774415,20.955582427978516,19.77898826599121,17.898223838806153,16.62645987510681,13.53208843946457
2008-04-30,46.6744469421526,P,19.1224365234375,19.63331832885742,20.70214252471924,19.977864837646486,17.917389373779297,16.685590696334838,13.586432416439056
2008-05-01,46.31497267305165,P,18.88500595092773,19.47398796081543,20.438118553161623,20.102939891815186,17.94336269378662,16.733829612731935,13.641845805644989
2008-05-02,45.464537571655256,P,19.274044036865234,19.205959701538085,20.163797187805176,20.16815929412842,17.968821182250977,16.78795976638794,13.699861376285552
2008-05-05,44.9858834143702,P,19.272613525390625,19.06293601989746,19.858438873291014,20.2237961769104,17.979576721191407,16.842718648910523,13.755006239414215
2008-05-06,45.52161788724366,P,19.853294372558597,19.281478881835938,19.663211250305174,20.27950448989868,18.00946910858154,16.903727293014526,13.81322586774826
2008-05-07,45.71340186105848,P,19.40705299377441,19.33840217590332,19.48586025238037,20.29337797164917,18.040391311645507,16.95810131072998,13.8685573220253
2008-05-08,46.05496046385656,A,19.66163444519043,19.49372787475586,19.483857917785645,20.296023654937745,18.07257183074951,17.000715684890746,13.92532593011856
2008-05-09,46.35212896140195,A,19.57009696960449,19.55293846130371,19.379449081420898,20.284581565856932,18.11476406097412,17.037812967300415,13.98371490240097
2008-05-12,46.82811469939452,A,19.94483184814453,19.68738212585449,19.375159072875977,20.24904022216797,18.169027862548827,17.073912801742555,14.044184637069701
2008-05-13,46.70436203261655,P,19.614200592041016,19.639563369750977,19.460521125793456,20.208051776885988,18.219139060974122,17.10670632362366,14.10139446258545
2008-05-14,46.6413589981716,A,19.503982543945312,19.658949279785155,19.498675727844237,20.10040912628174,18.256004371643066,17.135167875289916,14.158710198402405
2008-05-15,46.59737554224055,A,19.85608673095703,19.697839736938477,19.59578380584717,20.016951179504396,18.305575637817384,17.17099482536316,14.223070826530456
2008-05-16,46.80310188323066,A,20.00779914855957,19.785380172729493,19.6691593170166,19.91647825241089,18.377918434143066,17.21102562904358,14.286011991500855
2008-05-19,46.350312474841076,P,18.98157501220703,19.59272880554199,19.640055465698243,19.74924716949463,18.45645387649536,17.2435524559021,14.341071684360504
2008-05-20,46.107279992537805,P,19.386629104614254,19.547214508056637,19.593388938903807,19.62830009460449,18.507505931854247,17.280129823684693,14.396999337673186
2008-05-21,45.74598669472482,P,18.51641082763672,19.34970016479492,19.504324722290036,19.495092487335206,18.544185733795167,17.307218961715698,14.45183347940445
2008-05-22,45.29255764402003,P,18.874229431152344,19.153328704833985,19.42558422088623,19.45472106933594,18.577809734344484,17.33041199684143,14.508320984840394
2008-05-23,44.445229376773334,P,18.220138549804688,18.795796585083007,19.29058837890625,19.335018730163576,18.610251827239992,17.353609495162964,14.560445017814637
2008-05-26,44.30144720736528,P,18.220138549804688,18.643509292602538,19.118119049072266,19.246639060974122,18.660571880340576,17.378893537521364,14.611011729240417
2008-05-27,43.817198868252866,P,17.757837295532227,18.317750930786133,18.932482719421387,19.19650192260742,18.67318395614624,17.400997915267943,14.658652563095092
2008-05-28,44.62493907005186,P,19.544069290161133,18.523282623291017,18.936491394042967,19.217583560943602,18.75987985610962,17.43563401222229,14.712645626068115
2008-05-29,45.02709249213549,P,19.064594268798828,18.561355590820312,18.857342147827147,19.226562976837158,18.840848083496095,17.468104915618895,14.764727091789245
2008-05-30,46.04054833052927,P,19.594152450561523,18.83615837097168,18.815977478027342,19.24256839752197,18.932407474517824,17.50312749862671,14.81757038116455
2008-06-02,47.06731682790136,A,19.966291427612305,19.1853889465332,18.91444911956787,19.277252292633058,19.027433547973633,17.531510410308837,14.873053040504455
2008-06-03,48.61832486423546,A,20.640424728393555,19.76190643310547,19.0398286819458,19.316608810424803,19.11594741821289,17.573565788269043,14.93485677242279
2008-06-04,48.91694412398362,A,20.367048263549805,19.926502227783203,19.22489242553711,19.364608573913575,19.19819278717041,17.628136157989502,14.99337908744812
2008-06-05,50.28467028866979,A,21.77542495727539,20.468668365478514,19.515011978149413,19.470298099517823,19.320991611480714,17.716912298202516,15.059071855545044
2008-06-06,50.97555958275077,A,20.992515563964844,20.74834098815918,19.79224967956543,19.54141902923584,19.430306167602538,17.793457679748535,15.11879267692566
2008-06-09,51.6883367823334,A,21.62943458557129,21.080969619750977,20.13317928314209,19.625649166107177,19.56648998260498,17.87637225151062,15.181698093414306
2008-06-10,52.020868882230594,A,21.573617935180664,21.2676082611084,20.514757347106933,19.72362003326416,19.69314754486084,17.959085912704467,15.243002805709839
2008-06-11,52.47350403782542,A,21.62513732910156,21.51922607421875,20.722864151000977,19.829677772521972,19.82275218963623,18.042700634002685,15.303907895088196
2008-06-12,51.702700679822975,A,21.367515563964844,21.43764419555664,20.95315628051758,19.905249214172365,19.922432403564454,18.11336374282837,15.363974928855896
2008-06-13,51.664435979846246,A,22.196212768554688,21.67838363647461,21.213362312316896,20.01466989517212,20.006963539123536,18.186511545181276,15.429949951171874
2008-06-16,51.66050680543324,A,22.99058532714844,21.95061378479004,21.51579170227051,20.21512041091919,20.103577728271485,18.26434473991394,15.500525512695312
2008-06-17,52.21687296738556,A,24.27729034423828,22.491348266601562,21.87947826385498,20.459653472900392,20.21434097290039,18.35601671218872,15.576484456062317
2008-06-18,52.95386710112846,A,24.217182159423828,23.009757232666015,22.264491653442384,20.744692039489745,20.316092948913575,18.453218603134154,15.653835945129394
2008-06-19,53.44556580786582,A,23.209562301635746,23.378166580200194,22.40790538787842,20.961458683013916,20.38810977935791,18.53249835014343,15.724813437461853
2008-06-20,53.88368123386212,A,23.86651611328125,23.712227249145506,22.69530544281006,21.243777561187745,20.46946132659912,18.616061038970948,15.798397035598756
2008-06-23,53.87946462309748,A,24.095521926879883,23.933214569091795,22.94191417694092,21.537546730041505,20.53825859069824,18.698212451934815,15.871932644844055
2008-06-24,52.74712381159383,A,22.93189811706543,23.664136123657226,23.077742195129396,21.796249771118163,20.588217163085936,18.77930302619934,15.937542719841003
2008-06-25,51.20393337224434,A,22.68857955932617,23.358415603637695,23.184086418151857,21.953475284576417,20.608852043151856,18.85234405517578,16.001128935813902
2008-06-26,50.251926417824926,A,22.01158905029297,23.11882095336914,23.24849376678467,22.100825023651122,20.618578910827637,18.92010142326355,16.061537380218507
2008-06-27,48.93761845093149,A,22.449556350708008,22.835429000854493,23.273828125,22.24359521865845,20.627224884033204,18.989894704818724,16.121278133392334
2008-06-30,47.340820967502424,A,21.869888305664062,22.39030227661133,23.161758422851562,22.338775062561034,20.61809871673584,19.049246730804445,16.180470867156984
2008-07-01,46.52901170592361,P,22.14183807373047,22.232290267944336,22.948213195800783,22.41384572982788,20.62482406616211,19.109088764190673,16.23861587524414
2008-07-02,45.40102358413754,P,20.554548263549805,21.805484008789062,22.58194980621338,22.423220729827882,20.612303771972655,19.1488277053833,16.288931589126587
2008-07-03,44.45860578442859,P,20.381362915039062,21.47943878173828,22.29912986755371,22.353517627716066,20.626297874450685,19.18743501663208,16.33660255908966
2008-07-04,43.447685430216545,P,20.381362915039062,21.06580009460449,21.950614547729494,22.322959995269777,20.621641426086427,19.222369537353515,16.384280686378478
2008-07-07,43.2475024282973,P,21.062652587890625,20.904352951049805,21.647327613830566,22.29462089538574,20.643139839172363,19.264116954803466,16.435308113098145
2008-07-08,42.852090494454444,P,20.67763900756836,20.611513137817383,21.42190170288086,22.249821949005128,20.681481018066407,19.28985242843628,16.485967803001405
2008-07-09,43.895450897427075,P,21.78830337524414,20.85826416015625,21.331874084472656,22.257980251312254,20.73479835510254,19.326093864440917,16.545516977310182
2008-07-10,45.28074108550779,P,22.449556350708008,21.27190284729004,21.37567081451416,22.312082290649414,20.806089363098145,19.37472602844238,16.60575065612793
2008-07-11,46.813733917193325,A,22.764434814453125,21.74851722717285,21.407158660888673,22.340493392944335,20.875897178649904,19.42235918045044,16.667437272071837
2008-07-14,48.24854614963338,A,23.628929138183597,22.261772537231444,21.583062744140626,22.372410583496094,20.963023490905762,19.471300106048584,16.734432196617128
2008-07-15,49.25922947824245,A,22.76300811767578,22.67884635925293,21.645179748535156,22.29669647216797,21.021217765808107,19.515343437194826,16.795861649513245
2008-07-16,49.51499676193226,A,22.73008346557617,22.867202377319337,21.86273326873779,22.222341537475586,21.087678375244142,19.564034843444823,16.856790709495545
2008-07-17,48.902286637132526,A,21.868453979492188,22.750981903076173,22.011442375183105,22.15528612136841,21.131814765930176,19.602193298339845,16.91536190032959
2008-07-18,47.9983804262333,A,21.42906379699707,22.48390769958496,22.116212463378908,22.0334135055542,21.168994102478027,19.641879081726074,16.968357110023497
2008-07-21,47.05754095333305,P,22.432376861572266,22.244597244262696,22.25318489074707,21.950256252288817,21.218745002746584,19.693886432647705,17.027033281326293
2008-07-22,46.84796978885647,P,22.33792495727539,22.159580612182616,22.419213485717773,21.920557594299318,21.273219490051268,19.746179275512695,17.085172872543335
2008-07-23,45.399897494304675,P,19.97774124145508,21.609112167358397,22.238157272338867,21.785015678405763,21.282694664001465,19.769349517822267,17.131261520385742
2008-07-24,44.46274901839916,P,19.96486091613769,21.2283935546875,21.989687728881837,21.682679271698,21.284870147705078,19.79522289276123,17.175499830245972
2008-07-25,44.13113460499682,P,20.57028579711914,21.056637954711913,21.77027282714844,21.588715744018554,21.29611988067627,19.837019157409667,17.221950855255127
2008-07-28,43.61617690919996,P,20.85082244873047,20.740327072143554,21.492462158203125,21.537762451171876,21.33350482940674,19.89497935295105,17.271483373641967
2008-07-29,43.29118915651433,P,21.852712631225582,20.643284606933594,21.401432609558107,21.52330617904663,21.382826499938965,19.945166215896606,17.3225248670578
2008-07-30,45.640376335031334,P,23.846479415893555,21.41703224182129,21.513072204589843,21.68790273666382,21.489427871704102,20.016806802749635,17.38237790107727
2008-07-31,47.74636935278486,A,23.395627975463867,22.103185653686523,21.66578960418701,21.83861598968506,21.579855842590334,20.07883278846741,17.438847961425783
2008-08-01,49.489679323909,A,23.26395034790039,22.641918563842772,21.849278259277344,21.982745361328124,21.680732078552246,20.14549195289612,17.49413812160492
2008-08-04,50.10286401198376,A,21.32027816772461,22.7358097076416,21.73806838989258,21.995626640319824,21.742734870910645,20.20165337562561,17.53786681652069
2008-08-05,49.51702598488554,A,19.982032775878903,22.361673736572264,21.50247917175293,21.96084632873535,21.787218780517577,20.230201368331908,17.575797238349914
2008-08-06,47.376774354590204,A,20.15093421936035,21.622564697265624,21.519798469543456,21.87897787094116,21.799356079101564,20.279617967605592,17.613757786750792
2008-08-07,45.44194570484711,P,20.089378356933597,20.96131477355957,21.532250213623048,21.760968971252442,21.819851760864257,20.330349922180176,17.654725284576415
2008-08-08,43.051312777957826,P,19.272123336791992,20.16294937133789,21.402433967590333,21.586353397369386,21.81341117858887,20.372909326553344,17.68712017059326
2008-08-11,41.303226408048,P,17.93817901611328,19.486529541015624,21.111169624328614,21.301815891265868,21.772848930358887,20.40014123916626,17.714066948890686
2008-08-12,40.464615243178905,P,18.10993194580078,19.112109375,20.736891555786134,21.06916208267212,21.72223907470703,20.419093246459962,17.738050532341003
2008-08-13,40.313330994958285,P,19.88897705078125,19.05971794128418,20.341141319274904,20.92710676193237,21.71267765045166,20.455435218811036,17.768900508880616
2008-08-14,40.05323637726345,P,19.62828826904297,18.967499923706054,19.96440734863281,20.81509847640991,21.669734916687013,20.495363264083863,17.798132762908935
2008-08-15,39.996903604540165,P,18.47089958190918,18.80725517272949,19.485102272033693,20.667190265655517,21.6193025970459,20.52480438232422,17.82387833595276
2008-08-18,40.822479656570415,P,18.594087600708008,18.938436889648436,19.212483215332032,20.475275802612305,21.558595657348633,20.562542819976805,17.85970540046692
2008-08-19,41.922539552094015,P,19.32604217529297,19.181658935546874,19.146884155273437,20.324681663513182,21.51364414215088,20.603395843505858,17.894233202934267
2008-08-20,42.6276045528004,P,20.039382934570312,19.21174011230469,19.135729026794433,20.327763748168945,21.481929054260252,20.65234062194824,17.93060561656952
2008-08-21,43.80057343825164,P,20.84725570678711,19.455533599853517,19.211516761779784,20.371883487701417,21.4715238571167,20.696978130340575,17.9748974609375
2008-08-22,45.30445933947865,P,20.693992614746094,19.9001522064209,19.353703689575195,20.378068828582762,21.44147945404053,20.724221496582032,18.017708401679993
2008-08-25,46.595468549033065,A,21.0349063873291,20.388315963745118,19.66337642669678,20.387273025512695,21.40236587524414,20.752971801757813,18.067004318237306
2008-08-26,47.3041375504477,A,21.37725067138672,20.798557662963866,19.990108299255372,20.363499927520753,21.34436508178711,20.77935302734375,18.114424877166748
2008-08-27,47.43099761979402,A,21.509031295776367,21.092487335205078,20.152113723754884,20.246627521514892,21.290202064514162,20.803147506713866,18.164876689910887
2008-08-28,47.14948675278674,A,21.57205581665039,21.237447357177736,20.346490478515626,20.15544891357422,21.257451934814455,20.822780857086183,18.2156436252594
2008-08-29,47.056679110868124,A,21.829893112182617,21.46462745666504,20.68238983154297,20.08374605178833,21.21671947479248,20.8430904006958,18.266020512580873
2008-09-01,46.75685125667413,A,21.829893112182617,21.623624801635742,21.00597038269043,20.109226799011232,21.171406898498535,20.85483274459839,18.316583223342896
2008-09-02,45.69629129733869,A,19.77009010314941,21.30219268798828,21.050375175476074,20.098629665374755,21.108170738220213,20.848193950653076,18.354588871002196
2008-09-03,44.60610120639101,P,19.242963790893555,20.848979187011718,20.9707332611084,20.053231143951415,21.039258422851564,20.824055233001708,18.386993460655212
2008-09-04,42.74664596936302,B,17.680206298828125,20.070609283447265,20.6540283203125,19.93277254104614,20.952630767822267,20.78560483932495,18.412384576797486
2008-09-05,41.16403263639292,B,18.793184280395508,19.463267517089843,20.46394748687744,19.908825588226318,20.879503326416014,20.75336410522461,18.441339826583864
2008-09-08,38.8355304032481,B,17.114408493041992,18.520170593261717,20.07189769744873,19.867637062072752,20.784393730163575,20.701246223449708,18.458914337158202
2008-09-09,36.76328093512711,B,15.051735877990724,17.57649974822998,19.43934621810913,19.714727258682252,20.642591686248778,20.633707876205445,18.467768936157228
2008-09-10,35.4466096352279,B,15.700626373291016,16.868032264709473,18.858505725860596,19.505309724807738,20.545513248443605,20.57890851020813,18.47795299053192
2008-09-11,35.66190158310658,B,16.651737213134766,16.6623384475708,18.366473865509032,19.356482172012328,20.470920734405517,20.5486093044281,18.491692109107973
2008-09-12,35.67284617609425,B,17.58424186706543,16.420549964904787,17.941908740997313,19.31214928627014,20.414978313446046,20.518309869766234,18.511930193901062
2008-09-15,35.80032474401066,B,15.787993431091309,16.155266952514648,17.337718772888184,19.171844577789308,20.30948513031006,20.47631248474121,18.522443885803224
2008-09-16,37.798583385154956,B,17.118703842163086,16.568660545349122,17.07258014678955,19.061477661132812,20.23830642700195,20.45989372253418,18.543176798820497
2008-09-17,38.612585928916,B,15.713513374328612,16.57123794555664,16.719635105133058,18.84518418312073,20.116810626983643,20.425804491043092,18.555697593688965
2008-09-18,38.6068620332401,B,15.80519199371338,16.401928901672363,16.532133674621583,18.59308099746704,19.98392333984375,20.395006351470947,18.56441798210144
2008-09-19,38.63776731214521,B,17.107236862182617,16.3065279006958,16.363538932800292,18.413743209838866,19.87077938079834,20.37333827972412,18.58064902305603
2008-09-22,39.80949896655878,B,17.445287704467773,16.637986755371095,16.39662685394287,18.2342622756958,19.747106552124023,20.355065021514893,18.598891835212708
2008-09-23,39.24771292237342,B,16.27358055114746,16.468962097167967,16.518811321258546,17.979078769683838,19.617318000793457,20.319267883300782,18.611497588157654
2008-09-24,39.769988932223114,B,16.468387603759766,16.6199369430542,16.59558744430542,17.72704658508301,19.492084083557128,20.289881229400635,18.623991270065307
2008-09-25,39.90459791145322,B,15.78513240814209,16.61592502593994,16.508926963806154,17.43770041465759,19.370417652130126,20.25111620903015,18.62591594696045
2008-09-26,38.17989727953462,B,13.146636962890623,15.823805046081542,16.065166473388672,17.003537607192992,19.204769115448,20.186881608963013,18.612347288131716
