Date,GRADE,GPS,INCY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-12-30,48.162943179848945,A,3.46875,3.725,3.7679687976837157,3.638671898841858,2.8576562786102295,2.4151562881469726,2.4111718940734863
1995-01-02,48.07011249274907,A,3.46875,3.64375,3.7460937976837156,3.619921898841858,2.8895312786102294,2.4276562881469728,2.416640644073486
1995-01-03,47.96580711311668,A,3.40625,3.55,3.715625,3.604296898841858,2.9204687786102297,2.4395312881469726,2.4217968940734864
1995-01-04,47.85203241575915,P,3.28125,3.4375,3.65625,3.5855468988418577,2.9485937786102294,2.4504687881469724,2.4266406440734865
1995-01-05,47.80673857667882,P,3.28125,3.38125,3.59375,3.583984398841858,2.9767187786102296,2.461718788146973,2.4321093940734864
1995-01-06,47.839952135060706,P,3.65625,3.41875,3.571875,3.590234398841858,3.0117187786102293,2.4760937881469727,2.4394531440734863
1995-01-09,47.90513124879943,P,3.78125,3.48125,3.5625,3.604296898841858,3.0479687786102296,2.492031288146973,2.4472656440734863
1995-01-10,47.98431442148086,A,3.78125,3.55625,3.553125,3.626171898841858,3.086562519073486,2.5073437881469727,2.455234394073486
1995-01-11,48.087706675722806,A,3.75,3.65,3.54375,3.651171898841858,3.1240625190734863,2.5235937881469725,2.463046894073486
1995-01-12,48.17823995579331,A,3.75,3.74375,3.5625,3.673046898841858,3.1621875190734863,2.5401562881469726,2.4710156440734865
1995-01-13,48.1989778382708,A,3.78125,3.76875,3.59375,3.680859398841858,3.1996875190734864,2.5564062881469725,2.479140644073486
1995-01-16,48.2061564287255,A,3.90625,3.79375,3.6375,3.691796898841858,3.229687519073486,2.5739062881469725,2.4882031440734864
1995-01-17,48.20511002741322,A,3.875,3.8125,3.684375,3.7,3.2578125190734863,2.5920312881469725,2.497734394073486
1995-01-18,48.183643187685725,A,3.75,3.8125,3.73125,3.69375,3.2828125190734863,2.609218788146973,2.5071093940734865
1995-01-19,48.14601417731527,A,3.71875,3.80625,3.775,3.684375,3.3071875190734863,2.6260937881469726,2.515390644073486
1995-01-20,48.12051042283401,A,3.75,3.8,3.784375,3.678125,3.332187519073486,2.6432812881469725,2.5242968940734865
1995-01-23,48.07906457508516,P,3.71875,3.7625,3.778125,3.6703125,3.3578125190734864,2.6601562881469727,2.5332031440734863
1995-01-24,48.033800154229105,P,3.6875,3.725,3.76875,3.6609375,3.381562519073486,2.6757812881469727,2.5422656440734865
1995-01-25,48.0185714052729,P,3.71875,3.71875,3.765625,3.6546875,3.4071875190734864,2.6920312881469726,2.5522656440734863
1995-01-26,48.01923614885167,P,3.726562976837158,3.7203125953674316,3.763281297683716,3.662890648841858,3.4317187786102297,2.7086719179153445,2.5623047089576723
1995-01-27,48.02561881122541,P,3.726562976837158,3.715625190734863,3.7578125953674317,3.6757812976837156,3.4556250381469726,2.7259375476837158,2.572187523841858
1995-01-30,48.037746624042256,P,3.726562976837158,3.717187786102295,3.7398438930511473,3.6886719465255737,3.4795312976837156,2.7432031774520875,2.580664088726044
1995-01-31,48.06594190186732,A,3.78125,3.735937786102295,3.7304688930511474,3.7074219465255736,3.505156297683716,2.761640677452087,2.5889453387260435
1995-02-01,48.080964348511465,A,3.75,3.7421877861022947,3.7304688930511474,3.7308594465255736,3.531406297683716,2.7800781774520873,2.5970703387260436
1995-02-02,48.089481962314814,A,3.78125,3.7531251907348633,3.7367188930511475,3.755859446525574,3.558281297683716,2.7969531774520875,2.605195338726044
1995-02-03,48.07944569775463,A,3.71875,3.7515625953674316,3.7335938930511476,3.7589844465255737,3.583281297683716,2.8135156774520875,2.6126953387260436
1995-02-06,48.07557249899471,A,3.75,3.75625,3.7367188930511475,3.757421946525574,3.605781297683716,2.8310156774520876,2.6198828387260438
1995-02-07,48.06454743040061,A,3.78125,3.75625,3.7460938930511474,3.757421946525574,3.6289062976837156,2.8491406774520875,2.627539088726044
1995-02-08,48.048820449178514,A,3.75,3.75625,3.7492188930511476,3.757421946525574,3.6503125381469728,2.8682031774520875,2.634882838726044
1995-02-09,48.019700406963814,P,3.6875,3.7375,3.7453125953674316,3.7542969465255736,3.6659375381469728,2.8877344274520875,2.6420703387260436
1995-02-10,48.00378465364997,P,3.6875,3.73125,3.741406297683716,3.749609446525574,3.6740625381469725,2.906171927452087,2.6492578387260437
1995-02-13,47.9990766350682,P,3.84375,3.75,3.753125,3.7464844465255736,3.6740625381469725,2.9267969274520875,2.6575390887260437
1995-02-14,47.98858227377651,A,3.875,3.76875,3.7625,3.7464844465255736,3.6771875381469727,2.947968797683716,2.6639453387260437
1995-02-15,48.040520410220346,A,4.25,3.86875,3.8125,3.771484446525574,3.6890625381469726,2.9728906679153444,2.672539088726044
1995-02-16,48.14080042780831,A,4.46875,4.025,3.88125,3.8089844465255736,3.7121875381469724,3.0000000381469727,2.6814453387260437
1995-02-17,48.29731779046448,A,4.84375,4.25625,3.99375,3.8636719465255736,3.7384375381469725,3.0303125381469727,2.692539088726044
1995-02-20,48.43718595323867,A,4.84375,4.45625,4.103125,3.919921946525574,3.7653125381469725,3.060937538146973,2.703789088726044
1995-02-21,48.57112572439857,A,4.78125,4.6375,4.203125,3.974609446525574,3.7940625381469726,3.091015658378601,2.7148828387260435
1995-02-22,48.59991303247569,A,4.5625,4.7,4.284375,4.016796946525574,3.8203125381469727,3.1193750286102295,2.724726588726044
1995-02-23,48.594206953042594,A,4.65625,4.7375,4.38125,4.063281297683716,3.8471875381469727,3.1478125286102294,2.7347265887260437
1995-02-24,48.52037558678449,A,4.6875,4.70625,4.48125,4.111328148841858,3.8684375381469724,3.1765625286102295,2.744726588726044
1995-02-27,48.43036242203673,A,4.5625,4.65,4.553125,4.153125,3.8859375381469725,3.2040625286102293,2.754570338726044
1995-02-28,48.3298826925201,A,4.4375,4.58125,4.609375,4.1859375,3.9004687786102297,3.2300000286102293,2.763789088726044
1995-03-01,48.247947493210965,A,4.28125,4.525,4.6125,4.2125,3.9085937786102294,3.2537500286102294,2.772070338726044
1995-03-02,48.14151394250272,A,4.21875,4.4375,4.5875,4.234375,3.9148437786102295,3.2759375286102297,2.779882838726044
1995-03-03,48.02926212219907,A,4.125,4.325,4.515625,4.2546875,3.9198437786102294,3.2975000286102296,2.787226588726044
1995-03-06,47.92653254625092,P,4.0,4.2125,4.43125,4.2671875,3.9223437786102293,3.3181250286102295,2.7939453387260436
1995-03-07,47.83553865474838,P,3.90625,4.10625,4.34375,4.2734375,3.9229687786102296,3.3378125286102294,2.8003515887260435
1995-03-08,47.78675619629909,P,3.90625,4.03125,4.278125,4.28125,3.9242187786102294,3.3578125286102294,2.8069140887260438
1995-03-09,47.757902151793985,P,3.84375,3.95625,4.196875,4.2890625,3.9298437786102296,3.3775000286102297,2.813164088726044
1995-03-10,47.77118298482233,P,3.9375,3.91875,4.121875,4.3015625,3.9392187786102295,3.3984375286102293,2.820039088726044
1995-03-13,47.80512410592667,P,3.96875,3.9125,4.0625,4.3078125,3.9492187786102293,3.4193750286102294,2.8266015887260436
1995-03-14,47.87117086486186,P,4.09375,3.95,4.028125,4.31875,3.9629687786102297,3.4417187786102295,2.8337890887260437
1995-03-15,47.907674035573045,P,4.0,3.96875,4.0,4.30625,3.9773437786102295,3.4629687786102297,2.8408203387260436
1995-03-16,47.949603989428766,P,4.03125,4.00625,3.98125,4.284375,3.9923437786102296,3.4845312786102296,2.8475390887260437
1995-03-17,47.947952244628766,P,3.96875,4.0125,3.965625,4.240625,3.9985937786102297,3.5051562786102295,2.8539453387260436
1995-03-20,47.92894523447026,P,3.90625,4.0,3.95625,4.19375,4.00109377861023,3.5245312786102296,2.8601953387260437
1995-03-21,47.835912191569186,P,3.5625,3.89375,3.921875,4.1328125,3.9967187786102296,3.5416406488418577,2.8647265887260436
1995-03-22,47.77131582037296,P,3.59375,3.8125,3.890625,4.084375,3.9935937786102294,3.558828148841858,2.869726588726044
1995-03-23,47.690436679634985,P,3.5,3.70625,3.85625,4.0265625,3.9885937786102295,3.575390648841858,2.8745703387260435
1995-03-24,47.62498278279593,P,3.46875,3.60625,3.809375,3.965625,3.9823437786102294,3.591015648841858,2.8783203387260436
1995-03-27,47.56764752526593,P,3.5,3.525,3.7625,3.9125,3.9742187786102297,3.601953148841858,2.8822265887260436
1995-03-28,47.57687192012525,P,3.53125,3.51875,3.70625,3.8671875,3.9673437786102297,3.612578148841858,2.886445338726044
1995-03-29,47.5731752304078,P,3.5,3.5,3.65625,3.828125,3.9623437786102294,3.622578148841858,2.890351588726044
1995-03-30,47.59142545240409,P,3.53125,3.50625,3.60625,3.79375,3.9585937786102297,3.6328906488418578,2.8941015887260435
1995-03-31,47.62813332520228,P,3.5625,3.525,3.565625,3.765625,3.9548437786102295,3.643515648841858,2.8980078387260435
1995-04-03,47.702170187134875,P,3.78125,3.58125,3.553125,3.7546875,3.9560937786102297,3.656953148841858,2.9033203387260436
1995-04-04,47.777227022472,P,3.84375,3.64375,3.58125,3.7515625,3.9592187786102295,3.670390648841858,2.9091015887260436
1995-04-05,47.84348313395529,P,3.78125,3.7,3.6,3.7453125,3.9604687786102293,3.683828148841858,2.914726588726044
1995-04-06,47.90722496306889,A,3.8125,3.75625,3.63125,3.74375,3.9621875190734865,3.696953148841858,2.920507838726044
1995-04-07,47.95441888180647,A,3.78125,3.8,3.6625,3.7359375,3.963281259536743,3.709453148841858,2.9261328387260437
1995-04-10,47.95397743811767,A,3.78125,3.8,3.690625,3.7265625,3.964375,3.721953148841858,2.931757838726044
1995-04-11,47.91888754161835,A,3.71875,3.775,3.709375,3.7078125,3.963125,3.734140648841858,2.937226588726044
1995-04-12,47.890935145319865,A,3.65625,3.75,3.725,3.690625,3.96125,3.746328148841858,2.9428515887260436
1995-04-13,47.85971156432817,P,3.6875,3.725,3.740625,3.6734375,3.959375,3.758828148841858,2.9492578387260435
1995-04-14,47.837272672628025,P,3.6875,3.70625,3.753125,3.659375,3.95875,3.771015648841858,2.9553515887260438
1995-04-17,47.82288105396117,P,3.71875,3.69375,3.746875,3.65,3.958125,3.781953148841858,2.9617578387260437
1995-04-18,47.82265022810145,P,3.65625,3.68125,3.728125,3.6546875,3.955625,3.792265648841858,2.9678515887260435
1995-04-19,47.82623569048454,P,3.65625,3.68125,3.715625,3.6578125,3.95375,3.8020312690734865,2.9739453387260437
1995-04-20,47.82512133698335,P,3.65625,3.675,3.7,3.665625,3.953125,3.8095312690734864,2.9803515887260437
1995-04-21,47.82225230173713,P,3.6875,3.675,3.690625,3.6765625,3.953125,3.8135937690734862,2.9867578387260436
1995-04-24,47.82375667209512,P,3.78125,3.6875,3.690625,3.690625,3.951875,3.8129687690734864,2.9941015887260436
1995-04-25,47.831137908296654,A,3.78125,3.7125,3.696875,3.703125,3.95,3.8135937690734862,3.0012890887260437
1995-04-26,47.829062862489884,A,3.75,3.73125,3.70625,3.715625,3.94,3.8145312690734863,3.0086328387260437
1995-04-27,47.842065543657725,A,3.84375,3.76875,3.721875,3.73125,3.9275,3.8198437690734863,3.016289088726044
1995-04-28,47.87928625246557,A,4.09375,3.85,3.7625,3.7578125,3.9125,3.8254687690734865,3.0251953387260437
1995-05-01,47.92669117474967,A,4.25,3.94375,3.815625,3.78125,3.900625,3.8329687690734864,3.034414088726044
1995-05-02,47.96687033689394,A,4.21875,4.03125,3.871875,3.8,3.889375,3.8417187690734864,3.0428515887260437
1995-05-03,48.003443912617136,A,4.09375,4.1,3.915625,3.815625,3.88,3.8501562690734863,3.0508203387260435
1995-05-04,48.0196116201222,A,4.09375,4.15,3.959375,3.8296875,3.86875,3.8579687690734863,3.058789088726044
1995-05-05,47.99131891992479,A,4.0625,4.14375,3.996875,3.84375,3.85625,3.8623437690734863,3.0667578387260437
1995-05-08,47.94299734365277,A,4.0625,4.10625,4.025,3.8578125,3.84625,3.8660937690734865,3.0747265887260435
1995-05-09,47.901305060574195,A,4.0625,4.075,4.053125,3.875,3.83875,3.869609389305115,3.082695338726044
1995-05-10,47.86751172362279,A,4.0,4.05625,4.078125,3.8921875,3.833125,3.8708593893051146,3.0901953387260437
1995-05-11,47.83849764641738,A,4.0,4.0375,4.09375,3.9078125,3.82875,3.8717968893051147,3.097851588726044
1995-05-12,47.81604063464733,A,3.90625,4.00625,4.075,3.91875,3.824375,3.872109389305115,3.106132838726044
1995-05-15,47.79010429686095,A,3.84375,3.9625,4.034375,3.925,3.82125,3.8717968893051147,3.1141015887260437
1995-05-16,47.78563522361814,P,4.0,3.95,4.0125,3.9421875,3.823125,3.873046889305115,3.1228515887260437
1995-05-17,47.79411320010414,P,4.03125,3.95625,4.00625,3.9609375,3.825625,3.874921889305115,3.1317578387260436
1995-05-18,47.79771984439495,P,3.9375,3.94375,3.990625,3.975,3.8275,3.8786718893051146,3.140351588726044
1995-05-19,47.829458658924715,P,4.0,3.9625,3.984375,3.990625,3.82875,3.8839843893051147,3.149570338726044
1995-05-22,47.86821456822363,A,3.96875,3.9875,3.975,4.0,3.82875,3.8889843893051146,3.158320338726044
1995-05-23,47.860088212353325,A,3.875,3.9625,3.95625,4.0046875,3.824375,3.8936718893051148,3.166601588726044
1995-05-24,47.84568457588235,P,3.875,3.93125,3.94375,4.0109375,3.821875,3.8996093893051147,3.175039088726044
1995-05-25,47.82304818911221,P,3.75,3.89375,3.91875,4.00625,3.81625,3.904296889305115,3.1830078387260436
1995-05-26,47.77948855340227,P,3.78125,3.85,3.90625,3.990625,3.8125,3.9055468893051146,3.1908203387260436
1995-05-29,47.740319050606125,P,3.78125,3.8125,3.9,3.9671875,3.81,3.9055468893051146,3.1987890887260435
1995-05-30,47.74018396731224,P,3.875,3.8125,3.8875,3.95,3.81625,3.9064843893051147,3.2069140887260437
1995-05-31,47.7297957199199,P,3.8125,3.8,3.865625,3.9359375,3.820625,3.9071093893051145,3.2153515887260435
1995-06-01,47.73635876488441,P,3.75,3.8,3.846875,3.91875,3.825625,3.9071093893051145,3.2236328387260436
1995-06-02,47.74631707037909,P,3.75,3.79375,3.821875,3.903125,3.83125,3.906796889305115,3.231601588726044
1995-06-05,47.75543700596381,P,3.75,3.7875,3.8,3.8875,3.83625,3.905234389305115,3.2395703387260437
1995-06-06,47.751011760604364,P,3.78125,3.76875,3.790625,3.8734375,3.84125,3.904296889305115,3.248164088726044
1995-06-07,47.75881545977899,P,3.78125,3.7625,3.78125,3.8625,3.846875,3.9046093893051146,3.2569140887260435
1995-06-08,47.771674064448774,P,3.78125,3.76875,3.784375,3.8515625,3.851875,3.905234389305115,3.2656640887260435
1995-06-09,47.78810211382076,P,3.78125,3.775,3.784375,3.8453125,3.85625,3.9055468893051146,3.2744140887260436
1995-06-12,47.80006135053136,P,3.75,3.775,3.78125,3.840625,3.855625,3.905859389305115,3.2830078387260437
1995-06-13,47.81587937249765,P,3.875,3.79375,3.78125,3.834375,3.85625,3.907734389305115,3.2917578387260438
1995-06-14,47.81796608528805,A,3.8125,3.8,3.78125,3.8234375,3.856875,3.908671889305115,3.3003515887260435
1995-06-15,47.81734080818185,A,3.8125,3.80625,3.7875,3.8171875,3.856875,3.909531259536743,3.3091015887260435
1995-06-16,47.84309009401704,A,4.0,3.85,3.8125,3.8171875,3.86125,3.9122656297683718,3.3191015887260438
1995-06-19,47.88131355887476,A,4.03125,3.90625,3.840625,3.8203125,3.86625,3.9153125,3.329257838726044
1995-06-20,47.89910728713551,A,3.96875,3.925,3.859375,3.825,3.87125,3.9171875,3.3394140887260435
1995-06-21,47.919474466790554,A,3.90625,3.94375,3.871875,3.8265625,3.87625,3.91875,3.3494140887260437
1995-06-22,47.94835946189383,A,4.0,3.98125,3.89375,3.8390625,3.8825,3.9209375,3.3589453387260435
1995-06-23,47.94767117668656,A,4.03125,3.9875,3.91875,3.8515625,3.889375,3.9240625,3.368789088726044
1995-06-26,47.93558127301035,A,4.0,3.98125,3.94375,3.8625,3.895,3.9265625,3.3787890887260437
1995-06-27,47.933647314992385,A,4.0,3.9875,3.95625,3.86875,3.901875,3.92875,3.3889453387260438
1995-06-28,47.939691178116846,A,3.96875,4.0,3.971875,3.8765625,3.908125,3.9309375,3.399570338726044
1995-06-29,47.9377298934987,A,4.0,4.0,3.990625,3.8890625,3.915,3.9340625,3.4108984637260438
1995-06-30,47.943100419972886,A,4.09375,4.0125,4.0,3.90625,3.923125,3.938125,3.4221484637260438
1995-07-03,47.990518786277086,A,4.375,4.0875,4.034375,3.9375,3.935,3.9434375,3.4351172137260435
1995-07-04,48.04095340765574,A,4.375,4.1625,4.075,3.9671875,3.946875,3.9484375,3.448203148841858
1995-07-05,48.102978499084394,A,4.5,4.26875,4.134375,4.003125,3.961875,3.9509375,3.461914083957672
1995-07-06,48.15613877977206,A,4.53125,4.375,4.1875,4.040625,3.975625,3.9515625,3.475781269073486
1995-07-07,48.18934802515707,A,4.53125,4.4625,4.2375,4.078125,3.984375,3.9484375,3.4893750190734862
1995-07-10,48.17708224136507,A,4.5625,4.5,4.29375,4.11875,3.990625,3.945625,3.5032812690734865
1995-07-11,48.162691279592515,A,4.5625,4.5375,4.35,4.153125,3.9975,3.9434375,3.5172265791893005
1995-07-12,48.12693203337505,A,4.5,4.5375,4.403125,4.1875,4.005625,3.9428125,3.5310937643051146
1995-07-13,48.0863896013866,A,4.46875,4.525,4.45,4.2203125,4.013125,3.9409375,3.544375014305115
1995-07-14,48.045899557682105,A,4.40625,4.5,4.48125,4.240625,4.02,3.938125,3.5573437643051147
1995-07-17,48.014252891802045,A,4.46875,4.48125,4.490625,4.2625,4.028125,3.9371875,3.5706250143051146
1995-07-18,47.960138735817985,A,4.28125,4.425,4.48125,4.278125,4.0325,3.935625,3.5828125143051146
1995-07-19,47.89729481188727,A,4.15625,4.35625,4.446875,4.290625,4.035625,3.934375,3.5940625143051146
1995-07-20,47.8419238053205,P,4.15625,4.29375,4.409375,4.2984375,4.03875,3.93375,3.6048437643051146
1995-07-21,47.80326154800883,P,4.125,4.2375,4.36875,4.303125,4.043125,3.93375,3.615625014305115
1995-07-24,47.782184641799425,P,4.25,4.19375,4.3375,4.315625,4.05125,3.93625,3.6271875143051147
1995-07-25,47.783127951621566,P,4.1875,4.175,4.3,4.325,4.055,3.9390625,3.6384375143051146
1995-07-26,47.81111780149712,P,4.21875,4.1875,4.271875,4.3375,4.05875,3.9421875,3.650000014305115
1995-07-27,47.84422283161866,P,4.21875,4.2,4.246875,4.3484375,4.064375,3.9459375,3.661718764305115
1995-07-28,47.86660559859189,P,4.15625,4.20625,4.221875,4.3515625,4.0675,3.948125,3.673281264305115
1995-07-31,47.84381872821766,P,4.0625,4.16875,4.18125,4.3359375,4.069375,3.9490625,3.6842187643051147
1995-08-01,47.82618018524292,P,4.03125,4.1375,4.15625,4.31875,4.0725,3.9484375,3.6950781393051146
1995-08-02,47.79259275999322,P,4.0,4.09375,4.140625,4.29375,4.075,3.9484375,3.7057031393051147
1995-08-03,47.761057647967654,P,4.03125,4.05625,4.128125,4.26875,4.080625,3.9484375,3.7164843893051147
1995-08-04,47.78255919876548,P,4.3125,4.0875,4.146875,4.2578125,4.09125,3.951875,3.728515639305115
1995-08-07,47.844244874067336,P,4.40625,4.15625,4.1625,4.25,4.10375,3.956875,3.740703139305115
1995-08-08,47.92001855625309,A,4.46875,4.24375,4.190625,4.2453125,4.115625,3.9659375,3.753789074420929
1995-08-09,48.00132571697768,A,4.46875,4.3375,4.215625,4.24375,4.12875,3.9746875,3.766757824420929
1995-08-10,48.07082456456524,A,4.40625,4.4125,4.234375,4.240625,4.141875,3.98375,3.779570324420929
1995-08-11,48.08294002012983,A,4.375,4.425,4.25625,4.2390625,4.154375,3.9928125,3.7919140744209288
1995-08-14,48.058265638013886,A,4.28125,4.4,4.278125,4.2296875,4.165,4.000625,3.801289074420929
1995-08-15,48.020670394540595,A,4.3125,4.36875,4.30625,4.23125,4.175625,4.0084375,3.810507824420929
1995-08-16,47.97154976656188,P,4.21875,4.31875,4.328125,4.234375,4.184375,4.015625,3.819101574420929
1995-08-17,47.93036215221134,P,4.21875,4.28125,4.346875,4.2375,4.193125,4.0225,3.827695324420929
1995-08-18,47.9008768784664,A,4.25,4.25625,4.340625,4.24375,4.2025,4.029375,3.836445324420929
1995-08-21,47.90053687235093,A,4.3125,4.2625,4.33125,4.246875,4.21375,4.0346875,3.845820324420929
1995-08-22,47.89854383919109,A,4.375,4.275,4.321875,4.25625,4.22375,4.04,3.855195324420929
1995-08-23,47.97416690641796,A,4.8125,4.39375,4.35625,4.2859375,4.24375,4.0503125,3.867070324420929
1995-08-24,48.07975301285003,A,5.03125,4.55625,4.41875,4.3265625,4.268125,4.0625,3.879726574420929
1995-08-25,48.24734270798451,A,5.46875,4.8,4.528125,4.3921875,4.2975,4.079375,3.894414074420929
1995-08-28,48.41986711732577,A,5.53125,5.04375,4.653125,4.465625,4.3275,4.096875,3.909414074420929
1995-08-29,48.57109523431169,A,5.40625,5.25,4.7625,4.534375,4.35625,4.11375,3.923945324420929
1995-08-30,48.6457606465948,A,5.4375,5.375,4.884375,4.60625,4.386875,4.1315625,3.938945324420929
1995-08-31,48.676862027090856,A,5.4375,5.45625,5.00625,4.6765625,4.415625,4.1490625,3.953945324420929
1995-09-01,48.61665235307032,A,5.40625,5.44375,5.121875,4.73125,4.443125,4.16625,3.968632824420929
1995-09-04,48.537189882365944,A,5.40625,5.41875,5.23125,4.78125,4.47125,4.183125,3.982539074420929
1995-09-05,48.47480553316032,A,5.375,5.4125,5.33125,4.8265625,4.49875,4.2003125,3.996289074420929
1995-09-06,48.437266091014486,A,5.59375,5.44375,5.409375,4.8828125,4.53125,4.2196875,4.010859384536743
1995-09-07,48.425177159154195,A,5.75,5.50625,5.48125,4.95,4.56625,4.240625,4.025078134536743
1995-09-08,48.43528030080134,A,5.8125,5.5875,5.515625,5.021875,4.600625,4.261875,4.037734384536743
1995-09-11,48.44918808684454,A,5.875,5.68125,5.55,5.1015625,4.630625,4.2828125,4.047890634536743
1995-09-12,48.479222262448076,A,5.9375,5.79375,5.603125,5.1828125,4.661875,4.304375,4.0589843845367435
1995-09-13,48.46621138379618,A,5.8125,5.8375,5.640625,5.2625,4.688125,4.325,4.0697656345367434
1995-09-14,48.458222780017884,A,5.96875,5.88125,5.69375,5.35,4.716875,4.34625,4.083046884536743
1995-09-15,48.454425147372625,A,6.0,5.91875,5.753125,5.4375,4.74625,4.3653125,4.095390634536743
1995-09-18,48.44028909003922,A,5.9375,5.93125,5.80625,5.51875,4.77375,4.3821875,4.107578134536743
1995-09-19,48.401910476669066,A,5.875,5.91875,5.85625,5.59375,4.8,4.39875,4.120234384536743
1995-09-20,48.375325592537564,A,5.8125,5.91875,5.878125,5.64375,4.82625,4.4159375,4.133046884536743
1995-09-21,48.31391588230547,A,5.8125,5.8875,5.884375,5.6828125,4.853125,4.433125,4.145546884536743
1995-09-22,48.241964317785175,A,5.8125,5.85,5.884375,5.7,4.88125,4.450625,4.156484384536743
1995-09-25,48.16986721277036,A,5.71875,5.80625,5.86875,5.709375,4.90625,4.4671875,4.166640634536743
1995-09-26,48.113246005808946,P,5.71875,5.775,5.846875,5.725,4.935,4.48375,4.176679694652558
