Date,GRADE,GPS,HAS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-06-18,57.23330705230899,B,15.329856872558594,15.296437072753907,15.584839248657227,15.362348175048828,15.80517141342163,15.186117792129517,16.412240309715273
2009-06-19,57.28789855899888,B,15.558847427368164,15.302626800537109,15.568748283386231,15.436614799499512,15.786281414031983,15.193446435928344,16.375376830101015
2009-06-22,57.44857094118023,B,15.038980484008787,15.260542488098144,15.502527236938477,15.484888076782227,15.759083042144775,15.209093675613403,16.337155013084413
2009-06-23,57.57246006082639,B,14.834745407104492,15.222170448303222,15.4109317779541,15.496956396102906,15.740088577270507,15.218950614929199,16.295974879264833
2009-06-24,57.571132499529405,B,14.710969924926758,15.094680023193359,15.273538970947266,15.515523433685303,15.720338840484619,15.22726258277893,16.258655619621276
2009-06-25,57.613829493288165,B,15.100868225097656,15.048882293701173,15.17265968322754,15.535327911376953,15.700522518157959,15.23498830795288,16.22225670337677
2009-06-26,57.41122398882726,B,15.144186973571776,14.965950202941894,15.134288501739501,15.506240129470825,15.660436363220212,15.241795454025269,16.187345685958864
2009-06-29,57.321779857005055,B,15.144186973571776,14.986991500854492,15.123766994476318,15.45827579498291,15.62956655502319,15.239201955795288,16.153312487602236
2009-06-30,57.34531181167346,B,15.001846313476562,15.020411682128906,15.121291065216065,15.403504276275635,15.604451847076414,15.240346174240113,16.11850705623627
2009-07-01,57.47501724874932,B,15.243209838867188,15.126859664916992,15.110769844055175,15.375035524368286,15.569172573089597,15.244272661209106,16.085604615211487
