Date,GRADE,GPS,SYF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-06-16,68.4938852177446,A,31.809850692749023,32.44024543762207,32.478919219970706,31.209425830841063,29.13127166748047,30.391125106811522,31.201647663116454
2023-06-19,66.60563604445257,A,31.809850692749023,32.27781219482422,32.4972900390625,31.332701206207275,29.214895210266114,30.36453695297241,31.198214330673217
2023-06-20,64.20082392883634,A,31.62614250183105,32.001288986206056,32.392868232727054,31.431321334838866,29.274698600769042,30.33058135986328,31.206652612686156
2023-06-21,63.074063335276,P,31.722835540771484,31.860126113891603,32.25847492218018,31.56426544189453,29.342575607299803,30.311132278442383,31.214911165237428
2023-06-22,61.88896672910877,P,31.59713554382324,31.713162994384767,32.15308609008789,31.693825054168702,29.403333854675292,30.266779651641844,31.21846733093262
2023-06-23,61.62971688624219,P,31.616474151611328,31.674487686157228,32.05736656188965,31.780842781066895,29.46390323638916,30.22751298904419,31.222546520233156
2023-06-26,61.284313888160746,P,31.50045394897461,31.612608337402342,31.945210266113282,31.86205949783325,29.519082450866698,30.19312994003296,31.225098180770875
2023-06-27,62.034080795443366,P,32.26427459716797,31.740234756469725,31.87076187133789,31.965514087677,29.58397392272949,30.161300678253173,31.236537637710573
2023-06-28,62.95287836090309,A,32.72836685180664,31.94134101867676,31.90073356628418,32.10522584915161,29.647786445617676,30.13910078048706,31.25508204460144
2023-06-29,64.53884453024206,A,32.94108581542969,32.210131072998045,31.961647033691406,32.22705106735229,29.733696899414063,30.120850772857665,31.278953428268434
2023-06-30,65.80551859512512,A,32.796051025390625,32.44604644775391,32.06026706695557,32.26959314346313,29.81939281463623,30.099423694610596,31.304278707504274
2023-07-03,67.6663671808844,A,33.24081039428711,32.7941177368164,32.203363037109376,32.35032653808594,29.916670036315917,30.07659227371216,31.33684910774231
2023-07-04,68.69939316234807,A,33.24081039428711,32.98942489624024,32.36482982635498,32.378849029541016,30.022389335632326,30.060572109222413,31.369893226623535
2023-07-05,68.30748913912646,A,32.62201690673828,32.96815490722656,32.45474796295166,32.35661144256592,30.115732765197755,30.036541271209718,31.395674724578857
