Date,GRADE,GPS,TDY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-01-06,55.44245848111654,P,89.58000183105469,90.68600006103516,91.58299942016602,90.75549964904785,90.12819976806641,86.96809982299804,82.33974964141845
2014-01-07,55.292205236326566,P,90.48999786376952,90.41199951171873,91.36899948120116,90.8254997253418,90.11339965820312,87.06949981689453,82.40614963531495
2014-01-08,55.236090116690654,P,90.5,90.13999938964844,91.15599975585937,90.95599975585938,90.13559967041016,87.17949981689453,82.47834964752197
2014-01-09,55.53554801589659,P,92.0,90.52799987792969,91.06999969482422,91.10749969482421,90.19919967651367,87.29849983215333,82.55864963531494
2014-01-10,55.879976806664274,P,92.41000366210938,90.99600067138672,91.06600036621093,91.24349975585938,90.29679977416993,87.41609985351562,82.64279964447022
2014-01-13,56.197367971823724,A,92.01000213623048,91.48200073242188,91.08400039672851,91.35900001525879,90.36339981079101,87.53859985351562,82.71299964904784
2014-01-14,56.48796683175859,A,92.23999786376952,91.83200073242188,91.12200012207032,91.48699989318848,90.43519973754883,87.68299980163575,82.78909965515136
2014-01-15,56.81715560433031,A,93.83999633789062,92.5,91.31999969482422,91.616499710083,90.53819961547852,87.8381997680664,82.86539962768555
2014-01-16,56.92943911005397,A,93.22000122070312,92.74400024414062,91.63600006103516,91.74249992370605,90.66219970703125,87.98449981689453,82.93979965209961
2014-01-17,56.98067544832323,A,93.05999755859376,92.8739990234375,91.93499984741212,91.85749969482421,90.77319961547852,88.14339981079101,83.0134496307373
2014-01-20,57.130902626039074,A,93.05999755859376,93.08399810791016,92.28299942016602,91.93299942016601,90.88819961547851,88.3022998046875,83.10244960784912
2014-01-21,57.283755851641125,A,94.4000015258789,93.51599884033205,92.67399978637697,92.02149963378906,91.01359970092773,88.46629981994629,83.18794960021972
2014-01-22,57.47681281654814,A,96.1999969482422,93.98799896240236,93.24399948120119,92.19999961853027,91.16239959716796,88.63779975891113,83.2957495880127
2014-01-23,57.57513372393753,A,94.9499969482422,94.33399810791016,93.5389991760254,92.3044994354248,91.27239959716798,88.79169975280762,83.40479957580567
2014-01-24,57.48200153951274,A,92.8000030517578,94.28199920654296,93.57799911499025,92.32199974060059,91.35119964599609,88.92579978942871,83.50274959564209
2014-01-27,57.27495107776451,A,92.31999969482422,94.13399963378906,93.6089988708496,92.34649963378907,91.42519958496094,89.04009979248048,83.59454959869385
2014-01-28,56.98959394942285,A,92.61000061035156,93.7759994506836,93.64599914550783,92.38399963378906,91.50319961547852,89.1447998046875,83.68734958648682
2014-01-29,56.41003316054471,A,92.01000213623048,92.93800048828125,93.4629997253418,92.39149971008301,91.58039962768555,89.24139984130859,83.77174961090088
2014-01-30,56.07293489616065,P,92.66000366210938,92.4800018310547,93.40699996948243,92.5215000152588,91.63019973754882,89.34619987487793,83.85779964447022
2014-01-31,55.90978028845484,P,91.87000274658205,92.29400177001953,93.28800048828126,92.61150016784669,91.65179977416992,89.43729988098144,83.943049659729
2014-02-03,55.48271932602854,P,88.5999984741211,91.55000152587891,92.84200057983398,92.5625,91.60019973754883,89.48769989013672,84.01089965820313
2014-02-04,55.050251438456804,P,89.19999694824219,90.86800079345703,92.3220001220703,92.49799995422363,91.5363996887207,89.52019989013672,84.08159965515136
2014-02-05,54.67133444300605,P,88.4800033569336,90.16200103759766,91.55000076293945,92.39700012207031,91.44619979858399,89.53839988708496,84.15434967041016
2014-02-06,54.31261349706467,P,89.81999969482422,89.59400024414063,91.03700103759766,92.28800010681152,91.38279983520508,89.57889991760254,84.231799659729
2014-02-07,54.09301035063981,P,90.5,89.31999969482422,90.80700073242187,92.19249992370605,91.3381997680664,89.63399993896485,84.30259967803956
2014-02-10,54.32840239886203,P,90.52999877929688,89.70599975585938,90.62800064086915,92.11849975585938,91.32439971923829,89.69289993286132,84.37424968719482
2014-02-11,54.66865600638196,P,91.58000183105467,90.18200073242187,90.52500076293946,92.08549995422364,91.34659973144531,89.75859992980958,84.4446496963501
2014-02-12,55.251956567586795,P,92.8499984741211,91.05599975585938,90.60900039672852,92.03600006103515,91.40879974365234,89.84419990539551,84.51994968414307
2014-02-13,55.722295270318796,P,93.5999984741211,91.81199951171875,90.70299987792968,92.05499992370605,91.47239974975587,89.925599899292,84.60069969177246
2014-02-14,56.145037084586626,A,94.19000244140624,92.55,90.93499984741212,92.11150016784669,91.54219985961915,90.01939994812011,84.68384971618653
2014-02-17,56.511719765750875,A,94.19000244140624,93.28200073242188,91.49400024414062,92.16800041198731,91.62599990844727,90.11199996948243,84.76969974517823
2014-02-18,56.806428392687764,A,94.80999755859376,93.9279998779297,92.05500030517578,92.18850021362304,91.74039993286132,90.20179992675781,84.85594974517822
2014-02-19,56.79417655451437,A,93.45999908447266,94.05,92.5529998779297,92.05150032043457,91.8517999267578,90.28279991149903,84.93564975738525
2014-02-20,56.92743011222972,A,95.18000030517578,94.36600036621094,93.08899993896485,92.06300048828125,91.97599990844726,90.39279991149903,85.02754974365234
2014-02-21,57.13744935985583,A,96.73999786376952,94.8759994506836,93.7129997253418,92.26000022888184,92.11699981689453,90.51729988098144,85.12454975128173
2014-02-24,57.3854597280883,A,97.6500015258789,95.56799926757813,94.425,92.52650032043456,92.27599990844726,90.65709991455078,85.2275997543335
2014-02-25,57.52238906278831,A,96.81999969482422,95.96999969482422,94.94899978637696,92.7370002746582,92.41879989624023,90.79249992370606,85.32614974975586
2014-02-26,57.84227518434256,A,96.88999938964844,96.65599975585937,95.35299987792969,92.9810001373291,92.5315998840332,90.93359992980957,85.42904975891113
2014-02-27,57.888153834760146,A,96.83999633789062,96.98799896240234,95.67699966430663,93.18999977111817,92.65439987182617,91.04499992370606,85.53074974060058
2014-02-28,57.83657271685467,A,97.9800033569336,97.23600006103516,96.05599975585938,93.49549980163575,92.79879989624024,91.15309997558593,85.63554977416992
2014-03-03,57.58691701019501,A,97.0500030517578,97.11600036621094,96.34199981689453,93.91800003051758,92.90879989624024,91.2473999786377,85.73569980621338
2014-03-04,57.84888808700865,A,101.11000061035156,97.9740005493164,96.97200012207031,94.51350021362305,93.0783999633789,91.39589996337891,85.84894981384278
2014-03-05,58.07957521032606,A,100.77999877929688,98.75200042724609,97.70400009155273,95.12849998474121,93.24139999389648,91.53139991760254,85.96459980010987
2014-03-06,58.39162877778299,A,101.13999938964844,99.61200103759765,98.3,95.69449996948242,93.40699996948243,91.66199989318848,86.08054981231689
2014-03-07,58.65214545750809,A,101.5999984741211,100.33600006103515,98.78600006103515,96.24949989318847,93.59,91.79569984436036,86.20244979858398
2014-03-10,58.980381578395935,A,101.38999938964844,101.20399932861328,99.15999984741211,96.79249992370606,93.78119995117187,91.92419982910157,86.31984977722168
2014-03-11,58.703700175450386,A,100.30999755859376,101.04399871826172,99.50899963378906,97.228999710083,93.95019989013672,92.03309982299805,86.4384497833252
2014-03-12,58.34370140677331,A,99.30999755859376,100.7499984741211,99.7509994506836,97.55199966430663,94.09919982910156,92.13029983520508,86.56129978179932
2014-03-13,57.86339237583138,A,97.87999725341795,100.097998046875,99.85499954223633,97.76599960327148,94.25559982299805,92.20369979858398,86.67724975585938
2014-03-14,57.335527072482286,A,97.79000091552734,99.33599853515625,99.8359992980957,97.94599952697754,94.40999984741211,92.27909980773926,86.78839977264404
2014-03-17,56.91609067624862,A,98.4499969482422,98.747998046875,99.97599868774414,98.15899925231933,94.58739974975586,92.35779975891113,86.9026997756958
2014-03-18,56.72272140813266,A,99.30999755859376,98.547998046875,99.79599838256836,98.38399925231934,94.76379974365234,92.43859970092774,87.02379978179931
2014-03-19,56.642392039099654,P,98.6500015258789,98.41599884033204,99.58299865722657,98.64349937438965,94.92679977416992,92.53119972229004,87.14564979553222
2014-03-20,56.6842001697378,P,98.5500030517578,98.55,99.3239990234375,98.81199951171875,95.05779983520507,92.62849975585938,87.26004981994629
2014-03-21,56.72496429685649,P,98.0,98.59199981689453,98.9639991760254,98.87499961853027,95.16959976196289,92.73319976806641,87.37519981384277
2014-03-24,56.581744786247064,P,97.58000183105467,98.41800079345703,98.58299942016602,98.87149963378906,95.28099975585937,92.82219978332519,87.48279983520507
2014-03-25,56.39833761183859,P,97.4499969482422,98.04600067138672,98.29699935913087,98.90299949645996,95.38519973754883,92.91019973754882,87.58324981689454
2014-03-26,56.051699281341705,P,95.7699966430664,97.46999969482422,97.94299926757813,98.84699935913086,95.42379974365234,92.98099967956543,87.68099979400635
2014-03-27,55.780695690653666,P,95.38999938964844,96.83799896240234,97.69399948120117,98.77449951171874,95.46719970703126,93.06469970703125,87.78399978637695
2014-03-28,55.52215223865492,P,95.13999938964844,96.26599884033203,97.42899932861329,98.63249931335449,95.50879974365235,93.14099967956543,87.88014976501465
2014-03-31,55.60514967912881,P,97.33000183105467,96.21599884033203,97.31699981689454,98.64649925231933,95.59419982910157,93.24119972229003,87.99214977264404
2014-04-01,55.799530436967636,P,99.12999725341795,96.55199890136718,97.29899978637695,98.54749908447266,95.68879974365234,93.35119972229003,88.11574974060059
2014-04-02,56.16476016895084,P,99.2699966430664,97.25199890136719,97.3609992980957,98.47199897766113,95.75019973754883,93.4562996673584,88.23649971008301
2014-04-03,56.399615383874334,P,98.51000213623048,97.8759994506836,97.35699920654297,98.34049911499024,95.82139984130859,93.54689971923828,88.34529972076416
2014-04-04,56.43137746751918,P,95.62999725341795,97.9739990234375,97.11999893188477,98.04199905395508,95.8779997253418,93.61459968566895,88.43669971466065
2014-04-07,56.090612220161084,P,94.7699966430664,97.46199798583984,96.83899841308593,97.71099891662598,95.92699966430663,93.67609962463379,88.52219970703125
2014-04-08,55.62070752503888,P,94.5999984741211,96.55599822998047,96.55399856567382,97.42549896240234,95.96679962158203,93.73499961853027,88.61059970855713
2014-04-09,55.21366359365933,P,95.04000091552734,95.70999908447266,96.48099899291992,97.21199913024903,96.02739959716797,93.80389961242676,88.69909973144532
2014-04-10,54.673995812335,P,92.77999877929688,94.56399841308594,96.21999893188476,96.95699920654297,96.02979949951173,93.82999961853028,88.77629974365234
2014-04-11,54.40390009833484,P,92.44000244140624,93.92599945068358,95.94999923706054,96.68949928283692,96.0411994934082,93.84649963378907,88.84204975128173
2014-04-14,54.30579901197452,P,92.86000061035156,93.54400024414062,95.50299911499022,96.40999946594238,96.12639953613281,93.86329963684082,88.90829975128173
2014-04-15,54.217221309787874,P,93.2699966430664,93.27799987792969,94.91699905395508,96.10799942016601,96.20779953002929,93.872099609375,88.9743497467041
2014-04-16,54.13565201281119,P,94.33999633789062,93.13799896240235,94.4239990234375,95.8924991607666,96.32499938964844,93.88559959411621,89.04619972229004
2014-04-17,54.44324094326629,P,95.52999877929688,93.68799896240235,94.12599868774413,95.74149894714355,96.43919937133789,93.91099960327148,89.12204971313477
2014-04-18,54.79940917080187,P,95.52999877929688,94.30599822998047,94.11599884033203,95.6179988861084,96.53979934692383,93.93899955749512,89.1998997116089
2014-04-21,55.21169476635871,P,96.26000213623048,94.98599853515626,94.26499938964844,95.55199890136718,96.6543994140625,93.98939956665039,89.27944972991943
2014-04-22,55.68149111187736,P,96.5,95.63199920654297,94.45499954223632,95.50449905395507,96.7527993774414,94.04969955444336,89.36344974517823
2014-04-23,55.807626412153176,P,94.23999786376952,95.61199951171875,94.37499923706055,95.42799911499023,96.78059936523438,94.09469955444337,89.43624973297119
2014-04-24,55.7546007494808,A,94.29000091552734,95.36399993896484,94.5259994506836,95.37299919128418,96.7943994140625,94.13339958190917,89.50599975585938
2014-04-25,55.458236387417095,A,92.58000183105467,94.77400054931641,94.53999938964844,95.2449993133545,96.76219940185547,94.1521996307373,89.56669975280762
2014-04-28,55.03693072879927,P,92.87000274658205,94.09600067138672,94.54099960327149,95.02199935913086,96.73579940795898,94.18089965820313,89.62649974822997
2014-04-29,54.49657367277115,P,92.3000030517578,93.25600128173828,94.44400024414062,94.68049964904785,96.68559951782227,94.2129997253418,89.68164978027343
2014-04-30,54.327461102546245,P,92.86000061035156,92.9800018310547,94.29600067138672,94.35999984741211,96.67359954833984,94.26269973754883,89.73994979858398
2014-05-01,54.12240685255379,P,92.93000030517578,92.70800170898437,94.0360008239746,94.08099975585938,96.62859954833985,94.30229972839355,89.79834980010986
2014-05-02,54.22190527895412,P,93.66999816894533,92.9260009765625,93.85000076293946,93.98299980163574,96.56719955444336,94.34209968566894,89.86174980163574
2014-05-05,54.43601959587095,P,94.77999877929688,93.30800018310546,93.70200042724609,93.98349990844727,96.50979949951171,94.3928997039795,89.93109977722168
2014-05-06,54.69235581167687,P,94.0,93.6479995727539,93.45200042724609,93.95349998474121,96.45339950561524,94.43609970092774,89.99764976501464
2014-05-07,54.914701989782635,P,94.9499969482422,94.06599884033203,93.52300033569335,93.94899978637696,96.41459945678712,94.47309967041015,90.07154975891113
2014-05-08,55.161905816311844,P,94.66999816894533,94.41399841308595,93.56100006103517,94.04349975585937,96.3711994934082,94.51279968261719,90.13274974822998
2014-05-09,55.327841186520594,A,95.13999938964844,94.70799865722657,93.81699981689454,94.17849960327149,96.3143994140625,94.55659965515137,90.1968497467041
2014-05-12,55.639045414380725,A,98.01000213623048,95.3539993286133,94.33099975585938,94.43599967956543,96.33359939575195,94.6211996459961,90.27219974517823
2014-05-13,55.88110775071102,A,97.13999938964844,95.98199920654298,94.81499938964845,94.62949981689454,96.25419937133789,94.6662996673584,90.34654975891114
2014-05-14,55.841052511358555,A,95.66999816894533,96.1259994506836,95.09599914550782,94.69599990844726,96.15199935913085,94.69669967651367,90.41574974060059
2014-05-15,55.71448337756255,A,94.80999755859376,96.15399932861328,95.28399887084962,94.65999984741211,96.02539932250977,94.7161996459961,90.47994972229004
2014-05-16,55.51343674941209,A,94.7699966430664,96.07999877929687,95.39399871826173,94.62199974060059,95.88879928588867,94.73939964294433,90.54544971466065
2014-05-19,55.040587642217595,A,95.3000030517578,95.53799896240234,95.44599914550783,94.57399978637696,95.76699935913086,94.77409965515136,90.61529972076416
2014-05-20,54.4825396220935,P,92.79000091552734,94.66799926757812,95.32499923706055,94.38849983215331,95.61659942626953,94.78339965820312,90.67179973602295
2014-05-21,54.20894296543795,P,93.08000183105467,94.15,95.1379997253418,94.33050003051758,95.49199951171875,94.79559967041016,90.73144973754883
2014-05-22,54.15289198920309,P,93.30999755859376,93.85,95.00199966430664,94.2814998626709,95.40059951782227,94.82809967041015,90.79809970855713
