Date,GRADE,GPS,CPB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-09-09,52.14527597794214,C,7.898435592651367,7.9292097091674805,7.9753687381744385,7.907411384582519,7.78970383644104,7.92160484790802,8.234327971935272
1993-09-10,52.079343013225234,C,8.001011848449707,7.924080467224121,7.980497694015503,7.936902284622192,7.790729627609253,7.925172166824341,8.229213993549347
1993-09-13,51.95772084330873,B,8.026658058166504,7.924080467224121,7.977933549880982,7.957417583465576,7.792268342971802,7.92899594783783,8.224102194309234
1993-09-14,51.99764811628811,B,7.9497222900390625,7.949723911285401,7.962546873092651,7.965110731124878,7.793806953430176,7.930011887550354,8.218983809947968
1993-09-15,51.93409835481904,A,7.898435592651367,7.954852676391601,7.949724626541138,7.953570747375489,7.793806953430176,7.930769786834717,8.213608992099761
1993-09-16,51.78776924103795,A,7.924075603485107,7.95998067855835,7.944595193862915,7.9484416246414185,7.790729551315308,7.932548522949219,8.20861442565918
1993-09-17,51.38191667355701,B,7.795859336853027,7.918950176239013,7.921515321731567,7.945877289772033,7.785600748062134,7.931771082878113,8.203230857849121
1993-09-20,50.79738871242089,B,7.616352081298828,7.836888980865479,7.8804847240448,7.934337592124939,7.7753430843353275,7.930727343559266,8.196949753761292
1993-09-21,50.3136276945287,B,7.565063953399658,7.759957313537598,7.854840612411499,7.917669010162354,7.764059658050537,7.928661093711853,8.190664269924163
1993-09-22,50.14393496082241,B,7.744566440582275,7.729183483123779,7.842018079757691,7.907411217689514,7.7563662815094,7.924822607040405,8.18565438747406
1993-09-23,50.00796440719612,B,7.795859336853027,7.703540229797364,7.831760454177856,7.903564596176148,7.751237478256225,7.92175184249878,8.18077492237091
1993-09-24,50.01122861283948,B,7.795859336853027,7.703540229797364,7.8112452030181885,7.8958714485168455,7.745595750808715,7.917916669845581,8.175391354560851
1993-09-27,50.32813121840036,B,7.847146034240723,7.7496990203857425,7.79329400062561,7.8856137752532955,7.739953966140747,7.914849138259887,8.17039023399353
1993-09-28,50.683737510651014,B,7.847146034240723,7.806115436553955,7.783036375045777,7.8727916240692135,7.736876649856567,7.911271982192993,8.165515160560608
1993-09-29,50.883978838439326,B,7.872791767120361,7.831760501861572,7.780471992492676,7.865098309516907,7.73328649520874,7.908715748786927,8.161272447109223
1993-09-30,51.01259096946011,B,7.898435592651367,7.852275753021241,7.777907991409302,7.861251592636108,7.7291834259033205,7.906670746803283,8.156905863285065
1993-10-01,51.34971505447277,B,7.950060844421387,7.883116054534912,7.793328142166137,7.857421731948852,7.736883363723755,7.904377589225769,8.152797405719758
1993-10-04,51.53954315930584,C,7.872626781463623,7.888212203979492,7.818955612182617,7.849720168113708,7.743034620285034,7.901310091018677,8.148301777839661
1993-10-05,51.84003935497055,C,7.898431777954102,7.898469352722168,7.852292394638061,7.85356650352478,7.75483097076416,7.897736234664917,8.145069484710694
1993-10-06,51.83061663699334,C,7.769378185272217,7.877786636352539,7.8547735691070555,7.848395824432373,7.764559059143067,7.889049658775329,8.14081381559372
1993-10-07,51.70191158224062,B,7.6919403076171875,7.836487579345703,7.844381666183471,7.838071060180664,7.770173988342285,7.881881985664368,8.136581370830536
1993-10-08,51.39949256560194,B,7.7177534103393555,7.790026092529297,7.836571073532104,7.823908138275146,7.777330932617187,7.874972443580628,8.132477991580963
1993-10-11,51.273694195177576,B,7.79518461227417,7.774537658691406,7.831374931335449,7.81233446598053,7.7865494441986085,7.869856462478638,8.128635125160217
1993-10-12,51.06958918385171,B,7.846810340881348,7.764213371276855,7.831341361999511,7.807188868522644,7.796287527084351,7.866021165847778,8.12492371082306
1993-10-13,51.476910292211926,B,8.05330753326416,7.820999240875244,7.849392938613891,7.814932465553284,7.8106684970855715,7.863996067047119,8.12300488471985
1993-10-14,52.31336597380798,C,8.285616874694824,7.939734554290771,7.8881110668182375,7.833009529113769,7.828669843673706,7.864294061660766,8.123387751579285
1993-10-15,53.76207147224422,C,8.750225067138672,8.146228885650634,7.968127489089966,7.880727815628052,7.855963354110718,7.870512161254883,8.126346998214721
1993-10-18,55.04047267198726,A,8.6727933883667,8.32175064086914,8.048144149780274,7.933549880981445,7.883246936798096,7.875955944061279,8.128412365913391
1993-10-19,56.05071783513541,A,8.543728828430176,8.461134338378907,8.11267385482788,7.982483124732971,7.90897494316101,7.878580198287964,8.129579038619996
1993-10-20,56.50694003212245,A,8.440485954284668,8.538570022583007,8.179784631729126,8.01727910041809,7.928022089004517,7.88144606590271,8.129849467277527
1993-10-21,56.721693514922286,A,8.517923355102539,8.585031318664551,8.26238293647766,8.053382301330567,7.950669565200806,7.886105546951294,8.131013803482055
1993-10-22,55.93580374926626,A,8.337234497070312,8.50243320465088,8.324331045150757,8.080451059341431,7.9691903781890865,7.8892129707336425,8.131021342277528
1993-10-25,55.4444786433501,A,8.543728828430176,8.476620292663574,8.399185466766358,8.115280199050904,7.987737913131713,7.896423802375794,8.132061352729798
1993-10-26,55.15724841419648,A,8.56954574584961,8.481783676147462,8.471459007263183,8.151400184631347,8.003211641311646,7.903128390312195,8.133103747367858
1993-10-27,55.250829984573805,A,8.750225067138672,8.543731498718262,8.541150760650634,8.195271849632263,8.015631437301636,7.910620522499085,8.136316366195679
1993-10-28,55.19744302688977,A,8.750225067138672,8.590191841125488,8.58761157989502,8.23786132335663,8.03010277748108,7.919386739730835,8.139275612831115
1993-10-29,55.26054101934088,A,8.595354080200195,8.641815757751464,8.572124481201172,8.270125985145569,8.045066938400268,7.925584955215454,8.141333823204041
1993-11-01,54.91104936359426,A,8.492110252380371,8.631492042541504,8.554056167602539,8.301100158691407,8.057966222763062,7.9297315120697025,8.142622447013855
1993-11-02,54.523249952556206,A,8.46629810333252,8.610842514038087,8.546313095092774,8.329493474960326,8.069323472976684,7.9343843746185305,8.143021936416625
1993-11-03,53.85703575133212,P,8.363048553466797,8.533407211303711,8.538569355010987,8.359176993370056,8.077589998245239,7.938259534835815,8.143031845092773
1993-11-04,53.15601414963738,P,8.285616874694824,8.440485572814941,8.515338706970216,8.388860821723938,8.085846500396729,7.940595951080322,8.142401247024535
1993-11-05,52.92274785965531,P,8.363048553466797,8.394024467468261,8.517920112609863,8.42112557888031,8.094113025665283,7.9442163181304934,8.142664518356323
1993-11-08,52.814839113432505,P,8.388864517211914,8.37337532043457,8.502433681488037,8.450809574127197,8.100844326019287,7.947330417633057,8.142803506851196
1993-11-09,52.668448106032145,P,8.363048553466797,8.352725410461426,8.481783962249756,8.47662148475647,8.106033515930175,7.95069598197937,8.14205331325531
1993-11-10,52.63466396165671,P,8.388864517211914,8.35788860321045,8.44564790725708,8.493399333953857,8.113277645111085,7.954829301834106,8.14143219947815
1993-11-11,52.818594995347134,P,8.492110252380371,8.399187278747558,8.41983642578125,8.503724002838135,8.123612451553345,7.959740285873413,8.14170738697052
1993-11-12,52.65857651941668,A,8.46629810333252,8.419837188720702,8.406930828094483,8.489527654647826,8.132405252456666,7.964138345718384,8.141220088005065
1993-11-15,52.545302597649346,A,8.4146728515625,8.42499885559082,8.399187088012695,8.476621627807617,8.140165548324585,7.96878457069397,8.141108088493347
1993-11-16,52.71556944842626,P,8.517923355102539,8.455973815917968,8.404349613189698,8.475331354141236,8.154093914031982,7.974463300704956,8.141892371177674
1993-11-17,53.073865641412304,P,8.621170043945312,8.502434921264648,8.43016176223755,8.484365558624267,8.169061479568482,7.980664882659912,8.143699622154235
1993-11-18,53.268581490692895,A,8.621170043945312,8.528246879577637,8.463717079162597,8.489527893066406,8.18351616859436,7.9866100025177005,8.144873471260071
1993-11-19,53.875636427682515,A,8.827664375305176,8.600520133972168,8.510178661346435,8.514049386978149,8.20004921913147,7.995389423370361,8.146446356773376
1993-11-22,54.374049458710054,A,8.776039123535156,8.6727933883667,8.54889612197876,8.525664901733398,8.215036840438843,8.003652591705322,8.147761116027832
1993-11-23,54.396509103043286,A,8.56954574584961,8.683117866516113,8.56954584121704,8.525664901733398,8.227433309555053,8.010620131492615,8.148550162315368
1993-11-24,54.287702240965665,A,8.646977424621582,8.688279342651366,8.595357131958007,8.520502519607543,8.242404146194458,8.018105549812317,8.150613121986389
1993-11-25,54.18751578215645,A,8.646977424621582,8.693440818786621,8.610843849182128,8.51534013748169,8.256862182617187,8.023795866966248,8.153436207771302
1993-11-26,53.93556643744174,A,8.724416732788086,8.672791290283204,8.636655712127686,8.521793270111084,8.275433330535888,8.030517039299012,8.15715320110321
1993-11-29,53.847247761959295,A,8.724416732788086,8.66246681213379,8.667630100250244,8.533408594131469,8.297594623565674,8.0364688539505,8.159856724739075
1993-11-30,54.11222622611613,A,8.776039123535156,8.703765487670898,8.693441677093507,8.548895645141602,8.321814126968384,8.042936892509461,8.16205828666687
1993-12-01,54.036453688254625,A,8.595354080200195,8.693440818786621,8.690860080718995,8.560510921478272,8.338829879760743,8.04759808063507,8.16284969329834
1993-12-02,54.16085247139731,A,8.724416732788086,8.708928680419922,8.701184749603271,8.582450914382935,8.357401027679444,8.054319252967835,8.163272933959961
1993-12-03,54.03859706377538,A,8.698607444763184,8.703766822814941,8.688279056549073,8.599228858947754,8.375455989837647,8.06052587032318,8.163820505142212
1993-12-06,53.93428703776374,A,8.750225067138672,8.708928489685059,8.685697650909423,8.617296886444091,8.393517570495606,8.066735768318177,8.16525957107544
1993-12-07,53.936319736352836,A,8.879291534423828,8.729578971862793,8.716672229766846,8.643109035491943,8.414160480499268,8.075518565177918,8.166203813552857
1993-12-08,54.13255431944747,A,8.801850318908691,8.770878219604493,8.732159519195557,8.663758325576783,8.432741651535034,8.083014073371887,8.165620698928834
1993-12-09,53.896379174138595,A,8.646977424621582,8.75539035797119,8.732159519195557,8.671501684188843,8.447712488174439,8.088447957038879,8.164136543273926
1993-12-10,54.11972827514368,A,8.853472709655762,8.786363410949708,8.745065116882325,8.690860414505005,8.465780725479126,8.10133204460144,8.164318270683289
1993-12-13,54.11377159364969,A,8.750225067138672,8.786363410949708,8.747645950317382,8.707638025283813,8.483332691192627,8.11318365573883,8.16233690738678
1993-12-14,53.73736347558924,A,8.646977424621582,8.739900588989258,8.734739780426025,8.714090728759766,8.498303604125976,8.126567287445068,8.160472707748413
1993-12-15,53.534590659330576,A,8.646977424621582,8.708926010131837,8.739902114868164,8.715381097793578,8.515855588912963,8.140207324028015,8.15810176372528
1993-12-16,53.77240806753219,A,8.776039123535156,8.73473834991455,8.74506435394287,8.723124551773072,8.537537565231323,8.153855776786804,8.156249470710755
1993-12-17,53.51386056183577,P,8.698607444763184,8.703765296936036,8.74506435394287,8.716671705245972,8.5571546459198,8.167242789268494,8.155403532981872
1993-12-20,53.45258209899013,P,8.724416732788086,8.698603630065918,8.742483520507813,8.714090585708618,8.575739288330078,8.181144366264343,8.154179902076722
1993-12-21,53.626569335350325,P,8.750225067138672,8.719253158569336,8.729576873779298,8.723124551773072,8.593807582855225,8.195047554969788,8.153338661193848
1993-12-22,53.734176070098734,A,8.776039123535156,8.745065498352051,8.726995754241944,8.72957763671875,8.608262214660645,8.209465355873109,8.152499814033508
1993-12-23,53.502131596321874,P,8.6727933883667,8.724416351318359,8.729577350616456,8.730868434906006,8.616005744934082,8.222337794303893,8.151144738197326
1993-12-24,53.30685004245686,A,8.6727933883667,8.719253540039062,8.711509418487548,8.728287267684937,8.614457111358643,8.23521023273468,8.149916338920594
1993-12-27,53.16356338131367,A,8.698607444763184,8.714091682434082,8.70634765625,8.726996803283692,8.614973392486572,8.249110164642333,8.149450426101685
1993-12-28,52.93158881957277,P,8.646977424621582,8.693442153930665,8.70634765625,8.720543718338012,8.6170383644104,8.263006653785705,8.14897973060608
1993-12-29,52.658579885157764,P,8.595354080200195,8.657305145263672,8.701185321807861,8.720543718338012,8.62013572692871,8.274078907966613,8.148377609252929
1993-12-30,52.472859793399316,P,8.56954574584961,8.636655616760255,8.680535984039306,8.71280016899109,8.621168174743651,8.285918869972228,8.14688636302948
1993-12-31,52.35583717283291,P,8.46629810333252,8.595356559753418,8.657305049896241,8.701184701919555,8.623749446868896,8.296469912528991,8.145258903503418
1994-01-03,51.85053643759227,P,8.31659984588623,8.518955039978028,8.616523361206054,8.679503440856934,8.619206867218018,8.303472390174866,8.142122859954833
1994-01-04,51.312741466250664,B,8.31659984588623,8.452879524230957,8.57316083908081,8.651368856430054,8.61414794921875,8.308679795265197,8.138860144615172
1994-01-05,50.89421421681266,B,8.420557022094727,8.417920112609863,8.537612628936767,8.632304191589355,8.607554588317871,8.311593012809753,8.135990529060363
1994-01-06,50.556479247339496,B,8.34259033203125,8.372529029846191,8.504592323303223,8.617084836959839,8.599401893615722,8.3147523355484,8.132984437942504
1994-01-07,50.58477459669019,B,8.55050277709961,8.38936996459961,8.492363262176514,8.601936340332031,8.59850486755371,8.32178590297699,8.131272730827332
1994-01-10,51.11432491390133,B,8.628469467163086,8.451743888854981,8.485349464416505,8.595848560333252,8.601232051849365,8.329599137306213,8.13109748840332
1994-01-11,51.71778809175749,B,8.602481842041016,8.508920288085937,8.480899906158447,8.593623781204224,8.603955726623536,8.33663959980011,8.13155673980713
1994-01-12,52.25694925494583,P,8.57649040222168,8.540106964111327,8.479013538360595,8.590099430084228,8.608224563598633,8.342907280921937,8.13430673122406
1994-01-13,52.490527517647386,P,8.31659984588623,8.534908866882324,8.453718948364259,8.567127466201782,8.60884422302246,8.347345361709595,8.135375051498412
1994-01-14,52.447324583999745,P,8.36857795715332,8.498523902893066,8.443946933746338,8.550625991821288,8.608954811096192,8.351533918380737,8.136703262329101
1994-01-17,52.02508895906458,P,8.238631248474121,8.420556259155273,8.436150074005127,8.526336717605592,8.605950145721435,8.35339723587036,8.137126922607422
1994-01-18,51.60548198353961,P,8.264619827270508,8.352983856201172,8.430952072143555,8.502056455612182,8.60398157119751,8.355007543563843,8.137298321723938
1994-01-19,51.12945157113802,P,8.238631248474121,8.28541202545166,8.412759494781493,8.47518606185913,8.600976905822755,8.357127275466919,8.13797679901123
1994-01-20,51.168484748162285,P,8.290611267089844,8.280214309692383,8.407561588287354,8.456076955795288,8.596946926116944,8.360279688835144,8.139934420585632
1994-01-21,50.86323247402208,P,8.108680725097656,8.22823486328125,8.363379383087159,8.427871322631836,8.589794578552246,8.361099915504456,8.140472764968871
1994-01-24,50.66596236451473,P,8.030714988708496,8.186651611328125,8.3036039352417,8.394476699829102,8.582115421295166,8.361140484809875,8.141130905151368
1994-01-25,50.53870164230111,P,8.082695007324219,8.150266647338867,8.251625251770019,8.366262578964234,8.573410854339599,8.36375238418579,8.142431151866912
1994-01-26,50.55813090736812,P,8.186653137207031,8.13987102508545,8.212641525268555,8.345827531814574,8.564720516204835,8.366890997886658,8.14297714471817
1994-01-27,50.515768058927755,P,8.212638854980469,8.124276542663575,8.202245426177978,8.327982187271118,8.556549892425537,8.37003303050995,8.145818939208985
1994-01-28,50.64571079171417,P,8.082695007324219,8.119079399108887,8.173657131195068,8.308802032470703,8.541650505065919,8.370849862098694,8.148011014461517
1994-01-31,50.911976431903334,P,8.0567045211792,8.124277305603027,8.155464458465577,8.295807266235352,8.527263813018799,8.37115032672882,8.150073137283325
1994-02-01,51.01850964735808,P,8.004727363586426,8.108683776855468,8.129475212097168,8.280213642120362,8.515967445373535,8.371700377464295,8.150856132507323
1994-02-02,50.93353409746576,P,7.978738307952881,8.06710081100464,8.103485918045044,8.25812270641327,8.502602663040161,8.37250340461731,8.151636595726012
1994-02-03,50.640037357262685,P,7.926758289337158,8.009924697875977,8.067100620269775,8.237331104278564,8.488198280334473,8.37253023147583,8.152539377212525
1994-02-04,50.429631257849024,P,7.848790645599365,7.963143825531006,8.041111612319947,8.202245497703553,8.470685758590697,8.373059544563294,8.152415313720702
1994-02-07,50.201779441244575,P,7.848790645599365,7.921561050415039,8.022919178009033,8.163261556625367,8.453173236846924,8.375383930206299,8.153055636882781
1994-02-08,50.03870225744861,P,7.848790645599365,7.890373706817627,7.9995287418365475,8.125576996803284,8.434628267288208,8.378221197128296,8.153441145420075
1994-02-09,49.81611334038046,P,7.770822048187256,7.848790454864502,7.95794563293457,8.085293579101563,8.41813762664795,8.378483753204346,8.151653180122375
1994-02-10,49.767277465965456,B,7.82280158996582,7.827999114990234,7.918961906433106,8.060603666305543,8.400105323791504,8.378753175735474,8.150252509117127
1994-02-11,50.22086548718784,B,8.134672164916992,7.88517541885376,7.9241596221923825,8.048908376693726,8.38882661819458,8.382141304016113,8.150028986930847
1994-02-14,50.54844479908733,B,8.0567045211792,7.926758193969727,7.9241596221923825,8.039812040328979,8.37495620727539,8.384236888885498,8.149543013572693
1994-02-15,51.15180190777255,B,8.290611267089844,8.015122318267823,7.952748012542725,8.041111612319947,8.363182601928711,8.38867154121399,8.14997176170349
1994-02-16,52.18644254176826,A,8.4725341796875,8.15546474456787,8.002127599716186,8.052806758880616,8.356596279144288,8.39466896533966,8.151692357063293
1994-02-17,52.995247429593526,A,8.36857795715332,8.26462001800537,8.046309566497802,8.056705093383789,8.351028289794922,8.39937038898468,8.153020567893982
1994-02-18,53.21646728912403,A,8.31659984588623,8.301005554199218,8.093090486526489,8.067101049423218,8.340290832519532,8.403035778999328,8.15370668411255
1994-02-21,53.581553267765,A,8.31659984588623,8.352984619140624,8.139871406555176,8.081395292282105,8.331618328094482,8.407475509643554,8.154392800331117
1994-02-22,53.886652434474904,A,8.55050277709961,8.404962921142578,8.2100426197052,8.104785680770874,8.329688835144044,8.41399621963501,8.155866227149964
1994-02-23,53.723760604463614,A,8.4725341796875,8.404962921142578,8.280213832855225,8.119079732894898,8.326199970245362,8.421027779579163,8.155038719177247
1994-02-24,53.669781121494964,A,8.446545600891113,8.420556449890137,8.342588233947755,8.13077507019043,8.319610099792481,8.428573832511901,8.155227909088135
1994-02-25,53.79613679976104,A,8.498523712158203,8.456941223144531,8.378973388671875,8.151566505432129,8.31560842514038,8.43638153553009,8.155676989555358
1994-02-28,54.20396389943614,A,8.758418083190918,8.545304870605468,8.449144744873047,8.186652183532715,8.316288452148438,8.446013870239257,8.157935166358948
1994-03-01,53.90508960371747,A,8.4725341796875,8.529711151123047,8.467337036132813,8.21004252433777,8.310734634399415,8.45227110862732,8.15914613723755
1994-03-02,53.89497677806668,A,8.602481842041016,8.55570068359375,8.480331802368164,8.241229701042176,8.30726348876953,8.457762851715088,8.160879459381103
1994-03-03,53.67031695631089,A,8.394567489624023,8.545305061340333,8.482930755615234,8.264620161056518,8.301698970794678,8.45885235786438,8.161573209762572
1994-03-04,53.28707750792657,A,8.31659984588623,8.508920288085937,8.482930755615234,8.288010621070862,8.29457509994507,8.454516105651855,8.162514133453369
1994-03-07,52.377508331654276,A,8.238631248474121,8.404962921142578,8.475133895874023,8.3075026512146,8.285375576019288,8.45017448425293,8.163065214157104
1994-03-08,51.989814036401576,B,8.238631248474121,8.358182334899903,8.443946743011475,8.326994681358338,8.277208652496338,8.44712350845337,8.162851853370666
1994-03-09,51.72888539931708,B,8.394567489624023,8.316599464416504,8.436150074005127,8.358181953430176,8.273192920684814,8.446664323806763,8.164055194854736
1994-03-10,51.72455010287647,B,8.36857795715332,8.311401557922363,8.428353309631348,8.385470771789551,8.269173564910888,8.44517086982727,8.165638208389282
1994-03-11,51.92629260204543,B,8.446545600891113,8.33739070892334,8.423155498504638,8.401064443588258,8.26877851486206,8.446263980865478,8.16773847579956
1994-03-14,52.32337163221536,B,8.4725341796875,8.384171295166016,8.394567108154297,8.421855926513672,8.271897201538087,8.445552034378052,8.170987918376923
1994-03-15,52.543725055780556,C,8.34259033203125,8.404963111877441,8.381572723388672,8.424454879760741,8.272417011260986,8.443282480239867,8.173205435276031
1994-03-16,52.25011296353106,C,8.264619827270508,8.378973579406738,8.34778652191162,8.414059162139893,8.269298267364501,8.438426427841186,8.174523475170135
1994-03-17,52.17478846035303,A,8.36857795715332,8.378973579406738,8.345187568664551,8.414059162139893,8.269818019866943,8.434609956741333,8.176998348236085
1994-03-18,52.069058480722155,C,8.420557022094727,8.373775863647461,8.3555832862854,8.419257020950317,8.267219104766845,8.432861986160278,8.179223470687866
1994-03-21,51.78156563431799,B,8.290611267089844,8.33739128112793,8.360781288146972,8.417957592010499,8.260461940765381,8.430846996307373,8.180289254188537
1994-03-22,51.67565550736364,B,8.31659984588623,8.332193183898926,8.368578147888183,8.40626244544983,8.254744300842285,8.42935001373291,8.18186719417572
1994-03-23,51.70510981914166,B,8.186653137207031,8.31659984588623,8.347786712646485,8.391968393325806,8.246947555541992,8.427586059570313,8.182922797203064
1994-03-24,51.28223145023271,B,8.004727363586426,8.243829727172852,8.311401653289796,8.369877481460572,8.240710105895996,8.424777164459229,8.182686557769776
1994-03-25,50.68084536174849,B,7.952747344970703,8.150267791748046,8.262021827697755,8.342588663101196,8.232393493652344,8.420674152374268,8.18244523525238
1994-03-28,50.68047198977414,B,8.31659984588623,8.155465507507325,8.246428394317627,8.320497751235962,8.233952865600585,8.419951505661011,8.183640961647034
1994-03-29,50.779185353018114,B,8.34259033203125,8.160663604736328,8.246428394317627,8.314000558853149,8.2355122756958,8.419746923446656,8.185221452713012
1994-03-30,51.03049252355862,B,8.31659984588623,8.186652946472169,8.2516263961792,8.29970645904541,8.237071647644044,8.4190242767334,8.186926789283753
1994-03-31,51.536101694033995,B,8.319733619689941,8.249654197692871,8.24674196243286,8.295964765548707,8.237654094696046,8.417300510406495,8.188520398139953
1994-04-01,52.22378226068261,P,8.319733619689941,8.323051452636719,8.236659622192382,8.296121454238891,8.241875152587891,8.41583486557007,8.189986605644226
1994-04-04,52.113981490519166,P,8.058919906616211,8.271515464782714,8.21349048614502,8.287135887145997,8.242439250946045,8.412277336120605,8.190530953407288
1994-04-05,51.864569641242355,P,8.085001945495605,8.219997787475586,8.190330696105956,8.27945442199707,8.242485389709472,8.407948122024536,8.191205711364747
1994-04-06,51.6456938722582,P,8.137162208557129,8.184110260009765,8.185381603240966,8.266584157943726,8.241495571136475,8.403108043670654,8.191886463165282
1994-04-07,51.55501555268665,P,8.241486549377441,8.168460845947266,8.209057521820068,8.260229587554932,8.242072525024414,8.399311208724976,8.192960605621337
1994-04-08,51.47938040010195,P,8.293645858764648,8.163243293762207,8.243147373199463,8.252584600448609,8.246291542053223,8.39397102355957,8.194680223464966
1994-04-11,51.905120280040165,P,8.424050331115723,8.23626937866211,8.253892421722412,8.250160408020019,8.253638458251952,8.390451135635375,8.19705186367035
1994-04-12,52.29738712940169,A,8.345809936523438,8.288430976867676,8.25421438217163,8.250321388244629,8.260460109710694,8.388213777542115,8.199416954517364
1994-04-13,52.75145859620934,A,8.424050331115723,8.345808601379394,8.26495943069458,8.25829291343689,8.26936635017395,8.385984506607056,8.202045028209687
1994-04-14,52.88902933142352,A,8.371891021728516,8.37188949584961,8.270175170898437,8.258458566665649,8.278269004821777,8.383233642578125,8.203514754772186
1994-04-15,52.83918469943517,A,8.293645858764648,8.37188949584961,8.267566394805907,8.252113008499146,8.287166109085083,8.378925933837891,8.20472148656845
1994-04-18,52.5052509044563,A,8.137162208557129,8.31451187133789,8.275390625,8.24444055557251,8.292933540344238,8.373053388595581,8.204761121273041
1994-04-19,52.44399990508899,A,8.319733619689941,8.309296607971191,8.298863792419434,8.244597244262696,8.30235239982605,8.368490333557128,8.205713613033295
1994-04-20,52.27841964840183,P,8.293645858764648,8.283215713500976,8.314512157440186,8.249946880340577,8.312808876037598,8.365473251342774,8.206535665988921
1994-04-21,52.323970890437664,A,8.345809936523438,8.27799949645996,8.324944496154785,8.267001008987426,8.32326904296875,8.361687183380127,8.20800321817398
1994-04-22,52.45724455093214,A,8.345809936523438,8.288432312011718,8.330160903930665,8.286654138565064,8.327491798400878,8.35815920829773,8.209342539310455
1994-04-25,52.62404011501411,A,8.319733619689941,8.32494659423828,8.319729232788086,8.286810827255248,8.332752380371094,8.353854293823241,8.210295031070709
1994-04-26,52.505879239365306,A,8.345809936523438,8.330161857604981,8.319729232788086,8.286971807479858,8.333856353759765,8.348519477844238,8.212019021511077
1994-04-27,52.35637616225131,A,8.345809936523438,8.340594673156739,8.311905193328858,8.288432312011718,8.331321868896485,8.343959074020386,8.213486573696137
1994-04-28,51.86591348041358,A,8.11108112335205,8.29364891052246,8.285824203491211,8.277999687194825,8.32617193222046,8.33860011100769,8.213524034023285
1994-04-29,51.571586067014266,B,8.189323425292969,8.262351608276367,8.275391960144043,8.271479177474976,8.323626403808595,8.331958618164062,8.216645331382752
1994-05-02,51.28221925395946,B,8.006763458251953,8.19975757598877,8.262352085113525,8.268871355056763,8.317429676055909,8.324524002075195,8.218853828907013
1994-05-03,51.23985035151884,B,8.21540641784668,8.173676872253418,8.251919364929199,8.275391578674316,8.31072774887085,8.320208292007447,8.223387789726257
1994-05-04,50.8847513040395,B,7.928518295288086,8.090218544006348,8.215406608581542,8.264959383010865,8.299847431182862,8.313023700714112,8.226615512371064
1994-05-05,50.63717312286127,B,7.798116207122803,8.027625560760498,8.16063723564148,8.242790865898133,8.286878843307495,8.303244471549988,8.228550124168397
1994-05-06,50.42578804868913,B,7.980678558349609,7.985896587371826,8.124124097824097,8.227142500877381,8.276521940231323,8.296065182685853,8.231653985977173
1994-05-09,50.07390646008836,B,7.798116207122803,7.944167137145996,8.071962356567383,8.195845794677734,8.25731590270996,8.2868021774292,8.233973271846772
1994-05-10,49.67966237048956,B,7.928518295288086,7.8867895126342775,8.030233192443848,8.174981212615966,8.246435585021972,8.278585109710694,8.23681633234024
1994-05-11,49.518478218264164,B,7.798116207122803,7.860709095001221,7.975463819503784,8.14368450641632,8.230348272323608,8.26880588054657,8.239135618209838
1994-05-12,49.64721612891487,B,7.772037506103516,7.855493354797363,7.941559457778931,8.113691830635071,8.217897672653198,8.259798321723938,8.241068058013916
1994-05-13,49.52839088746628,B,7.772037506103516,7.813765144348144,7.899830865859985,8.087611413002014,8.207006425857545,8.250790762901307,8.243000497817993
1994-05-16,49.88282194616031,B,7.824195861816406,7.818981075286866,7.881574106216431,8.071963095664978,8.19871771812439,8.242046647071838,8.245578405857087
1994-05-17,50.14850615529688,B,7.980678558349609,7.82941312789917,7.858101320266724,8.055010342597962,8.1935586643219,8.235383658409118,8.249195156097413
1994-05-18,50.417697928852135,B,7.824195861816406,7.834629058837891,7.847669076919556,8.031537842750549,8.182151231765747,8.22767207622528,8.250875492095947
1994-05-19,50.54150666214784,B,7.772037506103516,7.834629058837891,7.845061206817627,8.002849221229553,8.170220422744752,8.219696993827819,8.252807931900024
1994-05-20,50.52571568060685,B,7.66771125793457,7.813763809204102,7.813764476776123,7.9689442873001095,8.154643735885621,8.21171112537384,8.254090518951417
1994-05-23,50.543081635644285,B,7.850275039672852,7.818979644775391,7.818980360031128,7.9454713582992555,8.142198553085327,8.207047877311707,8.255260133743286
1994-05-24,50.37264701044615,B,7.824195861816406,7.78768310546875,7.80854811668396,7.9193906545639035,8.131830663681031,8.202123837471008,8.255401816368103
1994-05-25,50.299066362530134,B,7.772037506103516,7.777251434326172,7.805940246582031,7.890702033042908,8.12197901725769,8.195638642311096,8.253615827560425
1994-05-26,50.38564539828618,B,7.824195861816406,7.78768310546875,7.81115608215332,7.876357769966125,8.111091375350952,8.190454697608947,8.252603516578674
1994-05-27,50.55946458726717,B,7.745951652526855,7.803331184387207,7.808547496795654,7.85418918132782,8.097599267959595,8.18240918636322,8.252097544670105
1994-05-30,50.451406300913426,B,7.745951652526855,7.7824665069580075,7.800723075866699,7.841148591041565,8.086706075668335,8.173584008216858,8.251591572761535
1994-05-31,50.307580133723064,B,7.69379186630249,7.756385707855225,7.772034406661987,7.815067863464355,8.07424991607666,8.164497108459473,8.250568354129792
1994-06-01,50.36187801757337,B,7.719876766204834,7.745953559875488,7.76160249710083,7.804635787010193,8.064914388656616,8.155930972099304,8.24941912651062
