Date,GRADE,GPS,MTD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-03-01,46.3352799816117,P,25.1875,25.3375,25.4375,25.371875,26.055,24.7475,22.3825
1999-03-02,46.30273487634317,P,25.8125,25.3,25.5125,25.3625,26.0175,24.82125,22.4134375
1999-03-03,46.31292511884141,P,25.6875,25.425,25.575,25.35,25.9775,24.898125,22.449375
1999-03-04,46.343021401691935,P,25.5625,25.5625,25.58125,25.371875,25.93125,24.968125,22.4840625
1999-03-05,46.34186619156125,A,25.625,25.575,25.5625,25.39375,25.88625,25.034375,22.5171875
1999-03-08,46.37520216411574,A,26.0625,25.75,25.54375,25.43125,25.85,25.098125,22.5525
1999-03-09,46.359531014201224,A,25.375,25.6625,25.48125,25.45,25.81,25.155625,22.5825
1999-03-10,46.321999395143486,A,25.0,25.525,25.475,25.440625,25.75125,25.200625,22.60875
1999-03-11,46.24330528222483,P,23.75,25.1625,25.3625,25.3625,25.665,25.219375,22.6275
1999-03-12,46.115172798339984,P,22.0,24.4375,25.00625,25.2125,25.54375,25.22125,22.6403125
1999-03-15,46.02182419277949,P,23.25,23.875,24.8125,25.125,25.47375,25.23625,22.6596875
1999-03-16,45.95684424428955,P,23.4375,23.4875,24.575,25.04375,25.3975,25.255625,22.679375
1999-03-17,45.8979063216128,P,23.125,23.1125,24.31875,24.946875,25.315,25.270625,22.6975
1999-03-18,45.894894182109056,P,23.0625,22.975,24.06875,24.825,25.24875,25.281875,22.71625
1999-03-19,45.95731101351688,P,22.75,23.125,23.78125,24.671875,25.1875,25.290625,22.735625
1999-03-22,45.94190368280007,P,22.375,22.95,23.4125,24.478125,25.12,25.28875,22.75125
1999-03-23,45.88558492025421,P,20.9375,22.45,22.96875,24.225,25.0425,25.27875,22.76
1999-03-24,45.82456266794563,B,20.4375,21.9125,22.5125,23.99375,24.9325,25.263125,22.7659375
1999-03-25,45.846519398267795,B,22.875,21.875,22.425,23.89375,24.895,25.27375,22.7803125
1999-03-26,45.88189812694217,B,23.5,22.025,22.575,23.790625,24.8525,25.28,22.7925
1999-03-29,45.94265391586293,B,23.4375,22.2375,22.59375,23.703125,24.80875,25.285625,22.8025
1999-03-30,46.050193681775596,P,23.5625,22.7625,22.60625,23.590625,24.74375,25.304375,22.8146875
1999-03-31,46.21534537241431,A,24.75,23.625,22.76875,23.54375,24.71375,25.335,22.829375
1999-04-01,46.26831462303435,A,24.5,23.95,22.9125,23.490625,24.70875,25.364375,22.84625
1999-04-02,46.294254333115084,A,24.5,24.15,23.0875,23.434375,24.69125,25.394375,22.8621875
1999-04-05,46.3295656076518,A,24.375,24.3375,23.2875,23.35,24.6875,25.4225,22.8821875
1999-04-06,46.33758643835933,A,23.625,24.35,23.55625,23.2625,24.645,25.44375,22.9
1999-04-07,46.274383622293094,A,23.0,24.0,23.8125,23.1625,24.58875,25.459375,22.915
1999-04-08,46.21185654862333,P,22.875,23.675,23.8125,23.11875,24.51875,25.468125,22.926875
1999-04-09,46.205740722914506,P,24.375,23.65,23.9,23.2375,24.47625,25.480625,22.94625
1999-04-12,46.16114617564967,P,23.9375,23.5625,23.95,23.271875,24.42,25.46,22.9565625
1999-04-13,46.16123559837928,C,24.625,23.7625,24.05625,23.33125,24.3925,25.443125,22.9696875
1999-04-14,46.24233093487458,C,26.375,24.4375,24.21875,23.49375,24.40125,25.445,22.9909375
1999-04-15,46.32945473943835,C,25.8125,25.025,24.35,23.63125,24.415,25.44125,23.0084375
1999-04-16,46.350405837678004,C,25.75,25.3,24.475,23.78125,24.42625,25.428125,23.0259375
1999-04-19,46.428155334811144,A,26.0625,25.725,24.64375,23.965625,24.44125,25.42625,23.048125
1999-04-20,46.51172708724963,A,27.0,26.2,24.98125,24.26875,24.48125,25.421875,23.074375
1999-04-21,46.501109756747645,A,26.0625,26.1375,25.2875,24.55,24.49875,25.41,23.096875
1999-04-22,46.50643230887573,A,26.5,26.275,25.65,24.73125,24.5225,25.396875,23.1225
1999-04-23,46.512227809613286,A,26.375,26.4,25.85,24.875,24.55,25.385625,23.145625
1999-04-26,46.522344257629506,A,27.125,26.6125,26.16875,25.059375,24.5925,25.3875,23.1696875
1999-04-27,46.49283413690963,A,27.375,26.6875,26.44375,25.25,24.63875,25.395,23.194375
1999-04-28,46.44223916273672,A,25.875,26.65,26.39375,25.30625,24.655,25.3875,23.2125
1999-04-29,46.40204698843048,A,26.25,26.6,26.4375,25.39375,24.67,25.385,23.23625
1999-04-30,46.37650177596791,A,26.125,26.55,26.475,25.475,24.67625,25.39125,23.2575
1999-05-03,46.337030294739215,A,26.625,26.45,26.53125,25.5875,24.68375,25.406875,23.2875
1999-05-04,46.270918148710905,P,25.6875,26.1125,26.4,25.690625,24.6775,25.42,23.3121875
1999-05-05,46.27727899786615,P,25.375,26.0125,26.33125,25.809375,24.68375,25.425625,23.3315625
1999-05-06,46.26887508705446,P,25.75,25.9125,26.25625,25.953125,24.70125,25.41375,23.3528125
1999-05-07,46.248072894671374,P,25.5625,25.8,26.175,26.0125,24.70125,25.4025,23.375
1999-05-10,46.21945196574422,P,25.9375,25.6625,26.05625,26.1125,24.71625,25.385625,23.3996875
1999-05-11,46.213463575848344,P,25.6875,25.6625,25.8875,26.165625,24.71375,25.365625,23.4228125
1999-05-12,46.207880632828896,P,26.0,25.7875,25.9,26.146875,24.72,25.34875,23.4471875
1999-05-13,46.180096353056065,P,25.375,25.7125,25.8125,26.125,24.71625,25.32375,23.469375
1999-05-14,46.14557472328887,B,24.625,25.525,25.6625,26.06875,24.69625,25.29125,23.49
1999-05-17,46.11652865907121,B,25.1875,25.375,25.51875,26.025,24.67875,25.264375,23.5159375
1999-05-18,46.122755910944655,B,25.625,25.3625,25.5125,25.95625,24.68375,25.246875,23.5503125
1999-05-19,46.11893106569068,B,25.625,25.2875,25.5375,25.934375,24.69625,25.22375,23.5834375
1999-05-20,46.143629775747634,P,25.75,25.3625,25.5375,25.896875,24.73625,25.200625,23.6109375
1999-05-21,46.196735700444314,P,25.4375,25.525,25.525,25.85,24.805,25.174375,23.639375
1999-05-24,46.205393616798624,P,24.75,25.4375,25.40625,25.73125,24.835,25.154375,23.6640625
1999-05-25,46.15351463732355,P,23.875,25.0875,25.225,25.55625,24.84375,25.120625,23.685
1999-05-26,46.11640068934148,P,24.1875,24.8,25.04375,25.471875,24.865,25.09,23.7084375
1999-05-27,46.09257096178408,P,24.625,24.575,24.96875,25.390625,24.89625,25.0725,23.7346875
1999-05-28,46.07746574519993,P,24.75,24.4375,24.98125,25.321875,24.93625,25.061875,23.7621875
1999-05-31,46.097397148758,P,24.75,24.4375,24.9375,25.228125,24.98375,25.051875,23.7875
1999-06-01,46.19844800493136,P,25.5625,24.775,24.93125,25.221875,25.07625,25.059375,23.8178125
1999-06-02,46.341990619501566,A,27.5,25.4375,25.11875,25.328125,25.2175,25.075,23.8590625
1999-06-03,46.41511560635033,A,26.25,25.7625,25.16875,25.353125,25.285,25.09,23.899375
1999-06-04,46.49319798667636,A,26.875,26.1875,25.3125,25.41875,25.3525,25.1025,23.9515625
1999-06-07,46.57107794457912,A,26.8125,26.6,25.51875,25.4625,25.42,25.114375,24.00125
1999-06-08,46.59137561185742,A,26.6875,26.825,25.8,25.5125,25.4825,25.113125,24.0465625
1999-06-09,46.51940998562503,A,26.5,26.625,26.03125,25.5375,25.5175,25.115625,24.0890625
1999-06-10,46.51157828521948,A,26.375,26.65,26.20625,25.5875,25.555,25.131875,24.129375
1999-06-11,46.48565769532365,A,26.625,26.6,26.39375,25.6875,25.5975,25.144375,24.1703125
1999-06-14,46.46914483502875,A,26.875,26.6125,26.60625,25.771875,25.6475,25.1675,24.2125
1999-06-15,46.44982598250311,A,26.875,26.65,26.7375,25.834375,25.7125,25.17875,24.2453125
1999-06-16,46.46491042862163,A,27.25,26.8,26.7125,25.915625,25.7975,25.193125,24.2803125
1999-06-17,46.47939838723081,A,27.25,26.975,26.8125,25.990625,25.885,25.201875,24.3234375
1999-06-18,46.4687157862634,A,27.0,27.05,26.825,26.06875,25.9375,25.206875,24.3628125
1999-06-21,46.41808094190228,A,25.9375,26.8625,26.7375,26.128125,25.9775,25.19875,24.3975
1999-06-22,46.401748343562105,A,26.5,26.7875,26.71875,26.259375,26.015,25.20375,24.43
1999-06-23,46.36207433811524,P,26.25,26.5875,26.69375,26.3625,26.0125,25.206875,24.4603125
1999-06-24,46.31491131294751,P,26.25,26.3875,26.68125,26.44375,26.02125,25.218125,24.4921875
1999-06-25,46.29385167573454,P,26.4375,26.275,26.6625,26.528125,26.035,25.230625,24.5225
1999-06-28,46.30256798637865,P,26.1875,26.325,26.59375,26.6,26.0375,25.239375,24.5540625
1999-06-29,46.27637836988749,P,26.125,26.25,26.51875,26.628125,26.02,25.250625,24.58625
1999-06-30,46.24187417719737,P,25.5,26.1,26.34375,26.528125,26.00875,25.25375,24.6146875
1999-07-01,46.19509179541641,P,25.125,25.875,26.13125,26.471875,25.98125,25.251875,24.6415625
1999-07-02,46.16995578566338,P,26.0625,25.8,26.0375,26.43125,25.975,25.2625,24.6684375
1999-07-05,46.15279385673356,P,26.0625,25.775,26.05,26.39375,25.95375,25.273125,24.6959375
1999-07-06,46.14606886763585,P,26.125,25.775,26.0125,26.365625,25.92875,25.28375,24.7209375
1999-07-07,46.19814519723021,P,26.625,26.0,26.05,26.371875,25.94375,25.299375,24.7465625
1999-07-08,46.2412020228528,P,26.0,26.175,26.025,26.353125,25.93875,25.304375,24.7746875
1999-07-09,46.261049955927064,P,26.375,26.2375,26.01875,26.340625,25.94375,25.31,24.808125
1999-07-12,46.29595366137551,A,27.0625,26.4375,26.10625,26.35,25.9525,25.318125,24.8503125
1999-07-13,46.350205279021075,A,27.375,26.6875,26.23125,26.375,25.98625,25.331875,24.8946875
1999-07-14,46.410252975418224,A,28.375,27.0375,26.51875,26.43125,26.04625,25.365,24.9453125
1999-07-15,46.538575295394686,A,29.6875,27.775,26.975,26.553125,26.125,25.413125,25.00625
1999-07-16,46.67566876858717,A,30.375,28.575,27.40625,26.721875,26.22125,25.46125,25.069375
1999-07-19,46.789332692563484,A,30.375,29.2375,27.8375,26.94375,26.31,25.513125,25.1303125
1999-07-20,46.864886793316884,A,29.9375,29.75,28.21875,27.115625,26.395,25.554375,25.1878125
1999-07-21,46.88381942756572,A,29.625,30.0,28.51875,27.284375,26.4675,25.59375,25.2459375
1999-07-22,46.84153659909092,A,29.5,29.9625,28.86875,27.446875,26.55,25.633125,25.300625
1999-07-23,46.77184864868175,A,29.25,29.7375,29.15625,27.5875,26.6425,25.669375,25.351875
1999-07-26,46.7022201423084,A,29.5,29.5625,29.4,27.753125,26.72875,25.70375,25.4009375
1999-07-27,46.6536201217426,A,29.375,29.45,29.6,27.915625,26.80375,25.74375,25.4496875
1999-07-28,46.61958343691481,A,29.25,29.375,29.6875,28.103125,26.87625,25.78625,25.4934375
1999-07-29,46.576728595823745,A,28.875,29.25,29.60625,28.290625,26.93875,25.8375,25.5284375
1999-07-30,46.55181940093507,A,28.9375,29.1875,29.4625,28.434375,27.00875,25.906875,25.5640625
1999-08-02,46.54529925737564,P,29.5625,29.2,29.38125,28.609375,27.105,25.97,25.603125
1999-08-03,46.54194845020049,P,29.375,29.2,29.325,28.771875,27.215,26.029375,25.6425
1999-08-04,46.51589550120634,P,28.5,29.05,29.2125,28.865625,27.30125,26.083125,25.676875
1999-08-05,46.53125636185947,P,29.0625,29.0875,29.16875,29.01875,27.39,26.143125,25.7125
1999-08-06,46.52602185026143,P,28.5,29.0,29.09375,29.125,27.465,26.200625,25.745625
1999-08-09,46.496250466098296,P,28.625,28.8125,29.00625,29.203125,27.5425,26.263125,25.7759375
1999-08-10,46.436308958573846,P,27.625,28.4625,28.83125,29.215625,27.58375,26.33,25.804375
1999-08-11,46.40053844779718,P,27.625,28.2875,28.66875,29.178125,27.58625,26.401875,25.8325
1999-08-12,46.35355165269315,P,28.375,28.15,28.61875,29.1125,27.62875,26.456875,25.8653125
1999-08-13,46.33145822189346,P,28.8125,28.2125,28.60625,29.034375,27.6675,26.51,25.895
1999-08-16,46.31409602800096,P,28.875,28.2625,28.5375,28.959375,27.70875,26.564375,25.925
1999-08-17,46.333053553307316,P,28.625,28.4625,28.4625,28.89375,27.7475,26.615,25.9596875
1999-08-18,46.318219888922215,P,27.3125,28.4,28.34375,28.778125,27.76375,26.640625,25.9878125
1999-08-19,46.29369366370194,P,27.625,28.25,28.2,28.684375,27.78875,26.671875,26.018125
1999-08-20,46.267400659548116,P,27.75,28.0375,28.125,28.609375,27.81125,26.704375,26.049375
1999-08-23,46.26061704831744,P,28.375,27.9375,28.1,28.553125,27.84125,26.744375,26.0834375
1999-08-24,46.28717856358103,P,29.25,28.0625,28.2625,28.546875,27.88875,26.800625,26.1221875
1999-08-25,46.344523929990864,P,28.625,28.325,28.3625,28.515625,27.91625,26.856875,26.158125
1999-08-26,46.374240029763065,A,28.0625,28.4125,28.33125,28.475,27.9325,26.90875,26.1884375
1999-08-27,46.3606932056314,A,27.25,28.3125,28.175,28.390625,27.9375,26.9375,26.2090625
1999-08-30,46.29479783667271,P,26.5,27.9375,27.9375,28.2375,27.94875,26.963125,26.2115625
1999-08-31,46.18093293956216,P,26.625,27.4125,27.7375,28.1,27.95125,26.983125,26.213125
1999-09-01,46.07090247157749,P,26.0625,26.9,27.6125,27.978125,27.9475,26.98,26.2125
1999-09-02,45.94096236820655,P,24.625,26.2125,27.3125,27.75625,27.915,26.968125,26.2046875
1999-09-03,45.884200998499495,B,25.5,25.8625,27.0875,27.60625,27.89625,26.965625,26.196875
1999-09-06,45.86696224704437,B,25.5,25.6625,26.8,27.45,27.8825,26.96,26.193125
1999-09-07,45.834049232406336,B,25.0625,25.35,26.38125,27.321875,27.86125,26.940625,26.18125
1999-09-08,45.81889926196974,B,25.0,25.1375,26.01875,27.190625,27.85125,26.93,26.17
1999-09-09,45.86761269406267,B,25.25,25.2625,25.7375,27.034375,27.85375,26.9175,26.1571875
1999-09-10,45.898829940300125,B,26.0,25.3625,25.6125,26.89375,27.8525,26.91375,26.1496875
1999-09-13,45.93409152982173,B,26.125,25.4875,25.575,26.75625,27.85375,26.90375,26.145625
1999-09-14,45.98765151304851,B,25.875,25.65,25.5,26.61875,27.84875,26.88875,26.141875
1999-09-15,46.05244838130421,B,26.1875,25.8875,25.5125,26.5625,27.84,26.891875,26.1396875
1999-09-16,46.08622058476368,B,25.5625,25.95,25.60625,26.459375,27.83125,26.885,26.135
1999-09-17,46.11771706991248,C,26.375,26.025,25.69375,26.390625,27.83125,26.8875,26.139375
1999-09-20,46.18180969345685,C,27.875,26.375,25.93125,26.365625,27.8475,26.9,26.1534375
1999-09-21,46.217688555773215,A,26.75,26.55,26.1,26.240625,27.835,26.910625,26.1653125
1999-09-22,46.20041727027718,A,26.0,26.5125,26.2,26.109375,27.7875,26.916875,26.17125
1999-09-23,46.19476808048586,A,26.1875,26.6375,26.29375,26.015625,27.7175,26.92125,26.1675
1999-09-24,46.20355571610343,A,27.375,26.8375,26.43125,26.021875,27.6575,26.939375,26.1709375
1999-09-27,46.19073225992492,A,28.375,26.9375,26.65625,26.115625,27.6175,26.96375,26.1746875
1999-09-28,46.23591054043707,A,28.75,27.3375,26.94375,26.221875,27.59375,26.994375,26.18
1999-09-29,46.30857969879134,A,28.5,27.8375,27.175,26.34375,27.57125,27.019375,26.1840625
1999-09-30,46.43180960413932,A,29.625,28.525,27.58125,26.59375,27.57375,27.061875,26.1928125
1999-10-01,46.455967334675336,A,28.0,28.65,27.74375,26.71875,27.54875,27.095625,26.1934375
1999-10-04,46.46337146673335,A,28.75,28.725,27.83125,26.88125,27.53375,27.13125,26.1978125
1999-10-05,46.46074971804514,A,29.0,28.775,28.05625,27.078125,27.52625,27.165,26.2059375
1999-10-06,46.47734556801015,A,29.375,28.95,28.39375,27.296875,27.52875,27.2025,26.213125
1999-10-07,46.438678582979925,A,29.5625,28.9375,28.73125,27.5125,27.5425,27.240625,26.220625
1999-10-08,46.476241884041286,A,29.6875,29.275,28.9625,27.696875,27.5575,27.283125,26.22875
1999-10-11,46.5193840565721,A,30.25,29.575,29.15,27.903125,27.57125,27.338125,26.24625
1999-10-12,46.515630029181445,A,29.3125,29.6375,29.20625,28.075,27.57,27.3925,26.2565625
1999-10-13,46.48856066319087,A,29.1875,29.6,29.275,28.225,27.58375,27.4425,26.26625
1999-10-14,46.45938624582862,A,29.1875,29.525,29.23125,28.40625,27.58625,27.488125,26.2803125
1999-10-15,46.40681457626724,A,28.375,29.2625,29.26875,28.50625,27.58375,27.524375,26.293125
1999-10-18,46.30726766558951,A,27.75,28.7625,29.16875,28.5,27.56625,27.554375,26.303125
1999-10-19,46.268256319915075,P,28.125,28.525,29.08125,28.56875,27.57625,27.58,26.3196875
1999-10-20,46.22597217090915,P,28.125,28.3125,28.95625,28.675,27.58625,27.58625,26.330625
1999-10-21,46.2158642166276,P,28.8125,28.2375,28.88125,28.80625,27.595,27.611875,26.3509375
1999-10-22,46.23964178198403,P,29.5625,28.475,28.86875,28.915625,27.61,27.63875,26.370625
1999-10-25,46.26798787140754,P,28.625,28.65,28.70625,28.928125,27.605,27.656875,26.385625
1999-10-26,46.302908439748165,A,29.75,28.975,28.75,28.978125,27.6275,27.6875,26.4003125
1999-10-27,46.37046709860372,A,30.1875,29.3875,28.85,29.0625,27.685,27.724375,26.42
1999-10-28,46.388247273232686,A,29.6875,29.5625,28.9,29.065625,27.72625,27.7575,26.4446875
1999-10-29,46.398289200874274,A,29.8125,29.6125,29.04375,29.15625,27.7675,27.789375,26.466875
1999-11-01,46.431581081963884,A,29.25,29.7375,29.19375,29.18125,27.785,27.813125,26.4903125
1999-11-02,46.38942649964764,A,28.6875,29.525,29.25,29.165625,27.77375,27.83125,26.505
1999-11-03,46.31370179351668,A,28.5625,29.2,29.29375,29.125,27.7725,27.844375,26.51875
1999-11-04,46.25031764455167,P,28.1875,28.9,29.23125,29.05625,27.775,27.85375,26.5278125
1999-11-05,46.3153017711112,A,32.5,29.4375,29.525,29.196875,27.88,27.90875,26.5578125
1999-11-08,46.386302576258146,A,31.875,29.9625,29.85,29.278125,27.9875,27.968125,26.5834375
1999-11-09,46.50282362873543,A,32.0,30.625,30.075,29.4125,28.095,28.023125,26.6134375
1999-11-10,46.60807438423791,A,31.3125,31.175,30.1875,29.51875,28.2,28.07375,26.6403125
1999-11-11,46.7154478593116,A,30.5,31.6375,30.26875,29.584375,28.3175,28.11625,26.6671875
1999-11-12,46.6611425121474,A,30.9375,31.325,30.38125,29.7125,28.42625,28.16125,26.6959375
1999-11-15,46.707057190489344,A,33.4375,31.6375,30.8,29.996875,28.585,28.23375,26.7365625
1999-11-16,46.742769344162895,A,33.1875,31.875,31.25,30.25,28.7475,28.304375,26.7775
1999-11-17,46.87433017217659,A,35.25,32.6625,31.91875,30.60625,28.9525,28.401875,26.8278125
1999-11-18,47.03842373818793,A,35.75,33.7125,32.675,30.953125,29.1625,28.508125,26.88
1999-11-19,47.1642581797523,A,35.1875,34.5625,32.94375,31.234375,29.34625,28.599375,26.9309375
1999-11-22,47.15037608139763,A,34.1875,34.7125,33.175,31.5125,29.5075,28.680625,26.976875
1999-11-23,47.105885813653856,A,33.25,34.725,33.3,31.6875,29.655,28.751875,27.0178125
1999-11-24,46.99516249790022,A,34.125,34.5,33.58125,31.884375,29.81375,28.826875,27.063125
1999-11-25,46.87067958509676,A,34.125,34.175,33.94375,32.10625,29.985,28.908125,27.10625
1999-11-26,46.81788680209416,A,34.5625,34.05,34.30625,32.34375,30.14875,28.99,27.15
1999-11-29,46.79169933428049,A,34.5,34.1125,34.4125,32.60625,30.28125,29.064375,27.19125
1999-11-30,46.85272142452132,A,35.5625,34.575,34.65,32.95,30.4575,29.14625,27.2390625
1999-12-01,46.88941621269271,A,35.6875,34.8875,34.69375,33.30625,30.65125,29.219375,27.2921875
1999-12-02,46.897289610770976,A,35.25,35.1125,34.64375,33.659375,30.8325,29.275,27.3440625
1999-12-03,46.84118950710229,A,34.625,35.125,34.5875,33.765625,30.9775,29.3175,27.389375
1999-12-06,46.80087508172394,A,34.3125,35.0875,34.6,33.8875,31.09625,29.356875,27.435
1999-12-07,46.74153465245765,A,35.5,35.075,34.825,34.0625,31.23125,29.4125,27.4834375
1999-12-08,46.734843745083595,A,36.6875,35.275,35.08125,34.33125,31.395,29.483125,27.5384375
1999-12-09,46.75089099752146,A,36.625,35.55,35.33125,34.6375,31.535,29.554375,27.59375
1999-12-10,46.894757519110065,A,38.625,36.35,35.7375,35.021875,31.7475,29.648125,27.65875
1999-12-13,47.02245918760809,A,38.5625,37.2,36.14375,35.278125,31.94375,29.73875,27.72125
1999-12-14,47.087693817698046,A,38.125,37.725,36.4,35.525,32.12625,29.82625,27.785
1999-12-15,47.05126610757028,A,36.875,37.7625,36.51875,35.60625,32.27625,29.9025,27.844375
1999-12-16,47.021848559679476,A,37.0,37.8375,36.69375,35.66875,32.425,29.98375,27.910625
1999-12-17,46.893622393332066,A,36.375,37.3875,36.86875,35.728125,32.55875,30.058125,27.9825
1999-12-20,46.78398654589356,A,36.375,36.95,37.075,35.8375,32.68125,30.12625,28.048125
1999-12-21,46.70672876573935,A,36.3125,36.5875,37.15625,35.990625,32.82125,30.195625,28.1125
1999-12-22,46.67098098513073,A,35.5625,36.325,37.04375,36.0625,32.94875,30.26625,28.1746875
1999-12-23,46.639949185393554,A,36.0625,36.1375,36.9875,36.159375,33.08625,30.33625,28.2396875
1999-12-24,46.630289308190925,P,36.0625,36.075,36.73125,36.234375,33.24,30.411875,28.30625
1999-12-27,46.59869054749603,P,35.25,35.85,36.4,36.271875,33.39,30.478125,28.370625
1999-12-28,46.56353324290615,P,35.125,35.6125,36.1,36.25,33.53,30.553125,28.4415625
1999-12-29,46.61932516466559,P,36.75,35.85,36.0875,36.303125,33.7025,30.644375,28.523125
1999-12-30,46.66997154964139,A,37.5,36.1375,36.1375,36.415625,33.87625,30.735625,28.59625
1999-12-31,46.748297397259044,A,38.1875,36.5625,36.31875,36.59375,34.04875,30.829375,28.6696875
2000-01-03,46.77032497854555,A,35.375,36.5875,36.21875,36.646875,34.18375,30.894375,28.729375
2000-01-04,46.75842253267134,A,34.625,36.4875,36.05,36.603125,34.28125,30.954375,28.7846875
2000-01-05,46.637108863649125,A,33.875,35.9125,35.88125,36.4625,34.355,31.02,28.8303125
2000-01-06,46.523882147593646,P,34.625,35.3375,35.7375,36.3625,34.45375,31.09,28.8809375
2000-01-07,46.40148285068822,P,35.625,34.825,35.69375,36.2125,34.57,31.16875,28.9365625
2000-01-10,46.4412978433343,P,37.25,35.2,35.89375,36.146875,34.73,31.2575,29.0009375
2000-01-11,46.488149849773954,P,36.0625,35.4875,35.9875,36.04375,34.8775,31.325625,29.063125
2000-01-12,46.576457824793216,P,35.875,35.8875,35.9,35.99375,35.02375,31.398125,29.1275
2000-01-13,46.63984332726667,A,35.875,36.1375,35.7375,35.9375,35.1775,31.47625,29.1925
2000-01-14,46.645674528943516,P,35.5,36.1125,35.46875,35.89375,35.2375,31.55875,29.248125
2000-01-17,46.580232270828986,P,35.5,35.7625,35.48125,35.85,35.31,31.64875,29.3059375
2000-01-18,46.54258634805913,P,35.125,35.575,35.53125,35.790625,35.3725,31.73375,29.3584375
2000-01-19,46.52138632665458,P,35.3125,35.4625,35.675,35.778125,35.4525,31.82625,29.403125
2000-01-20,46.49682656646667,P,34.875,35.2625,35.7,35.71875,35.54,31.92875,29.4484375
2000-01-21,46.50683243931783,P,34.875,35.1375,35.625,35.659375,35.61875,32.0225,29.4940625
2000-01-24,46.477014950300465,P,34.625,34.9625,35.3625,35.628125,35.6425,32.11375,29.536875
2000-01-25,46.4446236366255,P,34.1875,34.775,35.175,35.58125,35.6625,32.205,29.5728125
2000-01-26,46.37075386539962,P,33.9375,34.5,34.98125,35.440625,35.63625,32.294375,29.6121875
2000-01-27,46.27910695664398,P,33.1875,34.1625,34.7125,35.225,35.585,32.37375,29.645625
2000-01-28,46.16670807397019,P,32.3125,33.65,34.39375,34.93125,35.5275,32.436875,29.6753125
2000-01-31,46.08744304476633,P,31.875,33.1,34.03125,34.75625,35.48125,32.494375,29.6990625
2000-02-01,46.029390657118874,P,32.0,32.6625,33.71875,34.625,35.45625,32.555625,29.7221875
2000-02-02,46.01205781727646,P,32.375,32.35,33.425,34.55,35.42125,32.6175,29.7546875
2000-02-03,46.11594747705525,P,35.0,32.7125,33.4375,34.56875,35.43875,32.711875,29.7984375
