Date,GRADE,GPS,ADP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-14,,,0.8621286153793335,0.8578178882598877,0.8633601784706115,0.8876846641302109,0.8789798772335052,,
1984-02-15,,,0.8436548113822937,0.8553548097610474,0.8605891287326812,0.8827582150697708,0.8780024421215057,,
1984-02-16,,,0.8251808285713196,0.8498126149177552,0.8550468981266022,0.8769080668687821,0.8769622480869294,,
1984-02-17,,,0.8097848892211914,0.8393438696861267,0.848272979259491,0.8705960571765899,0.8754301130771637,,
1984-02-20,,,0.8097848892211914,0.8301068067550659,0.843346506357193,0.8652077347040177,0.8739521777629853,,
1984-02-21,,,0.803627073764801,0.8184064984321594,0.8381121933460236,0.8588956862688064,0.8722894990444183,,
1984-02-22,,,0.7697575688362122,0.8036270499229431,0.8294909298419952,0.8521217942237854,0.8701957595348359,,
1984-02-23,,,0.7728368043899536,0.7931582450866699,0.8214854300022125,0.8458097696304321,0.8688409912586212,,
1984-02-24,,,0.803627073764801,0.7919266819953918,0.8156352758407592,0.8416530728340149,0.8684099161624909,,
1984-02-27,,,0.8005479574203491,0.7900792956352234,0.8100930511951446,0.8378042668104172,0.8677325272560119,,
1984-02-28,,,0.7820740938186646,0.785768699645996,0.8020875990390778,0.8327238887548447,0.866624082326889,,
1984-02-29,,,0.7882320880889893,0.7894636034965515,0.7965453267097473,0.8285672277212143,0.8653924679756164,,
1984-03-01,,,0.8067060112953186,0.7962374448776245,0.7946978449821472,0.8248723715543747,0.8647766613960266,,
1984-03-02,,,0.8067060112953186,0.7968532323837281,0.79438995718956,0.8213314682245254,0.8642840242385864,,
1984-03-05,,,0.7943904995918274,0.7956217408180237,0.7928505182266236,0.8180985122919082,0.8635450768470764,,
1984-03-06,,,0.7882320880889893,0.7968533396720886,0.7913110196590424,0.8147116065025329,0.8620671463012696,,
1984-03-07,,,0.7820740938186646,0.7956217408180237,0.7925426721572876,0.8110168009996415,0.8604660558700562,,
1984-03-08,,,0.7759160995483398,0.7894637584686279,0.7928506016731263,0.8071680158376694,0.8588033854961395,,
1984-03-09,,,0.7851531505584717,0.7851531863212585,0.7910032093524932,0.8033192425966262,0.8570175576210022,,
1984-03-12,,,0.8067060112953186,0.7876162886619568,0.7916190147399902,0.8008560329675675,0.8556627869606018,,
1984-03-13,,,0.8194456696510315,0.7938590049743652,0.795356172323227,0.7987218856811523,0.8545628094673157,,
1984-03-14,,,0.834907054901123,0.8044255971908569,0.8000236690044403,0.7982844978570938,0.8540183782577515,,
1984-03-15,,,0.8256303668022156,0.8143684506416321,0.80191610455513,0.7983069747686387,0.8527957653999328,,
1984-03-16,,,0.834907054901123,0.8243192315101624,0.8047362089157104,0.7995630830526352,0.851512360572815,,
1984-03-19,,,0.8225384950637817,0.827485728263855,0.8075510084629058,0.8002007633447648,0.8502279102802277,,
1984-03-20,,,0.7978001832962036,0.8231566309928894,0.8085078179836274,0.7999094188213348,0.8483255302906036,,
1984-03-21,,,0.7792470455169678,0.8120246291160583,0.8082251131534577,0.8003838926553726,0.8459289252758027,,
1984-03-22,,,0.766878068447113,0.8002741694450378,0.807321310043335,0.8000859558582306,0.8429154598712921,,
1984-03-23,,,0.766878068447113,0.7866683721542358,0.8054938018321991,0.7982485055923462,0.839963573217392,,
1984-03-26,,,0.7730625867843628,0.776773190498352,0.8021294593811035,0.7968742370605468,0.8371969592571259,,
1984-03-27,,,0.7699700593948364,0.7712071657180786,0.797181898355484,0.7962690353393554,0.833998999595642,,
1984-03-28,,,0.8101689219474792,0.777391541004181,0.7947080850601196,0.79736587703228,0.8313587021827697,,
1984-03-29,,,0.8132613301277161,0.7866681933403015,0.7934711813926697,0.7976936429738999,0.8287802529335022,,
1984-03-30,,,0.8225384950637817,0.7978002786636352,0.7922343254089356,0.798485267162323,0.8265105211734771,,
1984-04-02,,,0.8008923530578613,0.803366231918335,0.7900697112083435,0.7988103598356247,0.8241773414611816,,
1984-04-03,,,0.7978001832962036,0.8089322566986084,0.7900697112083435,0.7992887645959854,0.8215359842777252,,
1984-04-04,,,0.7978001832962036,0.8064585089683532,0.791925024986267,0.8000750690698624,0.8193872797489167,,
1984-04-05,,,0.7854315638542175,0.8008925557136536,0.7937803745269776,0.8005508422851563,0.8171143651008606,,
1984-04-06,,,0.7854315638542175,0.7934711694717407,0.795635724067688,0.8005647629499435,0.815087776184082,0.8475204569101333,
1984-04-09,,,0.766878068447113,0.786668312549591,0.795017272233963,0.7985733658075332,0.8128748559951782,0.8465706872940063,
1984-04-10,,,0.7328634262084961,0.7736809611320495,0.791306608915329,0.7942442536354065,0.8098584914207458,0.8453114461898804,
1984-04-11,,,0.7545087933540344,0.7650226831436158,0.7857405960559845,0.790224340558052,0.8075213611125946,0.8441459757089614,
1984-04-12,,,0.7576007843017578,0.7594565272331237,0.7801745414733887,0.7868228614330292,0.8050613141059876,0.8430114251375198,
1984-04-13,,,0.7792470455169678,0.7582196235656739,0.7758453965187073,0.7840398609638214,0.8030957734584808,0.8422160202264786,
1984-04-16,,,0.766878068447113,0.7582196235656739,0.7724439680576325,0.781256839632988,0.8012523424625396,0.8412049144506455,
1984-04-17,,,0.7761544585227966,0.7668778300285339,0.7702793955802918,0.7801745533943176,0.7996560275554657,0.8402865725755692,
1984-04-18,,,0.766878068447113,0.7693516850471497,0.7671871840953827,0.7795561045408249,0.797874184846878,0.839275466799736,
