Date,GRADE,GPS,DHR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-07-03,46.354440552505025,P,15.455562591552734,15.524044227600097,15.776697826385497,16.0305447101593,15.883256359100342,15.576035747528076,16.08560746669769
2008-07-04,46.360950825558376,P,15.455562591552734,15.500136947631836,15.70031671524048,16.001367044448852,15.878187999725341,15.57854248046875,16.079185490608214
2008-07-07,46.32535118698852,B,15.455562591552734,15.45880184173584,15.62393560409546,15.967530965805054,15.871094188690186,15.581049213409424,16.072520632743835
2008-07-08,46.32148929762571,B,15.56497573852539,15.432463264465332,15.570850658416749,15.938152742385864,15.866958351135255,15.58495379447937,16.066443333625795
2008-07-09,46.40177498728841,B,15.28333854675293,15.443000411987304,15.482711887359619,15.90107274055481,15.856582221984864,15.584928407669068,16.059676394462585
2008-07-10,46.47372791345942,B,15.431239128112791,15.438135719299316,15.481089973449707,15.863184833526612,15.845964012145997,15.588082733154296,16.053901901245116
2008-07-11,46.44093314129617,B,15.210394859313965,15.389102172851562,15.4446195602417,15.795418787002564,15.834210090637207,15.589069137573242,16.046183276176453
2008-07-14,46.429631254761524,B,15.252946853637695,15.348579025268554,15.403690433502197,15.734843873977661,15.826628818511963,15.588375482559204,16.03861665248871
2008-07-15,46.33587270609951,B,15.080718994140623,15.251727676391601,15.342095470428466,15.66889796257019,15.815562438964843,15.584096937179565,16.029996666908264
2008-07-16,46.42384005186986,B,15.441378593444824,15.28333568572998,15.363168048858643,15.627567672729493,15.816124572753907,15.58654278755188,16.023756790161134
2008-07-17,46.63896153052975,B,16.391651153564453,15.475418090820312,15.456776905059815,15.616737365722656,15.830709743499757,15.599604940414428,16.022723665237425
2008-07-18,47.025181404820046,A,16.68949317932129,15.771237754821778,15.58016996383667,15.640243339538575,15.852305030822754,15.61637438774109,16.022714185714722
2008-07-21,47.346956336279526,A,16.476749420166016,16.01599826812744,15.682288646697998,15.653112125396728,15.864217166900636,15.630793647766113,16.022602405548096
2008-07-22,47.77999531629545,A,16.677337646484375,16.335321998596193,15.793524837493896,15.682187747955322,15.880181770324707,15.646813879013061,16.024596557617187
2008-07-23,47.97691973871496,A,16.36935806274414,16.520917892456055,15.902126789093018,15.692419338226319,15.887515678405762,15.660523681640624,16.02406928062439
2008-07-24,47.88867958997631,A,16.13634490966797,16.469856643676756,15.972637367248534,15.726863670349122,15.88589557647705,15.674029197692871,16.02120304107666
2008-07-25,47.767697205827595,A,16.440277099609375,16.420013427734375,16.095625591278075,15.770122575759888,15.890354118347169,15.69251766204834,16.021192235946657
2008-07-28,47.68517743545479,A,16.27616310119629,16.37989616394043,16.197947216033935,15.800818824768067,15.897444496154785,15.713292770385742,16.01906554222107
2008-07-29,47.55841993711102,A,16.4038028717041,16.325189208984376,16.330255603790285,15.836175537109375,15.908748664855956,15.731618976593017,16.016838331222534
2008-07-30,47.55936798075512,A,16.472684860229492,16.345854568481446,16.43338623046875,15.898277139663696,15.926088676452636,15.750229120254517,16.015157928466795
2008-07-31,47.540774924780585,A,16.13837242126465,16.34626007080078,16.40805835723877,15.932417631149292,15.93803882598877,15.764180059432983,16.012119665145875
2008-08-01,47.47109310426644,A,16.336936950683594,16.325592041015625,16.372802734375,15.976486349105835,15.957565383911133,15.78088596343994,16.010327215194703
2008-08-04,47.4212405607984,A,16.280208587646484,16.326401138305663,16.353148651123046,16.017718648910524,15.975957374572754,15.797166404724122,16.006125984191893
2008-08-05,47.41505594422213,A,16.72393798828125,16.390428161621095,16.357808685302736,16.075666761398317,16.003102512359618,15.810534753799438,16.003465442657472
2008-08-06,47.38189633283988,A,16.681386947631836,16.432168579101564,16.389011573791503,16.145569181442262,16.026723041534424,15.82560344696045,16.000177145004272
