Date,GRADE,GPS,CTLT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-03-01,60.03804618689046,P,29.5,28.778000259399413,28.81999988555908,28.69099998474121,27.508799858093262,25.974699935913087,25.368599948883055
2017-03-02,60.32059327752378,A,29.049999237060547,28.94200019836426,28.833999824523925,28.748999977111815,27.562999839782716,26.027899932861327,25.368149948120116
2017-03-03,60.542648103681195,A,28.93000030517578,29.05800018310547,28.820999908447266,28.785999965667724,27.603599853515625,26.081399936676025,25.367849950790404
2017-03-06,60.41193955282977,A,28.989999771118164,29.03400001525879,28.813999938964844,28.836499977111817,27.645399856567384,26.137299938201906,25.367849950790404
2017-03-07,60.49283145938866,A,29.030000686645508,29.1,28.829000091552736,28.869999980926515,27.689399871826172,26.18759994506836,25.372399950027464
2017-03-08,60.230666679600155,A,28.739999771118164,28.947999954223633,28.863000106811523,28.888999938964844,27.730799865722656,26.234699935913085,25.377049951553346
2017-03-09,60.032092890116196,A,28.5,28.838000106811524,28.89000015258789,28.880999946594237,27.7665998840332,26.27539993286133,25.388049955368043
2017-03-10,59.84238212513591,A,28.3799991607666,28.727999877929687,28.893000030517577,28.83749990463257,27.794999885559083,26.31549991607666,25.398199949264527
2017-03-13,59.838111895551684,A,28.93000030517578,28.71599998474121,28.875,28.858999919891357,27.834399909973143,26.362299919128418,25.411749954223634
2017-03-14,59.756491277129726,P,28.649999618530277,28.639999771118163,28.869999885559082,28.829499912261962,27.86739990234375,26.410799922943117,25.435849952697755
2017-03-15,59.84292130096086,P,28.959999084472656,28.683999633789064,28.81599979400635,28.817999839782715,27.900399894714354,26.466799907684326,25.460349950790405
2017-03-16,59.91939395086151,P,28.549999237060547,28.69399948120117,28.765999794006348,28.799999809265138,27.93339988708496,26.518099899291993,25.485799951553346
2017-03-17,60.163508274199266,P,28.729999542236328,28.76399955749512,28.7459997177124,28.783499813079835,27.970399894714355,26.575499897003173,25.514899950027466
2017-03-20,60.12748546210734,P,28.450000762939453,28.66799964904785,28.69199981689453,28.75299987792969,28.0011999130249,26.631899909973143,25.544299955368043
2017-03-21,60.01362649176158,P,27.96999931335449,28.531999588012695,28.58599967956543,28.70749988555908,28.02339988708496,26.682099895477293,25.57184995651245
2017-03-22,59.94058490081113,P,28.15999984741211,28.371999740600586,28.527999687194825,28.695499897003174,28.05799987792969,26.739499893188476,25.59819995880127
2017-03-23,59.943889476583394,P,27.96999931335449,28.255999755859374,28.474999618530273,28.682499885559082,28.094999847412108,26.800699882507324,25.627199954986573
2017-03-24,59.85766817862313,P,28.030000686645508,28.11599998474121,28.439999771118163,28.666499900817872,28.1289998626709,26.85769989013672,25.66014995574951
2017-03-27,59.91615478994416,P,28.450000762939453,28.11599998474121,28.391999816894533,28.633499908447266,28.171399879455567,26.913399906158446,25.689199962615966
2017-03-28,60.178819688012446,P,28.51000022888184,28.22400016784668,28.37799987792969,28.623999881744385,28.223999900817873,26.961999912261962,25.717449960708617
2017-03-29,60.23266642375892,P,28.61000061035156,28.31400032043457,28.34300003051758,28.579499912261962,28.276199913024904,26.99729991912842,25.744549961090087
2017-03-30,60.26322597631059,P,28.51000022888184,28.42200050354004,28.339000129699706,28.552499961853027,28.327199935913086,27.029199924468994,25.768799962997438
2017-03-31,60.23675216272784,P,28.31999969482422,28.480000305175782,28.298000144958497,28.52199993133545,28.36939994812012,27.059099922180177,25.79644995689392
2017-04-03,60.18539516916624,P,28.290000915527344,28.448000335693358,28.282000160217287,28.486999988555908,28.404399948120115,27.089399929046632,25.83144995689392
2017-04-04,59.901940696284974,P,27.86000061035156,28.318000411987306,28.27100028991699,28.42849998474121,28.42319995880127,27.11369993209839,25.860099964141845
2017-04-05,59.65386382102461,P,27.76000022888184,28.14800033569336,28.231000328063963,28.379500007629396,28.42879997253418,27.135599937438965,25.885299968719483
2017-04-06,59.534649531914795,P,28.190000534057617,28.084000396728516,28.253000450134277,28.364000034332275,28.442399978637695,27.160299949645996,25.91129997253418
2017-04-07,59.57487453485289,P,28.399999618530277,28.100000381469727,28.290000343322752,28.36500005722046,28.472599983215332,27.188099937438963,25.93739996910095
2017-04-10,59.574935073530526,P,28.309999465942383,28.104000091552734,28.276000213623046,28.334000015258788,28.51599998474121,27.22099992752075,25.963049964904783
