Date,GRADE,GPS,WAT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-05-26,50.683688962673365,A,27.399999618530277,27.04199981689453,26.638999938964844,25.6,23.089199905395507,22.661799926757812,23.731649971008302
2003-05-27,50.65571121917058,A,27.489999771118164,27.179999923706056,26.84099998474121,25.78050003051758,23.19899990081787,22.72379991531372,23.73969997406006
2003-05-28,50.697374711292106,A,27.450000762939453,27.388000106811525,26.994000053405763,25.95250005722046,23.321599922180177,22.789199924468996,23.743649978637695
2003-05-29,50.55878368870794,A,27.07999992370605,27.363999938964845,27.03199996948242,26.128500080108644,23.433199920654296,22.849899921417236,23.745849981307984
2003-05-30,50.57459907993718,A,28.36000061035156,27.5560001373291,27.178000068664552,26.311500072479248,23.571599922180177,22.92349992752075,23.75764998435974
2003-06-02,50.638806404450115,A,28.31999969482422,27.74000015258789,27.39099998474121,26.488500022888182,23.71899990081787,22.99609992980957,23.76734998703003
2003-06-03,50.75133483676796,A,28.71999931335449,27.986000061035156,27.582999992370606,26.692000007629396,23.870399894714357,23.07029993057251,23.78354998588562
2003-06-04,50.914228961472,A,28.940000534057617,28.28400001525879,27.836000061035158,26.908500003814698,24.023799896240234,23.14699993133545,23.80309998512268
2003-06-05,51.29042248837703,A,29.600000381469727,28.788000106811523,28.076000022888184,27.164000034332275,24.19179988861084,23.227999935150148,23.82654998779297
2003-06-06,51.42717941768978,A,29.649999618530277,29.045999908447264,28.301000022888182,27.38400001525879,24.359799880981445,23.313899936676027,23.84989998817444
2003-06-09,51.3992289371063,A,28.780000686645508,29.138000106811525,28.439000129699707,27.539000034332275,24.512199897766113,23.391099948883056,23.868899993896484
2003-06-10,51.32034933318357,A,28.709999084472656,29.136000061035155,28.561000061035156,27.701000022888184,24.665399894714355,23.47009994506836,23.893649988174438
2003-06-11,51.203319983708184,A,29.0,29.147999954223632,28.71599998474121,27.855000019073486,24.816199913024903,23.554999942779542,23.917949991226195
2003-06-12,50.94090012793604,A,28.979999542236328,29.023999786376955,28.90599994659424,27.96899995803833,24.959799919128418,23.635099945068358,23.94434998512268
2003-06-13,50.681062256998295,A,28.709999084472656,28.83599967956543,28.94099979400635,28.05949993133545,25.113799896240234,23.71869993209839,23.967799978256224
2003-06-16,50.71167623772789,A,29.34000015258789,28.947999572753908,29.042999839782716,28.21699991226196,25.281999893188477,23.811099929809572,23.986699981689455
2003-06-17,50.7317716595823,A,29.63999938964844,29.133999633789063,29.13499984741211,28.358999919891357,25.458399887084962,23.885799922943114,24.001299982070922
2003-06-18,50.758788888075635,A,29.850000381469727,29.30399971008301,29.22599983215332,28.53099994659424,25.64579990386963,23.95939992904663,24.017099981307982
2003-06-19,50.72588474489732,A,29.399999618530277,29.387999725341796,29.205999755859374,28.64099988937378,25.819799880981446,24.027299919128417,24.034499979019166
2003-06-20,50.67233028423001,A,28.75,29.395999908447266,29.11599979400635,28.708499908447266,25.986399879455565,24.08429992675781,24.048849983215334
2003-06-23,50.41659732437765,A,28.399999618530277,29.207999801635744,29.077999687194826,28.758499908447266,26.14459987640381,24.135899925231932,24.063249979019165
2003-06-24,50.14578511907697,P,28.25,28.929999923706056,29.031999778747558,28.796499919891357,26.292999877929688,24.190099925994872,24.07884998321533
2003-06-25,49.8994667906812,P,28.600000381469727,28.679999923706056,28.99199981689453,28.853999900817872,26.45739990234375,24.24609992980957,24.09884998321533
2003-06-26,49.85910103963456,P,29.0,28.6,28.993999862670897,28.94999990463257,26.61979991912842,24.308099937438964,24.12474998474121
2003-06-27,49.841061795594385,P,28.51000022888184,28.552000045776367,28.973999977111816,28.95749988555908,26.772399940490722,24.367299938201903,24.14429998397827
2003-06-30,49.96065898209107,P,29.1299991607666,28.697999954223633,28.952999877929688,28.9979998588562,26.93199993133545,24.428199920654297,24.168299980163575
2003-07-01,49.995161755748846,P,28.729999542236328,28.793999862670898,28.861999893188475,28.998499870300293,27.040599937438966,24.487799911499025,24.188599977493286
2003-07-02,49.95638159433954,A,28.81999969482422,28.837999725341795,28.758999824523926,28.992499828338623,27.15539993286133,24.5486999130249,24.202899980545045
2003-07-03,49.80301691026532,A,28.81999969482422,28.801999664306642,28.70099983215332,28.953499794006348,27.267399940490723,24.61079990386963,24.218249979019166
2003-07-04,49.780948131320734,P,28.81999969482422,28.863999557495116,28.707999801635744,28.911999797821046,27.387399940490724,24.666899909973143,24.23929997444153
2003-07-07,49.69722072061901,P,29.0,28.837999725341795,28.767999839782714,28.922999763488768,27.49699993133545,24.72479991912842,24.26304997444153
2003-07-08,49.78717603859122,A,29.32999992370605,28.957999801635744,28.87599983215332,28.95399980545044,27.60599994659424,24.782599925994873,24.283099975585937
2003-07-09,49.89382327777496,A,29.3799991607666,29.06999969482422,28.953999710083007,28.97299976348877,27.713399925231933,24.84309991836548,24.306499967575075
2003-07-10,50.004475400012176,A,29.25,29.155999755859376,28.97899971008301,28.986499786376953,27.827199935913086,24.90639991760254,24.33119997024536
2003-07-11,50.090673198630135,A,29.440000534057617,29.279999923706054,29.071999740600585,29.022999858856203,27.92199993133545,24.96949993133545,24.35974997520447
2003-07-14,50.16905572289837,A,29.850000381469727,29.45,29.1439998626709,29.048499870300294,28.023399925231935,25.03609992980957,24.39004997253418
2003-07-15,50.167826099508254,A,29.8700008392334,29.55800018310547,29.257999992370607,29.05999994277954,28.127799949645997,25.099099941253662,24.413049974441527
2003-07-16,50.07866933135721,A,29.350000381469727,29.552000427246092,29.311000061035156,29.034999942779542,28.22259994506836,25.155699939727782,24.431649980545043
2003-07-17,49.94346087619675,A,28.93000030517578,29.48800048828125,29.322000122070314,29.011499977111818,28.31139995574951,25.201099948883055,24.445699977874757
2003-07-18,49.772420298553776,A,28.899999618530277,29.38000030517578,29.330000114440917,29.01899995803833,28.384399948120116,25.25839994430542,24.457149972915648
2003-07-21,49.51509848506178,P,28.63999938964844,29.138000106811525,29.29400005340576,29.03099994659424,28.44359992980957,25.31609992980957,24.463099966049196
2003-07-22,49.25644457449224,P,28.43000030517578,28.85,29.204000091552736,29.039999961853027,28.502799949645997,25.374799938201903,24.470749969482423
2003-07-23,49.08017362577573,P,28.38999938964844,28.657999801635743,29.10500011444092,29.02949991226196,28.552199935913087,25.42909994125366,24.474449968338014
2003-07-24,49.19025014827563,P,29.780000686645508,28.827999877929688,29.158000183105468,29.068499946594237,28.613799934387206,25.499399948120118,24.487999973297118
2003-07-25,49.473396483388456,P,30.850000381469727,29.21800003051758,29.29900016784668,29.185499954223634,28.692799949645995,25.57919994354248,24.50849997520447
2003-07-28,49.80320636861774,A,30.729999542236328,29.636000061035155,29.38700008392334,29.265499973297118,28.78359992980957,25.664099941253664,24.522649974822997
2003-07-29,50.2397073438913,A,30.850000381469727,30.120000076293945,29.48500003814697,29.37150001525879,28.864599952697755,25.754099941253664,24.55884997367859
2003-07-30,50.71610260310812,A,30.799999237060547,30.602000045776368,29.629999923706055,29.470499992370605,28.95239994049072,25.853099937438966,24.591849966049196
2003-07-31,51.036659424265544,A,31.709999084472656,30.987999725341798,29.907999801635743,29.614999961853027,29.042599906921385,25.95399991989136,24.632649965286255
2003-08-01,51.09922224364326,A,31.57999992370605,31.133999633789063,30.17599983215332,29.75299997329712,29.1261999130249,26.056099910736084,24.666499967575074
2003-08-04,51.201589435066516,A,31.65999984741211,31.31999969482422,30.477999877929687,29.885999965667725,29.211399917602538,26.150299911499022,24.702149963378908
2003-08-05,51.14158040337839,A,31.15999984741211,31.381999588012697,30.75099983215332,29.977499961853027,29.284799919128417,26.241899909973146,24.735449962615967
2003-08-06,50.94181000472037,A,30.399999618530277,31.301999664306642,30.951999855041503,30.02849998474121,29.343799896240235,26.332699909210206,24.760949964523316
2003-08-07,50.571724875594775,A,30.299999237060547,31.019999694824218,31.003999710083008,30.08099994659424,29.408199882507326,26.42069990158081,24.78654995918274
2003-08-08,50.22745463691498,A,30.3700008392334,30.777999877929688,30.955999755859374,30.127499961853026,29.44839988708496,26.50999990463257,24.80829996109009
2003-08-11,49.96541920636985,A,31.0,30.645999908447266,30.982999801635742,30.18499994277954,29.501999893188476,26.610499897003173,24.833299961090088
2003-08-12,49.85953347856301,A,31.43000030517578,30.7,31.040999794006346,30.26299991607666,29.5561999130249,26.71329990386963,24.85944995880127
2003-08-13,49.896123163228886,A,31.34000015258789,30.888000106811525,31.094999885559083,30.362499904632568,29.604199905395507,26.813999900817873,24.883449954986574
2003-08-14,49.97942916496459,A,31.15999984741211,31.060000228881837,31.039999961853027,30.473999881744383,29.635399894714354,26.9135998916626,24.908299951553346
2003-08-15,50.08754020002493,A,30.899999618530277,31.165999984741212,30.97199993133545,30.573999881744385,29.660399894714356,27.0100998878479,24.933799953460692
2003-08-18,50.03540057383313,A,30.489999771118164,31.063999938964844,30.854999923706053,30.666499900817872,29.69459987640381,27.10339988708496,24.960899953842162
2003-08-19,49.88601915561737,A,30.350000381469727,30.84799995422363,30.773999977111817,30.76249990463257,29.72739990234375,27.19639989852905,24.984199953079223
2003-08-20,49.69894115300017,P,30.170000076293945,30.613999938964845,30.751000022888185,30.851499938964842,29.75079990386963,27.283499908447265,25.005449953079225
2003-08-21,49.61512467842817,P,30.700000762939453,30.522000122070313,30.791000175476075,30.89749994277954,29.785199928283692,27.372499923706055,25.02644995689392
2003-08-22,49.473978802238996,P,30.09000015258789,30.360000228881837,30.763000106811525,30.85949993133545,29.812799949645996,27.463299922943115,25.045149955749512
2003-08-25,49.39472244573104,P,30.1200008392334,30.286000442504882,30.675000190734863,30.828999996185303,29.828399963378907,27.55519992828369,25.06599995613098
2003-08-26,49.276929369341076,P,29.88999938964844,30.194000244140625,30.521000099182128,30.78099994659424,29.833399963378906,27.645899925231934,25.081149950027466
2003-08-27,49.19260072224218,P,29.96999931335449,30.154000091552735,30.38400001525879,30.739499950408934,29.835799942016603,27.740799922943115,25.095599946975707
2003-08-28,49.051544315416145,P,30.200000762939453,30.054000091552734,30.288000106811523,30.664000034332275,29.851799964904785,27.835799922943114,25.10809994697571
2003-08-29,49.115305111877056,P,30.5,30.136000061035155,30.248000144958496,30.61000003814697,29.886799964904785,27.936599922180175,25.12434994697571
2003-09-01,49.202604049977886,P,30.5,30.211999893188477,30.24900016784668,30.552000045776367,29.92879997253418,28.036699924468994,25.142399950027468
2003-09-02,49.42326101693354,P,30.709999084472656,30.37599983215332,30.285000038146972,30.529500007629395,29.977999954223634,28.13549991607666,25.16649994850159
2003-09-03,49.53598273145835,P,30.07999992370605,30.397999954223632,30.276000022888184,30.513500022888184,30.00759994506836,28.232499923706055,25.184499950408934
2003-09-04,49.67066051929489,P,30.450000762939453,30.447999954223633,30.251000022888185,30.521000099182128,30.03659996032715,28.32819993972778,25.204349956512452
2003-09-05,49.63230072023231,P,29.979999542236328,30.3439998626709,30.239999961853027,30.501500034332274,30.06599994659424,28.41919994354248,25.22024995803833
2003-09-08,49.57837164136038,A,30.21999931335449,30.2879997253418,30.249999809265137,30.4625,30.087799949645998,28.509899940490723,25.23814995765686
2003-09-09,49.47104805536827,P,30.479999542236328,30.24199981689453,30.308999824523926,30.414999961853027,30.122799949645994,28.581699943542482,25.26274995803833
2003-09-10,49.36506314529199,P,29.75,30.17599983215332,30.286999893188476,30.335499954223632,30.141399955749513,28.64839994430542,25.283449954986573
2003-09-11,49.25777305539338,P,29.979999542236328,30.081999588012696,30.264999771118163,30.276499938964843,30.164599952697753,28.715999946594238,25.305899953842165
2003-09-12,49.240824309328225,P,30.0,30.08599967956543,30.214999771118165,30.23149995803833,30.18819995880127,28.787799949645997,25.329049949645995
2003-09-15,49.18217106127105,P,29.799999237060547,30.00199966430664,30.144999694824218,30.196999931335448,30.20419994354248,28.850599937438965,25.35584994316101
2003-09-16,49.097275956261335,P,29.899999618530277,29.88599967956543,30.063999748229982,30.174499893188475,30.215599937438967,28.910799942016602,25.385149936676026
2003-09-17,49.10578827392277,P,29.61000061035156,29.857999801635742,30.016999816894533,30.146499919891358,30.220199966430663,28.966799945831298,25.411099939346315
2003-09-18,49.0536895713361,P,29.5,29.761999893188477,29.921999740600587,30.086499881744384,30.225199966430665,29.026199951171876,25.435899934768678
2003-09-19,48.98814743888406,P,29.209999084472656,29.60399971008301,29.844999694824217,30.042499828338624,30.220599937438966,29.071299934387206,25.481199932098388
2003-09-22,48.80615312401327,P,28.350000381469727,29.313999938964844,29.657999801635743,29.95399980545044,30.190599937438964,29.106999931335448,25.518149938583374
2003-09-23,48.63509043794202,P,28.40999984741211,29.01599998474121,29.45099983215332,29.879999828338622,30.161399917602537,29.144599933624267,25.555449934005736
2003-09-24,48.429565037414136,P,27.940000534057617,28.681999969482423,29.26999988555908,29.77849988937378,30.133199920654295,29.17789993286133,25.590299940109254
2003-09-25,48.29445462492482,P,28.049999237060547,28.391999816894533,29.076999855041503,29.670999813079835,30.115599899291993,29.21349992752075,25.627599935531617
2003-09-26,47.934760143324546,P,26.75,27.9,28.751999855041504,29.483499813079835,30.072599906921386,29.22849992752075,25.657349939346314
2003-09-29,47.81782024108571,P,27.020000457763672,27.63400001525879,28.473999977111816,29.30949983596802,30.04019992828369,29.24189992904663,25.68834994316101
