Date,GRADE,GPS,AZO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-09-23,40.50327035747114,C,23.625,24.0,23.7375,24.325,23.73,24.99,26.460625
1994-09-26,40.475352817098276,B,23.5,23.725,23.75,24.3,23.7275,24.9425,26.4384375
1994-09-27,40.456747658688386,B,23.375,23.55,23.8375,24.1875,23.7175,24.90125,26.4165625
1994-09-28,40.45090623869968,B,23.0,23.425,23.8,24.09375,23.7075,24.8575,26.394375
1994-09-29,40.43666914408069,B,22.625,23.225,23.675,24.0,23.6925,24.805,26.371875
1994-09-30,40.42754675054838,B,22.875,23.075,23.5375,23.89375,23.685,24.76375,26.350625
1994-10-03,40.41108230942212,B,22.625,22.9,23.3125,23.775,23.6675,24.7225,26.3284375
1994-10-04,40.38524470191481,B,22.125,22.65,23.1,23.61875,23.645,24.67875,26.3028125
1994-10-05,40.35862040044109,B,21.75,22.4,22.9125,23.44375,23.62,24.62625,26.2746875
1994-10-06,40.34878180661493,B,21.75,22.225,22.725,23.28125,23.6025,24.58125,26.2453125
1994-10-07,40.34772931691915,B,22.625,22.175,22.625,23.18125,23.575,24.545,26.2153125
1994-10-10,40.377879015316644,B,23.25,22.3,22.6,23.175,23.5575,24.5125,26.1909375
1994-10-11,40.440715202563105,B,23.875,22.65,22.65,23.24375,23.56,24.48,26.17375
1994-10-12,40.530059105620275,B,24.625,23.225,22.8125,23.30625,23.5825,24.4575,26.1615625
1994-10-13,40.6228867554546,C,25.0,23.875,23.05,23.3625,23.6225,24.4375,26.1503125
1994-10-14,40.687447673309144,C,24.875,24.325,23.25,23.39375,23.65,24.41375,26.138125
1994-10-17,40.73557218790177,C,25.25,24.725,23.5125,23.4125,23.7,24.39375,26.128125
1994-10-18,40.759956289940256,C,25.25,25.0,23.825,23.4625,23.745,24.37375,26.11875
1994-10-19,40.76700120982391,C,25.5,25.175,24.2,23.55625,23.795,24.35,26.1115625
1994-10-20,40.75139077427517,C,25.0,25.175,24.525,23.625,23.835,24.3275,26.1015625
1994-10-21,40.74178410888539,C,24.875,25.175,24.75,23.6875,23.8775,24.3,26.089375
1994-10-24,40.7344189194231,C,25.375,25.2,24.9625,23.78125,23.94,24.28,26.078125
1994-10-25,40.723692875984945,C,25.5,25.25,25.125,23.8875,23.9925,24.26,26.0659375
1994-10-26,40.69168857200325,C,24.875,25.125,25.15,23.98125,24.035,24.235,26.053125
1994-10-27,40.67828049166348,C,25.125,25.15,25.1625,24.10625,24.0675,24.20875,26.041875
1994-10-28,40.66344217822111,C,24.875,25.15,25.1625,24.20625,24.075,24.17875,26.0290625
1994-10-31,40.61746226350876,C,24.0,24.875,25.0375,24.275,24.0825,24.14,26.0128125
1994-11-01,40.56737042714981,B,23.75,24.525,24.8875,24.35625,24.085,24.095,25.9940625
1994-11-02,40.54651395940208,B,24.0,24.35,24.7375,24.46875,24.1,24.055,25.97625
1994-11-03,40.516760610071934,B,23.875,24.1,24.625,24.575,24.1125,24.01625,25.9546875
1994-11-04,40.50507487766661,B,24.25,23.975,24.5625,24.65625,24.1175,23.99,25.9353125
1994-11-07,40.52293612997537,B,24.375,24.05,24.4625,24.7125,24.125,23.97625,25.91625
1994-11-08,40.556817737847865,B,25.0,24.3,24.4125,24.76875,24.1125,23.97125,25.899375
1994-11-09,40.58564119555448,C,25.25,24.55,24.45,24.8,24.12,23.9675,25.8846875
1994-11-10,40.61591767071035,C,25.125,24.8,24.45,24.80625,24.1325,23.965,25.8715625
1994-11-11,40.63275363851073,C,24.75,24.9,24.4375,24.8,24.1275,23.975,25.8590625
1994-11-14,40.652820163376326,A,25.125,25.05,24.55,24.79375,24.13,23.9875,25.8475
1994-11-15,40.67112349644312,A,25.75,25.2,24.75,24.81875,24.14,23.995,25.8375
1994-11-16,40.68796158115108,A,26.125,25.375,24.9625,24.85,24.1575,24.00375,25.83125
1994-11-17,40.73296080292574,A,27.0,25.75,25.275,24.95,24.1975,24.03,25.825625
1994-11-18,40.76014094523435,A,26.125,26.025,25.4625,25.0125,24.2275,24.03625,25.81625
1994-11-21,40.769996444458265,A,25.875,26.175,25.6125,25.0375,24.2775,24.04,25.80625
1994-11-22,40.748390548167684,A,25.0,26.025,25.6125,25.0125,24.3275,24.0425,25.791875
1994-11-23,40.69171037647038,A,24.0,25.6,25.4875,24.96875,24.34,24.03125,25.773125
1994-11-24,40.60345788198163,B,24.0,25.0,25.375,24.9125,24.3425,24.02625,25.755
1994-11-25,40.55409466704784,B,24.25,24.625,25.325,24.88125,24.3425,24.03125,25.73875
1994-11-28,40.5275990388183,P,24.875,24.425,25.3,24.925,24.3425,24.04,25.725625
1994-11-29,40.54131053166095,P,25.375,24.5,25.2625,25.00625,24.365,24.0525,25.7128125
1994-11-30,40.59782109709503,P,25.625,24.825,25.2125,25.0875,24.405,24.07125,25.7021875
1994-12-01,40.660064684246144,A,25.875,25.2,25.1,25.1875,24.45,24.08875,25.691875
1994-12-02,40.70276386533559,A,25.625,25.475,25.05,25.25625,24.49,24.11,25.6796875
1994-12-05,40.725717078341376,A,25.625,25.625,25.025,25.31875,24.5325,24.13,25.6665625
1994-12-06,40.759303683943735,A,26.75,25.9,25.2,25.40625,24.6,24.15875,25.6603125
1994-12-07,40.78477229173541,A,26.75,26.125,25.475,25.48125,24.675,24.19125,25.655
1994-12-08,40.75971452743245,A,24.75,25.9,25.55,25.4625,24.7175,24.205,25.6378125
1994-12-09,40.73739011334783,A,24.75,25.725,25.6,25.4625,24.755,24.22,25.6171875
1994-12-12,40.7020684222607,A,24.375,25.475,25.55,25.425,24.79,24.22875,25.5896875
1994-12-13,40.631420343555156,P,24.375,25.0,25.45,25.35625,24.835,24.24,25.564375
1994-12-14,40.563202426485816,P,24.75,24.6,25.3625,25.2875,24.895,24.2575,25.5396875
1994-12-15,40.55175942240972,P,24.625,24.575,25.2375,25.16875,24.9525,24.2775,25.5153125
1994-12-16,40.535950106194726,P,24.5,24.525,25.125,25.0875,24.99,24.2825,25.49125
1994-12-19,40.536027490691396,P,24.5,24.55,25.0125,25.01875,25.015,24.28625,25.46375
1994-12-20,40.53475658346765,P,24.25,24.525,24.7625,24.98125,25.0225,24.29125,25.4334375
1994-12-21,40.518358015247834,P,24.0,24.375,24.4875,24.98125,25.01,24.29625,25.3996875
1994-12-22,40.50515115914436,P,23.875,24.225,24.4,24.975,24.9875,24.305,25.3684375
1994-12-23,40.50560820620024,B,24.25,24.175,24.35,24.975,24.975,24.3125,25.340625
1994-12-26,40.50964453682516,B,24.25,24.125,24.3375,24.94375,24.955,24.3275,25.31625
1994-12-27,40.53532228195527,B,24.75,24.225,24.375,24.9125,24.945,24.345,25.2953125
1994-12-28,40.55365591484132,B,24.25,24.275,24.325,24.84375,24.92,24.3575,25.27125
1994-12-29,40.55602086921635,B,23.875,24.275,24.25,24.74375,24.8975,24.36625,25.2475
1994-12-30,40.55927327095579,B,24.25,24.275,24.225,24.675,24.885,24.38125,25.225625
1995-01-02,40.56067670938669,B,24.25,24.275,24.2,24.60625,24.8625,24.40125,25.205
1995-01-03,40.530300508937124,B,23.75,24.075,24.15,24.45625,24.8275,24.41,25.18375
1995-01-04,40.517138720412355,B,23.5,23.925,24.1,24.29375,24.8,24.4175,25.164375
1995-01-05,40.51546541463193,B,23.375,23.825,24.05,24.225,24.765,24.41625,25.145625
1995-01-06,40.50051530555859,B,23.5,23.675,23.975,24.1625,24.7375,24.40625,25.1275
1995-01-09,40.49344754738453,B,23.5,23.525,23.9,24.11875,24.7275,24.405,25.1121875
1995-01-10,40.50410413434983,B,23.5,23.475,23.775,24.075,24.7225,24.40375,25.0903125
1995-01-11,40.55360490168377,B,25.0,23.775,23.85,24.0875,24.7425,24.42125,25.078125
1995-01-12,40.591365066651115,B,24.625,24.025,23.925,24.0875,24.7575,24.435,25.063125
1995-01-13,40.64896258201746,A,25.5,24.425,24.05,24.1375,24.7825,24.45,25.053125
1995-01-16,40.71637378091293,A,26.25,24.975,24.25,24.225,24.82,24.4725,25.0475
1995-01-17,40.79193530192136,A,26.625,25.6,24.5375,24.34375,24.8525,24.4825,25.0440625
1995-01-18,40.82403238812819,A,26.75,25.95,24.8625,24.48125,24.8825,24.50125,25.0421875
1995-01-19,40.87075789997389,A,26.875,26.4,25.2125,24.63125,24.9175,24.525,25.04125
1995-01-20,40.88291531224685,A,26.5,26.6,25.5125,24.74375,24.9525,24.54,25.036875
1995-01-23,40.87082473489293,A,26.375,26.625,25.8,24.85,24.9775,24.55375,25.0375
1995-01-24,40.856512941825585,A,26.75,26.65,26.125,24.95,24.9975,24.56875,25.0425
1995-01-25,40.829248609091415,A,26.5,26.6,26.275,25.0625,25.005,24.58125,25.04375
1995-01-26,40.782424426289204,A,26.125,26.45,26.425,25.175,24.9875,24.5925,25.03875
1995-01-27,40.760217624595896,A,26.375,26.425,26.5125,25.28125,24.9925,24.61,25.034375
1995-01-30,40.749431519306576,A,26.5,26.45,26.5375,25.39375,25.005,24.64125,25.031875
1995-01-31,40.73521999339387,A,26.375,26.375,26.5125,25.525,25.0325,24.68,25.02875
1995-02-01,40.74764154491522,A,26.75,26.425,26.5125,25.6875,25.0875,24.71375,25.0275
1995-02-02,40.77228577063919,A,26.75,26.55,26.5,25.85625,25.1425,24.7425,25.026875
1995-02-03,40.779134568459,A,26.625,26.6,26.5125,26.0125,25.19,24.76625,25.015
1995-02-06,40.76637231568429,A,26.375,26.575,26.5125,26.15625,25.22,24.78125,24.995625
1995-02-07,40.739266481579,A,25.75,26.45,26.4125,26.26875,25.2275,24.79625,24.97625
1995-02-08,40.6888927605389,P,25.5,26.2,26.3125,26.29375,25.225,24.815,24.95625
1995-02-09,40.634627772072186,P,25.25,25.9,26.225,26.325,25.2125,24.83125,24.93625
1995-02-10,40.59328690293747,P,25.375,25.65,26.125,26.31875,25.2075,24.84875,24.919375
1995-02-13,40.57501111683202,B,25.75,25.525,26.05,26.29375,25.21,24.87125,24.906875
1995-02-14,40.57319695010056,B,25.75,25.525,25.9875,26.25,25.19,24.895,24.898125
1995-02-15,40.59316963904289,B,26.125,25.65,25.925,26.21875,25.1775,24.92625,24.891875
1995-02-16,40.6230235759563,B,26.125,25.825,25.8625,26.18125,25.205,24.96125,24.883125
1995-02-17,40.654579400149586,P,26.125,25.975,25.8125,26.1625,25.2325,24.99375,24.87875
1995-02-20,40.679061675687144,P,26.125,26.05,25.7875,26.15,25.2675,25.02875,24.875625
1995-02-21,40.70832430331688,P,26.25,26.15,25.8375,26.125,25.305,25.07,24.874375
1995-02-22,40.71976897312247,P,26.0,26.125,25.8875,26.1,25.33,25.1125,24.869375
1995-02-23,40.73567380798524,A,26.25,26.15,25.9875,26.10625,25.3625,25.1575,24.869375
1995-02-24,40.741369965182166,A,26.125,26.15,26.0625,26.09375,25.395,25.1925,24.86875
1995-02-27,40.74300873351387,A,26.25,26.175,26.1125,26.08125,25.43,25.2225,24.8675
1995-02-28,40.740406449164844,A,26.5,26.225,26.1875,26.0875,25.475,25.24875,24.864375
1995-03-01,40.72749758265248,A,25.875,26.2,26.1625,26.04375,25.5125,25.26125,24.859375
1995-03-02,40.68796128487121,P,25.375,26.025,26.0875,25.975,25.5425,25.265,24.85125
1995-03-03,40.673851545249875,P,26.125,26.025,26.0875,25.95,25.58,25.2775,24.845625
1995-03-06,40.654593561545944,P,25.875,25.95,26.0625,25.925,25.6125,25.28375,24.83875
1995-03-07,40.621997860917254,P,25.5,25.75,25.9875,25.9125,25.6275,25.28625,24.83
1995-03-08,40.61265731509385,P,25.5,25.675,25.9375,25.9125,25.6525,25.28625,24.818125
1995-03-09,40.62292328962837,P,25.375,25.675,25.85,25.91875,25.6825,25.29,24.80875
1995-03-10,40.60523280068554,P,25.25,25.5,25.7625,25.9125,25.7025,25.29375,24.796875
1995-03-13,40.590251344899954,P,25.125,25.35,25.65,25.88125,25.72,25.29125,24.785625
1995-03-14,40.597005215713274,P,25.5,25.35,25.55,25.86875,25.755,25.29125,24.775625
1995-03-15,40.59100777251333,P,25.0,25.25,25.4625,25.8125,25.785,25.2925,24.76375
1995-03-16,40.579230479211525,P,24.875,25.15,25.4125,25.75,25.815,25.29,24.749375
1995-03-17,40.58037303201485,B,25.125,25.125,25.3125,25.7,25.8475,25.2925,24.735625
1995-03-20,40.584666319856645,P,24.875,25.075,25.2125,25.6375,25.875,25.30125,24.720625
1995-03-21,40.582587116503895,P,25.125,25.0,25.175,25.58125,25.9075,25.315,24.705
1995-03-22,40.578322104008954,P,24.75,24.95,25.1,25.51875,25.9025,25.3225,24.68875
1995-03-23,40.57499690255842,P,24.625,24.9,25.025,25.4375,25.9025,25.33,24.673125
1995-03-24,40.548072121261264,P,23.875,24.65,24.8875,25.325,25.87,25.32625,24.658125
1995-03-27,40.53402232224691,B,24.25,24.525,24.8,25.225,25.83,25.325,24.650625
1995-03-28,40.508236226736784,B,24.25,24.35,24.675,25.1125,25.7825,25.3175,24.644375
1995-03-29,40.50113920499392,B,24.375,24.275,24.6125,25.0375,25.735,25.30875,24.638125
1995-03-30,40.495488119861406,B,24.25,24.2,24.55,24.98125,25.6825,25.3,24.6325
1995-03-31,40.53330170748104,B,24.875,24.4,24.525,24.91875,25.65,25.30125,24.638125
1995-04-03,40.55204107937464,B,24.625,24.475,24.5,24.85625,25.615,25.29625,24.641875
1995-04-04,40.565304897548785,B,24.375,24.5,24.425,24.8,25.5675,25.2825,24.63875
1995-04-05,40.5757085790938,B,24.625,24.55,24.4125,24.75625,25.53,25.2675,24.635625
1995-04-06,40.597133614031144,B,25.0,24.7,24.45,24.7375,25.5075,25.2475,24.63875
1995-04-07,40.60053444284839,C,25.25,24.775,24.5875,24.7375,25.485,25.23875,24.6375
1995-04-10,40.6151782858885,C,25.375,24.925,24.7,24.75,25.4625,25.23375,24.636875
1995-04-11,40.65387715104359,C,25.625,25.175,24.8375,24.75625,25.4475,25.24,24.64125
1995-04-12,40.65328301695125,C,24.25,25.1,24.825,24.71875,25.3975,25.2425,24.636875
1995-04-13,40.63804074095703,C,24.125,24.925,24.8125,24.68125,25.345,25.24375,24.635
1995-04-14,40.61374858136758,B,24.125,24.7,24.7375,24.63125,25.295,25.2425,24.636875
1995-04-17,40.56362549610221,B,23.25,24.275,24.6,24.55,25.2325,25.22625,24.633125
1995-04-18,40.50969572154663,B,23.625,23.875,24.525,24.475,25.19,25.20875,24.630625
1995-04-19,40.50224110349728,B,23.75,23.775,24.4375,24.425,25.155,25.19,24.630625
1995-04-20,40.489460620969034,B,23.5,23.65,24.2875,24.36875,25.12,25.16625,24.6275
1995-04-21,40.490782656556995,B,23.75,23.575,24.1375,24.3625,25.0875,25.1475,24.62875
1995-04-24,40.51001520298322,B,23.5,23.625,23.95,24.325,25.0425,25.12625,24.628125
1995-04-25,40.50413769487853,B,23.125,23.525,23.7,24.26875,24.99,25.09,24.624375
1995-04-26,40.49358791810828,B,23.25,23.425,23.6,24.2125,24.9325,25.055,24.623125
1995-04-27,40.49731900350195,B,23.125,23.35,23.5,24.15625,24.8725,25.03875,24.621875
1995-04-28,40.48714740243184,B,23.125,23.225,23.4,24.06875,24.8125,25.0225,24.62125
1995-05-01,40.485526304244985,B,23.0,23.125,23.375,23.9875,24.75,25.00875,24.61875
1995-05-02,40.503038611213746,B,23.0,23.1,23.3125,23.91875,24.685,24.995,24.6175
1995-05-03,40.51292993064383,B,23.125,23.075,23.25,23.84375,24.6275,24.97875,24.618125
1995-05-04,40.517683789830194,B,23.125,23.075,23.2125,23.75,24.565,24.96375,24.620625
1995-05-05,40.51759397374715,B,23.0,23.05,23.1375,23.6375,24.5025,24.94875,24.615625
1995-05-08,40.50160816527837,B,22.5,22.95,23.0375,23.49375,24.4275,24.92875,24.6075
1995-05-09,40.48882062000803,B,22.625,22.875,22.9875,23.34375,24.35,24.9125,24.601875
1995-05-10,40.49494068981444,B,23.125,22.875,22.975,23.2875,24.295,24.90375,24.6
1995-05-11,40.52282421878648,B,23.875,23.025,23.05,23.275,24.265,24.90375,24.604375
1995-05-12,40.58901650924347,C,25.25,23.475,23.2625,23.33125,24.2475,24.91375,24.613125
1995-05-15,40.67089428000617,C,25.0,23.975,23.4625,23.41875,24.23,24.92125,24.624375
1995-05-16,40.73804676683725,A,24.75,24.4,23.6375,23.475,24.215,24.92125,24.633125
1995-05-17,40.74558452588852,A,23.25,24.425,23.65,23.45,24.17,24.91125,24.634375
1995-05-18,40.69700456095506,C,22.0,24.05,23.5375,23.375,24.1025,24.8925,24.629375
1995-05-19,40.618647652084675,C,22.375,23.475,23.475,23.30625,24.045,24.87375,24.6275
1995-05-22,40.56776945620924,B,23.375,23.15,23.5625,23.3,24.01,24.865,24.633125
1995-05-23,40.5399501700845,B,23.875,22.975,23.6875,23.3375,23.9775,24.86625,24.638125
1995-05-24,40.582830845731,B,24.75,23.275,23.85,23.4125,23.9725,24.87875,24.648125
1995-05-25,40.66524993507402,A,24.875,23.85,23.95,23.5,23.9725,24.89375,24.655
1995-05-26,40.72199136359283,A,24.375,24.25,23.8625,23.5625,23.9575,24.9025,24.654375
1995-05-29,40.74576269331496,A,24.375,24.45,23.8,23.63125,23.9475,24.91125,24.658125
1995-05-30,40.73795507204976,A,23.75,24.425,23.7,23.66875,23.92,24.91375,24.65875
1995-05-31,40.68568174924093,A,23.25,24.125,23.7,23.675,23.89,24.89625,24.65875
1995-06-01,40.64322122670765,C,23.625,23.875,23.8625,23.7,23.87,24.88625,24.660625
1995-06-02,40.61023864509752,C,23.0,23.6,23.925,23.7,23.8525,24.86125,24.655625
1995-06-05,40.5843693336146,C,23.5,23.425,23.9375,23.75,23.8375,24.83375,24.653125
1995-06-06,40.568628660882474,C,23.375,23.35,23.8875,23.7875,23.82,24.80125,24.641875
1995-06-07,40.567743291894885,C,23.5,23.4,23.7625,23.80625,23.8025,24.76875,24.635
1995-06-08,40.54563474798604,B,23.5,23.375,23.625,23.7875,23.7875,24.735,24.63
1995-06-09,40.54167797272682,B,23.625,23.5,23.55,23.70625,23.7625,24.70625,24.623125
1995-06-12,40.530905800589046,B,23.625,23.525,23.475,23.6375,23.7425,24.67875,24.61625
1995-06-13,40.565849922047924,B,25.0,23.85,23.6,23.65,23.755,24.66125,24.615
1995-06-14,40.61024165788957,C,25.125,24.175,23.7875,23.74375,23.765,24.6475,24.614375
1995-06-15,40.66347199855658,C,25.125,24.5,23.9375,23.9,23.7675,24.6375,24.615
1995-06-16,40.721313012085425,C,25.375,24.85,24.175,24.05,23.77,24.6275,24.61875
1995-06-19,40.782754532310946,A,25.625,25.25,24.3875,24.1625,23.775,24.61875,24.63
1995-06-20,40.80773582636352,A,26.0,25.45,24.65,24.26875,23.7825,24.615,24.6475
1995-06-21,40.79590721845536,A,25.125,25.45,24.8125,24.2875,23.8,24.59875,24.65625
1995-06-22,40.79402169057945,A,25.75,25.575,25.0375,24.33125,23.8325,24.58875,24.665625
1995-06-23,40.75385359563516,A,24.5,25.4,25.125,24.3375,23.84,24.5675,24.666875
1995-06-26,40.72969806150366,A,25.25,25.325,25.2875,24.38125,23.88,24.55625,24.66875
1995-06-27,40.69712513484959,A,25.125,25.15,25.3,24.45,23.91,24.55,24.673125
1995-06-28,40.70290320903992,A,25.25,25.175,25.3125,24.55,23.94,24.5475,24.68125
1995-06-29,40.68473333997832,A,25.0,25.025,25.3,24.61875,23.97,24.545,24.688125
1995-06-30,40.70953472891252,A,25.125,25.15,25.275,24.725,23.9975,24.5425,24.695625
1995-07-03,40.70763520398234,P,25.125,25.125,25.225,24.80625,24.03,24.53625,24.70375
1995-07-04,40.71389097162929,P,25.125,25.125,25.1375,24.89375,24.07,24.53,24.7125
1995-07-05,40.72580777860017,A,25.75,25.225,25.2,25.00625,24.12,24.52625,24.72625
1995-07-06,40.744728983377904,A,25.625,25.35,25.1875,25.1125,24.17,24.52125,24.74125
1995-07-07,40.768988943643045,A,26.125,25.55,25.35,25.2375,24.23,24.52125,24.7575
1995-07-10,40.804922346021264,A,26.375,25.8,25.4625,25.375,24.2975,24.52375,24.77625
1995-07-11,40.826842954096996,A,26.0,25.975,25.55,25.425,24.3575,24.52125,24.795625
1995-07-12,40.824050957683056,A,25.875,26.0,25.6125,25.4625,24.4125,24.52,24.81625
1995-07-13,40.82561906423085,A,25.875,26.05,25.7,25.5,24.4675,24.51625,24.836875
1995-07-14,40.79477405912686,A,25.5,25.925,25.7375,25.50625,24.5175,24.51,24.85125
1995-07-17,40.763260251620125,A,25.75,25.8,25.8,25.5125,24.5825,24.505,24.86375
1995-07-18,40.74577198864048,A,25.875,25.775,25.875,25.50625,24.6475,24.49875,24.87375
1995-07-19,40.72517379563726,A,25.5,25.7,25.85,25.525,24.695,24.495,24.878125
1995-07-20,40.69345492959427,A,25.25,25.575,25.8125,25.5,24.7225,24.49375,24.879375
1995-07-21,40.67005484459497,P,25.0,25.475,25.7,25.525,24.7175,24.4825,24.88
1995-07-24,40.64148382418757,P,25.125,25.35,25.575,25.51875,24.72,24.475,24.879375
1995-07-25,40.62781660707268,P,25.625,25.3,25.5375,25.54375,24.7375,24.47625,24.88125
1995-07-26,40.63968155940447,P,26.0,25.4,25.55,25.58125,24.7925,24.48125,24.88375
1995-07-27,40.66976871062374,P,26.0,25.55,25.5625,25.63125,24.8725,24.4875,24.88875
1995-07-28,40.70999749104213,A,26.0,25.75,25.6125,25.675,24.945,24.495,24.894375
1995-07-31,40.74629926105411,A,26.0,25.925,25.6375,25.71875,24.9975,24.50375,24.8975
1995-08-01,40.74126217018185,A,25.25,25.85,25.575,25.725,25.025,24.50125,24.89625
1995-08-02,40.72436951017557,A,25.5,25.75,25.575,25.7125,25.04,24.50625,24.899375
1995-08-03,40.71248218350371,A,26.0,25.75,25.65,25.73125,25.0625,24.5175,24.90375
1995-08-04,40.698744396751906,A,26.0,25.75,25.75,25.725,25.095,24.52625,24.909375
1995-08-07,40.69914491454755,A,26.25,25.8,25.8625,25.71875,25.1325,24.54,24.920625
1995-08-08,40.727623465741175,A,26.125,25.975,25.9125,25.725,25.18,24.55,24.9325
1995-08-09,40.74511819646376,A,25.875,26.05,25.9,25.725,25.2325,24.56125,24.941875
1995-08-10,40.74872295236874,A,26.0,26.05,25.9,25.73125,25.28,24.575,24.9525
1995-08-11,40.75324461635475,A,25.875,26.025,25.8875,25.75,25.3375,24.595,24.960625
1995-08-14,40.75645924691751,A,26.375,26.05,25.925,25.78125,25.395,24.61625,24.970625
1995-08-15,40.76274324558743,A,26.5,26.125,26.05,25.8125,25.4575,24.63875,24.978125
1995-08-16,40.78266255459124,A,26.75,26.3,26.175,25.875,25.5225,24.6625,24.985625
1995-08-17,40.80774319080478,A,27.0,26.5,26.275,25.9625,25.5925,24.69,24.995
1995-08-18,40.822437353750594,A,26.625,26.65,26.3375,26.04375,25.6525,24.7075,25.004375
1995-08-21,40.84067404240687,A,27.25,26.825,26.4375,26.15,25.725,24.73375,25.015
1995-08-22,40.85191188306026,A,27.5,27.025,26.575,26.24375,25.775,24.765,25.02375
1995-08-23,40.846331740593016,A,27.25,27.125,26.7125,26.30625,25.8175,24.79125,25.029375
1995-08-24,40.82086611045997,A,26.875,27.1,26.8,26.35,25.8525,24.81,25.02875
1995-08-25,40.808166364099996,A,26.875,27.15,26.9,26.39375,25.8825,24.82625,25.0325
1995-08-28,40.78143953358225,A,27.0,27.1,26.9625,26.44375,25.91,24.8425,25.038125
1995-08-29,40.75431264199998,A,26.875,26.975,27.0,26.525,25.9275,24.855,25.0475
1995-08-30,40.749998599099236,A,27.0,26.925,27.025,26.6,25.965,24.8825,25.0625
1995-08-31,40.755483160630064,A,26.875,26.925,27.0125,26.64375,25.9875,24.91,25.076875
1995-09-01,40.74961813426208,A,26.375,26.825,26.9875,26.6625,26.025,24.9325,25.0875
1995-09-04,40.74134322527694,P,26.375,26.7,26.9,26.66875,26.0475,24.96375,25.095
