Date,GRADE,GPS,AAPL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-09-15,45.33357263327485,P,37.51845169067383,37.55458297729492,37.736684036254886,37.78103618621826,36.64302558898926,35.777816200256346,33.150985651016235
2017-09-18,45.09245286065087,P,37.23450469970703,37.42176284790039,37.61043434143066,37.7981674194336,36.709564666748044,35.80894130706787,33.20585332870483
2017-09-19,44.92181131690318,P,37.248573303222656,37.32179412841797,37.531820678710936,37.785846900939944,36.77418846130371,35.83804233551025,33.25860100746155
2017-09-20,44.66594886965041,P,36.62436676025391,37.15377502441406,37.394775390625,37.73997058868408,36.82534614562988,35.86194869995117,33.308227653503415
2017-09-21,44.293772165875644,P,35.99544906616211,36.924269104003905,37.21009140014648,37.67097816467285,36.85443519592285,35.88079963684082,33.35397960662842
2017-09-22,43.603375381784765,P,35.643455505371094,36.54926986694336,37.05192642211914,37.57746276855469,36.87054733276367,35.89047393798828,33.39779774665833
2017-09-25,42.90085125850971,P,35.32900619506836,36.16817016601563,36.794966506958005,37.44933452606201,36.877939529418946,35.88757583618164,33.43926719665527
2017-09-26,42.384604867135685,P,35.93678665161133,35.90581283569336,36.613803482055665,37.334699630737305,36.89505615234375,35.88847415924072,33.48341627120972
2017-09-27,42.2184638928901,P,36.19258117675781,35.81945571899414,36.486615371704104,37.22769145965576,36.912894287109374,35.893629760742186,33.528716802597046
2017-09-28,42.23446119530754,P,35.96964263916016,35.81429443359376,36.36928176879883,37.10191040039063,36.92945274353028,35.89347061157227,33.573795013427734
2017-09-29,42.44832576156164,P,36.16676712036133,35.9189567565918,36.23411331176758,36.985398674011236,36.95028091430664,35.89025707244873,33.61959231376648
2017-10-02,42.88098224267252,P,36.094024658203125,36.07196044921875,36.12006530761719,36.86524982452393,36.9611457824707,35.88725109100342,33.665025901794436
2017-10-03,43.139259627808286,P,36.25124740600586,36.13485260009766,36.020332717895506,36.77607669830323,36.97211616516113,35.886355018615724,33.71038801193237
2017-10-04,43.21629806356885,P,36.01658248901367,36.09965286254883,35.959554290771486,36.67716484069825,36.97502738952637,35.89531394958496,33.75515624046326
2017-10-05,43.53357885140989,P,36.46479415893555,36.198683166503905,36.00648880004883,36.60829010009766,37.00046043395996,35.90340209960937,33.80220031738281
2017-10-06,43.84868833943998,P,36.44367980957031,36.254065704345706,36.08651123046875,36.56921882629395,37.030426559448244,35.91006355285644,33.850193424224855
2017-10-09,44.1788704616885,A,36.57038497924805,36.34933776855469,36.21064910888672,36.502807807922366,37.06652641296387,35.915818252563476,33.898820056915284
2017-10-10,44.43247548162764,A,36.58447647094727,36.41598358154297,36.27541809082031,36.44461078643799,37.09673706054687,35.92215805053711,33.9471346950531
