Date,GRADE,GPS,INVH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2018-03-27,60.30936821347503,B,19.100812911987305,18.854186248779296,19.031926727294923,18.98770418167114,18.668124084472655,19.207396335601807,18.987419290542604
2018-03-28,60.74234912068536,B,19.27939796447754,18.93412628173828,19.037028884887697,19.026823902130126,18.672855529785156,19.204263305664064,18.994406080245973
2018-03-29,61.71636007117878,C,19.41547393798828,19.061692428588866,19.054037857055665,19.0659441947937,18.682677421569824,19.201306686401367,19.00144331932068
2018-03-30,62.84693492196427,A,19.41547393798828,19.219872665405273,19.05828990936279,19.101662635803223,18.695713958740235,19.194712390899657,19.00730467796326
2018-04-02,63.32479504662562,A,19.194358825683597,19.281103515625,19.055738639831542,19.12377405166626,18.70009822845459,19.187260456085205,19.012396421432495
2018-04-03,63.48416705623732,A,19.347434997558597,19.330427932739262,19.092307090759277,19.150987911224366,18.699591979980468,19.181931476593018,19.018547506332396
2018-04-04,63.4555133786312,A,19.406967163085938,19.35594177246094,19.14503402709961,19.169697284698486,18.705521202087404,19.18134307861328,19.024996252059935
2018-04-05,63.03117134538061,A,19.253894805908203,19.323625946044924,19.192659187316895,19.173524570465087,18.70855827331543,19.177701263427736,19.03181356430054
2018-04-06,62.640255029282486,A,19.211374282836918,19.28280601501465,19.25133934020996,19.17054796218872,18.71159111022949,19.176764316558838,19.037032375335695
2018-04-09,62.61191212114582,A,19.17734909057617,19.279404067993163,19.28025379180908,19.16459493637085,18.720034294128418,19.175487117767332,19.041871070861816
2018-04-10,62.52711499843951,A,19.338930130004883,19.277703094482423,19.30406551361084,19.16799612045288,18.7345853805542,19.171172885894777,19.047517671585084
2018-04-11,62.12226651813805,A,19.27939796447754,19.252189254760744,19.30406551361084,19.170547199249267,18.73965530395508,19.165163536071777,19.052824640274046
2018-04-12,61.94186575302774,P,19.168846130371094,19.23517951965332,19.27940273284912,19.16672029495239,18.749958801269532,19.158048667907714,19.059258670806884
2018-04-13,61.76927689811429,P,19.202865600585938,19.233477783203124,19.258141899108885,19.15821590423584,18.760604248046874,19.149920482635498,19.065190849304198
2018-04-16,61.99818402309267,P,19.321929931640625,19.262393951416016,19.27089900970459,19.163318824768066,18.788520126342775,19.145267028808593,19.07180235862732
2018-04-17,62.40073886019153,A,19.517528533935547,19.29811363220215,19.287908363342286,19.19010772705078,18.81933277130127,19.145192089080812,19.07930785179138
2018-04-18,63.02198929831309,A,19.534528732299805,19.349139785766603,19.300664520263673,19.22284927368164,18.85166976928711,19.141649417877197,19.08673038482666
2018-04-19,63.345353008549374,A,19.143341064453125,19.34403877258301,19.289609146118163,19.24113416671753,18.886842308044432,19.133856506347655,19.092196979522704
2018-04-20,63.71436197047848,A,19.194358825683597,19.34233741760254,19.287907600402832,19.269623470306396,18.916267280578612,19.12691213607788,19.09770867347717
