Date,GRADE,GPS,TFC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-15,,,1.042918682098389,1.042918682098389,1.042918682098389,1.0398284256458283,1.0203604483604432,,
1984-02-16,,,1.042918682098389,1.042918682098389,1.042918682098389,1.0406009912490846,1.0212874984741211,,
1984-02-17,,,1.042918682098389,1.042918682098389,1.042918682098389,1.0413735568523408,1.0222145485877991,,
1984-02-20,,,1.042918682098389,1.042918682098389,1.042918682098389,1.042146122455597,1.0231415987014771,,
1984-02-21,,,1.042918682098389,1.042918682098389,1.042918682098389,1.042532402276993,1.0240686488151551,,
1984-02-22,,,1.042918682098389,1.042918682098389,1.042918682098389,1.042918682098389,1.024995698928833,,
1984-02-23,,,1.042918682098389,1.042918682098389,1.042918682098389,1.042918682098389,1.025922749042511,,
1984-02-24,,,1.042918682098389,1.042918682098389,1.042918682098389,1.042918682098389,1.026849799156189,,
1984-02-27,,,1.042918682098389,1.042918682098389,1.042918682098389,1.042918682098389,1.027776849269867,,
1984-02-28,,,1.042918682098389,1.042918682098389,1.042918682098389,1.042918682098389,1.028703899383545,,
1984-02-29,,,1.042918682098389,1.042918682098389,1.042918682098389,1.042918682098389,1.0294764423370362,,
1984-03-01,,,1.042918682098389,1.042918682098389,1.042918682098389,1.042918682098389,1.0302489852905274,,
1984-03-02,,,1.0506436824798584,1.0444636821746829,1.043691182136536,1.0433049321174623,1.031176028251648,,
1984-03-05,,,1.0583691596984863,1.0475537776947024,1.0452362298965459,1.0440774559974673,1.032257580757141,,
1984-03-06,,,1.0583691596984863,1.0506438732147216,1.0467812776565553,1.0448499798774722,1.0333391332626343,,
1984-03-07,,,1.0583691596984863,1.0537339687347411,1.048326325416565,1.045622503757477,1.0344206857681275,,
1984-03-08,,,1.0506436824798584,1.0552789688110351,1.049098825454712,1.0460087537765506,1.035347728729248,,
1984-03-09,,,1.0583691596984863,1.0568240642547608,1.0506438732147216,1.0467812776565553,1.0362747645378112,,
1984-03-12,,,1.0583691596984863,1.0568240642547608,1.0521889209747315,1.0475538015365602,1.0372018003463745,,
1984-03-13,,,1.0583691596984863,1.0568240642547608,1.0537339687347411,1.0483263254165651,1.0381288361549377,,
1984-03-14,,,1.0583691596984863,1.0568240642547608,1.055279016494751,1.04909884929657,1.039055871963501,,
1984-03-15,,,1.0583691596984863,1.0583691596984863,1.0568240642547608,1.049871373176575,1.0399829077720641,,
1984-03-16,,,1.0738201141357422,1.0614593505859375,1.059141707420349,1.0514164447784426,1.0412189626693726,,
1984-03-19,,,1.0738201141357422,1.0645495414733888,1.0606868028640748,1.0529615163803103,1.042455017566681,,
1984-03-20,,,1.0738201141357422,1.0676397323608398,1.0622318983078003,1.054506587982178,1.0436910724639892,,
1984-03-21,,,1.0815452337265017,1.0722749471664428,1.064549505710602,1.0564379155635835,1.0449271321296691,,
1984-03-22,,,1.0892704725265503,1.0784552097320557,1.068412184715271,1.0587555050849917,1.04631769657135,,
1984-03-23,,,1.0892704725265503,1.0815452814102173,1.0715023159980774,1.0610730946063995,1.047708261013031,,
1984-03-26,,,1.0892704725265503,1.084635353088379,1.0745924472808839,1.0633906841278076,1.049098825454712,,
1984-03-27,,,1.0892704725265503,1.0877254247665404,1.07768257856369,1.0657082736492156,1.0504893898963927,,
1984-03-28,,,1.0892704725265503,1.0892704725265503,1.0807727098464965,1.0680258631706239,1.0517254519462584,,
1984-03-29,,,1.0892704725265503,1.0892704725265503,1.083862841129303,1.070343452692032,1.0529615139961244,,
